version,match_id,list_date,competition,match,selected_team,selected_side,line,water,grade,score,result_state,result,pnl_1u,result_source,settlement_status,decision_id,run_id,model_id,quote_at,last_confirmed_at,kickoff_at,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch
V3,2996476,2026-09-25,荷乙,多德勒支 vs 阿尔梅勒城,阿尔梅勒城,upper,平手/半球,0.83,,3-2,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,fc03cf12447ebbf783df,RUN_20260925_090510,V3_LEGACY_PRODUCTION,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-26T03:00:00+08:00,17.914,False,True
V3,3001009,2026-09-25,非洲杯,埃及 vs 安哥拉,埃及,upper,一球/球半,0.79,,0-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,ba127a76c60c43f1ea83,RUN_20260925_113223,V3_LEGACY_PRODUCTION,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-26T03:00:00+08:00,15.46,False,True
V3,3001057,2026-09-25,非洲杯,布基纳法索 vs 贝宁,布基纳法索,upper,一球,0.8,,1-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,b36763e6d7f30cdd8759,RUN_20260925_113223,V3_LEGACY_PRODUCTION,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-26T03:00:00+08:00,15.46,False,True
V3,3000996,2026-09-25,非洲杯,摩洛哥 vs 加蓬,摩洛哥,upper,两球,0.75,,2-0,-1,P,0.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,7fc4351dd67d07e4cd5e,RUN_20260925_113223,V3_LEGACY_PRODUCTION,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-26T04:00:00+08:00,16.46,False,True
V3,2942642,2026-09-25,美冠联,运动Jax vs 劳顿联,运动Jax,lower,平手/半球,0.99,,,3,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,NOT_FINAL_STATE_3,f16c651a5166591bf840,RUN_20260925_090510,V3_LEGACY_PRODUCTION,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-26T07:30:00+08:00,22.414,False,True
V3,3092461,2026-09-25,中北美国联,巴巴多斯 vs 圣卢西亚,巴巴多斯,lower,平手/半球,0.94,,,2,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,NOT_FINAL_STATE_2,4a9c6da0566f40b2114d,RUN_20260925_090510,V3_LEGACY_PRODUCTION,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-26T08:00:00+08:00,22.914,False,True
V3,2942632,2026-09-25,美冠联,埃尔帕索机车 vs 塔尔萨FC,塔尔萨FC,lower,半球,0.98,,,0,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,NOT_FINAL_STATE_0,3d9ab843cce218f85675,RUN_20260925_090510,V3_LEGACY_PRODUCTION,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-26T09:00:00+08:00,23.914,False,True
V4_SHADOW,3094768,2026-09-25,亚运男足,乌兹别克斯坦U23<font color=#880000>(中)</font> vs 沙特阿拉伯U23,沙特阿拉伯U23,receiving,0.75,1.0,C,3-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,d822596bb7937143a410,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T13:00:00+08:00,1.46,False,True
V4_SHADOW,3094456,2026-09-25,亚运女足,朝鲜女足(中) vs 中国台湾女足,中国台湾女足,receiving,4.0,1.05,C,5-1,-1,P,0.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,536725d8afff1226eeab,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T14:00:00+08:00,4.914,False,True
V4_SHADOW,3091495,2026-09-25,国际友谊,澳大利亚 vs 巴西,巴西,giving,-1.5,0.81,C,1-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,8d0939bc91ff83877264,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T18:00:00+08:00,8.914,False,True
V4_SHADOW,3094769,2026-09-25,亚运男足,韩国U23(中) vs 越南U23,韩国U23(中),giving,-2.25,0.89,C,4-0,-1,W,0.89,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,482aff3c445a3822cf53,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T18:30:00+08:00,9.414,False,True
V4_SHADOW,3001113,2026-09-25,非洲杯,莫桑比克 vs 塞内加尔,塞内加尔,giving,-1.5,0.92,C,1-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,aa5d7d6c772a0dcc1882,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T21:00:00+08:00,9.46,False,True
V4_SHADOW,3054220,2026-09-25,法U19,巴黎圣日耳曼U19 vs 卡昂U19,卡昂U19,receiving,1.0,0.89,C,1-4,-1,W,0.89,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,92ee38cc1634bf47bb11,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T21:00:00+08:00,9.46,False,True
V4_SHADOW,3088941,2026-09-25,东盟杯,印度尼西亚 vs 新加坡,印度尼西亚,giving,-2.0,0.84,C,2-0,-1,P,0.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,ae1f576b9ade1b7f0ad1,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T21:00:00+08:00,11.914,False,True
V4_SHADOW,3092996,2026-09-25,埃及甲,特萨纳体育 vs 巴拉蒂耶,特萨纳体育,giving,-0.25,1.02,C,1-1,-1,HL,-0.5,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,fe46081390e380f5dc90,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T21:30:00+08:00,9.96,False,True
V4_SHADOW,2781253,2026-09-25,欧青U21外,保加利亚U21 vs 葡萄牙U21,葡萄牙U21,giving,-2.0,0.9,C,2-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,fdfd690a093ab9981c08,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T23:30:00+08:00,14.414,False,True
V4_SHADOW,2921942,2026-09-25,芬甲,科特卡 vs MP米克力,科特卡,giving,-1.5,1.04,B,1-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,4c38404577e474e965c9,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T23:30:00+08:00,14.414,False,True
V4_SHADOW,3001021,2026-09-25,非洲杯,冈比亚 vs 索马里,冈比亚,giving,-2.25,0.8,C,2-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,6e3761039a4ab6f776f8,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-26T00:00:00+08:00,14.914,False,True
V4_SHADOW,3001117,2026-09-25,非洲杯,卢旺达 vs 利比里亚,利比里亚,receiving,0.5,1.0,C,3-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,389ef14a389ab6c3d2d8,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-26T00:00:00+08:00,14.914,False,True
V4_SHADOW,2921943,2026-09-25,芬甲,卡亚尼卡帕 vs 哈卡,卡亚尼卡帕,receiving,1.0,1.06,C,3-2,-1,W,1.06,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,f358f5a3032f7f3366c0,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-26T00:00:00+08:00,14.914,False,True
V4_SHADOW,3014092,2026-09-25,西乙,赫罗纳 vs 阿尔巴塞特,阿尔巴塞特,receiving,1.0,0.96,C,2-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,7be58d19c9fce18b545c,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-26T02:30:00+08:00,17.414,False,True
V4_SHADOW,2981430,2026-09-25,欧国联,土耳其 vs 法国,法国,giving,-1.5,1.0,B,0-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,d5c54e367a902b9abf6f,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-26T02:45:00+08:00,17.664,False,True
V4_SHADOW,2981480,2026-09-25,欧国联,瑞典 vs 罗马尼亚,瑞典,giving,-1.25,1.05,C,2-1,-1,HL,-0.5,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,4209fb14452028ba3b20,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-26T02:45:00+08:00,17.664,False,True
V4_SHADOW,2939060,2026-09-25,爱甲,特瑞特联 vs 费恩哈普,费恩哈普,receiving,0.75,0.98,C,2-1,-1,HL,-0.5,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,cc9200299b79f7968070,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-26T02:45:00+08:00,15.21,False,True
V4_SHADOW,3001057,2026-09-25,非洲杯,布基纳法索 vs 贝宁,贝宁,receiving,1.0,0.96,C,1-1,-1,W,0.96,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,c6395fc13d9e069f6ed3,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-26T03:00:00+08:00,15.46,False,True
V4_SHADOW,2940202,2026-09-25,巴西乙,诺瓦里桑蒂诺 vs 圣贝纳多,圣贝纳多,receiving,1.0,0.94,C,0-0,-1,W,0.94,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,e79a67eea43aa316c95c,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-26T06:30:00+08:00,21.414,False,True
V4_SHADOW,3086928,2026-09-25,智利杯,科洛科洛 vs 奥达斯,奥达斯,receiving,1.0,0.96,C,1-0,-1,P,0.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,f861fd4010bceca0dad3,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-26T07:00:00+08:00,19.46,False,True
V4_SHADOW,2940204,2026-09-25,巴西乙,维拉诺瓦 vs 隆迪那,隆迪那,receiving,0.75,1.06,C,,3,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,NOT_FINAL_STATE_3,015c4f8a689da551f670,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-26T07:30:00+08:00,22.414,False,True
