version,match_id,list_date,competition,match,selected_team,selected_side,line,water,grade,score,result_state,result,pnl_1u,result_source,settlement_status,decision_id,run_id,model_id,quote_at,last_confirmed_at,kickoff_at,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch
V3,2996465,2026-09-18,荷乙,邓伯什 vs 赫尔蒙德,赫尔蒙德,lower,半球,1.02,,2-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,d812357703d6346d90dd,RUN_20260918_155805,V3_LEGACY_PRODUCTION,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:00:00+08:00,10.032,False,True
V3,2996154,2026-09-18,荷甲,格罗宁根 vs 兹沃勒,格罗宁根,upper,一球,0.82,,3-0,-1,W,0.82,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,888384db40109551e540,RUN_20260918_155805,V3_LEGACY_PRODUCTION,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:00:00+08:00,10.032,False,True
V3,3000948,2026-09-18,瑞士甲,温特图尔 vs 阿劳,温特图尔,upper,平手/半球,0.8,,2-1,-1,W,0.8,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,fa8e1504c132ac2033b4,RUN_20260918_155805,V3_LEGACY_PRODUCTION,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:15:00+08:00,10.282,False,True
V3,3018814,2026-09-18,德甲,拜仁慕尼黑 vs 柏林联合,拜仁慕尼黑,upper,3.75球,1.01,,7-0,-1,W,1.01,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,c6d0da86b177ec3bd1d8,RUN_20260918_155805,V3_LEGACY_PRODUCTION,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:30:00+08:00,10.532,False,True
V3,3014077,2026-09-18,西乙,阿尔巴塞特 vs 科尔多瓦,阿尔巴塞特,upper,平手/半球,1.12,,1-2,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,618e4d17f4fd0df0cfb7,RUN_20260918_155805,V3_LEGACY_PRODUCTION,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:30:00+08:00,10.532,False,True
V3,2993801,2026-09-18,意甲,蒙扎 vs 萨索洛,萨索洛,upper,平手,0.86,,2-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,72823eeee83b2750bd72,RUN_20260918_155805,V3_LEGACY_PRODUCTION,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:45:00+08:00,10.782,False,True
V3,2995348,2026-09-18,法甲,摩纳哥 vs 朗斯,摩纳哥,upper,半球,1.05,,2-1,-1,W,1.05,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,e35cd0d3666a1f30244b,RUN_20260918_155805,V3_LEGACY_PRODUCTION,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:45:00+08:00,10.782,False,True
V3,3003890,2026-09-18,英超,布伦特福德 vs 切尔西,切尔西,upper,平手,0.82,,3-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,dd6e38f1fa4cd30a5baf,RUN_20260918_155805,V3_LEGACY_PRODUCTION,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T03:00:00+08:00,11.032,False,True
V3,3013706,2026-09-18,西甲,西班牙人 vs 埃尔切,西班牙人,upper,半球,0.83,,1-3,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,bf5b596474b989f3694a,RUN_20260918_155805,V3_LEGACY_PRODUCTION,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T03:00:00+08:00,11.032,False,True
V4_SHADOW,3089637,2026-09-18,非青杯外,毛里求斯U20 vs 纳米比亚U20,毛里求斯U20,receiving,1.0,0.92,C,0-1,-1,P,0.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,aacbff917c79a17dbcc2,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T18:00:00+08:00,2.032,False,True
V4_SHADOW,3049668,2026-09-18,亚运男足,沙特阿拉伯U23<font color=#880000>(中)</font> vs 卡塔尔U23,卡塔尔U23,receiving,1.0,0.87,C,2-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,e8ee97507d185dc0c82b,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T18:30:00+08:00,2.532,False,True
V4_SHADOW,2951655,2026-09-18,中甲,南通支云 vs 广西恒宸,广西恒宸,receiving,0.5,1.01,C,0-1,-1,W,1.01,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,969787d538d3a20e0558,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T19:30:00+08:00,3.532,False,True
V4_SHADOW,3037117,2026-09-18,泰超,阿尤塔亚联 vs 乌泰他尼,阿尤塔亚联,giving,-0.25,1.02,C,1-2,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,f96432f1412358f12f42,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T20:00:00+08:00,4.032,False,True
V4_SHADOW,3030156,2026-09-18,土甲,班迪马士邦 vs 尤姆尼耶士邦,尤姆尼耶士邦,receiving,0.5,1.13,C,0-1,-1,W,1.13,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,0b3f9918fb116c6d0293,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T21:00:00+08:00,5.032,False,True
V4_SHADOW,3041559,2026-09-18,阿塞超,卡巴拉 vs 内弗特奇,卡巴拉,receiving,1.0,0.98,C,0-3,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,89f62e2c8cbedbd01c5b,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T21:30:00+08:00,5.532,False,True
V4_SHADOW,3089829,2026-09-18,埃及甲,拉维耶纳 vs 马萨尔FC,拉维耶纳,receiving,0.25,1.19,B,1-1,-1,HW,0.595,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,1d9740796ab8d8cd271e,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T21:30:00+08:00,5.532,False,True
V4_SHADOW,3089846,2026-09-18,埃及甲,佩哈亚克 vs 三角洲联,三角洲联,receiving,0.75,1.05,C,2-1,-1,HL,-0.5,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,560e6fd8b9a10ef2de69,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T21:30:00+08:00,5.532,False,True
V4_SHADOW,3021988,2026-09-18,俄甲,切里宾斯克 vs 乌法,乌法,receiving,0.25,1.05,C,2-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,93f6acb29769a788de58,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T22:00:00+08:00,6.032,False,True
V4_SHADOW,2953378,2026-09-18,哈萨克超,克孜勒扎尔 vs 卡萨尔,卡萨尔,receiving,0.25,1.0,C,1-1,-1,HW,0.5,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,1eb82dc226132c2f86cb,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T22:00:00+08:00,6.032,False,True
V4_SHADOW,2952587,2026-09-18,俄青联,圣彼德斯堡青年队 vs 莫斯科斯巴达青年队,莫斯科斯巴达青年队,receiving,1.25,1.11,C,3-2,-1,HW,0.555,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,6684a3b6ba9075c51431,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T22:00:00+08:00,6.032,False,True
V4_SHADOW,3031202,2026-09-18,立陶乙,考纳斯 vs FK特兰西B队,FK特兰西B队,receiving,1.25,1.05,C,2-1,-1,HW,0.525,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,590a4b9677787dc727b0,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T22:30:00+08:00,6.532,False,True
V4_SHADOW,3032921,2026-09-18,阿联酋甲,阿尔富伊拉 vs 迪巴,阿尔富伊拉,receiving,0.25,1.06,C,1-2,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,f4135b09f67a181d2ec4,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T22:40:00+08:00,6.698,False,True
V4_SHADOW,3032923,2026-09-18,阿联酋甲,富查伊拉 vs 阿联酋伊蒂法格,阿联酋伊蒂法格,receiving,1.0,0.94,C,4-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,93d7c9f7a13b5a1afbd7,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T22:40:00+08:00,6.698,False,True
V4_SHADOW,3032924,2026-09-18,阿联酋甲,城市俱乐部 vs 阿拉比欧姆古温,城市俱乐部,receiving,1.0,1.01,C,2-3,-1,P,0.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,dbc9bfb912008c779bb4,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T22:40:00+08:00,6.698,False,True
V4_SHADOW,3085234,2026-09-18,芬超降,拉赫蒂 vs 雅罗,雅罗,receiving,1.0,0.85,C,1-1,-1,W,0.85,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,1ce3cc05770407131bf0,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T23:00:00+08:00,7.032,False,True
V4_SHADOW,3056754,2026-09-18,阿尔甲,汉舍莱 vs 阿科诺,阿科诺,receiving,0.25,1.02,C,1-1,-1,HW,0.51,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,6afa82301ff52feb5782,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T23:00:00+08:00,7.032,False,True
V4_SHADOW,2953374,2026-09-18,哈萨克超,阿克托比 vs 乌利塔哲兹卡兹甘,乌利塔哲兹卡兹甘,receiving,0.75,1.12,C,2-2,-1,W,1.12,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,47abf66dcc79555d32d3,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T23:00:00+08:00,7.032,False,True
V4_SHADOW,2921937,2026-09-18,芬甲,哈卡 vs 克鲁比04,克鲁比04,receiving,1.0,1.09,C,2-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,e576a4020ae1fac75570,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T23:30:00+08:00,7.532,False,True
V4_SHADOW,2921938,2026-09-18,芬甲,查普斯 vs EIF埃克纳斯,EIF埃克纳斯,giving,-0.25,1.07,C,1-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,3dc2cad24060a4b6386a,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-18T23:30:00+08:00,7.532,False,True
V4_SHADOW,3019139,2026-09-18,德乙,菲尔特 vs 马格德堡,马格德堡,giving,-0.25,1.02,C,1-1,-1,HL,-0.5,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,e758dde39aa94e837903,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T00:30:00+08:00,8.532,False,True
V4_SHADOW,3019145,2026-09-18,德乙,沃尔夫斯堡 vs 达姆施塔特,达姆施塔特,receiving,1.0,1.07,C,5-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,cc70f106664898494767,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T00:30:00+08:00,8.532,False,True
V4_SHADOW,3017908,2026-09-18,奥乙,弗洛里茨多夫 vs 列弗宁,弗洛里茨多夫,giving,-0.25,1.03,C,4-0,-1,W,1.03,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,4a52d5373da3c5095b69,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T00:30:00+08:00,8.532,False,True
V4_SHADOW,2912902,2026-09-18,挪超,萨普斯堡 vs KFUM奥斯陆,KFUM奥斯陆,receiving,1.0,0.86,C,1-3,-1,W,0.86,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,dbf495d74cd4ff9fc8c4,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T01:00:00+08:00,9.032,False,True
V4_SHADOW,2998121,2026-09-18,丹麦甲,科灵 vs 希勒罗德,科灵,giving,-0.75,1.04,C,1-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,d3d470ee9b851c3e5590,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T01:00:00+08:00,9.032,False,True
V4_SHADOW,3044399,2026-09-18,塞浦甲,奥摩尼亚迈欧 vs AEK拉纳卡,AEK拉纳卡,giving,-1.25,1.02,C,1-2,-1,HL,-0.5,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,b1bcbd06c6acacad6b9b,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T01:00:00+08:00,9.032,False,True
V4_SHADOW,2998490,2026-09-18,保甲,索非亚斯拉维亚 vs 索非亚1948中央陆军,索非亚斯拉维亚,receiving,0.5,0.99,C,1-2,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,cd92fddb198d1f2b32b6,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T01:00:00+08:00,9.032,False,True
V4_SHADOW,3010641,2026-09-18,奥甲,维也纳快速 vs WSG蒂罗尔,维也纳快速,giving,-1.5,1.06,B,3-0,-1,W,1.06,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,13e476399100a50bb35f,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T01:30:00+08:00,9.532,False,True
V4_SHADOW,3000946,2026-09-18,瑞士甲,韦尔 vs 尼奈斯,尼奈斯,receiving,0.75,1.28,B,5-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,7d5c9563c8fa3bafd423,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T01:30:00+08:00,9.532,False,True
V4_SHADOW,3085759,2026-09-18,约超联,安曼团结 vs 连姆沙,连姆沙,receiving,1.0,0.9,C,0-1,-1,W,0.9,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,e1494fa9059dd33f4e69,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T01:30:00+08:00,9.532,False,True
V4_SHADOW,2997726,2026-09-18,法乙,阿纳西 vs 第戎,第戎,receiving,0.25,1.01,C,1-2,-1,W,1.01,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,8811412ed4129119b573,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:00:00+08:00,10.032,False,True
V4_SHADOW,2997730,2026-09-18,法乙,拉瓦勒 vs 索肖,拉瓦勒,giving,-0.25,1.03,C,1-1,-1,HL,-0.5,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,03559dd53961345f9268,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:00:00+08:00,10.032,False,True
V4_SHADOW,3010428,2026-09-18,罗甲,布加勒斯特快速 vs 阿格斯,阿格斯,receiving,0.75,1.11,C,3-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,4fed898a9025ef7eff54,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:00:00+08:00,10.032,False,True
V4_SHADOW,2996464,2026-09-18,荷乙,阿尔梅勒城 vs 赫拉克勒斯,赫拉克勒斯,giving,-0.5,1.03,C,1-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,d4a09d77f7c46d308833,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:00:00+08:00,10.032,False,True
V4_SHADOW,2996465,2026-09-18,荷乙,邓伯什 vs 赫尔蒙德,赫尔蒙德,receiving,0.5,1.02,C,2-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,b3b709c649481fd53372,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:00:00+08:00,10.032,False,True
V4_SHADOW,3005392,2026-09-18,比乙,布鲁日B队 vs 根特B队,布鲁日B队,giving,-0.5,1.07,C,2-2,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,0374733005062c8005be,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:00:00+08:00,10.032,False,True
V4_SHADOW,3000948,2026-09-18,瑞士甲,温特图尔 vs 阿劳,阿劳,receiving,0.25,1.02,C,2-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,570952ca8848c403a2a6,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:15:00+08:00,10.282,False,True
V4_SHADOW,3018814,2026-09-18,德甲,拜仁慕尼黑 vs 柏林联合,拜仁慕尼黑,giving,-3.75,1.01,A,7-0,-1,W,1.01,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,0881840cff0a4be5229b,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:30:00+08:00,10.532,False,True
