version,match_id,list_date,competition,match,selected_team,selected_side,line,water,grade,score,result_state,result,pnl_1u,result_source,settlement_status,decision_id,run_id,model_id,quote_at,last_confirmed_at,kickoff_at,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch
V3,3013707,2026-09-20,西甲,赫塔菲 vs 马拉加,赫塔菲,upper,半球,1.05,,1-0,-1,W,1.05,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,ce3f8c8b9cf4ec18c18f,RUN_20260920_083909,V3_LEGACY_PRODUCTION,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T20:00:00+08:00,11.347,False,True
V3,2912904,2026-09-20,挪超,瓦勒伦加 vs 腓特烈斯塔,腓特烈斯塔,lower,半球,0.9,,1-1,-1,W,0.9,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,515774a947e5cfe83144,RUN_20260920_083909,V3_LEGACY_PRODUCTION,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T20:30:00+08:00,11.847,False,True
V3,3008240,2026-09-20,英冠,诺维奇 vs 博尔顿,诺维奇,upper,一球/球半,1.03,,3-4,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,3c576db76de1698ac880,RUN_20260920_083909,V3_LEGACY_PRODUCTION,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T20:30:00+08:00,11.847,False,True
V3,2993802,2026-09-20,意甲,帕尔马 vs 热那亚,热那亚,upper,平手,0.78,,2-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,a3f384ec56cfb16dba60,RUN_20260920_083909,V3_LEGACY_PRODUCTION,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T21:00:00+08:00,12.347,False,True
V3,2993799,2026-09-20,意甲,弗洛西诺尼 vs 科莫,科莫,upper,一球/球半,1.05,,2-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,0b6aa5c5cda1440b187c,RUN_20260920_083909,V3_LEGACY_PRODUCTION,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T21:00:00+08:00,12.347,False,True
V3,3039895,2026-09-20,捷甲,奥洛穆茨 vs 布拉格斯巴达,布拉格斯巴达,upper,平手/半球,0.8,,0-3,-1,W,0.8,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,61f6a5b76b28e047d67c,RUN_20260920_083909,V3_LEGACY_PRODUCTION,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T21:00:00+08:00,12.347,False,True
V3,2995345,2026-09-20,法甲,欧塞尔 vs 布雷斯特,布雷斯特,upper,平手,0.79,,2-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,b03cdf8f6a4c10dc53f8,RUN_20260920_083909,V3_LEGACY_PRODUCTION,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T21:00:00+08:00,12.347,False,True
V3,3003895,2026-09-20,英超,曼彻斯特城 vs 桑德兰,曼彻斯特城,upper,球半,0.96,,5-3,-1,W,0.96,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,ce20feac3087fe80ec01,RUN_20260920_083909,V3_LEGACY_PRODUCTION,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T21:00:00+08:00,12.347,False,True
V3,3026737,2026-09-20,土超,费内巴切 vs 埃于普体育,费内巴切,upper,两球,0.81,,8-0,-1,W,0.81,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,684d37643ece2db586f6,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T22:00:00+08:00,0.151,False,True
V3,3014081,2026-09-20,西乙,休达 vs 巴拉多利德,巴拉多利德,upper,平手/半球,1.06,,1-1,-1,HL,-0.5,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,8bc9b85f63f65f4e9f5a,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T22:15:00+08:00,0.401,False,True
V3,3023493,2026-09-20,葡超,吉马良斯 vs 摩里伦斯,吉马良斯,upper,一球,0.84,,1-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,a50d33aa93c60df1f6cd,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T22:30:00+08:00,0.651,False,True
V3,2996159,2026-09-20,荷甲,奈梅亨 vs 前进之鹰,前进之鹰,lower,平手/半球,0.96,,1-1,-1,HW,0.48,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,9b7733377ff62784b98d,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T22:45:00+08:00,0.901,False,True
V3,2913150,2026-09-20,挪甲,奥德 vs 埃格尔森德,埃格尔森德,lower,半球,0.99,,5-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,e5faf0b62847dc710780,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T23:00:00+08:00,1.151,False,True
V3,2913148,2026-09-20,挪甲,康斯文格 vs 禾特,禾特,lower,球半/两球,0.97,,5-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,4c903720fd0ea42e4b0e,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T23:00:00+08:00,1.151,False,True
V3,2913153,2026-09-20,挪甲,斯塔贝克 vs 松达尔,斯塔贝克,upper,球半,0.84,,2-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,3eb345cdc388e5fbb178,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T23:00:00+08:00,1.151,False,True
V3,2913147,2026-09-20,挪甲,海于格松 vs 斯托曼,斯托曼,lower,球半,0.97,,4-2,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,eeee6fd61c30bb2d9f8d,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T23:00:00+08:00,1.151,False,True
V3,2913151,2026-09-20,挪甲,诺霍斯 vs 斯托姆加斯特,斯托姆加斯特,upper,球半/两球,0.82,,0-2,-1,HW,0.41,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,25b84540e90e12998058,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T23:00:00+08:00,1.151,False,True
V3,2912905,2026-09-20,挪超,维京 vs 利勒斯特罗姆,维京,upper,球半,0.84,,3-0,-1,W,0.84,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,d2f3f2fa2c5c00fc5d45,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T23:00:00+08:00,1.151,False,True
V3,3041188,2026-09-20,南非超,TS银河 vs 茨普帕,TS银河,upper,平手/半球,0.84,,0-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,745dfd688931c8e9ca8c,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T23:30:00+08:00,1.651,False,True
V3,2993800,2026-09-20,意甲,尤文图斯 vs 亚特兰大,尤文图斯,upper,半球/一球,0.93,,2-0,-1,W,0.93,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,c873f06284a384bc7e4c,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-21T00:00:00+08:00,2.151,False,True
V3,3014523,2026-09-20,西协甲,萨莫拉 vs 卢高,萨莫拉,upper,平手/半球,0.79,,1-2,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,502e91fd7b48fdf4ad91,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-21T00:15:00+08:00,2.401,False,True
V3,3003582,2026-09-20,比甲,布鲁日 vs 亨克,亨克,lower,一球,0.91,,3-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,3a8fa950c7f2e3405c1b,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-21T00:30:00+08:00,2.651,False,True
V3,3013711,2026-09-20,西甲,比利亚雷亚尔 vs 莱万特,比利亚雷亚尔,upper,一球/球半,1.07,,3-1,-1,W,1.07,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,32728784bba277ba2f03,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-21T00:30:00+08:00,2.651,False,True
V3,3030155,2026-09-20,土甲,安塔利亚体育 vs 贝拉迪亚士邦,贝拉迪亚士邦,lower,半球/一球,1.01,,3-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,d2daeb4d41ce04b29d1e,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-21T01:00:00+08:00,3.151,False,True
V3,3026733,2026-09-20,土超,阿美德 vs 贝西克塔斯,阿美德,lower,半球,0.97,,3-2,-1,W,0.97,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,1d60f32f54b989a392e9,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-21T01:00:00+08:00,3.151,False,True
V3,3005398,2026-09-20,比乙,登德 vs 艾斯登,登德,upper,半球/一球,0.81,,1-0,-1,HW,0.405,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,969be96a40b381b2ea4c,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-21T01:15:00+08:00,3.401,False,True
V3,3040751,2026-09-20,意乙,摩德纳 vs 恩波利,摩德纳,upper,半球/一球,0.8,,2-1,-1,HW,0.4,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,fd4da82c94060be7a911,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-21T01:30:00+08:00,3.651,False,True
V3,2997527,2026-09-20,克亚甲,萨格勒布迪纳摩 vs 萨格勒布火车头,萨格勒布迪纳摩,upper,两球,0.84,,3-2,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,2b864db8f79db4aa1c15,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-21T02:00:00+08:00,4.151,False,True
V3,3050934,2026-09-20,意丙,格罗瑟托 vs 佩鲁贾,佩鲁贾,upper,平手/半球,1.03,,2-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,a0471d6e5af40bd4d08b,RUN_20260920_215056,V3_LEGACY_PRODUCTION,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-21T02:30:00+08:00,4.651,False,True
V4_SHADOW,3013707,2026-09-20,西甲,赫塔菲 vs 马拉加,赫塔菲,giving,-0.5,1.05,C,1-0,-1,W,1.05,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,f39b8c9fa38bcc58aba4,RUN_20260920_083909,v4-market-dirichlet-20260913,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T20:00:00+08:00,11.347,False,True
V4_SHADOW,2912277,2026-09-20,瑞典超,尤尔加登 vs 埃尔夫斯堡,埃尔夫斯堡,receiving,1.0,1.01,C,1-2,-1,W,1.01,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,d47b9de8d0829399ec19,RUN_20260920_083909,v4-market-dirichlet-20260913,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T20:00:00+08:00,11.347,False,True
V4_SHADOW,3062848,2026-09-20,印尼超,杰帕拉 vs 万隆,杰帕拉,receiving,1.0,1.0,C,1-2,-1,P,0.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,3b12ada58e224d3512da,RUN_20260920_083909,v4-market-dirichlet-20260913,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T20:00:00+08:00,11.347,False,True
V4_SHADOW,3008240,2026-09-20,英冠,诺维奇 vs 博尔顿,诺维奇,giving,-1.25,1.03,C,3-4,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,31cb92306a6a98575401,RUN_20260920_083909,v4-market-dirichlet-20260913,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T20:30:00+08:00,11.847,False,True
V4_SHADOW,2996158,2026-09-20,荷甲,阿尔克马尔 vs 特尔斯达,阿尔克马尔,giving,-2.0,0.99,B,1-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,312c86e99a2278f5c7b2,RUN_20260920_083909,v4-market-dirichlet-20260913,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T20:30:00+08:00,11.847,False,True
V4_SHADOW,3012519,2026-09-20,乌克超,卡帕迪 vs 维勒斯,维勒斯,receiving,1.0,1.28,A,1-1,-1,W,1.28,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,717555311632485ee9dd,RUN_20260920_083909,v4-market-dirichlet-20260913,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T20:30:00+08:00,11.847,False,True
V4_SHADOW,3041564,2026-09-20,阿塞超,沙马基 vs 纳希切万,纳希切万,receiving,0.25,1.04,C,2-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,2e83ca15e83d42b970ad,RUN_20260920_083909,v4-market-dirichlet-20260913,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T20:30:00+08:00,11.847,False,True
V4_SHADOW,3003895,2026-09-20,英超,曼彻斯特城 vs 桑德兰,曼彻斯特城,giving,-1.5,0.96,C,5-3,-1,W,0.96,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,17000623cc0c2639520b,RUN_20260920_083909,v4-market-dirichlet-20260913,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T21:00:00+08:00,12.347,False,True
V4_SHADOW,2993799,2026-09-20,意甲,弗洛西诺尼 vs 科莫,科莫,giving,-1.25,1.05,C,2-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,f5633c94d1d9c2aed187,RUN_20260920_083909,v4-market-dirichlet-20260913,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T21:00:00+08:00,12.347,False,True
V4_SHADOW,3026736,2026-09-20,土超,埃尔祖鲁姆体育 vs 萨姆松体育,埃尔祖鲁姆体育,giving,-0.25,1.13,C,1-0,-1,W,1.13,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,555f37a24ea147f59215,RUN_20260920_215056,v4-market-dirichlet-20260913,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T22:00:00+08:00,0.151,False,True
V4_SHADOW,2920152,2026-09-20,瑞典乙北,卡尔堡斯 vs 斯德哥尔摩国际,卡尔堡斯,receiving,1.25,1.03,C,0-2,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,c7e588860d6cd0e48968,RUN_20260920_215056,v4-market-dirichlet-20260913,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T22:00:00+08:00,0.151,False,True
V4_SHADOW,2998249,2026-09-20,丹麦超,霍森斯 vs 奥胡斯,奥胡斯,giving,-0.75,1.05,C,2-2,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,2c40687b112658b16ef7,RUN_20260920_215056,v4-market-dirichlet-20260913,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T22:00:00+08:00,0.151,False,True
V4_SHADOW,3014081,2026-09-20,西乙,休达 vs 巴拉多利德,巴拉多利德,giving,-0.25,1.06,C,1-1,-1,HL,-0.5,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,85f2e7bdfe0d4a1ed038,RUN_20260920_215056,v4-market-dirichlet-20260913,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T22:15:00+08:00,0.401,False,True
V4_SHADOW,3023487,2026-09-20,葡超,阿马多拉 vs 维塞乌,维塞乌,receiving,0.25,1.04,C,0-2,-1,W,1.04,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,c809b3a449dc9469921b,RUN_20260920_215056,v4-market-dirichlet-20260913,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T22:30:00+08:00,0.651,False,True
V4_SHADOW,3023493,2026-09-20,葡超,吉马良斯 vs 摩里伦斯,摩里伦斯,receiving,1.0,1.05,C,1-1,-1,W,1.05,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,d8e57eb9e920322d7117,RUN_20260920_215056,v4-market-dirichlet-20260913,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T22:30:00+08:00,0.651,False,True
V4_SHADOW,2998488,2026-09-20,保甲,普罗夫迪夫火车头 vs 索非亚中央陆军,普罗夫迪夫火车头,receiving,1.0,0.87,C,1-1,-1,W,0.87,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,cd097b3d2e1e5c798029,RUN_20260920_215056,v4-market-dirichlet-20260913,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T22:45:00+08:00,0.901,False,True
V4_SHADOW,3036439,2026-09-20,希腊超,维洛斯NFC vs AEK雅典,AEK雅典,giving,-1.75,1.0,C,1-2,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,43102510204a1720c641,RUN_20260920_215056,v4-market-dirichlet-20260913,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T23:00:00+08:00,1.151,False,True
V4_SHADOW,2912901,2026-09-20,挪超,桑德菲杰 vs 斯达,斯达,receiving,0.25,1.03,C,3-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,4d1808ad126e01561d12,RUN_20260920_215056,v4-market-dirichlet-20260913,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T23:00:00+08:00,1.151,False,True
V4_SHADOW,2912905,2026-09-20,挪超,维京 vs 利勒斯特罗姆,维京,giving,-1.5,0.84,C,3-0,-1,W,0.84,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260921\20260921_081936_titan007_odds_snapshot.csv,SETTLED,422f0368f1bfffb4a513,RUN_20260920_215056,v4-market-dirichlet-20260913,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,2026-09-20T23:00:00+08:00,1.151,False,True
