version,match_id,list_date,competition,match,selected_team,selected_side,line,water,grade,score,result_state,result,pnl_1u,result_source,settlement_status,decision_id,run_id,model_id,quote_at,last_confirmed_at,kickoff_at,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch
V3,3058933,2026-09-23,英女杯,莱切斯特城女足 vs 伦敦城雌狮女足,伦敦城雌狮女足,upper,球半,0.8,,0-2,-1,W,0.8,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,d78ec998204f5ea8da57,RUN_20260923_073949,V3_LEGACY_PRODUCTION,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-24T02:30:00+08:00,18.836,False,True
V3,3036364,2026-09-23,苏挑杯,哈密尔顿 vs 考登比亚,哈密尔顿,upper,两球/两球半,0.82,,1-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,fb7949e6c28abb2f3796,RUN_20260923_073949,V3_LEGACY_PRODUCTION,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-24T02:45:00+08:00,19.086,False,True
V3,3058934,2026-09-23,英女杯,布莱顿女足 vs 查尔顿竞技女足,布莱顿女足,upper,球半/两球,0.82,,4-0,-1,W,0.82,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,7f2437ac7b337ef19b79,RUN_20260923_073949,V3_LEGACY_PRODUCTION,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-24T02:45:00+08:00,19.086,False,True
V3,3092496,2026-09-23,中北美国联,特克斯和凯科斯群岛(中) vs 蒙特塞拉特,特克斯和凯科斯群岛(中),lower,两球,1.0,,0-2,-1,P,0.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,b792532df5c8f7ba9e0b,RUN_20260923_073949,V3_LEGACY_PRODUCTION,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-24T03:00:00+08:00,19.336,False,True
V3,3092508,2026-09-23,中北美国联,巴哈马 vs 法属圣马丁岛,巴哈马,lower,半球,1.11,,0-8,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,51ffa52e8b8cbe5056c9,RUN_20260923_073949,V3_LEGACY_PRODUCTION,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-24T04:00:00+08:00,20.336,True,True
V3,3092502,2026-09-23,中北美国联,阿鲁巴 vs 安提瓜和巴布达,安提瓜和巴布达,upper,平手/半球,1.11,,,2,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,NOT_FINAL_STATE_2,6edef41c15ba96ce3ec8,RUN_20260923_073949,V3_LEGACY_PRODUCTION,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-24T07:00:00+08:00,23.336,True,True
V3,2908516,2026-09-23,美职业,西雅图海湾人 vs 皇家盐湖城,皇家盐湖城,lower,半球,1.08,,2-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_225022_titan007_odds_snapshot.csv,SETTLED,2e14aee6f26d7d196501,RUN_20260923_202716,V3_LEGACY_PRODUCTION,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,2026-09-24T09:30:00+08:00,13.128,False,True
V4_SHADOW,3089653,2026-09-23,非青杯外,马拉维U20 vs 科摩罗U20,科摩罗U20,receiving,1.0,1.11,B,2-1,-1,P,0.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,f5f03c91dff9b132e15c,RUN_20260923_073949,v4-market-dirichlet-20260913,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-23T21:00:00+08:00,13.336,False,True
V4_SHADOW,3089654,2026-09-23,非青杯外,赞比亚U20 vs 博茨瓦纳U20,赞比亚U20,giving,-2.0,0.84,C,3-1,-1,P,0.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,30077684ed8398d34ffe,RUN_20260923_202716,v4-market-dirichlet-20260913,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,2026-09-23T21:00:00+08:00,0.628,False,True
V4_SHADOW,3086463,2026-09-23,女欧罗巴杯,PAOK沙朗历基女足 vs 迈加瓦斯巴达女足,迈加瓦斯巴达女足,receiving,0.75,1.11,C,2-3,-1,W,1.11,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,ab3139ebb3b8fa2bd2d7,RUN_20260923_202716,v4-market-dirichlet-20260913,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,2026-09-23T21:00:00+08:00,0.628,False,True
V4_SHADOW,3074936,2026-09-23,以乙南,艾佐尔夏普尔 vs 马哈尼耶侯达,马哈尼耶侯达,receiving,0.25,1.05,C,2-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,70a0f9dac7f40d63e0b4,RUN_20260923_073949,v4-market-dirichlet-20260913,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-23T22:00:00+08:00,14.336,False,True
V4_SHADOW,3081614,2026-09-23,尼日超,巴拉乌 vs 阿比亚勇士,阿比亚勇士,receiving,0.75,1.11,C,2-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,ea94a34a7311325cabb1,RUN_20260923_202716,v4-market-dirichlet-20260913,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,2026-09-23T23:00:00+08:00,2.628,False,True
V4_SHADOW,3081623,2026-09-23,尼日超,射击之星 vs 卡齐纳联,卡齐纳联,receiving,1.0,0.98,C,2-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,e8b2974616d4191ba2f1,RUN_20260923_202716,v4-market-dirichlet-20260913,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,2026-09-23T23:00:00+08:00,2.628,False,True
V4_SHADOW,2998367,2026-09-23,北马其甲,布雷加尼卡 vs FK斯科普里,FK斯科普里,receiving,0.75,1.05,C,1-0,-1,HL,-0.5,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,923ee8111928b37c71d9,RUN_20260923_202716,v4-market-dirichlet-20260913,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,2026-09-24T00:00:00+08:00,3.628,False,True
V4_SHADOW,2942630,2026-09-23,美冠联,伯明翰军团 vs 布鲁克林,布鲁克林,receiving,0.75,1.08,C,4-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,2dfc4dc8815199e1c1e3,RUN_20260923_202716,v4-market-dirichlet-20260913,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,2026-09-24T00:00:00+08:00,3.628,False,True
V4_SHADOW,3092352,2026-09-23,欧女杯,旧海弗莱鲁汶女足 vs AS罗马女足,旧海弗莱鲁汶女足,receiving,0.5,1.05,C,0-0,-1,W,1.05,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,c26580bb14d1c22a126a,RUN_20260923_073949,v4-market-dirichlet-20260913,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-24T00:45:00+08:00,17.086,False,True
V4_SHADOW,3092353,2026-09-23,欧女杯,塞尔维特女足 vs 里昂女足,塞尔维特女足,receiving,4.25,1.0,C,0-8,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,50ab3aa6bf7e0184598d,RUN_20260923_073949,v4-market-dirichlet-20260913,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-24T00:45:00+08:00,17.086,False,True
V4_SHADOW,3094743,2026-09-23,国际友谊,秘鲁U19 vs 阿根廷U19,秘鲁U19,receiving,1.0,0.96,C,0-1,-1,P,0.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,172137d4c8b629b77802,RUN_20260923_202716,v4-market-dirichlet-20260913,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,2026-09-24T01:00:00+08:00,4.628,False,True
V4_SHADOW,3074943,2026-09-23,以乙南,迪莫纳体育 vs 玛拉基亚,玛拉基亚,receiving,0.5,0.99,C,1-5,-1,W,0.99,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,871ce4ed616f6539a122,RUN_20260923_202716,v4-market-dirichlet-20260913,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,2026-09-24T01:10:00+08:00,4.794,False,True
V4_SHADOW,3086459,2026-09-23,女欧罗巴杯,阿贾克斯女足 vs ZHFK阿克托比女足,ZHFK阿克托比女足,receiving,3.25,1.11,A,8-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,e1ccb61ba61533714356,RUN_20260923_202716,v4-market-dirichlet-20260913,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,2026-09-24T01:30:00+08:00,5.128,False,True
V4_SHADOW,3092405,2026-09-23,海湾运,沙特阿拉伯 vs 科威特,沙特阿拉伯,giving,-1.5,0.92,C,1-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,1ce94134ddc8fad9b670,RUN_20260923_073949,v4-market-dirichlet-20260913,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-24T02:00:00+08:00,18.336,False,True
V4_SHADOW,3094753,2026-09-23,南美女运,智利女足U20 vs 委内瑞拉女足U20,委内瑞拉女足U20,receiving,0.5,1.03,C,1-1,-1,W,1.03,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,3ac4b9cd458ded04a89a,RUN_20260923_202716,v4-market-dirichlet-20260913,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,2026-09-24T02:00:00+08:00,5.628,False,True
V4_SHADOW,3060935,2026-09-23,英协联杯,博雷汉姆 vs 埃弗顿U21,博雷汉姆,giving,-2.0,0.89,C,1-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,330693338521e3d8ea2f,RUN_20260923_202716,v4-market-dirichlet-20260913,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,2026-09-24T02:00:00+08:00,5.628,False,True
V4_SHADOW,3092496,2026-09-23,中北美国联,特克斯和凯科斯群岛(中) vs 蒙特塞拉特,蒙特塞拉特,giving,-2.0,0.7,C,0-2,-1,P,0.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,1eed1f1322bfeefbc068,RUN_20260923_073949,v4-market-dirichlet-20260913,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-24T03:00:00+08:00,19.336,False,True
V4_SHADOW,3092508,2026-09-23,中北美国联,巴哈马 vs 法属圣马丁岛,巴哈马,receiving,0.5,1.11,C,0-8,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,3ae6caee5ccaa38c3c4f,RUN_20260923_073949,v4-market-dirichlet-20260913,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-24T04:00:00+08:00,20.336,True,True
V4_SHADOW,3011867,2026-09-23,哥伦甲秋,卡利美洲 vs 阿古拉斯多拉达斯,阿古拉斯多拉达斯,receiving,0.75,1.07,C,1-0,-1,HL,-0.5,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_225022_titan007_odds_snapshot.csv,SETTLED,9b86b50577b98730a570,RUN_20260923_202716,v4-market-dirichlet-20260913,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,2026-09-24T08:30:00+08:00,12.128,False,True
V4_SHADOW,2908516,2026-09-23,美职业,西雅图海湾人 vs 皇家盐湖城,皇家盐湖城,receiving,0.5,0.99,C,2-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_225022_titan007_odds_snapshot.csv,SETTLED,58fed973393bf34bbf22,RUN_20260923_073949,v4-market-dirichlet-20260913,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-24T09:30:00+08:00,25.836,True,True
V4_SHADOW,3084563,2026-09-23,日皇杯,鹿岛鹿角 vs 甲府风林,鹿岛鹿角,giving,-1.5,0.81,C,3-1,-1,W,0.81,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,62782e5783fbbb0d277b,RUN_20260923_073949,v4-market-dirichlet-20260913,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-23T16:00:00+08:00,8.336,False,True
V4_SHADOW,3084565,2026-09-23,日皇杯,神户胜利船 vs 鸟栖沙岩,神户胜利船,giving,-1.25,1.07,C,1-0,-1,HL,-0.5,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,4e0214994c646e96ae8b,RUN_20260923_073949,v4-market-dirichlet-20260913,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-23T16:00:00+08:00,8.336,False,True
V4_SHADOW,3084567,2026-09-23,日皇杯,柏太阳神 vs 今治,柏太阳神,giving,-2.25,0.97,C,4-0,-1,W,0.97,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,7bde482b287c717490de,RUN_20260923_073949,v4-market-dirichlet-20260913,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-23T16:00:00+08:00,8.336,False,True
V4_SHADOW,3049653,2026-09-23,亚运男足,日本U23 vs 泰国U23,日本U23,giving,-2.25,1.01,C,3-0,-1,W,1.01,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260924\20260924_075223_titan007_odds_snapshot.csv,SETTLED,ac1908857f79fa383c1b,RUN_20260923_073949,v4-market-dirichlet-20260913,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,2026-09-23T18:30:00+08:00,10.836,False,True
