match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,normalized_intent,candidate_side,reason_codes,decision_id,started_lock,real_money,intent_source,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,score,result,pnl_1u,settlement_status,result_state,result_source,settlement_updated_at,settlement
3000075,2026-09-19,2026-09-19T13:00:00+08:00,2026-09-19T13:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_083825,2026-09-19T08:42:49.196153+08:00,2026-09-19T08:38:25+08:00,2026-09-19T08:38:25+08:00,0.073,4.286,4.36,False,False,,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T08:42:49.196153+08:00"", ""home_team"": ""札幌冈萨多"", ""away_team"": ""大分三神"", ""competition"": ""日职乙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-19T08:38:25+08:00"", ""last_confirmed_at"": ""2026-09-19T08:38:25+08:00"", ""run_id"": ""RUN_20260919_083825""}",日职乙,NOT_PREMATCH,,,平衡盘/等待临场确认,neutral,"[""STARTED_DECISION_LOCKED""]",d95ea22064f58d19c983,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956826,2026-09-19,2026-09-19T13:00:00+08:00,2026-09-19T13:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_083825,2026-09-19T08:42:49.196153+08:00,2026-09-19T08:38:25+08:00,2026-09-19T08:38:25+08:00,0.073,4.286,4.36,False,False,,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T08:42:49.196153+08:00"", ""home_team"": ""静冈产大女足"", ""away_team"": ""横滨海鸥女足"", ""competition"": ""日职女甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-19T08:38:25+08:00"", ""last_confirmed_at"": ""2026-09-19T08:38:25+08:00"", ""run_id"": ""RUN_20260919_083825""}",日职女甲,NOT_PREMATCH,,,,,"[""STARTED_DECISION_LOCKED""]",18381754f8a9eb2937e7,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090722,2026-09-19,2026-09-19T13:30:00+08:00,2026-09-19T13:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_083825,2026-09-19T08:42:49.196153+08:00,2026-09-19T08:38:25+08:00,2026-09-19T08:38:25+08:00,0.073,4.786,4.86,False,True,,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T08:42:49.196153+08:00"", ""home_team"": ""欧克莱卡诺"", ""away_team"": ""艾云达尔"", ""competition"": ""澳维超"", ""home_handicap_signed"": 0.25, ""away_handicap_signed"": -0.25, ""home_water_hk"": 0.97, ""away_water_hk"": 0.91, ""titan_home_handicap_signed"": 0.25, ""titan_away_handicap_signed"": -0.25, ""giving_team"": ""欧克莱卡诺"", ""receiving_team"": ""艾云达尔"", ""giving_water"": 0.97, ""receiving_water"": 0.91, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-19T08:38:25+08:00"", ""last_confirmed_at"": ""2026-09-19T08:38:25+08:00"", ""run_id"": ""RUN_20260919_083825""}",澳维超,FROZEN_PREMATCH_DECISION,N,,阻上/诱下,giving,"[""STARTED_DECISION_LOCKED""]",41acddbb5a161035c6c2,True,False,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,欧克莱卡诺,0.97,0.25,艾云达尔,receiving,0.91,欧克莱卡诺,giving,-0.25,0.97,"{""W"": 0.4236111111111111, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.3020833333333333, ""L"": 0.2743055555555556}",-0.014444444444444482,-0.09781459717786986,-0.07849862104251787,-0.014884357407267762,0.05000997903754184,0.06629900528718438,0.3866,"{""team"": ""欧克莱卡诺"", ""water"": 0.97, ""EV_mean"": -0.014444444444444482, ""EV_p10"": -0.07996814020807586, ""P_EV_gt_0"": 0.394, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""艾云达尔"", ""water"": 0.91, ""EV_mean"": -0.03654513888888883, ""EV_p10"": -0.10015595828634494, ""P_EV_gt_0"": 0.2246, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
3092760,2026-09-19,2026-09-19T13:30:00+08:00,2026-09-19T13:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_140756,2026-09-19T14:12:46.996540+08:00,2026-09-19T14:07:56+08:00,2026-09-19T14:07:56+08:00,0.081,-0.713,-0.632,False,False,,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T14:12:46.996540+08:00"", ""home_team"": ""新日本制铁"", ""away_team"": ""卡诺亚足球俱乐部"", ""competition"": ""日地区联"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-19T14:07:56+08:00"", ""last_confirmed_at"": ""2026-09-19T14:07:56+08:00"", ""run_id"": ""RUN_20260919_140756""}",日地区联,NOT_PREMATCH,,,,,"[""MATCH_NOT_PREMATCH""]",3cb9d4da806e1a4c98ea,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956827,2026-09-19,2026-09-19T14:00:00+08:00,2026-09-19T14:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_083825,2026-09-19T08:42:49.196153+08:00,2026-09-19T08:38:25+08:00,2026-09-19T08:38:25+08:00,0.073,5.286,5.36,False,False,,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T08:42:49.196153+08:00"", ""home_team"": ""播磨阿尔比恩女足"", ""away_team"": ""NGU名古屋女足"", ""competition"": ""日职女甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-19T08:38:25+08:00"", ""last_confirmed_at"": ""2026-09-19T08:38:25+08:00"", ""run_id"": ""RUN_20260919_083825""}",日职女甲,NOT_PREMATCH,,,,,"[""STARTED_DECISION_LOCKED""]",fb4a00c3942f91d19e64,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092291,2026-09-19,2026-09-19T14:45:00+08:00,2026-09-19T14:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_140756,2026-09-19T14:12:46.996540+08:00,2026-09-19T14:07:56+08:00,2026-09-19T14:07:56+08:00,0.081,0.537,0.618,False,False,fe54bcc8e87653722ae8,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T14:12:46.996540+08:00"", ""home_team"": ""米利姆SC"", ""away_team"": ""博克赛"", ""competition"": ""印西隆联"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-19T14:07:56+08:00"", ""last_confirmed_at"": ""2026-09-19T14:07:56+08:00"", ""run_id"": ""RUN_20260919_140756""}",印西隆联,MISSING_DATA,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",e053e21ad83e50b09a81,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086963,2026-09-19,2026-09-19T15:00:00+08:00,2026-09-19T15:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_140756,2026-09-19T14:12:46.996540+08:00,2026-09-19T14:07:56+08:00,2026-09-19T14:07:56+08:00,0.081,0.787,0.868,False,True,7a91437f2f3192627aba,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T14:12:46.996540+08:00"", ""home_team"": ""伊分埼玉女足"", ""away_team"": ""东京绿茵女足"", ""competition"": ""女日联杯"", ""home_handicap_signed"": -1.25, ""away_handicap_signed"": 1.25, ""home_water_hk"": 0.76, ""away_water_hk"": 0.94, ""titan_home_handicap_signed"": -1.25, ""titan_away_handicap_signed"": 1.25, ""giving_team"": ""东京绿茵女足"", ""receiving_team"": ""伊分埼玉女足"", ""giving_water"": 0.94, ""receiving_water"": 0.76, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-19T14:07:56+08:00"", ""last_confirmed_at"": ""2026-09-19T14:07:56+08:00"", ""run_id"": ""RUN_20260919_140756""}",女日联杯,EVALUATED,N,,阻下/下盘保护,receiving,"[""BUCKET_1.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",c5b9c25cddee458cb8d2,,False,FLAT_LINE_GIVING_WATER_RISE,伊分埼玉女足,0.76,1.25,东京绿茵女足,giving,0.94,伊分埼玉女足,receiving,1.25,0.76,"{""W"": 0.2830188679245283, ""HW"": 0.2830188679245283, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4339622641509434}",-0.11132075471698111,-0.2915500399056806,-0.25264803753061327,-0.11124008937479352,0.0338945633624998,0.07071675492447027,0.1594,"{""team"": ""东京绿茵女足"", ""water"": 0.94, ""EV_mean"": -0.016603773584905668, ""EV_p10"": -0.1689646518166559, ""P_EV_gt_0"": 0.4322, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""伊分埼玉女足"", ""water"": 0.76, ""EV_mean"": -0.11132075471698111, ""EV_p10"": -0.2503045680195246, ""P_EV_gt_0"": 0.1578, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
3092598,2026-09-19,2026-09-19T15:00:00+08:00,2026-09-19T15:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_140756,2026-09-19T14:12:46.996540+08:00,2026-09-19T14:07:56+08:00,2026-09-19T14:07:56+08:00,0.081,0.787,0.868,False,False,b7205b4ebece141c7dce,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T14:12:46.996540+08:00"", ""home_team"": ""斯泰伦博斯女足"", ""away_team"": ""西开普大学女足"", ""competition"": ""南非女联"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-19T14:07:56+08:00"", ""last_confirmed_at"": ""2026-09-19T14:07:56+08:00"", ""run_id"": ""RUN_20260919_140756""}",南非女联,MISSING_DATA,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",9b63e9687f1f6550d93a,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2929729,2026-09-19,2026-09-19T15:30:00+08:00,2026-09-19T15:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_140756,2026-09-19T14:12:46.996540+08:00,2026-09-19T14:07:56+08:00,2026-09-19T14:07:56+08:00,0.081,1.287,1.368,False,False,fd53924d1947bc85745d,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T14:12:46.996540+08:00"", ""home_team"": ""富川FC"", ""away_team"": ""金泉尚武"", ""competition"": ""韩K联"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-19T14:07:56+08:00"", ""last_confirmed_at"": ""2026-09-19T14:07:56+08:00"", ""run_id"": ""RUN_20260919_140756""}",韩K联,NEUTRAL,,,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",7c68892444c155fca264,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925534,2026-09-19,2026-09-19T15:30:00+08:00,2026-09-19T15:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_140756,2026-09-19T14:12:46.996540+08:00,2026-09-19T14:07:56+08:00,2026-09-19T14:07:56+08:00,0.081,1.287,1.368,False,True,22666b7f14dd6211f73c,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T14:12:46.996540+08:00"", ""home_team"": ""忠南牙山"", ""away_team"": ""天安城"", ""competition"": ""韩K2联"", ""home_handicap_signed"": 0.25, ""away_handicap_signed"": -0.25, ""home_water_hk"": 0.79, ""away_water_hk"": 1.03, ""titan_home_handicap_signed"": 0.25, ""titan_away_handicap_signed"": -0.25, ""giving_team"": ""忠南牙山"", ""receiving_team"": ""天安城"", ""giving_water"": 0.79, ""receiving_water"": 1.03, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-19T14:07:56+08:00"", ""last_confirmed_at"": ""2026-09-19T14:07:56+08:00"", ""run_id"": ""RUN_20260919_140756""}",韩K2联,EVALUATED,C,,阻下/下盘保护,receiving,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",22666b7f14dd6211f73c,,False,FLAT_LINE_GIVING_WATER_RISE,天安城,1.03,0.25,忠南牙山,giving,0.79,天安城,receiving,0.25,1.03,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",0.014496527777777823,-0.07269359191683195,-0.05264414492877545,0.014103594830850885,0.08204233465317895,0.10093167680855519,0.61,"{""team"": ""忠南牙山"", ""water"": 0.79, ""EV_mean"": -0.09069444444444444, ""EV_p10"": -0.14935989061720187, ""P_EV_gt_0"": 0.0232, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""天安城"", ""water"": 1.03, ""EV_mean"": 0.014496527777777823, ""EV_p10"": -0.05317998282649883, ""P_EV_gt_0"": 0.6144, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
2925535,2026-09-19,2026-09-19T15:30:00+08:00,2026-09-19T15:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_140756,2026-09-19T14:12:46.996540+08:00,2026-09-19T14:07:56+08:00,2026-09-19T14:07:56+08:00,0.081,1.287,1.368,False,True,4e13e64167b552e8e8e3,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T14:12:46.996540+08:00"", ""home_team"": ""全南天龙"", ""away_team"": ""水原FC"", ""competition"": ""韩K2联"", ""home_handicap_signed"": -0.5, ""away_handicap_signed"": 0.5, ""home_water_hk"": 0.98, ""away_water_hk"": 0.84, ""titan_home_handicap_signed"": -0.5, ""titan_away_handicap_signed"": 0.5, ""giving_team"": ""水原FC"", ""receiving_team"": ""全南天龙"", ""giving_water"": 0.84, ""receiving_water"": 0.98, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-19T14:07:56+08:00"", ""last_confirmed_at"": ""2026-09-19T14:07:56+08:00"", ""run_id"": ""RUN_20260919_140756""}",韩K2联,EVALUATED,N,,阻下/下盘保护,receiving,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",4e13e64167b552e8e8e3,,False,FLAT_LINE_GIVING_WATER_RISE,全南天龙,0.98,0.5,水原FC,giving,0.84,全南天龙,receiving,0.5,0.98,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",-0.004342857142857148,-0.1303118061329307,-0.10224336454481137,-0.006108630980226126,0.08940946485880252,0.11460520899117321,0.4718,"{""team"": ""水原FC"", ""water"": 0.84, ""EV_mean"": -0.08525714285714286, ""EV_p10"": -0.17470587661037718, ""P_EV_gt_0"": 0.1132, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""全南天龙"", ""water"": 0.98, ""EV_mean"": -0.004342857142857148, ""EV_p10"": -0.10035616487424853, ""P_EV_gt_0"": 0.4662, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
3091327,2026-09-19,2026-09-19T15:30:00+08:00,2026-09-19T15:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_140756,2026-09-19T14:12:46.996540+08:00,2026-09-19T14:07:56+08:00,2026-09-19T14:07:56+08:00,0.081,1.287,1.368,False,True,1a8a6706888f1a69330a,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T14:12:46.996540+08:00"", ""home_team"": ""阿马达尔"", ""away_team"": ""尼兰西澳洲大学"", ""competition"": ""澳西超"", ""home_handicap_signed"": 0.5, ""away_handicap_signed"": -0.5, ""home_water_hk"": 0.78, ""away_water_hk"": 1.04, ""titan_home_handicap_signed"": 0.5, ""titan_away_handicap_signed"": -0.5, ""giving_team"": ""阿马达尔"", ""receiving_team"": ""尼兰西澳洲大学"", ""giving_water"": 0.78, ""receiving_water"": 1.04, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-19T14:07:56+08:00"", ""last_confirmed_at"": ""2026-09-19T14:07:56+08:00"", ""run_id"": ""RUN_20260919_140756""}",澳西超,EVALUATED,C,,真实示弱/阻下,receiving,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",1a8a6706888f1a69330a,,False,FLAT_LINE_GIVING_WATER_DROP,尼兰西澳洲大学,1.04,0.5,阿马达尔,giving,0.78,尼兰西澳洲大学,receiving,0.5,1.04,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",0.02582857142857148,-0.10070088197492533,-0.07277627565378714,0.025126882730528266,0.12313749391535334,0.15314710186679026,0.632,"{""team"": ""阿马达尔"", ""water"": 0.78, ""EV_mean"": -0.11508571428571429, ""EV_p10"": -0.19954782443747832, ""P_EV_gt_0"": 0.0448, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""尼兰西澳洲大学"", ""water"": 1.04, ""EV_mean"": 0.02582857142857148, ""EV_p10"": -0.07273142751417744, ""P_EV_gt_0"": 0.6334, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
3092724,2026-09-19,2026-09-19T15:30:00+08:00,2026-09-19T15:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_140756,2026-09-19T14:12:46.996540+08:00,2026-09-19T14:07:56+08:00,2026-09-19T14:07:56+08:00,0.081,1.287,1.368,False,False,,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T14:12:46.996540+08:00"", ""home_team"": ""彼达迪华马卡比U19"", ""away_team"": ""哈迪拉U19"", ""competition"": ""以U19"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-19T14:07:56+08:00"", ""last_confirmed_at"": ""2026-09-19T14:07:56+08:00"", ""run_id"": ""RUN_20260919_140756""}",以U19,NEUTRAL,,,平衡盘/等待临场确认,neutral,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",46c866136d5f511551b8,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092570,2026-09-19,2026-09-19T15:30:00+08:00,2026-09-19T15:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_140756,2026-09-19T14:12:46.996540+08:00,2026-09-19T14:07:56+08:00,2026-09-19T14:07:56+08:00,0.081,1.287,1.368,False,False,9ffa6d6f42cc7fa8d6b7,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T14:12:46.996540+08:00"", ""home_team"": ""华达U19"", ""away_team"": ""斯肯迪加U19"", ""competition"": ""北马U19"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-19T14:07:56+08:00"", ""last_confirmed_at"": ""2026-09-19T14:07:56+08:00"", ""run_id"": ""RUN_20260919_140756""}",北马U19,NEUTRAL,,,平衡盘/等待临场确认,neutral,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",4beb65ba46233bd31cba,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087142,2026-09-19,2026-09-19T16:00:00+08:00,2026-09-19T16:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_140756,2026-09-19T14:12:46.996540+08:00,2026-09-19T14:07:56+08:00,2026-09-19T14:07:56+08:00,0.081,1.787,1.868,False,False,caabe95656f57b7c64e5,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T14:12:46.996540+08:00"", ""home_team"": ""山西崇德荣海"", ""away_team"": ""贵州贵阳竞技"", ""competition"": ""中乙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-19T14:07:56+08:00"", ""last_confirmed_at"": ""2026-09-19T14:07:56+08:00"", ""run_id"": ""RUN_20260919_140756""}",中乙,MISSING_DATA,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",71de12ffeeecbc6df330,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087670,2026-09-19,2026-09-19T16:00:00+08:00,2026-09-19T16:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_140756,2026-09-19T14:12:46.996540+08:00,2026-09-19T14:07:56+08:00,2026-09-19T14:07:56+08:00,0.081,1.787,1.868,False,False,52d4fa574640344fc660,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T14:12:46.996540+08:00"", ""home_team"": ""上海赛更达"", ""away_team"": ""湖北青年星"", ""competition"": ""中乙降A"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-19T14:07:56+08:00"", ""last_confirmed_at"": ""2026-09-19T14:07:56+08:00"", ""run_id"": ""RUN_20260919_140756""}",中乙降A,MISSING_DATA,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",8ec5c74ff3a8b0fbecda,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087671,2026-09-19,2026-09-19T16:00:00+08:00,2026-09-19T16:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_140756,2026-09-19T14:12:46.996540+08:00,2026-09-19T14:07:56+08:00,2026-09-19T14:07:56+08:00,0.081,1.787,1.868,False,False,e68c05c9c6b378e87f91,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T14:12:46.996540+08:00"", ""home_team"": ""大连英博B队"", ""away_team"": ""广州蒲公英"", ""competition"": ""中乙降A"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-19T14:07:56+08:00"", ""last_confirmed_at"": ""2026-09-19T14:07:56+08:00"", ""run_id"": ""RUN_20260919_140756""}",中乙降A,MISSING_DATA,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",cd86116a34ac4b785f08,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090305,2026-09-19,2026-09-19T16:00:00+08:00,2026-09-19T16:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_140756,2026-09-19T14:12:46.996540+08:00,2026-09-19T14:07:56+08:00,2026-09-19T14:07:56+08:00,0.081,1.787,1.868,False,False,0948e00715abaf3f248d,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T14:12:46.996540+08:00"", ""home_team"": ""拉斯拉维采"", ""away_team"": ""斯拉维亚克思雀"", ""competition"": ""斯伐丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-19T14:07:56+08:00"", ""last_confirmed_at"": ""2026-09-19T14:07:56+08:00"", ""run_id"": ""RUN_20260919_140756""}",斯伐丙,MISSING_DATA,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",26914ebd18ced966ae28,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090718,2026-09-19,2026-09-19T16:00:00+08:00,2026-09-19T16:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260919_140756,2026-09-19T14:12:46.996540+08:00,2026-09-19T14:07:56+08:00,2026-09-19T14:07:56+08:00,0.081,1.787,1.868,False,False,76735bdefce076b6591f,,prior-2026-09-19-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-19T14:12:46.996540+08:00"", ""home_team"": ""沙田"", ""away_team"": ""理文"", ""competition"": ""高级银牌"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-19T14:07:56+08:00"", ""last_confirmed_at"": ""2026-09-19T14:07:56+08:00"", ""run_id"": ""RUN_20260919_140756""}",高级银牌,MISSING_DATA,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",7cbcc6b35304d5f701b7,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
