version,list_date,match_id,competition,kickoff_beijing,kickoff_at,home_team,away_team,action,grade,selected_team,market_side,giving_team,receiving_team,direction,handicap,water,probability,ev_mean,quote_at,last_confirmed_at,decision_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,run_id,decision_id,parent_decision_id,is_morning_baseline,is_latest_valid_prematch,monitoring_bucket,model_id,side_mapping_version,rule_version,source_snapshot,real_money,status
V4_SHADOW,2026-09-26,3092292,新西兰联,2026-09-26T10:30:00+08:00,2026-09-26T10:30:00+08:00,威灵顿凤凰后备队,奥克兰联,SHADOW_CANDIDATE,C,威灵顿凤凰后备队,receiving,奥克兰联,威灵顿凤凰后备队,,1.0,1.04,0.7918,0.08263157894736844,2026-09-26T09:00:56+08:00,2026-09-26T09:00:56+08:00,2026-09-26T09:04:47.691101+08:00,0.064,1.42,1.484,RUN_20260926_090056,cf6188002893838a3cb0,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260926_090056_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-26,3092293,新西兰联,2026-09-26T11:30:00+08:00,2026-09-26T11:30:00+08:00,菲利米德海湾,伊斯特恩沙伯奥克兰,SHADOW_CANDIDATE,C,菲利米德海湾,receiving,伊斯特恩沙伯奥克兰,菲利米德海湾,,0.75,1.01,0.5804,0.016916666666666635,2026-09-26T09:00:56+08:00,2026-09-26T09:00:56+08:00,2026-09-26T09:04:47.691101+08:00,0.064,2.42,2.484,RUN_20260926_090056,627abb6d33fd7b2a6391,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260926_090056_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-26,3001194,日职丙,2026-09-26T12:00:00+08:00,2026-09-26T12:00:00+08:00,金泽,鸟取飞翔,SHADOW_CANDIDATE,C,鸟取飞翔,receiving,金泽,鸟取飞翔,,0.5,1.06,0.681,0.035885714285714354,2026-09-26T09:00:56+08:00,2026-09-26T09:00:56+08:00,2026-09-26T09:04:47.691101+08:00,0.064,2.92,2.984,RUN_20260926_090056,bbe300c96af00e2606dc,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260926_090056_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-26,2956834,日职女甲,2026-09-26T12:00:00+08:00,2026-09-26T12:00:00+08:00,日本体育大学女足,横滨海鸥女足,SHADOW_CANDIDATE,C,日本体育大学女足,receiving,横滨海鸥女足,日本体育大学女足,,0.75,1.06,0.6724,0.03899999999999998,2026-09-26T09:00:56+08:00,2026-09-26T09:00:56+08:00,2026-09-26T09:04:47.691101+08:00,0.064,2.92,2.984,RUN_20260926_090056,a79c1d33cd486f501866,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260926_090056_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-26,3071099,日足联,2026-09-26T13:30:00+08:00,2026-09-26T13:30:00+08:00,平田町,VONDS市原,SHADOW_CANDIDATE,C,VONDS市原,receiving,平田町,VONDS市原,,0.25,1.06,0.6918,0.027256944444444486,2026-09-26T09:00:56+08:00,2026-09-26T09:00:56+08:00,2026-09-26T09:04:47.691101+08:00,0.064,4.42,4.484,RUN_20260926_090056,36a5781107d84505c465,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260926_090056_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-26,3000083,日职乙,2026-09-26T16:00:00+08:00,2026-09-26T16:00:00+08:00,秋田蓝色闪电,新泻天鹅,SHADOW_CANDIDATE,C,秋田蓝色闪电,giving,秋田蓝色闪电,新泻天鹅,,-0.25,1.09,0.7438,0.036388888888888915,2026-09-26T09:00:56+08:00,2026-09-26T09:00:56+08:00,2026-09-26T09:04:47.691101+08:00,0.064,6.92,6.984,RUN_20260926_090056,dba611843541f467d46f,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260926_090056_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-26,3000085,日职乙,2026-09-26T16:00:00+08:00,2026-09-26T16:00:00+08:00,磐城FC,仙台维加泰,SHADOW_CANDIDATE,C,磐城FC,receiving,仙台维加泰,磐城FC,,0.25,1.03,0.5998,0.014496527777777823,2026-09-26T09:00:56+08:00,2026-09-26T09:00:56+08:00,2026-09-26T09:04:47.691101+08:00,0.064,6.92,6.984,RUN_20260926_090056,7b2808e0309b28e023d6,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260926_090056_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-26,3001192,日职丙,2026-09-26T16:00:00+08:00,2026-09-26T16:00:00+08:00,北九州向日葵,鹿儿岛联,SHADOW_CANDIDATE,C,北九州向日葵,receiving,鹿儿岛联,北九州向日葵,,0.5,1.06,0.677,0.035885714285714354,2026-09-26T09:00:56+08:00,2026-09-26T09:00:56+08:00,2026-09-26T09:04:47.691101+08:00,0.064,6.92,6.984,RUN_20260926_090056,6266ca115f45d7429a19,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260926_090056_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-26,3094824,亚运男足,2026-09-26T18:30:00+08:00,2026-09-26T18:30:00+08:00,日本U23,朝鲜U23,SHADOW_CANDIDATE,C,日本U23,giving,日本U23,朝鲜U23,,-1.75,0.95,0.598,0.03428571428571425,2026-09-26T09:00:56+08:00,2026-09-26T09:00:56+08:00,2026-09-26T09:04:47.691101+08:00,0.064,9.42,9.484,RUN_20260926_090056,4c820c2d8ca9cebd5573,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260926_090056_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-26,2921944,芬甲,2026-09-26T20:00:00+08:00,2026-09-26T20:00:00+08:00,EIF埃克纳斯,SJK学院,SHADOW_CANDIDATE,C,SJK学院,receiving,EIF埃克纳斯,SJK学院,,0.75,1.05,0.6652,0.034583333333333355,2026-09-26T09:00:56+08:00,2026-09-26T09:00:56+08:00,2026-09-26T09:04:47.691101+08:00,0.064,10.92,10.984,RUN_20260926_090056,1da8e92ac5cacffe4ac3,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260926_090056_titan007_odds_snapshot,false,EVALUATED
