version,list_date,match_id,competition,kickoff_beijing,kickoff_at,home_team,away_team,action,grade,selected_team,market_side,giving_team,receiving_team,direction,handicap,water,probability,ev_mean,quote_at,last_confirmed_at,decision_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,run_id,decision_id,parent_decision_id,is_morning_baseline,is_latest_valid_prematch,monitoring_bucket,model_id,side_mapping_version,rule_version,source_snapshot,real_money,status
V4_SHADOW,2026-09-20,2956828,日职女甲,2026-09-20T12:00:00+08:00,2026-09-20T12:00:00+08:00,伊贺FC女足,FC爱媛女足,SHADOW_CANDIDATE,C,FC爱媛女足,receiving,伊贺FC女足,FC爱媛女足,,1.0,0.97,0.7076,0.05315789473684207,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,3.282,3.347,RUN_20260920_083909,67c877e291359083037f,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,3000080,日职乙,2026-09-20T16:00:00+08:00,2026-09-20T16:00:00+08:00,枥木市FC,仙台维加泰,SHADOW_CANDIDATE,C,仙台维加泰,giving,仙台维加泰,枥木市FC,,-0.5,1.04,0.5584,0.014171428571428613,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,7.282,7.347,RUN_20260920_083909,8a5a7c3f72b6b9c8b0ef,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,3001187,日职丙,2026-09-20T16:00:00+08:00,2026-09-20T16:00:00+08:00,长野琶扼搂,FC岐阜,SHADOW_CANDIDATE,C,长野琶扼搂,receiving,FC岐阜,长野琶扼搂,,0.5,1.0,0.5382,0.005714285714285727,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,7.282,7.347,RUN_20260920_083909,22f6d7bf59de62a642e3,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,3071096,日足联,2026-09-20T16:00:00+08:00,2026-09-20T16:00:00+08:00,横滨体育,布瑞欧碧卡浦安,SHADOW_CANDIDATE,C,横滨体育,receiving,布瑞欧碧卡浦安,横滨体育,,0.25,1.0,0.4952,0.001736111111111105,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,7.282,7.347,RUN_20260920_083909,4e5a7d6fc2a10b2bf7c8,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,3062847,印尼超,2026-09-20T16:30:00+08:00,2026-09-20T16:30:00+08:00,德瓦FC,斯乐门,SHADOW_CANDIDATE,C,斯乐门,receiving,德瓦FC,斯乐门,,1.0,1.01,0.7594,0.07,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,7.782,7.847,RUN_20260920_083909,7d45b03c92fac9ddc2cd,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,3082973,西协乙4,2026-09-20T17:30:00+08:00,2026-09-20T17:30:00+08:00,力纳雷斯体育会,拉斯彭马斯竞技,SHADOW_CANDIDATE,C,拉斯彭马斯竞技,receiving,力纳雷斯体育会,拉斯彭马斯竞技,,0.25,1.11,0.8114,0.04852430555555565,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,8.782,8.847,RUN_20260920_083909,f9105e5420db197bf0e8,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,2929734,韩K联,2026-09-20T18:00:00+08:00,2026-09-20T18:00:00+08:00,浦项制铁,FC首尔,SHADOW_CANDIDATE,C,浦项制铁,receiving,FC首尔,浦项制铁,,0.5,1.03,0.6188,0.020799999999999985,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,9.282,9.347,RUN_20260920_083909,354655e0171fe8c01925,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,2996157,荷甲,2026-09-20T18:15:00+08:00,2026-09-20T18:15:00+08:00,费耶诺德,乌德勒支,SHADOW_CANDIDATE,C,费耶诺德,giving,费耶诺德,乌德勒支,,-1.75,0.94,0.5788,0.029714285714285693,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,9.532,9.597,RUN_20260920_083909,42d95ed7c136627c8ac1,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,3019138,德乙,2026-09-20T19:30:00+08:00,2026-09-20T19:30:00+08:00,科特布斯,圣保利,SHADOW_CANDIDATE,C,科特布斯,receiving,圣保利,科特布斯,,0.25,1.02,0.5726,0.010243055555555602,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,10.782,10.847,RUN_20260920_083909,71cf23ca4383a6cd79f1,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,3019140,德乙,2026-09-20T19:30:00+08:00,2026-09-20T19:30:00+08:00,汉诺威96,波鸿,SHADOW_CANDIDATE,C,汉诺威96,giving,汉诺威96,波鸿,,-0.75,1.05,0.534,0.008958333333333401,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,10.782,10.847,RUN_20260920_083909,9df9f2c232a501b75357,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,3013707,西甲,2026-09-20T20:00:00+08:00,2026-09-20T20:00:00+08:00,赫塔菲,马拉加,SHADOW_CANDIDATE,C,赫塔菲,giving,赫塔菲,马拉加,,-0.5,1.05,0.6138,0.019142857142857128,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,11.282,11.347,RUN_20260920_083909,f39b8c9fa38bcc58aba4,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,2912277,瑞典超,2026-09-20T20:00:00+08:00,2026-09-20T20:00:00+08:00,尤尔加登,埃尔夫斯堡,SHADOW_CANDIDATE,C,埃尔夫斯堡,receiving,尤尔加登,埃尔夫斯堡,,1.0,1.01,0.7574,0.07,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,11.282,11.347,RUN_20260920_083909,d47b9de8d0829399ec19,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,2912278,瑞典超,2026-09-20T20:00:00+08:00,2026-09-20T20:00:00+08:00,哈尔姆斯塔德,索尔纳,SHADOW_CANDIDATE,C,哈尔姆斯塔德,receiving,索尔纳,哈尔姆斯塔德,,0.25,1.04,0.645,0.01874999999999999,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,11.282,11.347,RUN_20260920_083909,5d6bd4f309eeaf8b3542,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,3062848,印尼超,2026-09-20T20:00:00+08:00,2026-09-20T20:00:00+08:00,杰帕拉,万隆,SHADOW_CANDIDATE,C,杰帕拉,receiving,万隆,杰帕拉,,1.0,1.0,0.7478,0.06578947368421051,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,11.282,11.347,RUN_20260920_083909,3b12ada58e224d3512da,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,3008240,英冠,2026-09-20T20:30:00+08:00,2026-09-20T20:30:00+08:00,诺维奇,博尔顿,SHADOW_CANDIDATE,C,诺维奇,giving,诺维奇,博尔顿,,-1.25,1.03,0.5662,0.02245283018867933,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,11.782,11.847,RUN_20260920_083909,31cb92306a6a98575401,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,2996158,荷甲,2026-09-20T20:30:00+08:00,2026-09-20T20:30:00+08:00,阿尔克马尔,特尔斯达,SHADOW_CANDIDATE,B,阿尔克马尔,giving,阿尔克马尔,特尔斯达,,-2.0,0.99,0.8606,0.244375,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,11.782,11.847,RUN_20260920_083909,312c86e99a2278f5c7b2,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,3012519,乌克超,2026-09-20T20:30:00+08:00,2026-09-20T20:30:00+08:00,卡帕迪,维勒斯,SHADOW_CANDIDATE,A,维勒斯,receiving,卡帕迪,维勒斯,,1.0,1.28,0.951,0.18368421052631578,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,11.782,11.847,RUN_20260920_083909,717555311632485ee9dd,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,3041564,阿塞超,2026-09-20T20:30:00+08:00,2026-09-20T20:30:00+08:00,沙马基,纳希切万,SHADOW_CANDIDATE,C,纳希切万,receiving,沙马基,纳希切万,,0.25,1.04,0.6354,0.01874999999999999,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,11.782,11.847,RUN_20260920_083909,2e83ca15e83d42b970ad,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,3003895,英超,2026-09-20T21:00:00+08:00,2026-09-20T21:00:00+08:00,曼彻斯特城,桑德兰,SHADOW_CANDIDATE,C,曼彻斯特城,giving,曼彻斯特城,桑德兰,,-1.5,0.96,0.8326,0.16374999999999995,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,12.282,12.347,RUN_20260920_083909,17000623cc0c2639520b,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-20,2993799,意甲,2026-09-20T21:00:00+08:00,2026-09-20T21:00:00+08:00,弗洛西诺尼,科莫,SHADOW_CANDIDATE,C,科莫,giving,科莫,弗洛西诺尼,,-1.25,1.05,0.597,0.031132075471698106,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:03.082577+08:00,0.065,12.282,12.347,RUN_20260920_083909,f5633c94d1d9c2aed187,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260920_083910_titan007_odds_snapshot,false,EVALUATED
