version,list_date,match_id,competition,kickoff_beijing,kickoff_at,home_team,away_team,action,grade,selected_team,market_side,giving_team,receiving_team,direction,handicap,water,probability,ev_mean,quote_at,last_confirmed_at,decision_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,run_id,decision_id,parent_decision_id,is_morning_baseline,is_latest_valid_prematch,monitoring_bucket,model_id,side_mapping_version,rule_version,source_snapshot,real_money,status
V4_SHADOW,2026-09-24,3092410,海湾运,2026-09-24T23:55:00+08:00,2026-09-24T23:55:00+08:00,阿联酋(中),也门,SHADOW_CANDIDATE,C,阿联酋(中),giving,阿联酋(中),也门,,-1.75,0.9,0.547,0.011428571428571399,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:53:30.654466+08:00,0.019,16.025,16.044,RUN_20260924_075223,f98dcc6836a0b9d4329f,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260924_225022_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-24,3001080,非洲杯,2026-09-25T00:00:00+08:00,2026-09-25T00:00:00+08:00,利比亚,博茨瓦纳,SHADOW_CANDIDATE,C,博茨瓦纳,receiving,利比亚,博茨瓦纳,,0.75,1.06,0.683,0.03899999999999998,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:51:47.797247+08:00,0.024,1.137,1.161,RUN_20260924_225021,bdad0d4db437fa02c74d,fa4cad22cb3032645a84,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260924_225022_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-24,3001838,以甲,2026-09-25T00:00:00+08:00,2026-09-25T00:00:00+08:00,里雄莱锡安夏普尔,阿基纳扎力,SHADOW_CANDIDATE,C,阿基纳扎力,receiving,里雄莱锡安夏普尔,阿基纳扎力,,0.75,1.11,0.759,0.06108333333333332,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:51:47.797247+08:00,0.024,1.137,1.161,RUN_20260924_225021,80550a867679f111dd64,1743027f7ab88e62b785,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260924_225022_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-24,3092210,阿后备,2026-09-25T02:00:00+08:00,2026-09-25T02:00:00+08:00,科尔多瓦学院后备队,里奥夸尔托后备队,SHADOW_CANDIDATE,C,里奥夸尔托后备队,receiving,科尔多瓦学院后备队,里奥夸尔托后备队,,0.5,0.99,0.5106,0.0006857142857142895,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:51:47.797247+08:00,0.024,3.137,3.161,RUN_20260924_225021,ee363f13e82b2e8470d1,4ceb695c9b3f6aaa555f,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260924_225022_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-24,2781224,欧青U21外,2026-09-25T02:30:00+08:00,2026-09-25T02:30:00+08:00,圣马力诺U21,科索沃U21,SHADOW_CANDIDATE,C,圣马力诺U21,receiving,科索沃U21,圣马力诺U21,,4.0,0.93,0.723,0.21500000000000002,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:51:47.797247+08:00,0.024,3.637,3.661,RUN_20260924_225021,6cc19caff9ae506e09fb,884e3655d35df86980d4,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260924_225022_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-24,3071634,乌拉杯,2026-09-25T02:30:00+08:00,2026-09-25T02:30:00+08:00,丹奴比奥,佩纳罗尔,SHADOW_CANDIDATE,C,丹奴比奥,receiving,佩纳罗尔,丹奴比奥,,0.25,1.05,0.6616,0.023003472222222265,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:51:47.797247+08:00,0.024,3.637,3.661,RUN_20260924_225021,58516b9292d8a2449698,58516b9292d8a2449698,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260924_225022_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-24,2981427,欧国联,2026-09-25T02:45:00+08:00,2026-09-25T02:45:00+08:00,葡萄牙,威尔士,SHADOW_CANDIDATE,B,葡萄牙,giving,葡萄牙,威尔士,,-2.0,1.01,0.877,0.255625,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:53:30.654466+08:00,0.019,18.858,18.877,RUN_20260924_075223,d0163520bd6ccca94d47,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260924_225022_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-24,2981476,欧国联,2026-09-25T02:45:00+08:00,2026-09-25T02:45:00+08:00,科索沃,爱尔兰,SHADOW_CANDIDATE,C,科索沃,giving,科索沃,爱尔兰,,-0.25,1.11,0.7786,0.04486111111111113,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:53:30.654466+08:00,0.019,18.858,18.877,RUN_20260924_075223,8d214fcf44cad49753a4,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260924_225022_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-24,3001020,非洲杯,2026-09-25T03:00:00+08:00,2026-09-25T03:00:00+08:00,科特迪瓦,加纳,SHADOW_CANDIDATE,C,加纳,receiving,科特迪瓦,加纳,,0.75,1.07,0.6956,0.043416666666666714,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:51:47.797247+08:00,0.024,4.137,4.161,RUN_20260924_225021,d6df7f80c27d5ecff6c5,d6df7f80c27d5ecff6c5,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260924_225022_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-24,3091340,巴拉杯,2026-09-25T05:30:00+08:00,2026-09-25T05:30:00+08:00,雷科莱塔<font color=#880000>(中)</font>,瓜伊利纳,SHADOW_CANDIDATE,C,瓜伊利纳,receiving,雷科莱塔<font color=#880000>(中)</font>,瓜伊利纳,,1.25,1.06,0.5486,0.016037735849056545,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:51:47.797247+08:00,0.024,6.637,6.661,RUN_20260924_225021,91e6c48759602f7fc8db,de7ec2ba7957d7afd0e7,False,True,MONITORING_BUCKET,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260924_225022_titan007_odds_snapshot,false,EVALUATED
