version,list_date,match_id,competition,kickoff_beijing,kickoff_at,home_team,away_team,action,grade,selected_team,market_side,giving_team,receiving_team,direction,handicap,water,probability,ev_mean,quote_at,last_confirmed_at,decision_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,run_id,decision_id,parent_decision_id,is_morning_baseline,is_latest_valid_prematch,monitoring_bucket,model_id,side_mapping_version,rule_version,source_snapshot,real_money,status
V4_SHADOW,2026-09-16,3089178,意丁,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,,,SHADOW_CANDIDATE,C,热带科里亚诺,receiving,,,,,1.0,0.5746,0.012500000000000011,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,0.12,0.172,RUN_20260916_204942,fba7524f7435a137ab13,345deb78afaaa1926a06,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3089181,意丁,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,,,SHADOW_CANDIDATE,C,基维扎诺,receiving,,,,,1.04,0.6294,0.01874999999999999,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,0.12,0.172,RUN_20260916_204942,863a069252ebe8cfc36a,f502307fac573fa31d11,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3075226,捷克杯,2026-09-16T22:00:00+08:00,2026-09-16T22:00:00+08:00,,,SHADOW_CANDIDATE,C,布尔诺,giving,,,,,0.84,0.787,0.15999999999999998,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,1.12,1.172,RUN_20260916_204942,95f5037daecc028d5443,f60b92f181dbb1a9e747,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3059459,埃及超,2026-09-16T22:00:00+08:00,2026-09-16T22:00:00+08:00,,,SHADOW_CANDIDATE,C,佩特捷德,giving,,,,,1.05,0.6474,0.019444444444444486,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,1.12,1.172,RUN_20260916_204942,84df3ec77b1fa86299c0,0896b9393a5a69b17089,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3089182,意丁,2026-09-16T22:00:00+08:00,2026-09-16T22:00:00+08:00,,,SHADOW_CANDIDATE,C,普罗格雷索足球,receiving,,,,,0.89,0.5822,0.01947368421052631,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,1.12,1.172,RUN_20260916_204942,e15f7faeec17d3285421,5b1b3f9167a59c0c3a98,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3089131,意丁,2026-09-16T22:30:00+08:00,2026-09-16T22:30:00+08:00,,,SHADOW_CANDIDATE,C,特腊帕尼,receiving,,,,,0.99,0.5398,0.008083333333333276,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,1.62,1.672,RUN_20260916_204942,8ffa8006dfa82233208c,aba0bcbc7d720afcbfd9,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3074093,希腊杯,2026-09-16T22:45:00+08:00,2026-09-16T22:45:00+08:00,,,SHADOW_CANDIDATE,C,帕纳辛纳科斯,giving,,,,,1.03,0.582,0.02245283018867933,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,1.87,1.922,RUN_20260916_204942,a28ab906b99ba632ade4,26e093adefdd4ed8e31b,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3012305,俄超,2026-09-16T23:30:00+08:00,2026-09-16T23:30:00+08:00,,,SHADOW_CANDIDATE,C,罗迪纳莫斯科,receiving,,,,,1.06,0.7068,0.027256944444444486,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,2.62,2.672,RUN_20260916_204942,42f511e4316f065dc483,42f511e4316f065dc483,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3075292,欧罗巴杯,2026-09-17T00:45:00+08:00,2026-09-17T00:45:00+08:00,,,SHADOW_CANDIDATE,C,阿拉特亚美尼亚,receiving,,,,,1.07,0.7028,0.043416666666666714,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,3.87,3.922,RUN_20260916_204942,f2c6af1342682d960189,f2c6af1342682d960189,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3026046,德丙,2026-09-17T01:00:00+08:00,2026-09-17T01:00:00+08:00,,,SHADOW_CANDIDATE,C,韦恩,giving,,,,,1.05,0.6354,0.019444444444444486,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,4.12,4.172,RUN_20260916_204942,f18bba0250458ec90df6,d79dc81842789ffe1825,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3026048,德丙,2026-09-17T01:00:00+08:00,2026-09-17T01:00:00+08:00,,,SHADOW_CANDIDATE,C,史特加青年队,receiving,,,,,0.95,0.6756,0.04473684210526313,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,4.12,4.172,RUN_20260916_204942,397d4f23ce21d70f5af8,397d4f23ce21d70f5af8,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3026052,德丙,2026-09-17T01:00:00+08:00,2026-09-17T01:00:00+08:00,,,SHADOW_CANDIDATE,C,萨尔布吕肯,giving,,,,,1.06,0.6706,0.023680555555555594,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,4.12,4.172,RUN_20260916_204942,bb21eb1012e849e6f6d6,2a5dcf9c795c162201f9,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3012303,俄超,2026-09-17T01:45:00+08:00,2026-09-17T01:45:00+08:00,,,SHADOW_CANDIDATE,C,苏维埃之翼,receiving,,,,,1.01,0.5406,0.01074285714285711,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,4.87,4.922,RUN_20260916_204942,6c218736031ec7aef36e,6c218736031ec7aef36e,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3069017,亚冠联2,2026-09-17T02:15:00+08:00,2026-09-17T02:15:00+08:00,,,SHADOW_CANDIDATE,C,赖扬,giving,,,,,0.94,0.8104,0.15187499999999998,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,5.37,5.422,RUN_20260916_204942,8e91eaff13c15f909dd5,8e91eaff13c15f909dd5,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3069028,亚冠联2,2026-09-17T02:15:00+08:00,2026-09-17T02:15:00+08:00,,,SHADOW_CANDIDATE,C,锡卜,receiving,,,,,1.0,0.5282,0.005714285714285727,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,5.37,5.422,RUN_20260916_204942,e1c488293709253c6786,3a8141e9b2c3584f88dc,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3072967,英联杯,2026-09-17T02:45:00+08:00,2026-09-17T02:45:00+08:00,,,SHADOW_CANDIDATE,C,埃弗顿,giving,,,,,1.04,0.5776,0.026792452830188773,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,5.87,5.922,RUN_20260916_204942,554fd69d25cadef5fa03,554fd69d25cadef5fa03,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3072968,英联杯,2026-09-17T02:45:00+08:00,2026-09-17T02:45:00+08:00,,,SHADOW_CANDIDATE,C,弗利特伍德,receiving,,,,,1.04,0.6432,0.03016666666666662,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,5.87,5.922,RUN_20260916_204942,caec1848cd87169876fc,caec1848cd87169876fc,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3073739,欧罗巴杯,2026-09-17T03:00:00+08:00,2026-09-17T03:00:00+08:00,,,SHADOW_CANDIDATE,C,勒沃库森,giving,,,,,0.89,0.6386,0.0957142857142857,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,6.12,6.172,RUN_20260916_204942,4fbb3ecad51055656e05,4fbb3ecad51055656e05,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3073784,欧罗巴杯,2026-09-17T03:00:00+08:00,2026-09-17T03:00:00+08:00,,,SHADOW_CANDIDATE,C,奥林匹亚科斯,giving,,,,,0.87,0.7388,0.11031250000000004,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,6.12,6.172,RUN_20260916_204942,6c4f668ac7d248ca9474,23447a1e26600f941f3b,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3075294,欧罗巴杯,2026-09-17T03:00:00+08:00,2026-09-17T03:00:00+08:00,,,SHADOW_CANDIDATE,C,雷恩,giving,,,,,1.04,0.5354,0.004666666666666708,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,6.12,6.172,RUN_20260916_204942,ecf4c6054d2ba58a5559,299019f46fb4eee86e35,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3072964,英联杯,2026-09-17T03:00:00+08:00,2026-09-17T03:00:00+08:00,,,SHADOW_CANDIDATE,C,考文垂,receiving,,,,,1.01,0.5546,0.0059895833333333814,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,6.12,6.172,RUN_20260916_204942,00d56f04158cabad41fc,857076c545de24c0a309,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3013698,西甲,2026-09-17T03:30:00+08:00,2026-09-17T03:30:00+08:00,,,SHADOW_CANDIDATE,C,莱万特,receiving,,,,,1.03,0.6192,0.014496527777777823,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,6.62,6.672,RUN_20260916_204942,ece86d25e23e3ef85d3e,ece86d25e23e3ef85d3e,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,2942617,美冠联,2026-09-17T06:00:00+08:00,2026-09-17T06:00:00+08:00,,,SHADOW_CANDIDATE,C,哈特福德竞技,giving,,,,,0.99,0.5216,0.005094339622641553,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,9.12,9.172,RUN_20260916_204942,e924f6927ad2c07fa77f,d21d79c5b590e5fab638,False,True,MONITORING_BUCKET,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3011884,哥伦甲秋,2026-09-17T09:20:00+08:00,2026-09-17T09:20:00+08:00,,,SHADOW_CANDIDATE,C,波哥大国际,receiving,,,,,0.99,0.4976,0.0006857142857142895,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,12.453,12.505,RUN_20260916_204942,7130c3e4eec6174f24ee,7130c3e4eec6174f24ee,False,True,MONITORING_BUCKET,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
V4_SHADOW,2026-09-16,3068863,亚冠精英,2026-09-16T18:00:00+08:00,2026-09-16T18:00:00+08:00,,,SHADOW_CANDIDATE,C,全北现代,receiving,,,,,1.01,0.5468,0.0059895833333333814,2026-09-16T08:28:48+08:00,2026-09-16T20:49:42+08:00,2026-09-16T08:30:27.706501+08:00,0.028,9.492,-2.828,RUN_20260916_204942,b566e48fac66a0cdc8b4,b566e48fac66a0cdc8b4,False,False,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,FROZEN_PREMATCH_DECISION
V4_SHADOW,2026-09-16,3059460,埃及超,2026-09-17T01:00:00+08:00,2026-09-17T01:00:00+08:00,,,SHADOW_CANDIDATE,C,恩比(中),receiving,,,,,0.94,0.6646,0.04052631578947363,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:52:49.152627+08:00,0.052,4.12,4.172,RUN_20260916_204942,bf5c1c57b023a85a2058,bf5c1c57b023a85a2058,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,,false,EVALUATED
