version,list_date,match_id,competition,kickoff_beijing,kickoff_at,home_team,away_team,action,grade,selected_team,market_side,giving_team,receiving_team,direction,handicap,water,probability,ev_mean,quote_at,last_confirmed_at,decision_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,run_id,decision_id,parent_decision_id,is_morning_baseline,is_latest_valid_prematch,monitoring_bucket,model_id,side_mapping_version,rule_version,source_snapshot,real_money,status
V4_SHADOW,2026-09-21,3088011,亚运女足,2026-09-21T15:00:00+08:00,2026-09-21T15:00:00+08:00,韩国女足(中),朝鲜女足,SHADOW_CANDIDATE,C,朝鲜女足,giving,朝鲜女足,韩国女足(中),,-1.5,0.89,0.7732,0.1221875,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:20:31.444281+08:00,0.015,6.658,6.673,RUN_20260921_081936,8e1d60d8599ad16188ec,4988c76166deb318bbd1,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260921_161541_titan007_odds_snapshot,false,FROZEN_PREMATCH_DECISION
V4_SHADOW,2026-09-21,3088016,亚运女足,2026-09-21T15:00:00+08:00,2026-09-21T15:00:00+08:00,中国女足(中),菲律宾女足,SHADOW_CANDIDATE,C,菲律宾女足,receiving,中国女足(中),菲律宾女足,,1.75,1.25,0.6042,0.04285714285714287,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:20:31.444281+08:00,0.015,6.658,6.673,RUN_20260921_081936,c5af82299caa52a1a3c2,93edeb8e53dc1d6ee926,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260921_161541_titan007_odds_snapshot,false,FROZEN_PREMATCH_DECISION
V4_SHADOW,2026-09-21,2971096,乌兹甲,2026-09-21T19:00:00+08:00,2026-09-21T19:00:00+08:00,柏克塔哥B队,休尔坦古佐,SHADOW_CANDIDATE,C,柏克塔哥B队,receiving,休尔坦古佐,柏克塔哥B队,,1.0,1.04,0.7806,0.08263157894736844,2026-09-21T16:15:41+08:00,2026-09-21T16:15:41+08:00,2026-09-21T16:16:51.427975+08:00,0.02,2.719,2.739,RUN_20260921_161540,1d6a527b27da515c8a9e,776d095a84e65af226dd,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260921_161541_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-21,3093723,巴拉后备,2026-09-21T19:00:00+08:00,2026-09-21T19:00:00+08:00,圣罗伦索体育会后备队,奥林比亚会后备队,SHADOW_CANDIDATE,A,圣罗伦索体育会后备队,receiving,奥林比亚会后备队,圣罗伦索体育会后备队,,2.5,0.84,0.976,0.5054545454545454,2026-09-21T16:15:41+08:00,2026-09-21T16:15:41+08:00,2026-09-21T16:16:51.427975+08:00,0.02,2.719,2.739,RUN_20260921_161540,b029928eb38abc06140a,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260921_161541_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-21,2968255,挪丙,2026-09-21T20:00:00+08:00,2026-09-21T20:00:00+08:00,特罗姆瑟B队,康斯文格B队,SHADOW_CANDIDATE,C,康斯文格B队,receiving,特罗姆瑟B队,康斯文格B队,,0.75,1.08,0.7206,0.04783333333333334,2026-09-21T16:15:41+08:00,2026-09-21T16:15:41+08:00,2026-09-21T16:16:51.427975+08:00,0.02,3.719,3.739,RUN_20260921_161540,fb754379c2e8f2fdb6a5,07eb7d994659d008fb13,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260921_161541_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-21,3091966,国际友谊,2026-09-21T22:00:00+08:00,2026-09-21T22:00:00+08:00,多米尼克,安圭拉,SHADOW_CANDIDATE,C,多米尼克,giving,多米尼克,安圭拉,,-2.0,0.93,0.8392,0.21062500000000006,2026-09-21T16:15:41+08:00,2026-09-21T16:15:41+08:00,2026-09-21T16:16:51.427975+08:00,0.02,5.719,5.739,RUN_20260921_161540,41d99792556792d5ddcd,525e84433798c3895eb9,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260921_161541_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-21,3037919,斯伐甲,2026-09-21T23:00:00+08:00,2026-09-21T23:00:00+08:00,阿特梅迪亚,杜纳达纳,SHADOW_CANDIDATE,C,杜纳达纳,receiving,阿特梅迪亚,杜纳达纳,,1.0,0.9,0.5978,0.023684210526315808,2026-09-21T16:15:41+08:00,2026-09-21T16:15:41+08:00,2026-09-21T16:16:51.427975+08:00,0.02,6.719,6.739,RUN_20260921_161540,a60fddc3cdc2643b7b3b,9478ec444f604d3bb19a,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260921_161541_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-21,3010431,罗甲,2026-09-22T02:00:00+08:00,2026-09-22T02:00:00+08:00,佩特罗鲁,FK米耶尔库雷亚丘克,SHADOW_CANDIDATE,C,FK米耶尔库雷亚丘克,receiving,佩特罗鲁,FK米耶尔库雷亚丘克,,0.75,0.98,0.506,0.0036666666666666514,2026-09-21T16:15:41+08:00,2026-09-21T16:15:41+08:00,2026-09-21T16:16:51.427975+08:00,0.02,9.719,9.739,RUN_20260921_161540,0db81b3e91614acb691c,0db81b3e91614acb691c,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260921_161541_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-21,3065807,英U21,2026-09-22T02:00:00+08:00,2026-09-22T02:00:00+08:00,伯恩茅斯U21,斯托克城U21,SHADOW_CANDIDATE,C,斯托克城U21,receiving,伯恩茅斯U21,斯托克城U21,,0.75,1.01,0.5816,0.016916666666666635,2026-09-21T16:15:41+08:00,2026-09-21T16:15:41+08:00,2026-09-21T16:16:51.427975+08:00,0.02,9.719,9.739,RUN_20260921_161540,f774efb3586b9c763896,882a451e6a9737eef4d0,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260921_161541_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-21,3046032,墨西女超春,2026-09-22T07:00:00+08:00,2026-09-22T07:00:00+08:00,莱昂女足,华雷斯女足,SHADOW_CANDIDATE,C,莱昂女足,giving,莱昂女足,华雷斯女足,,-0.25,1.01,0.5146,0.0024999999999999467,2026-09-21T16:15:41+08:00,2026-09-21T16:15:41+08:00,2026-09-21T16:16:51.427975+08:00,0.02,14.719,14.739,RUN_20260921_161540,7a49a720d470bc86e20e,92acb7895d4c12d937eb,False,True,MONITORING_BUCKET,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260921_161541_titan007_odds_snapshot,false,EVALUATED
