version,list_date,match_id,competition,kickoff_beijing,kickoff_at,home_team,away_team,action,grade,selected_team,market_side,giving_team,receiving_team,direction,handicap,water,probability,ev_mean,quote_at,last_confirmed_at,decision_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,run_id,decision_id,parent_decision_id,is_morning_baseline,is_latest_valid_prematch,monitoring_bucket,model_id,side_mapping_version,rule_version,source_snapshot,real_money,status
V4_SHADOW,2026-09-16,3059459,埃及超,2026-09-16T22:00:00+08:00,2026-09-16T22:00:00+08:00,艾尔格纳,佩特捷德,SHADOW_CANDIDATE,C,佩特捷德,giving,佩特捷德,艾尔格纳,,-0.25,1.05,0.6474,0.019444444444444486,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:54:00.717677+08:00,0.072,1.1,1.172,RUN_20260916_205341,84df3ec77b1fa86299c0,84df3ec77b1fa86299c0,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260916_235031_titan007_odds_snapshot,false,FROZEN_PREMATCH_DECISION
V4_SHADOW,2026-09-16,3089131,意丁,2026-09-16T22:30:00+08:00,2026-09-16T22:30:00+08:00,尼萨FC,特腊帕尼,SHADOW_CANDIDATE,C,特腊帕尼,receiving,尼萨FC,特腊帕尼,,0.75,0.99,0.5398,0.008083333333333276,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:54:00.717677+08:00,0.072,1.6,1.672,RUN_20260916_205341,8ffa8006dfa82233208c,8ffa8006dfa82233208c,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260916_235031_titan007_odds_snapshot,false,FROZEN_PREMATCH_DECISION
V4_SHADOW,2026-09-16,3074093,希腊杯,2026-09-16T22:45:00+08:00,2026-09-16T22:45:00+08:00,基菲萨,帕纳辛纳科斯,SHADOW_CANDIDATE,C,帕纳辛纳科斯,giving,帕纳辛纳科斯,基菲萨,,-1.25,1.03,0.582,0.02245283018867933,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:54:00.717677+08:00,0.072,1.85,1.922,RUN_20260916_205341,a28ab906b99ba632ade4,a28ab906b99ba632ade4,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260916_235031_titan007_odds_snapshot,false,FROZEN_PREMATCH_DECISION
V4_SHADOW,2026-09-16,3012305,俄超,2026-09-16T23:30:00+08:00,2026-09-16T23:30:00+08:00,罗迪纳莫斯科,喀山红宝石,SHADOW_CANDIDATE,C,罗迪纳莫斯科,receiving,喀山红宝石,罗迪纳莫斯科,,0.25,1.06,0.7068,0.027256944444444486,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:54:00.717677+08:00,0.072,2.6,2.672,RUN_20260916_205341,42f511e4316f065dc483,42f511e4316f065dc483,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260916_235031_titan007_odds_snapshot,false,FROZEN_PREMATCH_DECISION
V4_SHADOW,2026-09-16,3068992,亚冠联2,2026-09-17T00:00:00+08:00,2026-09-17T00:00:00+08:00,阿布扎比统一,科威特竞技,SHADOW_CANDIDATE,C,阿布扎比统一,giving,阿布扎比统一,科威特竞技,,-1.5,0.91,0.805,0.13406249999999997,2026-09-16T23:50:31+08:00,2026-09-16T23:50:31+08:00,2026-09-16T23:55:21.710510+08:00,0.081,0.077,0.158,RUN_20260916_235456,8f014754e2ca191c48d0,8f014754e2ca191c48d0,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260916_235031_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-16,3084239,挪威杯,2026-09-17T00:00:00+08:00,2026-09-17T00:00:00+08:00,诺托登,奥德,SHADOW_CANDIDATE,C,诺托登,receiving,奥德,诺托登,,0.5,1.0,0.5258,0.005714285714285727,2026-09-16T23:50:31+08:00,2026-09-16T23:50:31+08:00,2026-09-16T23:55:21.710510+08:00,0.081,0.077,0.158,RUN_20260916_235456,8eb99a8b2e19349ee200,8eb99a8b2e19349ee200,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260916_235031_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-16,3084240,挪威杯,2026-09-17T00:00:00+08:00,2026-09-17T00:00:00+08:00,奥斯图恩,布兰,SHADOW_CANDIDATE,C,奥斯图恩,receiving,布兰,奥斯图恩,,3.25,0.99,0.7312,0.02058744993324435,2026-09-16T23:50:31+08:00,2026-09-16T23:50:31+08:00,2026-09-16T23:55:21.710510+08:00,0.081,0.077,0.158,RUN_20260916_235456,a75bd2fcd361cf66ac5d,a75bd2fcd361cf66ac5d,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260916_235031_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-16,3084242,挪威杯,2026-09-17T00:00:00+08:00,2026-09-17T00:00:00+08:00,维得比查,斯达,SHADOW_CANDIDATE,C,斯达,giving,斯达,维得比查,,-2.25,0.9,0.6276,0.061111111111111116,2026-09-16T23:50:31+08:00,2026-09-16T23:50:31+08:00,2026-09-16T23:55:21.710510+08:00,0.081,0.077,0.158,RUN_20260916_235456,5424c70c9ecaf3f99615,5424c70c9ecaf3f99615,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260916_235031_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-16,3089763,斯伐杯,2026-09-17T00:30:00+08:00,2026-09-17T00:30:00+08:00,尼特拉,布拉迪斯拉发,SHADOW_CANDIDATE,A,尼特拉,receiving,布拉迪斯拉发,尼特拉,,2.5,0.76,0.9688,0.44,2026-09-16T23:50:31+08:00,2026-09-16T23:50:31+08:00,2026-09-16T23:55:21.710510+08:00,0.081,0.577,0.658,RUN_20260916_235456,198dee592b017c63f201,198dee592b017c63f201,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260916_235031_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-16,3073770,欧罗巴杯,2026-09-17T00:45:00+08:00,2026-09-17T00:45:00+08:00,奥莫尼亚,塞尔塔,SHADOW_CANDIDATE,C,奥莫尼亚,receiving,塞尔塔,奥莫尼亚,,0.5,1.02,0.5758,0.015771428571428603,2026-09-16T23:50:31+08:00,2026-09-16T23:50:31+08:00,2026-09-16T23:55:21.710510+08:00,0.081,0.827,0.908,RUN_20260916_235456,7b21df2cdeb77ef9bcb4,7b21df2cdeb77ef9bcb4,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260916_235031_titan007_odds_snapshot,false,EVALUATED
