version,list_date,match_id,competition,kickoff_beijing,kickoff_at,home_team,away_team,action,grade,selected_team,market_side,giving_team,receiving_team,direction,handicap,water,probability,ev_mean,quote_at,last_confirmed_at,decision_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,run_id,decision_id,parent_decision_id,is_morning_baseline,is_latest_valid_prematch,monitoring_bucket,model_id,side_mapping_version,rule_version,source_snapshot,real_money,status
V4_SHADOW,2026-09-25,3094456,亚运女足,2026-09-25T14:00:00+08:00,2026-09-25T14:00:00+08:00,朝鲜女足(中),中国台湾女足,SHADOW_CANDIDATE,C,中国台湾女足,receiving,朝鲜女足(中),中国台湾女足,,4.0,1.05,0.7612,0.275,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:06:45.777321+08:00,0.026,4.887,4.914,RUN_20260925_090510,536725d8afff1226eeab,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260925_090511_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-25,3091495,国际友谊,2026-09-25T18:00:00+08:00,2026-09-25T18:00:00+08:00,澳大利亚,巴西,SHADOW_CANDIDATE,C,巴西,giving,巴西,澳大利亚,,-1.5,0.81,0.6804,0.07468750000000002,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:06:45.777321+08:00,0.026,8.887,8.914,RUN_20260925_090510,8d0939bc91ff83877264,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260925_090511_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-25,3094769,亚运男足,2026-09-25T18:30:00+08:00,2026-09-25T18:30:00+08:00,韩国U23(中),越南U23,SHADOW_CANDIDATE,C,韩国U23(中),giving,韩国U23(中),越南U23,,-2.25,0.89,0.6194,0.05611111111111111,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:06:45.777321+08:00,0.026,9.387,9.414,RUN_20260925_090510,482aff3c445a3822cf53,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260925_090511_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-25,3088941,东盟杯,2026-09-25T21:00:00+08:00,2026-09-25T21:00:00+08:00,印度尼西亚,新加坡,SHADOW_CANDIDATE,C,印度尼西亚,giving,印度尼西亚,新加坡,,-2.0,0.84,0.789,0.15999999999999998,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:06:45.777321+08:00,0.026,11.887,11.914,RUN_20260925_090510,ae1f576b9ade1b7f0ad1,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260925_090511_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-25,2781253,欧青U21外,2026-09-25T23:30:00+08:00,2026-09-25T23:30:00+08:00,保加利亚U21,葡萄牙U21,SHADOW_CANDIDATE,C,葡萄牙U21,giving,葡萄牙U21,保加利亚U21,,-2.0,0.9,0.8254,0.19374999999999998,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:06:45.777321+08:00,0.026,14.387,14.414,RUN_20260925_090510,fdfd690a093ab9981c08,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260925_090511_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-25,2921942,芬甲,2026-09-25T23:30:00+08:00,2026-09-25T23:30:00+08:00,科特卡,MP米克力,SHADOW_CANDIDATE,B,科特卡,giving,科特卡,MP米克力,,-1.5,1.04,0.8772,0.21125000000000005,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:06:45.777321+08:00,0.026,14.387,14.414,RUN_20260925_090510,4c38404577e474e965c9,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260925_090511_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-25,3001021,非洲杯,2026-09-26T00:00:00+08:00,2026-09-26T00:00:00+08:00,冈比亚,索马里,SHADOW_CANDIDATE,C,冈比亚,giving,冈比亚,索马里,,-2.25,0.8,0.5386,0.011111111111111127,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:06:45.777321+08:00,0.026,14.887,14.914,RUN_20260925_090510,6e3761039a4ab6f776f8,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260925_090511_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-25,3001117,非洲杯,2026-09-26T00:00:00+08:00,2026-09-26T00:00:00+08:00,卢旺达,利比里亚,SHADOW_CANDIDATE,C,利比里亚,receiving,卢旺达,利比里亚,,0.5,1.0,0.5252,0.005714285714285727,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:06:45.777321+08:00,0.026,14.887,14.914,RUN_20260925_090510,389ef14a389ab6c3d2d8,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260925_090511_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-25,2921943,芬甲,2026-09-26T00:00:00+08:00,2026-09-26T00:00:00+08:00,卡亚尼卡帕,哈卡,SHADOW_CANDIDATE,C,卡亚尼卡帕,receiving,哈卡,卡亚尼卡帕,,1.0,1.06,0.8012,0.09105263157894739,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:06:45.777321+08:00,0.026,14.887,14.914,RUN_20260925_090510,f358f5a3032f7f3366c0,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260925_090511_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-25,3014092,西乙,2026-09-26T02:30:00+08:00,2026-09-26T02:30:00+08:00,赫罗纳,阿尔巴塞特,SHADOW_CANDIDATE,C,阿尔巴塞特,receiving,赫罗纳,阿尔巴塞特,,1.0,0.96,0.6862,0.04894736842105257,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:06:45.777321+08:00,0.026,17.387,17.414,RUN_20260925_090510,7be58d19c9fce18b545c,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260925_090511_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-25,2981430,欧国联,2026-09-26T02:45:00+08:00,2026-09-26T02:45:00+08:00,土耳其,法国,SHADOW_CANDIDATE,B,法国,giving,法国,土耳其,,-1.5,1.0,0.8596,0.1875,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:06:45.777321+08:00,0.026,17.637,17.664,RUN_20260925_090510,d5c54e367a902b9abf6f,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260925_090511_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-25,2981480,欧国联,2026-09-26T02:45:00+08:00,2026-09-26T02:45:00+08:00,瑞典,罗马尼亚,SHADOW_CANDIDATE,C,瑞典,giving,瑞典,罗马尼亚,,-1.25,1.05,0.595,0.031132075471698106,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:06:45.777321+08:00,0.026,17.637,17.664,RUN_20260925_090510,4209fb14452028ba3b20,,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260925_090511_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-25,2940202,巴西乙,2026-09-26T06:30:00+08:00,2026-09-26T06:30:00+08:00,诺瓦里桑蒂诺,圣贝纳多,SHADOW_CANDIDATE,C,圣贝纳多,receiving,诺瓦里桑蒂诺,圣贝纳多,,1.0,0.94,0.6652,0.04052631578947363,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:06:45.777321+08:00,0.026,21.387,21.414,RUN_20260925_090510,e79a67eea43aa316c95c,,False,True,MONITORING_BUCKET,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260925_090511_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-25,2940204,巴西乙,2026-09-26T07:30:00+08:00,2026-09-26T07:30:00+08:00,维拉诺瓦,隆迪那,SHADOW_CANDIDATE,C,隆迪那,receiving,维拉诺瓦,隆迪那,,0.75,1.06,0.6766,0.03899999999999998,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:06:45.777321+08:00,0.026,22.387,22.414,RUN_20260925_090510,015c4f8a689da551f670,,False,True,MONITORING_BUCKET,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260925_090511_titan007_odds_snapshot,false,EVALUATED
