version,list_date,match_id,competition,kickoff_beijing,kickoff_at,home_team,away_team,action,grade,selected_team,market_side,giving_team,receiving_team,direction,handicap,water,probability,ev_mean,quote_at,last_confirmed_at,decision_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,run_id,decision_id,parent_decision_id,is_morning_baseline,is_latest_valid_prematch,monitoring_bucket,model_id,side_mapping_version,rule_version,source_snapshot,real_money,status
V4_SHADOW,2026-09-17,3012304,俄超,2026-09-17T21:15:00+08:00,2026-09-17T21:15:00+08:00,奥伦堡加索维克,克拉斯诺达尔,SHADOW_CANDIDATE,C,奥伦堡加索维克,receiving,克拉斯诺达尔,奥伦堡加索维克,,0.75,1.06,0.6762,0.03899999999999998,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,0.71,0.736,RUN_20260917_203052,38d220d6001180d65c84,38d220d6001180d65c84,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,3074089,希腊杯,2026-09-17T22:45:00+08:00,2026-09-17T22:45:00+08:00,AEK雅典,潘塞莱科斯,SHADOW_CANDIDATE,B,AEK雅典,giving,AEK雅典,潘塞莱科斯,,-2.75,0.98,0.887,0.38800000000000007,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,2.21,2.236,RUN_20260917_203052,22127640bb8bb1603c30,26ee65e0080747795a63,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,2953376,哈萨克超,2026-09-17T23:00:00+08:00,2026-09-17T23:00:00+08:00,阿迪拿奥,奥达巴斯,SHADOW_CANDIDATE,C,阿迪拿奥,receiving,奥达巴斯,阿迪拿奥,,1.0,1.03,0.7768,0.07842105263157895,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,2.46,2.486,RUN_20260917_203052,7a0508d5f9bf35956957,7a0508d5f9bf35956957,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,3012302,俄超,2026-09-17T23:30:00+08:00,2026-09-17T23:30:00+08:00,罗斯托夫,莫斯科迪纳摩,SHADOW_CANDIDATE,C,罗斯托夫,receiving,莫斯科迪纳摩,罗斯托夫,,0.25,1.01,0.5518,0.0059895833333333814,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,2.96,2.986,RUN_20260917_203052,09ad90d3d226d1fdd109,09ad90d3d226d1fdd109,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,3001827,以甲,2026-09-18T00:00:00+08:00,2026-09-18T00:00:00+08:00,特拉维夫叶胡达,赫兹立亚马卡比,SHADOW_CANDIDATE,C,赫兹立亚马卡比,receiving,特拉维夫叶胡达,赫兹立亚马卡比,,1.0,0.89,0.58,0.01947368421052631,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,3.46,3.486,RUN_20260917_203052,fb8756170d48f9941e30,fb8756170d48f9941e30,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,3091063,世女杯U20,2026-09-18T00:30:00+08:00,2026-09-18T00:30:00+08:00,朝鲜女足U20<font color=#880000>(中)</font>,日本女足U20,SHADOW_CANDIDATE,C,日本女足U20,receiving,朝鲜女足U20<font color=#880000>(中)</font>,日本女足U20,,0.75,1.05,0.6434,0.034583333333333355,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,3.96,3.986,RUN_20260917_203052,26978c1e0c78c060c600,26978c1e0c78c060c600,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,3073772,欧罗巴杯,2026-09-18T00:45:00+08:00,2026-09-18T00:45:00+08:00,OFI克里特,霍芬海姆,SHADOW_CANDIDATE,C,霍芬海姆,giving,霍芬海姆,OFI克里特,,-1.5,0.85,0.73,0.09843749999999996,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,4.21,4.236,RUN_20260917_203052,b42295bbad33d39e3446,b42295bbad33d39e3446,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,3075284,欧罗巴杯,2026-09-18T00:45:00+08:00,2026-09-18T00:45:00+08:00,索非亚列夫斯基,萨尔茨堡,SHADOW_CANDIDATE,C,索非亚列夫斯基,receiving,萨尔茨堡,索非亚列夫斯基,,0.25,1.06,0.7048,0.027256944444444486,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,4.21,4.236,RUN_20260917_203052,e8975c933fdb478eebbf,e8975c933fdb478eebbf,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,3072972,英联杯,2026-09-18T02:30:00+08:00,2026-09-18T02:30:00+08:00,曼彻斯特城,诺维奇,SHADOW_CANDIDATE,A,诺维奇,receiving,曼彻斯特城,诺维奇,,2.5,1.03,0.9896,0.6609090909090909,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,5.96,5.986,RUN_20260917_203052,fd4578d541ecdfde99d6,85209f75bd23a1876fd0,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,3073732,欧罗巴杯,2026-09-18T03:00:00+08:00,2026-09-18T03:00:00+08:00,尤文图斯,奈梅亨,SHADOW_CANDIDATE,C,尤文图斯,giving,尤文图斯,奈梅亨,,-2.25,1.05,0.7416,0.13611111111111113,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,6.46,6.486,RUN_20260917_203052,cc6af86942aacb4b64b5,cc6af86942aacb4b64b5,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,3073735,欧罗巴杯,2026-09-18T03:00:00+08:00,2026-09-18T03:00:00+08:00,凯尔特人,费伦茨瓦罗斯,SHADOW_CANDIDATE,C,费伦茨瓦罗斯,receiving,凯尔特人,费伦茨瓦罗斯,,0.75,1.04,0.6544,0.03016666666666662,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,6.46,6.486,RUN_20260917_203052,7b07c19a2b323be58cc3,7b07c19a2b323be58cc3,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,3073759,欧罗巴杯,2026-09-18T03:00:00+08:00,2026-09-18T03:00:00+08:00,水晶宫,波兹南莱赫,SHADOW_CANDIDATE,C,水晶宫,giving,水晶宫,波兹南莱赫,,-1.5,0.98,0.846,0.17562500000000003,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,6.46,6.486,RUN_20260917_203052,79f9b9da05ed498dc226,79f9b9da05ed498dc226,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,3073803,欧罗巴杯,2026-09-18T03:00:00+08:00,2026-09-18T03:00:00+08:00,贝西克塔斯,马赛,SHADOW_CANDIDATE,C,贝西克塔斯,giving,贝西克塔斯,马赛,,-0.75,1.04,0.5188,0.004666666666666708,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,6.46,6.486,RUN_20260917_203052,189f62a22cf8a216e4a5,189f62a22cf8a216e4a5,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,3050546,意丙,2026-09-18T03:00:00+08:00,2026-09-18T03:00:00+08:00,吉安纳,特伦托,SHADOW_CANDIDATE,C,吉安纳,receiving,特伦托,吉安纳,,0.25,1.0,0.5162,0.001736111111111105,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,6.46,6.486,RUN_20260917_203052,2f6c1bdf53121b741725,2f6c1bdf53121b741725,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,3073018,解放者杯,2026-09-18T08:30:00+08:00,2026-09-18T08:30:00+08:00,弗拉门戈,山谷独立,SHADOW_CANDIDATE,C,弗拉门戈,giving,弗拉门戈,山谷独立,,-1.5,0.94,0.8176,0.15187499999999998,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,11.96,11.986,RUN_20260917_203052,98e190a1e54e3fa91aee,98e190a1e54e3fa91aee,False,True,MONITORING_BUCKET,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,3072985,南美杯,2026-09-18T08:30:00+08:00,2026-09-18T08:30:00+08:00,图尔克,西恩夏诺,SHADOW_CANDIDATE,C,西恩夏诺,receiving,图尔克,西恩夏诺,,1.0,1.03,0.7762,0.07842105263157895,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,11.96,11.986,RUN_20260917_203052,9debab76942c516c5b18,9debab76942c516c5b18,False,True,MONITORING_BUCKET,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,3089765,首相杯,2026-09-18T10:00:00+08:00,2026-09-18T10:00:00+08:00,巴布亚新几内亚,瓦努阿图,SHADOW_CANDIDATE,C,瓦努阿图,receiving,巴布亚新几内亚,瓦努阿图,,0.25,1.01,0.545,0.0059895833333333814,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24.585178+08:00,0.026,13.46,13.486,RUN_20260917_203052,f9d98cf16961b5dcece7,f9d98cf16961b5dcece7,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-17,3069058,亚冠联2,2026-09-17T18:00:00+08:00,2026-09-17T18:00:00+08:00,町田泽维亚,柴桢,SHADOW_CANDIDATE,C,町田泽维亚,giving,町田泽维亚,柴桢,,-3.0,0.93,0.662,0.11285714285714288,2026-09-17T17:10:30+08:00,2026-09-17T17:10:30+08:00,2026-09-17T17:12:01.029811+08:00,0.025,0.8,0.825,RUN_20260917_171030,27a096fb4438ac1d2c50,27a096fb4438ac1d2c50,False,True,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260917_203052_titan007_odds_snapshot,false,FROZEN_PREMATCH_DECISION
