version,list_date,match_id,competition,kickoff_beijing,kickoff_at,home_team,away_team,action,grade,selected_team,market_side,giving_team,receiving_team,direction,handicap,water,probability,ev_mean,quote_at,last_confirmed_at,decision_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,run_id,decision_id,parent_decision_id,is_morning_baseline,is_latest_valid_prematch,monitoring_bucket,model_id,side_mapping_version,rule_version,source_snapshot,real_money,status
V4_SHADOW,2026-09-19,2925534,韩K2联,2026-09-19T15:30:00+08:00,2026-09-19T15:30:00+08:00,忠南牙山,天安城,SHADOW_CANDIDATE,C,天安城,receiving,忠南牙山,天安城,,0.25,1.03,0.61,0.014496527777777823,2026-09-19T14:07:56+08:00,2026-09-20T00:22:41+08:00,2026-09-19T14:12:46.996540+08:00,0.081,1.287,-8.878,RUN_20260920_003009,22666b7f14dd6211f73c,22666b7f14dd6211f73c,False,False,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260919_140756_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-19,3091327,澳西超,2026-09-19T15:30:00+08:00,2026-09-19T15:30:00+08:00,阿马达尔,尼兰西澳洲大学,SHADOW_CANDIDATE,C,尼兰西澳洲大学,receiving,阿马达尔,尼兰西澳洲大学,,0.5,1.04,0.632,0.02582857142857148,2026-09-19T14:07:56+08:00,2026-09-20T00:22:41+08:00,2026-09-19T14:12:46.996540+08:00,0.081,1.287,-8.878,RUN_20260920_003009,1a8a6706888f1a69330a,1a8a6706888f1a69330a,False,False,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260919_140756_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-19,3046422,罗乙,2026-09-19T16:00:00+08:00,2026-09-19T16:00:00+08:00,康戈迪亚齐安,AFC金属布佐,SHADOW_CANDIDATE,C,AFC金属布佐,receiving,康戈迪亚齐安,AFC金属布佐,,0.25,1.01,0.5506,0.0059895833333333814,2026-09-19T14:07:56+08:00,2026-09-20T00:22:41+08:00,2026-09-19T14:12:46.996540+08:00,0.081,1.787,-8.378,RUN_20260920_003009,faf601cac6841d9f5606,faf601cac6841d9f5606,False,False,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260919_140756_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-19,3062842,印尼超,2026-09-19T16:30:00+08:00,2026-09-19T16:30:00+08:00,帕尔斯巴亚,加鲁达亚克萨,SHADOW_CANDIDATE,C,帕尔斯巴亚,giving,帕尔斯巴亚,加鲁达亚克萨,,-1.5,0.92,0.798,0.14,2026-09-19T14:07:56+08:00,2026-09-20T00:22:41+08:00,2026-09-19T14:12:46.996540+08:00,0.081,2.287,-7.878,RUN_20260920_003009,2581451a92dd7e3e80a4,2581451a92dd7e3e80a4,False,False,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260919_140756_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-19,3000469,日职联,2026-09-19T17:30:00+08:00,2026-09-19T17:30:00+08:00,清水鼓动,千叶市原,SHADOW_CANDIDATE,C,千叶市原,receiving,清水鼓动,千叶市原,,0.5,1.03,0.6124,0.020799999999999985,2026-09-19T14:07:56+08:00,2026-09-20T00:22:41+08:00,2026-09-19T14:12:46.996540+08:00,0.081,3.287,-6.878,RUN_20260920_003009,1ee4e4a1da940cdd56bf,1ee4e4a1da940cdd56bf,False,False,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260919_140756_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-19,3000074,日职乙,2026-09-19T17:30:00+08:00,2026-09-19T17:30:00+08:00,藤枝MYFC,RB大宫松鼠,SHADOW_CANDIDATE,C,藤枝MYFC,receiving,RB大宫松鼠,藤枝MYFC,,0.25,1.07,0.7136,0.03151041666666671,2026-09-19T14:07:56+08:00,2026-09-20T00:22:41+08:00,2026-09-19T14:12:46.996540+08:00,0.081,3.287,-6.878,RUN_20260920_003009,c7c5a259b4cc3e6a9528,c7c5a259b4cc3e6a9528,False,False,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260919_140756_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-19,3001181,日职丙,2026-09-19T17:30:00+08:00,2026-09-19T17:30:00+08:00,FC爱媛,赞岐,SHADOW_CANDIDATE,C,赞岐,receiving,FC爱媛,赞岐,,1.0,0.88,0.5662,0.015263157894736812,2026-09-19T14:07:56+08:00,2026-09-20T00:22:41+08:00,2026-09-19T14:12:46.996540+08:00,0.081,3.287,-6.878,RUN_20260920_003009,5ac25a04910d764e58a2,5ac25a04910d764e58a2,False,False,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260919_140756_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-19,3000468,日职联,2026-09-19T18:00:00+08:00,2026-09-19T18:00:00+08:00,冈山绿雉,京都不死鸟,SHADOW_CANDIDATE,C,冈山绿雉,giving,冈山绿雉,京都不死鸟,,-0.75,1.06,0.5596,0.01325000000000004,2026-09-19T14:07:56+08:00,2026-09-20T00:22:41+08:00,2026-09-19T14:12:46.996540+08:00,0.081,3.787,-6.378,RUN_20260920_003009,e194cebaaa8eb32ff8d5,e194cebaaa8eb32ff8d5,False,False,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260919_140756_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-19,3055051,西协乙1,2026-09-19T18:00:00+08:00,2026-09-19T18:00:00+08:00,巴斯科尼亚,阿罗萨,SHADOW_CANDIDATE,C,阿罗萨,receiving,巴斯科尼亚,阿罗萨,,0.5,1.0,0.5226,0.005714285714285727,2026-09-19T14:07:56+08:00,2026-09-20T00:22:41+08:00,2026-09-19T14:12:46.996540+08:00,0.081,3.787,-6.378,RUN_20260920_003009,1e7d53b40400bb0096f2,1e7d53b40400bb0096f2,False,False,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260919_140756_titan007_odds_snapshot,false,EVALUATED
V4_SHADOW,2026-09-19,2929730,韩K联,2026-09-19T18:00:00+08:00,2026-09-19T18:00:00+08:00,FC安养,蔚山HD,SHADOW_CANDIDATE,C,FC安养,receiving,蔚山HD,FC安养,,0.5,1.02,0.5824,0.015771428571428603,2026-09-19T14:07:56+08:00,2026-09-20T00:22:41+08:00,2026-09-19T14:12:46.996540+08:00,0.081,3.787,-6.378,RUN_20260920_003009,147738d226c063c73235,147738d226c063c73235,False,False,,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,20260919_140756_titan007_odds_snapshot,false,EVALUATED
