version,match_id,change_state,changed_fields,old_action,new_action,old_team,new_team,old_side,new_side,old_line,new_line,old_water,new_water,old_grade,new_grade,old_ev_mean,new_ev_mean,change_reason
V3,3001020,NEW,"action,team,line,water",,不投,,无，不投,,,,半球/一球,,0,,,,,action;team;line;water
V3,3001044,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,平手/半球,,0,,,,,action;team;side;line;water
V3,3001045,NEW,"action,team,side,line,water",,不投,,赤道几内亚（反向=下盘）,,lower,,球半,,0.8,,,,,action;team;side;line;water
V3,3001056,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,半球/一球,,0,,,,,action;team;side;line;water
V3,3001068,NEW,"action,team,side,line,water",,不投,,刚果共和国（反向=下盘）,,lower,,平手,,1.01,,,,,action;team;side;line;water
V3,3001069,NEW,"action,team,side,line,water",,不投,,科摩罗（反向=下盘）,,lower,,球半,,0.76,,,,,action;team;side;line;water
V3,3001080,NEW,"action,team,line,water",,不投,,无，不投,,,,半球/一球,,0,,,,,action;team;line;water
V3,3001081,NEW,"action,team,side,line,water",,可投,,突尼斯（反向=上盘）,,upper,,一球,,0.77,,,,,action;team;side;line;water
V3,3011868,NEW,"action,team,side,line,water",,不投,,百万富翁（下盘）,,lower,,半球,,1.03,,,,,action;team;side;line;water
V3,3020010,NEW,"action,team,side,line,water",,不投,,卡昂（反向=下盘）,,lower,,平手,,0.81,,,,,action;team;side;line;water
V3,3064935,NEW,"action,team,side,line,water",,不投,,苏尔（反向=上盘）,,upper,,半球,,0.75,,,,,action;team;side;line;water
V3,3064947,NEW,"action,team,side,line,water",,不投,,锡卜（上盘）,,upper,,半球/一球,,0.93,,,,,action;team;side;line;water
V3,3068585,NEW,"action,team,side,line,water",,不投,,爱尔华（反向=下盘）,,lower,,平手/半球,,0.75,,,,,action;team;side;line;water
V3,3068923,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3071528,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3071529,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3071634,NEW,"action,team,side,line,water",,不投,,佩纳罗尔（反向=上盘）,,upper,,平手/半球,,0.77,,,,,action;team;side;line;water
V3,3071635,NEW,"action,team,side,line,water",,不投,,图尔克（上盘）,,upper,,一球,,0.9,,,,,action;team;side;line;water
