list_date,group,value,frozen_bettable,settled,counts,effective_win_rate,pnl_1u,roi,settled_roi,roi_denominator,pending,real_money
2026-09-18,competition,芬甲,2,2,"{""L"": 2}",0.0,-2.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-18,competition,芬超降,1,1,"{""W"": 1}",1.0,0.85,0.85,0.85,FROZEN_BETTABLE_1U,0,False
2026-09-18,competition,荷乙,2,2,"{""L"": 2}",0.0,-2.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-18,competition,葡杯,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-18,competition,西乙,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-18,competition,西甲,1,1,"{""W"": 1}",1.0,1.06,1.06,1.06,FROZEN_BETTABLE_1U,0,False
2026-09-18,competition,阿塞超,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-18,competition,阿尔甲,1,1,"{""HW"": 1}",1.0,0.51,0.51,0.51,FROZEN_BETTABLE_1U,0,False
2026-09-18,competition,阿联酋甲,3,3,"{""L"": 2, ""P"": 1}",0.0,-2.0,-0.6667,-0.6667,FROZEN_BETTABLE_1U,0,False
2026-09-18,competition,非青杯外,1,1,"{""P"": 1}",,0.0,0.0,0.0,FROZEN_BETTABLE_1U,0,False
2026-09-18,selected_side,giving,16,15,"{""L"": 6, ""HL"": 3, ""W"": 5, ""HW"": 1}",0.4230769230769231,-1.74,-0.1087,-0.116,FROZEN_BETTABLE_1U,1,False
2026-09-18,selected_side,receiving,38,38,"{""P"": 3, ""L"": 18, ""W"": 9, ""HW"": 5, ""HL"": 3}",0.3709677419354839,-7.965,-0.2096,-0.2096,FROZEN_BETTABLE_1U,0,False
2026-09-18,grade,A,1,1,"{""W"": 1}",1.0,1.01,1.01,1.01,FROZEN_BETTABLE_1U,0,False
2026-09-18,grade,B,4,4,"{""HW"": 1, ""W"": 1, ""L"": 1, ""HL"": 1}",0.5,0.155,0.0388,0.0388,FROZEN_BETTABLE_1U,0,False
2026-09-18,grade,C,49,48,"{""P"": 3, ""L"": 23, ""W"": 12, ""HL"": 5, ""HW"": 5}",0.3625,-10.87,-0.2218,-0.2265,FROZEN_BETTABLE_1U,1,False
2026-09-18,line,-0.25,7,6,"{""L"": 3, ""HL"": 2, ""W"": 1}",0.2,-2.97,-0.4243,-0.495,FROZEN_BETTABLE_1U,1,False
2026-09-18,line,-0.5,3,3,"{""L"": 2, ""W"": 1}",0.3333333333333333,-0.95,-0.3167,-0.3167,FROZEN_BETTABLE_1U,0,False
2026-09-18,line,-0.75,2,2,"{""L"": 1, ""HW"": 1}",0.3333333333333333,-0.44,-0.22,-0.22,FROZEN_BETTABLE_1U,0,False
2026-09-18,line,-1.25,2,2,"{""HL"": 1, ""W"": 1}",0.6666666666666666,0.55,0.275,0.275,FROZEN_BETTABLE_1U,0,False
2026-09-18,line,-1.5,1,1,"{""W"": 1}",1.0,1.06,1.06,1.06,FROZEN_BETTABLE_1U,0,False
2026-09-18,line,-3.75,1,1,"{""W"": 1}",1.0,1.01,1.01,1.01,FROZEN_BETTABLE_1U,0,False
2026-09-18,line,0.25,10,10,"{""HW"": 3, ""L"": 6, ""W"": 1}",0.29411764705882354,-3.385,-0.3385,-0.3385,FROZEN_BETTABLE_1U,0,False
2026-09-18,line,0.5,6,6,"{""W"": 3, ""L"": 3}",0.5,0.2,0.0333,0.0333,FROZEN_BETTABLE_1U,0,False
2026-09-18,line,0.75,6,6,"{""HL"": 3, ""W"": 1, ""L"": 2}",0.2222222222222222,-2.38,-0.3967,-0.3967,FROZEN_BETTABLE_1U,0,False
2026-09-18,line,1.0,14,14,"{""P"": 3, ""L"": 7, ""W"": 4}",0.36363636363636365,-3.48,-0.2486,-0.2486,FROZEN_BETTABLE_1U,0,False
2026-09-18,line,1.25,2,2,"{""HW"": 2}",1.0,1.08,0.54,0.54,FROZEN_BETTABLE_1U,0,False
2026-09-19,competition,世女杯U20,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,中甲,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,丹麦甲,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,乌拉甲秋,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,以超,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,克亚甲,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,冰岛甲,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,冰岛超降,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,匈甲,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,印尼甲,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,印尼超,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,competition,哥伦甲秋,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,competition,哥斯甲春,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,土超,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,墨西女超春,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-19,competition,奥乙,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,女日联杯,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,威超,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,巴西甲,3,0,{},,0,0.0,,FROZEN_BETTABLE_1U,3,False
2026-09-19,competition,希腊超,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,德丙,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,competition,德地区西,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,competition,意乙,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,competition,挪甲,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,挪超,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,捷甲,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,斯亚甲,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,competition,日职丙,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,日职乙,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,日职联,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,competition,法丙,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,法甲,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,波兰甲,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,波兰超,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,澳西超,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,爱超,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,瑞典甲,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,瑞典超,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,competition,瑞士超,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,罗乙,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,美冠联,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,美职业,6,0,{},,0,0.0,,FROZEN_BETTABLE_1U,6,False
2026-09-19,competition,芬乙A降,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,芬甲,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,芬超冠,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,苏冠,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,英乙,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,competition,英冠,5,0,{},,0,0.0,,FROZEN_BETTABLE_1U,5,False
2026-09-19,competition,英总女超,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,英甲,3,0,{},,0,0.0,,FROZEN_BETTABLE_1U,3,False
2026-09-19,competition,英议联,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,英超,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,荷乙,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,荷甲,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,葡杯,3,0,{},,0,0.0,,FROZEN_BETTABLE_1U,3,False
2026-09-19,competition,西乙,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,competition,西协乙1,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,西协甲,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,competition,西女超,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,西甲,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,competition,阿乙,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,阿乙曼特秋,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,阿塞超,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,阿甲,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,韩K2联,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,competition,韩K联,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,selected_side,giving,20,0,{},,0,0.0,,FROZEN_BETTABLE_1U,20,False
2026-09-19,selected_side,receiving,73,1,"{""L"": 1}",0.0,-1.0,-0.0137,-1.0,FROZEN_BETTABLE_1U,72,False
2026-09-19,grade,A,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,grade,B,4,0,{},,0,0.0,,FROZEN_BETTABLE_1U,4,False
2026-09-19,grade,C,88,1,"{""L"": 1}",0.0,-1.0,-0.0114,-1.0,FROZEN_BETTABLE_1U,87,False
2026-09-19,line,-0.25,7,0,{},,0,0.0,,FROZEN_BETTABLE_1U,7,False
2026-09-19,line,-0.5,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,line,-0.75,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,line,-1.25,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,line,-1.5,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,line,-1.75,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,line,-2.0,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,line,-2.25,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,line,-2.75,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-19,line,0.25,20,0,{},,0,0.0,,FROZEN_BETTABLE_1U,20,False
2026-09-19,line,0.5,16,0,{},,0,0.0,,FROZEN_BETTABLE_1U,16,False
2026-09-19,line,0.75,15,0,{},,0,0.0,,FROZEN_BETTABLE_1U,15,False
2026-09-19,line,1.0,19,0,{},,0,0.0,,FROZEN_BETTABLE_1U,19,False
2026-09-19,line,1.25,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-19,line,4.0,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
