version,match_id,change_state,changed_fields,old_action,new_action,old_team,new_team,old_side,new_side,old_line,new_line,old_water,new_water,old_grade,new_grade,old_ev_mean,new_ev_mean,change_reason
V3,3001020,DIRECTION_OR_ACTION_CHANGED,"action,team,side,water",不投,可投,无，不投,科特迪瓦（反向=上盘）,,upper,半球/一球,半球/一球,0,0.75,,,,,action;team;side;water
V3,3001044,DIRECTION_OR_ACTION_CHANGED,"team,side,line,water",不投,不投,无，不投,津巴布韦（反向=下盘）,upper,lower,平手/半球,平手,0,1.05,,,,,team;side;line;water
V3,3001045,DIRECTION_OR_ACTION_CHANGED,"team,side,water",不投,不投,赤道几内亚（反向=下盘）,无，不投,lower,,球半,球半,0.8,0,,,,,team;side;water
V3,3001056,DIRECTION_OR_ACTION_CHANGED,side,不投,不投,无，不投,无，不投,upper,,半球/一球,半球/一球,0,0,,,,,side
V3,3001068,UNCHANGED,,不投,不投,刚果共和国（反向=下盘）,刚果共和国（反向=下盘）,lower,lower,平手,平手,1.01,1.01,,,,,UNCHANGED
V3,3001069,DIRECTION_OR_ACTION_CHANGED,"action,line,water",不投,可投,科摩罗（反向=下盘）,科摩罗（反向=下盘）,lower,lower,球半,一球/球半,0.76,0.96,,,,,action;line;water
V3,3001080,DIRECTION_OR_ACTION_CHANGED,"action,team,side,water",不投,可投,无，不投,利比亚（反向=上盘）,,upper,半球/一球,半球/一球,0,0.76,,,,,action;team;side;water
V3,3001081,UNCHANGED,,可投,可投,突尼斯（反向=上盘）,突尼斯（反向=上盘）,upper,upper,一球,一球,0.77,0.77,,,,,UNCHANGED
V3,3011868,DIRECTION_OR_ACTION_CHANGED,"team,side,line,water",不投,不投,百万富翁（下盘）,国民竞技（上盘）,lower,upper,半球,半球/一球,1.03,0.99,,,,,team;side;line;water
V3,3020010,DIRECTION_OR_ACTION_CHANGED,"action,team,side,water",不投,可投,卡昂（反向=下盘）,鲁昂（反向=上盘）,lower,upper,平手,平手,0.81,0.82,,,,,action;team;side;water
V3,3064935,UNCHANGED,,不投,不投,苏尔（反向=上盘）,苏尔（反向=上盘）,upper,upper,半球,半球,0.75,0.75,,,,,UNCHANGED
V3,3064947,UNCHANGED,,不投,不投,锡卜（上盘）,锡卜（上盘）,upper,upper,半球/一球,半球/一球,0.93,0.93,,,,,UNCHANGED
V3,3068585,UNCHANGED,,不投,不投,爱尔华（反向=下盘）,爱尔华（反向=下盘）,lower,lower,平手/半球,平手/半球,0.75,0.75,,,,,UNCHANGED
V3,3068923,DIRECTION_OR_ACTION_CHANGED,"team,side,line,water",不投,不投,无，不投,山谷独立（上盘）,,upper,,球半,0,0.93,,,,,team;side;line;water
V3,3071528,UNCHANGED,,不投,不投,无，不投,无，不投,,,,,0,0,,,,,UNCHANGED
V3,3071529,UNCHANGED,,不投,不投,无，不投,无，不投,,,,,0,0,,,,,UNCHANGED
V3,3071634,UNCHANGED,,不投,不投,佩纳罗尔（反向=上盘）,佩纳罗尔（反向=上盘）,upper,upper,平手/半球,平手/半球,0.77,0.77,,,,,UNCHANGED
V3,3071635,WATER_CHANGED,water,不投,不投,图尔克（上盘）,图尔克（上盘）,upper,upper,一球,一球,0.9,0.94,,,,,water
V3,3086926,LINE_CHANGED,"line,water",不投,不投,希金斯（上盘）,希金斯（上盘）,upper,upper,一球,半球/一球,0.99,0.76,,,,,line;water
V3,3086927,DIRECTION_OR_ACTION_CHANGED,"team,side,water",不投,不投,智利大学（上盘）,无，不投,upper,,平手/半球,平手/半球,1,0,,,,,team;side;water
V3,3088952,UNCHANGED,,不投,不投,文莱（反向=下盘）,文莱（反向=下盘）,lower,lower,半球,半球,0.81,0.81,,,,,UNCHANGED
V3,3088953,UNCHANGED,,不投,不投,缅甸(中)（反向=上盘）,缅甸(中)（反向=上盘）,upper,upper,球半/两球,球半/两球,0.73,0.73,,,,,UNCHANGED
V3,3089769,UNCHANGED,,不投,不投,无，不投,无，不投,,,平手/半球,平手/半球,0,0,,,,,UNCHANGED
V3,3089770,UNCHANGED,,不投,不投,无，不投,无，不投,,,,,0,0,,,,,UNCHANGED
V3,3091339,DIRECTION_OR_ACTION_CHANGED,"side,line",不投,不投,无，不投,无，不投,,upper,,球半,0,0,,,,,side;line
V3,3091340,DIRECTION_OR_ACTION_CHANGED,"team,side,line,water",不投,不投,无，不投,雷科莱塔(中)（反向=上盘）,,upper,,一球/球半,0,0.7,,,,,team;side;line;water
V3,3092205,DIRECTION_OR_ACTION_CHANGED,"team,side,line,water",不投,不投,无，不投,卡里阿利（反向=上盘）,,upper,,平手,0,0.65,,,,,team;side;line;water
V3,3092424,WATER_CHANGED,water,不投,不投,无，不投,无，不投,upper,upper,一球,一球,0.96,0.94,,,,,water
V3,3092425,UNCHANGED,,可投,可投,特立尼达和多巴哥（下盘）,特立尼达和多巴哥（下盘）,lower,lower,半球/一球,半球/一球,0.9,0.9,,,,,UNCHANGED
V3,3092426,WATER_CHANGED,water,不投,不投,库拉索（反向=下盘）,库拉索（反向=下盘）,lower,lower,半球/一球,半球/一球,0.8,0.81,,,,,water
V3,3092448,DIRECTION_OR_ACTION_CHANGED,"action,team,line,water",不投,可投,无，不投,波多黎各（上盘）,upper,upper,平手/半球,平手,0,1.07,,,,,action;team;line;water
