version,match_id,change_state,changed_fields,old_action,new_action,old_team,new_team,old_side,new_side,old_line,new_line,old_water,new_water,old_grade,new_grade,old_ev_mean,new_ev_mean,change_reason
V3,2916693,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2916698,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2933154,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2940187,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2940188,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2962638,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2962639,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2962645,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2971092,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2971094,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2971096,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2971097,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2971098,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2998120,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3012196,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3012197,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3012198,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3017162,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3017165,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3017168,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3017169,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3035654,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
