match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,decision_id,normalized_intent,intent_source,candidate_side,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,reason_codes,real_money
2908801,2026-09-20,2026-09-20T10:30:00+08:00,2026-09-20T10:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,1.782,1.847,False,True,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""波特兰伐木者"", ""away_team"": ""亚特兰大联"", ""competition"": ""美职业"", ""home_handicap_signed"": 0.5, ""away_handicap_signed"": -0.5, ""home_water_hk"": 0.95, ""away_water_hk"": 0.94, ""titan_home_handicap_signed"": 0.5, ""titan_away_handicap_signed"": -0.5, ""giving_team"": ""波特兰伐木者"", ""receiving_team"": ""亚特兰大联"", ""giving_water"": 0.95, ""receiving_water"": 0.94, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",美职业,EVALUATED,N,,50877cb7513ef81e8504,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,亚特兰大联,0.94,0.5,波特兰伐木者,giving,0.95,亚特兰大联,receiving,0.5,0.94,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",-0.0244571428571429,-0.14550276638137488,-0.11899722677406277,-0.025750885242217858,0.07118354372600938,0.09631093993015566,0.3618,"{""team"": ""波特兰伐木者"", ""water"": 0.95, ""EV_mean"": -0.030571428571428583, ""EV_p10"": -0.12548055873911995, ""P_EV_gt_0"": 0.3392, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""亚特兰大联"", ""water"": 0.94, ""EV_mean"": -0.0244571428571429, ""EV_p10"": -0.11710890938639024, ""P_EV_gt_0"": 0.3676, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False
2942622,2026-09-20,2026-09-20T10:30:00+08:00,2026-09-20T10:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,1.782,1.847,False,True,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""拉斯维加斯之光"", ""away_team"": ""哈特福德竞技"", ""competition"": ""美冠联"", ""home_handicap_signed"": 0.25, ""away_handicap_signed"": -0.25, ""home_water_hk"": 0.86, ""away_water_hk"": 0.96, ""titan_home_handicap_signed"": 0.25, ""titan_away_handicap_signed"": -0.25, ""giving_team"": ""拉斯维加斯之光"", ""receiving_team"": ""哈特福德竞技"", ""giving_water"": 0.86, ""receiving_water"": 0.96, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",美冠联,EVALUATED,N,,62587227bd3b2c142db8,阻下/下盘保护,FLAT_LINE_GIVING_WATER_RISE,receiving,哈特福德竞技,0.96,0.25,拉斯维加斯之光,giving,0.86,哈特福德竞技,receiving,0.25,0.96,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",-0.015277777777777779,-0.09890448829741522,-0.07985742298338,-0.014017365933894799,0.05207674037289434,0.07128238651672958,0.3914,"{""team"": ""拉斯维加斯之光"", ""water"": 0.86, ""EV_mean"": -0.06104166666666669, ""EV_p10"": -0.12172913462728105, ""P_EV_gt_0"": 0.0976, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""哈特福德竞技"", ""water"": 0.96, ""EV_mean"": -0.015277777777777779, ""EV_p10"": -0.08055172616267692, ""P_EV_gt_0"": 0.3848, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",False
2997416,2026-09-20,2026-09-20T11:15:00+08:00,2026-09-20T11:15:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,2.532,2.597,False,False,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""墨西哥美洲"", ""away_team"": ""瓜达拉哈拉"", ""competition"": ""墨西联秋"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",墨西联秋,NEUTRAL,,,f7967fb5f02eb4c57a3a,,,,,,,,,,,,,,,,,,,,,,,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",False
3001184,2026-09-20,2026-09-20T12:00:00+08:00,2026-09-20T12:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,3.282,3.347,False,False,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""金泽"", ""away_team"": ""山口雷法"", ""competition"": ""日职丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",日职丙,NEUTRAL,,,8d2d1f7b0ec3407365e8,,,,,,,,,,,,,,,,,,,,,,,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",False
2956828,2026-09-20,2026-09-20T12:00:00+08:00,2026-09-20T12:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,3.282,3.347,False,True,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""伊贺FC女足"", ""away_team"": ""FC爱媛女足"", ""competition"": ""日职女甲"", ""home_handicap_signed"": 1.0, ""away_handicap_signed"": -1.0, ""home_water_hk"": 0.79, ""away_water_hk"": 0.97, ""titan_home_handicap_signed"": 1.0, ""titan_away_handicap_signed"": -1.0, ""giving_team"": ""伊贺FC女足"", ""receiving_team"": ""FC爱媛女足"", ""giving_water"": 0.79, ""receiving_water"": 0.97, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",日职女甲,EVALUATED,C,,67c877e291359083037f,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,FC爱媛女足,0.97,1.0,伊贺FC女足,giving,0.79,FC爱媛女足,receiving,1.0,0.97,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.05315789473684207,-0.10610752332576967,-0.07119792904365818,0.05479508457937515,0.17884923844535183,0.2123225453505389,0.7076,"{""team"": ""伊贺FC女足"", ""water"": 0.79, ""EV_mean"": -0.14039473684210524, ""EV_p10"": -0.2570214649230774, ""P_EV_gt_0"": 0.0638, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""FC爱媛女足"", ""water"": 0.97, ""EV_mean"": 0.05315789473684207, ""EV_p10"": -0.0751543237862638, ""P_EV_gt_0"": 0.704, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False
3049657,2026-09-20,2026-09-20T13:00:00+08:00,2026-09-20T13:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,4.282,4.347,False,True,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""伊朗U23<font color=#880000>(中)</font>"", ""away_team"": ""中国U23"", ""competition"": ""亚运男足"", ""home_handicap_signed"": 0.25, ""away_handicap_signed"": -0.25, ""home_water_hk"": 0.88, ""away_water_hk"": 0.88, ""titan_home_handicap_signed"": 0.25, ""titan_away_handicap_signed"": -0.25, ""giving_team"": ""伊朗U23<font color=#880000>(中)</font>"", ""receiving_team"": ""中国U23"", ""giving_water"": 0.88, ""receiving_water"": 0.88, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",亚运男足,EVALUATED,N,,6a955b53f1f51cab16d8,诱上/阻下,MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_RESISTANCE,receiving,中国U23,0.88,0.25,伊朗U23<font color=#880000>(中)</font>,giving,0.88,中国U23,receiving,0.25,0.88,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",-0.04930555555555555,-0.12842781518632268,-0.11219551419272378,-0.049434347107045085,0.013939840655765035,0.03241756849168559,0.1596,"{""team"": ""伊朗U23<font color=#880000>(中)</font>"", ""water"": 0.88, ""EV_mean"": -0.052569444444444474, ""EV_p10"": -0.11413945109597284, ""P_EV_gt_0"": 0.1356, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""中国U23"", ""water"": 0.88, ""EV_mean"": -0.04930555555555555, ""EV_p10"": -0.10988373287805181, ""P_EV_gt_0"": 0.1546, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_RESISTANCE""]",False
2956829,2026-09-20,2026-09-20T13:00:00+08:00,2026-09-20T13:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,4.282,4.347,False,False,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""世田谷女足"", ""away_team"": ""日本体育大学女足"", ""competition"": ""日职女甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",日职女甲,NEUTRAL,,,4c28cfc33b9dd9090d4c,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",False
2956831,2026-09-20,2026-09-20T13:00:00+08:00,2026-09-20T13:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,4.282,4.347,False,True,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""VONDS市原女足"", ""away_team"": ""虎鲸鸭川女足"", ""competition"": ""日职女甲"", ""home_handicap_signed"": -1.0, ""away_handicap_signed"": 1.0, ""home_water_hk"": 0.8, ""away_water_hk"": 0.96, ""titan_home_handicap_signed"": -1.0, ""titan_away_handicap_signed"": 1.0, ""giving_team"": ""虎鲸鸭川女足"", ""receiving_team"": ""VONDS市原女足"", ""giving_water"": 0.96, ""receiving_water"": 0.8, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",日职女甲,EVALUATED,N,,2445e9c06361a40613d3,阻下/下盘保护,FLAT_LINE_GIVING_WATER_RISE,receiving,VONDS市原女足,0.8,1.0,虎鲸鸭川女足,giving,0.96,VONDS市原女足,receiving,1.0,0.8,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",-0.01842105263157895,-0.16867651468183953,-0.1331715253361982,-0.01794384921413722,0.09419028474476415,0.1265165481946477,0.4202,"{""team"": ""虎鲸鸭川女足"", ""water"": 0.96, ""EV_mean"": -0.08000000000000002, ""EV_p10"": -0.20451005448624654, ""P_EV_gt_0"": 0.2008, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""VONDS市原女足"", ""water"": 0.8, ""EV_mean"": -0.01842105263157895, ""EV_p10"": -0.13698235824868682, ""P_EV_gt_0"": 0.4214, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",False
3091059,2026-09-20,2026-09-20T14:00:00+08:00,2026-09-20T14:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,5.282,5.347,False,False,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""波克海尔女足"", ""away_team"": ""艾云达尔女足"", ""competition"": ""澳维女超"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",澳维女超,NEUTRAL,,,a4abab6be84591023426,,,,,,,,,,,,,,,,,,,,,,,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",False
3049652,2026-09-20,2026-09-20T15:00:00+08:00,2026-09-20T15:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,6.282,6.347,False,True,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""中国香港U23(中)"", ""away_team"": ""泰国U23"", ""competition"": ""亚运男足"", ""home_handicap_signed"": -1.25, ""away_handicap_signed"": 1.25, ""home_water_hk"": 0.6, ""away_water_hk"": 1.19, ""titan_home_handicap_signed"": -1.25, ""titan_away_handicap_signed"": 1.25, ""giving_team"": ""泰国U23"", ""receiving_team"": ""中国香港U23(中)"", ""giving_water"": 1.19, ""receiving_water"": 0.6, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",亚运男足,EVALUATED,N,,851c8cb67c0977e6f422,阻下/下盘保护,FLAT_LINE_GIVING_WATER_RISE,receiving,中国香港U23(中),0.6,1.25,泰国U23,giving,1.19,中国香港U23(中),receiving,1.25,0.6,"{""W"": 0.2830188679245283, ""HW"": 0.2830188679245283, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4339622641509434}",-0.17924528301886794,-0.342600913649402,-0.3079823916262771,-0.17831358898226568,-0.05398533007357276,-0.021472021726444523,0.0318,"{""team"": ""泰国U23"", ""water"": 1.19, ""EV_mean"": 0.09188679245283021, ""EV_p10"": -0.07558659911950172, ""P_EV_gt_0"": 0.756, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""中国香港U23(中)"", ""water"": 0.6, ""EV_mean"": -0.17924528301886794, ""EV_p10"": -0.3134232285549059, ""P_EV_gt_0"": 0.0354, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",False
