match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,decision_id,normalized_intent,intent_source,candidate_side,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,reason_codes,real_money,started_lock,score,result,pnl_1u,settlement_status,result_state,result_source,settlement_updated_at,settlement
3026048,2026-09-16,2026-09-17T01:00:00+08:00,2026-09-17T01:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,4.1,4.172,False,True,397d4f23ce21d70f5af8,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""罗斯托克"", ""away_team"": ""史特加青年队"", ""competition"": ""德丙"", ""home_handicap_signed"": 1.0, ""away_handicap_signed"": -1.0, ""home_water_hk"": 0.91, ""away_water_hk"": 0.95, ""titan_home_handicap_signed"": 1.0, ""titan_away_handicap_signed"": -1.0, ""giving_team"": ""罗斯托克"", ""receiving_team"": ""史特加青年队"", ""giving_water"": 0.91, ""receiving_water"": 0.95, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",德丙,EVALUATED,C,,397d4f23ce21d70f5af8,阻下/下盘保护,FLAT_LINE_GIVING_WATER_RISE,receiving,史特加青年队,0.95,1.0,罗斯托克,giving,0.91,史特加青年队,receiving,1.0,0.95,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.04473684210526313,-0.10979614892745809,-0.07795650380662994,0.045112896515044576,0.1718724798645873,0.204634194433034,0.6756,"{""team"": ""罗斯托克"", ""water"": 0.91, ""EV_mean"": -0.09776315789473683, ""EV_p10"": -0.21889145204265806, ""P_EV_gt_0"": 0.157, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""史特加青年队"", ""water"": 0.95, ""EV_mean"": 0.04473684210526313, ""EV_p10"": -0.08323243032506727, ""P_EV_gt_0"": 0.6752, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",False,,,,,,,,,
3026052,2026-09-16,2026-09-17T01:00:00+08:00,2026-09-17T01:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,4.1,4.172,False,True,bb21eb1012e849e6f6d6,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""普鲁士明斯特"", ""away_team"": ""萨尔布吕肯"", ""competition"": ""德丙"", ""home_handicap_signed"": -0.25, ""away_handicap_signed"": 0.25, ""home_water_hk"": 0.8, ""away_water_hk"": 1.06, ""titan_home_handicap_signed"": -0.25, ""titan_away_handicap_signed"": 0.25, ""giving_team"": ""萨尔布吕肯"", ""receiving_team"": ""普鲁士明斯特"", ""giving_water"": 1.06, ""receiving_water"": 0.8, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",德丙,EVALUATED,C,,bb21eb1012e849e6f6d6,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,萨尔布吕肯,1.06,0.25,普鲁士明斯特,receiving,0.8,萨尔布吕肯,giving,-0.25,1.06,"{""W"": 0.4236111111111111, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.3020833333333333, ""L"": 0.2743055555555556}",0.023680555555555594,-0.06559591131330819,-0.04599020206988996,0.023227763663504652,0.09038250426671346,0.11175717061232648,0.6706,"{""team"": ""萨尔布吕肯"", ""water"": 1.06, ""EV_mean"": 0.023680555555555594, ""EV_p10"": -0.04583675693454797, ""P_EV_gt_0"": 0.6586, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""普鲁士明斯特"", ""water"": 0.8, ""EV_mean"": -0.08333333333333331, ""EV_p10"": -0.1440290531516243, ""P_EV_gt_0"": 0.0306, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",False,,,,,,,,,
3012303,2026-09-16,2026-09-17T01:45:00+08:00,2026-09-17T01:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,4.85,4.922,False,True,6c218736031ec7aef36e,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""莫斯科火车头"", ""away_team"": ""苏维埃之翼"", ""competition"": ""俄超"", ""home_handicap_signed"": 0.5, ""away_handicap_signed"": -0.5, ""home_water_hk"": 0.88, ""away_water_hk"": 1.01, ""titan_home_handicap_signed"": 0.5, ""titan_away_handicap_signed"": -0.5, ""giving_team"": ""莫斯科火车头"", ""receiving_team"": ""苏维埃之翼"", ""giving_water"": 0.88, ""receiving_water"": 1.01, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",俄超,EVALUATED,C,,6c218736031ec7aef36e,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,苏维埃之翼,1.01,0.5,莫斯科火车头,giving,0.88,苏维埃之翼,receiving,0.5,1.01,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",0.01074285714285711,-0.11692639913910668,-0.089790212006637,0.008474536258023857,0.10586875381159228,0.13342361535865765,0.5406,"{""team"": ""莫斯科火车头"", ""water"": 0.88, ""EV_mean"": -0.06537142857142858, ""EV_p10"": -0.15668349603723353, ""P_EV_gt_0"": 0.1774, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""苏维埃之翼"", ""water"": 1.01, ""EV_mean"": 0.01074285714285711, ""EV_p10"": -0.08706598022929352, ""P_EV_gt_0"": 0.5548, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,,,,,,,,,
3069017,2026-09-16,2026-09-17T02:15:00+08:00,2026-09-17T02:15:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,5.35,5.422,False,True,8e91eaff13c15f909dd5,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""赖扬"", ""away_team"": ""阿尔费萨里安曼"", ""competition"": ""亚冠联2"", ""home_handicap_signed"": 1.5, ""away_handicap_signed"": -1.5, ""home_water_hk"": 0.94, ""away_water_hk"": 0.88, ""titan_home_handicap_signed"": 1.5, ""titan_away_handicap_signed"": -1.5, ""giving_team"": ""赖扬"", ""receiving_team"": ""阿尔费萨里安曼"", ""giving_water"": 0.94, ""receiving_water"": 0.88, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",亚冠联2,EVALUATED,C,,8e91eaff13c15f909dd5,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,赖扬,0.94,1.5,阿尔费萨里安曼,receiving,0.88,赖扬,giving,-1.5,0.94,"{""W"": 0.59375, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.40625}",0.15187499999999998,-0.1256590591552859,-0.0675544867613288,0.1518829685712244,0.3687635862596115,0.4186882679489272,0.8104,"{""team"": ""赖扬"", ""water"": 0.94, ""EV_mean"": 0.15187499999999998, ""EV_p10"": -0.058904699969128005, ""P_EV_gt_0"": 0.8278, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""阿尔费萨里安曼"", ""water"": 0.88, ""EV_mean"": -0.23625000000000002, ""EV_p10"": -0.43962250661578806, ""P_EV_gt_0"": 0.0776, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.50"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",False,,,,,,,,,
3069028,2026-09-16,2026-09-17T02:15:00+08:00,2026-09-17T02:15:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,5.35,5.422,False,True,e1c488293709253c6786,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""巴格达警察"", ""away_team"": ""锡卜"", ""competition"": ""亚冠联2"", ""home_handicap_signed"": 0.5, ""away_handicap_signed"": -0.5, ""home_water_hk"": 0.82, ""away_water_hk"": 1.0, ""titan_home_handicap_signed"": 0.5, ""titan_away_handicap_signed"": -0.5, ""giving_team"": ""巴格达警察"", ""receiving_team"": ""锡卜"", ""giving_water"": 0.82, ""receiving_water"": 1.0, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",亚冠联2,EVALUATED,C,,e1c488293709253c6786,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,锡卜,1.0,0.5,巴格达警察,giving,0.82,锡卜,receiving,0.5,1.0,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",0.005714285714285727,-0.11573726054505434,-0.08946580066242088,0.004490587200282337,0.10000990346103172,0.1298238961759891,0.5282,"{""team"": ""巴格达警察"", ""water"": 0.82, ""EV_mean"": -0.09520000000000006, ""EV_p10"": -0.18297843722873275, ""P_EV_gt_0"": 0.0874, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""锡卜"", ""water"": 1.0, ""EV_mean"": 0.005714285714285727, ""EV_p10"": -0.09063748383257564, ""P_EV_gt_0"": 0.537, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,,,,,,,,,
3072967,2026-09-16,2026-09-17T02:45:00+08:00,2026-09-17T02:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,5.85,5.922,False,True,554fd69d25cadef5fa03,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""埃弗顿"", ""away_team"": ""狼队"", ""competition"": ""英联杯"", ""home_handicap_signed"": 1.25, ""away_handicap_signed"": -1.25, ""home_water_hk"": 1.04, ""away_water_hk"": 0.84, ""titan_home_handicap_signed"": 1.25, ""titan_away_handicap_signed"": -1.25, ""giving_team"": ""埃弗顿"", ""receiving_team"": ""狼队"", ""giving_water"": 1.04, ""receiving_water"": 0.84, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",英联杯,EVALUATED,C,,554fd69d25cadef5fa03,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,埃弗顿,1.04,1.25,狼队,receiving,0.84,埃弗顿,giving,-1.25,1.04,"{""W"": 0.4339622641509434, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.2830188679245283, ""L"": 0.2830188679245283}",0.026792452830188773,-0.17387934159569604,-0.133452017319805,0.027487852093897702,0.18506197289794143,0.227671273676353,0.5776,"{""team"": ""埃弗顿"", ""water"": 1.04, ""EV_mean"": 0.026792452830188773, ""EV_p10"": -0.12908579132387554, ""P_EV_gt_0"": 0.5828, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""狼队"", ""water"": 0.84, ""EV_mean"": -0.07735849056603777, ""EV_p10"": -0.21829722766244813, ""P_EV_gt_0"": 0.247, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.25"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",False,,,,,,,,,
3072968,2026-09-16,2026-09-17T02:45:00+08:00,2026-09-17T02:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,5.85,5.922,False,True,caec1848cd87169876fc,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""弗利特伍德"", ""away_team"": ""谢菲尔德联队"", ""competition"": ""英联杯"", ""home_handicap_signed"": -0.75, ""away_handicap_signed"": 0.75, ""home_water_hk"": 1.04, ""away_water_hk"": 0.84, ""titan_home_handicap_signed"": -0.75, ""titan_away_handicap_signed"": 0.75, ""giving_team"": ""谢菲尔德联队"", ""receiving_team"": ""弗利特伍德"", ""giving_water"": 0.84, ""receiving_water"": 1.04, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",英联杯,EVALUATED,C,,caec1848cd87169876fc,阻下/下盘保护,FLAT_LINE_GIVING_WATER_RISE,receiving,弗利特伍德,1.04,0.75,谢菲尔德联队,giving,0.84,弗利特伍德,receiving,0.75,1.04,"{""W"": 0.44166666666666665, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.25833333333333336, ""L"": 0.3}",0.03016666666666662,-0.10154626652296672,-0.0705438727736109,0.029904584884272778,0.13676890274807654,0.16966686820414456,0.6432,"{""team"": ""谢菲尔德联队"", ""water"": 0.84, ""EV_mean"": -0.08116666666666661, ""EV_p10"": -0.17689305851279985, ""P_EV_gt_0"": 0.1482, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""弗利特伍德"", ""water"": 1.04, ""EV_mean"": 0.03016666666666662, ""EV_p10"": -0.07532472358531628, ""P_EV_gt_0"": 0.6496, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.75"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",False,,,,,,,,,
3073739,2026-09-16,2026-09-17T03:00:00+08:00,2026-09-17T03:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,6.1,6.172,False,True,4fbb3ecad51055656e05,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""勒沃库森"", ""away_team"": ""采列"", ""competition"": ""欧罗巴杯"", ""home_handicap_signed"": 3.0, ""away_handicap_signed"": -3.0, ""home_water_hk"": 0.89, ""away_water_hk"": 1.0, ""titan_home_handicap_signed"": 3.0, ""titan_away_handicap_signed"": -3.0, ""giving_team"": ""勒沃库森"", ""receiving_team"": ""采列"", ""giving_water"": 0.89, ""receiving_water"": 1.0, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",欧罗巴杯,EVALUATED,C,,4fbb3ecad51055656e05,真实示强/阻上,MARKET_MOVE_LINE_STRENGTH_WITH_GIVING_RESISTANCE,giving,勒沃库森,0.89,3.0,采列,receiving,1.0,勒沃库森,giving,-3.0,0.89,"{""W"": 0.42857142857142855, ""HW"": 0.0, ""P"": 0.2857142857142857, ""HL"": 0.0, ""L"": 0.2857142857142857}",0.0957142857142857,-0.39474979241192354,-0.29036843282230884,0.10092081346069029,0.45049142055059005,0.5424361082869783,0.6386,"{""team"": ""勒沃库森"", ""water"": 0.89, ""EV_mean"": 0.0957142857142857, ""EV_p10"": -0.28087073645185767, ""P_EV_gt_0"": 0.6416, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""采列"", ""water"": 1.0, ""EV_mean"": -0.14285714285714285, ""EV_p10"": -0.5214357012513218, ""P_EV_gt_0"": 0.3142, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_3.00"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_LINE_STRENGTH_WITH_GIVING_RESISTANCE""]",False,,,,,,,,,
3073784,2026-09-16,2026-09-17T03:00:00+08:00,2026-09-17T03:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,6.1,6.172,False,True,6c4f668ac7d248ca9474,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""奥林匹亚科斯"", ""away_team"": ""比亚韦斯托克雅盖隆"", ""competition"": ""欧罗巴杯"", ""home_handicap_signed"": 1.5, ""away_handicap_signed"": -1.5, ""home_water_hk"": 0.87, ""away_water_hk"": 1.02, ""titan_home_handicap_signed"": 1.5, ""titan_away_handicap_signed"": -1.5, ""giving_team"": ""奥林匹亚科斯"", ""receiving_team"": ""比亚韦斯托克雅盖隆"", ""giving_water"": 0.87, ""receiving_water"": 1.02, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",欧罗巴杯,EVALUATED,C,,6c4f668ac7d248ca9474,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,奥林匹亚科斯,0.87,1.5,比亚韦斯托克雅盖隆,receiving,1.02,奥林匹亚科斯,giving,-1.5,0.87,"{""W"": 0.59375, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.40625}",0.11031250000000004,-0.1660579207933488,-0.10055047144658635,0.10827981539259063,0.31507878571599574,0.3682056718247815,0.7388,"{""team"": ""奥林匹亚科斯"", ""water"": 0.87, ""EV_mean"": 0.11031250000000004, ""EV_p10"": -0.10129931850811785, ""P_EV_gt_0"": 0.7496, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""比亚韦斯托克雅盖隆"", ""water"": 1.02, ""EV_mean"": -0.179375, ""EV_p10"": -0.40255744558488615, ""P_EV_gt_0"": 0.157, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.50"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",False,,,,,,,,,
3075294,2026-09-16,2026-09-17T03:00:00+08:00,2026-09-17T03:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,6.1,6.172,False,True,ecf4c6054d2ba58a5559,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""格拉茨风暴"", ""away_team"": ""雷恩"", ""competition"": ""欧罗巴杯"", ""home_handicap_signed"": -0.75, ""away_handicap_signed"": 0.75, ""home_water_hk"": 0.85, ""away_water_hk"": 1.04, ""titan_home_handicap_signed"": -0.75, ""titan_away_handicap_signed"": 0.75, ""giving_team"": ""雷恩"", ""receiving_team"": ""格拉茨风暴"", ""giving_water"": 1.04, ""receiving_water"": 0.85, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",欧罗巴杯,EVALUATED,C,,ecf4c6054d2ba58a5559,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,雷恩,1.04,0.75,格拉茨风暴,receiving,0.85,雷恩,giving,-0.75,1.04,"{""W"": 0.3, ""HW"": 0.25833333333333336, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.44166666666666665}",0.004666666666666708,-0.13591898515522732,-0.1036285790167154,0.005996473934218205,0.11187616803651551,0.14220549096544705,0.5354,"{""team"": ""雷恩"", ""water"": 1.04, ""EV_mean"": 0.004666666666666708, ""EV_p10"": -0.10373035642422335, ""P_EV_gt_0"": 0.5236, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""格拉茨风暴"", ""water"": 0.85, ""EV_mean"": -0.05375000000000005, ""EV_p10"": -0.15349162149631698, ""P_EV_gt_0"": 0.2406, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.75"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",False,,,,,,,,,
3072964,2026-09-16,2026-09-17T03:00:00+08:00,2026-09-17T03:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,6.1,6.172,False,True,00d56f04158cabad41fc,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""考文垂"", ""away_team"": ""阿斯顿维拉"", ""competition"": ""英联杯"", ""home_handicap_signed"": -0.25, ""away_handicap_signed"": 0.25, ""home_water_hk"": 1.01, ""away_water_hk"": 0.87, ""titan_home_handicap_signed"": -0.25, ""titan_away_handicap_signed"": 0.25, ""giving_team"": ""阿斯顿维拉"", ""receiving_team"": ""考文垂"", ""giving_water"": 0.87, ""receiving_water"": 1.01, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",英联杯,EVALUATED,C,,00d56f04158cabad41fc,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,考文垂,1.01,0.25,阿斯顿维拉,giving,0.87,考文垂,receiving,0.25,1.01,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",0.0059895833333333814,-0.07934579578803186,-0.06049929205622112,0.006724798115690878,0.07290550455835221,0.08862283179953206,0.5546,"{""team"": ""阿斯顿维拉"", ""water"": 0.87, ""EV_mean"": -0.05680555555555558, ""EV_p10"": -0.11741142160115137, ""P_EV_gt_0"": 0.1188, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""考文垂"", ""water"": 1.01, ""EV_mean"": 0.0059895833333333814, ""EV_p10"": -0.05922187038705823, ""P_EV_gt_0"": 0.5544, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,,,,,,,,,
