list_date,group,value,frozen_bettable,settled,counts,effective_win_rate,pnl_1u,roi,settled_roi,roi_denominator,pending,real_money
2026-09-15,competition,丹麦杯,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,亚冠精英,2,2,"{""W"": 1, ""L"": 1}",0.5,-0.01,-0.005,-0.005,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,亚运男足,1,1,"{""W"": 1}",1.0,0.86,0.86,0.86,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,保乙,1,1,"{""W"": 1}",1.0,1.06,1.06,1.06,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,南美杯,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,墨西甲春,1,1,"{""HL"": 1}",0.0,-0.5,-0.5,-0.5,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,奥丁,1,1,"{""W"": 1}",1.0,1.02,1.02,1.02,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,委内超秋,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-15,competition,威超,2,2,"{""L"": 2}",0.0,-2.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,巴西乙,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,意丙,2,2,"{""L"": 1, ""HL"": 1}",0.0,-1.5,-0.75,-0.75,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,意杯,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,波兰超,1,1,"{""W"": 1}",1.0,1.04,1.04,1.04,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,瑞典甲,1,1,"{""W"": 1}",1.0,1.05,1.05,1.05,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,瑞士超,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,苏超,1,1,"{""W"": 1}",1.0,1.03,1.03,1.03,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,英冠,2,2,"{""W"": 1, ""L"": 1}",0.5,0.03,0.015,0.015,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,英后备,2,2,"{""W"": 2}",1.0,2.08,1.04,1.04,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,英联杯,1,1,"{""W"": 1}",1.0,0.79,0.79,0.79,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,英议南,1,1,"{""W"": 1}",1.0,1.0,1.0,1.0,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,英锦赛,3,3,"{""L"": 1, ""W"": 2}",0.6666666666666666,0.91,0.3033,0.3033,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,葡U23,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,西甲,2,2,"{""W"": 1, ""L"": 1}",0.5,0.05,0.025,0.025,FROZEN_BETTABLE_1U,0,False
2026-09-15,competition,阿后备,1,1,"{""P"": 1}",,0.0,0.0,0.0,FROZEN_BETTABLE_1U,0,False
