match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,reason_codes,decision_id,started_lock,real_money,normalized_intent,candidate_side,intent_source,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,score,result,pnl_1u,settlement_status,result_state,result_source,settlement_updated_at,settlement
3089157,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,False,0cfb35c47ad688db0a66,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""弗兰卡维拉FC"", ""away_team"": ""帕勒梅斯1914"", ""competition"": ""意丁"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",869b6e3ec747f4bf5d64,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089159,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,False,dad2c17221c8c746a0d5,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""皇家佛里奥"", ""away_team"": ""角斗士"", ""competition"": ""意丁"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",379059519ae693b89903,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089160,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,False,bc3dfa2fd0f5135fc23f,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""阿尔塔维拉"", ""away_team"": ""利哥纳诺萨卢斯"", ""competition"": ""意丁"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",0657dd10d51bc49065fa,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089161,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,False,a1d317a785f2b639444c,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""皇室农业"", ""away_team"": ""马蒂纳"", ""competition"": ""意丁"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",985ee1c09b4f6816700f,,False,平衡盘/等待临场确认,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089162,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,False,636b4b55e69326e6ed61,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""巴萨诺"", ""away_team"": ""梅斯特雷"", ""competition"": ""意丁"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",3716c00ecae3e60aa2d0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089164,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,False,659bfc0627eea7b08549,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""卡尔维诺阿莱"", ""away_team"": ""斯基奥足球俱乐部"", ""competition"": ""意丁"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",64363f0ab27ab84939eb,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089166,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,True,e3f9c0bb3adb595c0214,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""查林穆尼"", ""away_team"": ""科内利亚诺"", ""competition"": ""意丁"", ""home_handicap_signed"": 1.0, ""away_handicap_signed"": -1.0, ""home_water_hk"": 1.0, ""away_water_hk"": 0.7, ""titan_home_handicap_signed"": 1.0, ""titan_away_handicap_signed"": -1.0, ""giving_team"": ""查林穆尼"", ""receiving_team"": ""科内利亚诺"", ""giving_water"": 1.0, ""receiving_water"": 0.7, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,EVALUATED,N,,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",e3f9c0bb3adb595c0214,,False,阻下/下盘保护,receiving,FLAT_LINE_GIVING_WATER_RISE,科内利亚诺,0.7,1.0,查林穆尼,giving,1.0,科内利亚诺,receiving,1.0,0.7,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",-0.060526315789473706,-0.20236673315205503,-0.17311819787234764,-0.06011015021970745,0.04963140648537551,0.07708248714970961,0.2376,"{""team"": ""查林穆尼"", ""water"": 1.0, ""EV_mean"": -0.06578947368421051, ""EV_p10"": -0.1990349391643551, ""P_EV_gt_0"": 0.2492, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""科内利亚诺"", ""water"": 0.7, ""EV_mean"": -0.060526315789473706, ""EV_p10"": -0.17216039701549157, ""P_EV_gt_0"": 0.2468, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
3089167,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,False,035e9e0a89b6e5cc37e3,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""奥伯马伊斯"", ""away_team"": ""LME业余体育协会"", ""competition"": ""意丁"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",35a7268139f0d05e546e,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089168,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,True,920f48647a8e38d0e23e,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""卢帕伦斯"", ""away_team"": ""博尔扎诺"", ""competition"": ""意丁"", ""home_handicap_signed"": 1.0, ""away_handicap_signed"": -1.0, ""home_water_hk"": 0.93, ""away_water_hk"": 0.77, ""titan_home_handicap_signed"": 1.0, ""titan_away_handicap_signed"": -1.0, ""giving_team"": ""卢帕伦斯"", ""receiving_team"": ""博尔扎诺"", ""giving_water"": 0.93, ""receiving_water"": 0.77, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,EVALUATED,N,,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_RESISTANCE""]",920f48647a8e38d0e23e,,False,诱上/阻下,receiving,MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_RESISTANCE,博尔扎诺,0.77,1.0,卢帕伦斯,giving,0.93,博尔扎诺,receiving,1.0,0.77,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",-0.031052631578947387,-0.1773834326240296,-0.1456498320976904,-0.03141773504839612,0.08123095876118025,0.11475040042630158,0.3648,"{""team"": ""卢帕伦斯"", ""water"": 0.93, ""EV_mean"": -0.09065789473684205, ""EV_p10"": -0.2145887433778103, ""P_EV_gt_0"": 0.177, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""博尔扎诺"", ""water"": 0.77, ""EV_mean"": -0.031052631578947387, ""EV_p10"": -0.14516727359316917, ""P_EV_gt_0"": 0.3598, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
3089170,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,False,84b4fc3759e662e2440a,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""维鲁斯弗兰卡维拉"", ""away_team"": ""布林迪西"", ""competition"": ""意丁"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",ebedabe038f83f78682f,,False,平衡盘/等待临场确认,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089171,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,False,6f71d51d0852b52b8ae7,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""USD卡斯特兰泽"", ""away_team"": ""奥尔特普罗"", ""competition"": ""意丁"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,NEUTRAL,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",b605deffcbd26fc38648,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089172,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,False,e26d30e876da21eaf582,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""西塔德拉维斯摩德纳"", ""away_team"": ""奇塔瓦雷泽"", ""competition"": ""意丁"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",a7692929869c2b445f3f,,False,平衡盘/等待临场确认,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089173,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,False,b818323d62bd562826c2,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""科雷格塞"", ""away_team"": ""威雷斯"", ""competition"": ""意丁"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,NEUTRAL,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",0051343b70ae4eb529c7,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089174,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,True,487f40f68b0d80279f15,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""巴维亚"", ""away_team"": ""索尔比亚泰塞阿尔诺"", ""competition"": ""意丁"", ""home_handicap_signed"": 0.5, ""away_handicap_signed"": -0.5, ""home_water_hk"": 0.85, ""away_water_hk"": 0.85, ""titan_home_handicap_signed"": 0.5, ""titan_away_handicap_signed"": -0.5, ""giving_team"": ""巴维亚"", ""receiving_team"": ""索尔比亚泰塞阿尔诺"", ""giving_water"": 0.85, ""receiving_water"": 0.85, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,EVALUATED,N,,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",487f40f68b0d80279f15,,False,真实示弱/阻下,receiving,FLAT_LINE_GIVING_WATER_DROP,索尔比亚泰塞阿尔诺,0.85,0.5,巴维亚,giving,0.85,索尔比亚泰塞阿尔诺,receiving,0.5,0.85,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",-0.06971428571428573,-0.1872196187967326,-0.1618389053342718,-0.0701702384550365,0.01714114991771326,0.042709219932676346,0.1526,"{""team"": ""巴维亚"", ""water"": 0.85, ""EV_mean"": -0.0802857142857143, ""EV_p10"": -0.1689081217762906, ""P_EV_gt_0"": 0.1264, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""索尔比亚泰塞阿尔诺"", ""water"": 0.85, ""EV_mean"": -0.06971428571428573, ""EV_p10"": -0.1568576137886592, ""P_EV_gt_0"": 0.1748, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
3089175,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,False,0c4c8ba7a6fda4fe5e59,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""比斯托伊斯"", ""away_team"": ""阿科纳特瑟"", ""competition"": ""意丁"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",1215f348cc0d382b244a,,False,平衡盘/等待临场确认,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089176,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,True,7696cf63819b7182a6a5,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""柏迪亚"", ""away_team"": ""AC克丽玛1908"", ""competition"": ""意丁"", ""home_handicap_signed"": 1.25, ""away_handicap_signed"": -1.25, ""home_water_hk"": 0.98, ""away_water_hk"": 0.72, ""titan_home_handicap_signed"": 1.25, ""titan_away_handicap_signed"": -1.25, ""giving_team"": ""柏迪亚"", ""receiving_team"": ""AC克丽玛1908"", ""giving_water"": 0.98, ""receiving_water"": 0.72, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,EVALUATED,N,,"[""BUCKET_1.25"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_RESISTANCE""]",7696cf63819b7182a6a5,,False,诱上/阻下,receiving,MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_RESISTANCE,AC克丽玛1908,0.72,1.25,柏迪亚,giving,0.98,AC克丽玛1908,receiving,1.25,0.72,"{""W"": 0.2830188679245283, ""HW"": 0.2830188679245283, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4339622641509434}",-0.12830188679245286,-0.303263443818946,-0.26892468622288906,-0.12645928379393057,0.00944079276838622,0.04903411104378502,0.1162,"{""team"": ""柏迪亚"", ""water"": 0.98, ""EV_mean"": 0.0007547169811321086, ""EV_p10"": -0.15434327303489526, ""P_EV_gt_0"": 0.4954, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""AC克丽玛1908"", ""water"": 0.72, ""EV_mean"": -0.12830188679245286, ""EV_p10"": -0.2640615365243171, ""P_EV_gt_0"": 0.1118, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
3089177,2026-09-16,2026-09-16T21:00:00+08:00,2026-09-16T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,0.1,0.172,False,True,deed64a08586de677200,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""普罗塞斯托"", ""away_team"": ""彭特德拉"", ""competition"": ""意丁"", ""home_handicap_signed"": 0.5, ""away_handicap_signed"": -0.5, ""home_water_hk"": 0.9, ""away_water_hk"": 0.8, ""titan_home_handicap_signed"": 0.5, ""titan_away_handicap_signed"": -0.5, ""giving_team"": ""普罗塞斯托"", ""receiving_team"": ""彭特德拉"", ""giving_water"": 0.9, ""receiving_water"": 0.8, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",意丁,EVALUATED,N,,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",deed64a08586de677200,,False,阻下/下盘保护,receiving,FLAT_LINE_GIVING_WATER_RISE,彭特德拉,0.8,0.5,普罗塞斯托,giving,0.9,彭特德拉,receiving,0.5,0.8,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",-0.0948571428571428,-0.20827020041082178,-0.18397843887143056,-0.09356993169294436,-0.006788708926198983,0.017816050462995003,0.0834,"{""team"": ""普罗塞斯托"", ""water"": 0.9, ""EV_mean"": -0.05542857142857144, ""EV_p10"": -0.14962933795336858, ""P_EV_gt_0"": 0.2182, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""彭特德拉"", ""water"": 0.8, ""EV_mean"": -0.0948571428571428, ""EV_p10"": -0.18328546575637955, ""P_EV_gt_0"": 0.0842, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
