version,list_date,match_id,competition,kickoff_beijing,kickoff_at,home_team,away_team,action,grade,selected_team,market_side,giving_team,receiving_team,direction,handicap,water,probability,ev_mean,quote_at,last_confirmed_at,decision_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,run_id,decision_id,parent_decision_id,is_morning_baseline,is_latest_valid_prematch,monitoring_bucket,model_id,side_mapping_version,rule_version,source_snapshot,real_money,status
V3_PRODUCTION,2026-09-17,3012304,俄超,2026-9-17 21:15 北京时间（东8区）,2026-09-17T21:15:00+08:00,奥伦堡加索维克,克拉斯诺达尔,可投,,克拉斯诺达尔（反向=上盘）,upper,,,反向,半球/一球,0.83,0.5760000000000001,,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24+08:00,0.026,0.71,0.736,RUN_20260917_203052,c04d84eb46b73621272f,379693123200d39871ad,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3074092,希腊杯,2026-9-17 21:30 北京时间（东8区）,2026-09-17T21:30:00+08:00,卡拉玛达,拉里萨,可投,,拉里萨（反向=下盘）,lower,,,反向,半球,0.95,0.555,,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24+08:00,0.026,0.96,0.986,RUN_20260917_203052,11ad7fb8aa348c7c0ed3,1ff42728f3c210fa7a68,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3050548,意丙,2026-9-18 00:30 北京时间（东8区）,2026-09-18T00:30:00+08:00,帕格特斯,US弗格尔,可投,,帕格特斯（反向=上盘）,upper,,,反向,平手,0.8,0.584,,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24+08:00,0.026,3.96,3.986,RUN_20260917_203052,e993ee3509e5ab002370,3b4285e504471e3a70e4,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3050549,意丙,2026-9-18 00:30 北京时间（东8区）,2026-09-18T00:30:00+08:00,韦尔切利,阿尔希欧蕾,可投,,韦尔切利（反向=上盘）,upper,,,反向,平手,0.81,0.584,,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24+08:00,0.026,3.96,3.986,RUN_20260917_203052,77dada2ed40be663ddca,6125b047a84fda2ec013,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3073772,欧罗巴杯,2026-9-18 00:45 北京时间（东8区）,2026-09-18T00:45:00+08:00,OFI克里特,霍芬海姆,可投,,霍芬海姆（反向=上盘）,upper,,,反向,球半,0.85,0.584,,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24+08:00,0.026,4.21,4.236,RUN_20260917_203052,126624bfc288c49110b2,9ce7521990f4670d70d9,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3075284,欧罗巴杯,2026-9-18 00:45 北京时间（东8区）,2026-09-18T00:45:00+08:00,索非亚列夫斯基,萨尔茨堡,可投,,萨尔茨堡（反向=上盘）,upper,,,反向,平手/半球,0.83,0.584,,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24+08:00,0.026,4.21,4.236,RUN_20260917_203052,9e37abb0de272934e0b2,b3d4c2a8bd2be9c805f3,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3013694,西甲,2026-9-18 01:00 北京时间（东8区）,2026-09-18T01:00:00+08:00,皇家贝蒂斯,赫塔菲,可投,,皇家贝蒂斯（上盘）,upper,,,正向,一球,1.06,0.529,,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24+08:00,0.026,4.46,4.486,RUN_20260917_203052,7b32debad95c12e06c7c,2cb73440cb02edaf4a0b,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3041180,南非超,2026-9-18 01:30 北京时间（东8区）,2026-09-18T01:30:00+08:00,奥兰多海盗,德班城,可投,,奥兰多海盗（反向=上盘）,upper,,,反向,一球/球半,0.79,0.5920000000000001,,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24+08:00,0.026,4.96,4.986,RUN_20260917_203052,325eabfbc7a5e000befb,dd7d06707d51aa551a9a,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3072972,英联杯,2026-9-18 02:30 北京时间（东8区）,2026-09-18T02:30:00+08:00,曼彻斯特城,诺维奇,可投,,诺维奇（下盘）,lower,,,正向,两球半,1.03,0.532,,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24+08:00,0.026,5.96,5.986,RUN_20260917_203052,3ee46e3622307dd7f500,b36de2a5ae17c290eea6,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3050550,意丙,2026-9-18 03:00 北京时间（东8区）,2026-09-18T03:00:00+08:00,AC雷纳特,多洛米蒂贝卢诺,可投,,AC雷纳特（反向=上盘）,upper,,,反向,平手/半球,0.78,0.584,,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24+08:00,0.026,6.46,6.486,RUN_20260917_203052,8595ffcec443514f0e5b,d9a5c695a0cb8c0609d0,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
