version,list_date,match_id,competition,kickoff_beijing,kickoff_at,home_team,away_team,action,grade,selected_team,market_side,giving_team,receiving_team,direction,handicap,water,probability,ev_mean,quote_at,last_confirmed_at,decision_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,run_id,decision_id,parent_decision_id,is_morning_baseline,is_latest_valid_prematch,monitoring_bucket,model_id,side_mapping_version,rule_version,source_snapshot,real_money,status
V3_PRODUCTION,2026-09-15,3017158,保乙,2026-9-16 00:00 北京时间（东8区）,2026-09-16T00:00:00+08:00,卢多戈雷茨B队,弗拉特里亚,可投,,弗拉特里亚（反向=上盘）,upper,,,反向,半球,0.77,0.5920000000000001,,2026-09-15T18:04:17+08:00,2026-09-15T18:04:17+08:00,2026-09-15T18:10:05+08:00,0.097,5.832,5.929,RUN_20260915_180941,64328bf06e0f0dcf1772,c9ec9ad495b8505eba83,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-15,3072752,意杯,2026-9-16 00:00 北京时间（东8区）,2026-09-16T00:00:00+08:00,热那亚,南蒂罗尔,可投,,热那亚（上盘）,upper,,,正向,一球,1.01,0.529,,2026-09-15T18:04:17+08:00,2026-09-15T18:04:17+08:00,2026-09-15T18:10:05+08:00,0.097,5.832,5.929,RUN_20260915_180941,57215c13fa93cc69c834,fd62c87bc2ad2899e5dc,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-15,3084425,丹麦杯,2026-9-16 01:00 北京时间（东8区）,2026-09-16T01:00:00+08:00,海勒鲁普,埃斯比约,可投,,埃斯比约（反向=上盘）,upper,,,反向,一球,0.8,0.5760000000000001,,2026-09-15T18:04:17+08:00,2026-09-15T18:04:17+08:00,2026-09-15T18:10:05+08:00,0.097,6.832,6.929,RUN_20260915_180941,238b2f004120c0f186da,49ff81cbafd61d05af2d,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-15,3013700,西甲,2026-9-16 01:00 北京时间（东8区）,2026-09-16T01:00:00+08:00,巴列卡诺,西班牙人,可投,,巴列卡诺（上盘）,upper,,,正向,平手/半球,1.05,0.5589999999999999,,2026-09-15T18:04:17+08:00,2026-09-15T18:04:17+08:00,2026-09-15T18:10:05+08:00,0.097,6.832,6.929,RUN_20260915_180941,ff7eca54b62c7f3c31c7,9636b27465616a7dee1f,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-15,2996124,荷甲,2026-9-16 02:00 北京时间（东8区）,2026-09-16T02:00:00+08:00,阿贾克斯,威廉二世,可投,,阿贾克斯（反向=上盘）,upper,,,反向,两球半,0.85,0.5760000000000001,,2026-09-15T18:04:17+08:00,2026-09-15T18:04:17+08:00,2026-09-15T18:10:05+08:00,0.097,7.832,7.929,RUN_20260915_180941,7fd319e6c744151839a3,0c58f4db320dac94423e,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-15,3008214,英冠,2026-9-16 02:45 北京时间（东8区）,2026-09-16T02:45:00+08:00,布里斯托城,林肯城,可投,,布里斯托城（反向=上盘）,upper,,,反向,半球,0.83,0.584,,2026-09-15T18:04:17+08:00,2026-09-15T18:04:17+08:00,2026-09-15T18:10:05+08:00,0.097,8.582,8.679,RUN_20260915_180941,3610d9a55983010a9e8b,0e1d3d9eb2a6ef300274,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-15,3008215,英冠,2026-9-16 02:45 北京时间（东8区）,2026-09-16T02:45:00+08:00,米德尔斯堡,米尔沃尔,可投,,米德尔斯堡（上盘）,upper,,,正向,一球/球半,1.01,0.529,,2026-09-15T18:04:17+08:00,2026-09-15T18:04:17+08:00,2026-09-15T18:10:05+08:00,0.097,8.582,8.679,RUN_20260915_180941,ebbfcd587ebb5ed39a1c,57b20cecb51ffedcf20c,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-15,3051302,意丙,2026-9-16 03:00 北京时间（东8区）,2026-09-16T03:00:00+08:00,巴勒塔,萨勒尼塔纳,可投,,萨勒尼塔纳（上盘）,upper,,,正向,平手/半球,1.14,0.529,,2026-09-15T18:04:17+08:00,2026-09-15T18:04:17+08:00,2026-09-15T18:10:05+08:00,0.097,8.832,8.929,RUN_20260915_180941,41e5ad14503db62a61da,d98e0bc2e1cbb024b104,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-15,3051310,意丙,2026-9-16 03:00 北京时间（东8区）,2026-09-16T03:00:00+08:00,斯卡法塔森,摩诺波利,可投,,摩诺波利（反向=上盘）,upper,,,反向,平手,0.8,0.584,,2026-09-15T18:04:17+08:00,2026-09-15T18:04:17+08:00,2026-09-15T18:10:05+08:00,0.097,8.832,8.929,RUN_20260915_180941,2b0f6c8972ea8cdead01,b2b753a3187bc35e9c0e,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-15,3072753,意杯,2026-9-16 03:00 北京时间（东8区）,2026-09-16T03:00:00+08:00,佛罗伦萨,比萨,可投,,佛罗伦萨（反向=上盘）,upper,,,反向,一球/球半,0.82,0.584,,2026-09-15T18:04:17+08:00,2026-09-15T18:04:17+08:00,2026-09-15T18:10:05+08:00,0.097,8.832,8.929,RUN_20260915_180941,c4efe2478649382d93d3,e964409c4c5b5663e959,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
