version,list_date,match_id,competition,kickoff_beijing,kickoff_at,home_team,away_team,action,grade,selected_team,market_side,giving_team,receiving_team,direction,handicap,water,probability,ev_mean,quote_at,last_confirmed_at,decision_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,run_id,decision_id,parent_decision_id,is_morning_baseline,is_latest_valid_prematch,monitoring_bucket,model_id,side_mapping_version,rule_version,source_snapshot,real_money,status
V3_PRODUCTION,2026-09-17,3012304,俄超,2026-9-17 21:15 北京时间（东8区）,2026-09-17T21:15:00+08:00,奥伦堡加索维克,克拉斯诺达尔,可投,,克拉斯诺达尔（反向=上盘）,upper,,,反向,半球/一球,0.83,0.5760000000000001,,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24+08:00,0.026,0.71,0.736,RUN_20260917_203052,c04d84eb46b73621272f,379693123200d39871ad,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3074092,希腊杯,2026-9-17 21:30 北京时间（东8区）,2026-09-17T21:30:00+08:00,卡拉玛达,拉里萨,可投,,拉里萨（反向=下盘）,lower,,,反向,半球,0.95,0.555,,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:32:24+08:00,0.026,0.96,0.986,RUN_20260917_203052,11ad7fb8aa348c7c0ed3,1ff42728f3c210fa7a68,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3012302,俄超,2026-9-17 23:30 北京时间（东8区）,2026-09-17T23:30:00+08:00,罗斯托夫,莫斯科迪纳摩,可投,,莫斯科迪纳摩（反向=上盘）,upper,,,反向,平手/半球,0.83,0.5760000000000001,,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:29:29+08:00,0.029,1.009,1.037,RUN_20260917_222746,ac50ad68eece059a5cae,d4290acef381199f7d25,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3050548,意丙,2026-9-18 00:30 北京时间（东8区）,2026-09-18T00:30:00+08:00,帕格特斯,US弗格尔,可投,,帕格特斯（反向=上盘）,upper,,,反向,平手,0.8,0.584,,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:29:29+08:00,0.029,2.009,2.037,RUN_20260917_222746,636926717b716f5bd681,e993ee3509e5ab002370,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3073772,欧罗巴杯,2026-9-18 00:45 北京时间（东8区）,2026-09-18T00:45:00+08:00,OFI克里特,霍芬海姆,可投,,霍芬海姆（反向=上盘）,upper,,,反向,球半,0.86,0.584,,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:29:29+08:00,0.029,2.259,2.287,RUN_20260917_222746,27aa5bcf3f27824c7a3a,126624bfc288c49110b2,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3075284,欧罗巴杯,2026-9-18 00:45 北京时间（东8区）,2026-09-18T00:45:00+08:00,索非亚列夫斯基,萨尔茨堡,可投,,萨尔茨堡（反向=上盘）,upper,,,反向,平手/半球,0.82,0.584,,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:29:29+08:00,0.029,2.259,2.287,RUN_20260917_222746,6fb4e2d17692e9c421fb,9e37abb0de272934e0b2,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3041180,南非超,2026-9-18 01:30 北京时间（东8区）,2026-09-18T01:30:00+08:00,奥兰多海盗,德班城,可投,,奥兰多海盗（反向=上盘）,upper,,,反向,一球/球半,0.79,0.5920000000000001,,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:29:29+08:00,0.029,3.009,3.037,RUN_20260917_222746,592429e5de1c3493c512,325eabfbc7a5e000befb,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3072972,英联杯,2026-9-18 02:30 北京时间（东8区）,2026-09-18T02:30:00+08:00,曼彻斯特城,诺维奇,可投,,曼彻斯特城（上盘）,upper,,,正向,两球半/三球,1.02,0.529,,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:29:29+08:00,0.029,4.009,4.037,RUN_20260917_222746,5dff5364c7c073a05232,3ee46e3622307dd7f500,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3020000,法丙,2026-9-18 02:45 北京时间（东8区）,2026-09-18T02:45:00+08:00,巴斯蒂亚,戛纳,可投,,戛纳（反向=上盘）,upper,,,反向,平手,0.82,0.584,,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:29:29+08:00,0.029,4.259,4.287,RUN_20260917_222746,a450b8783ff1070cc51a,04de08792846a839d405,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-17,3050550,意丙,2026-9-18 03:00 北京时间（东8区）,2026-09-18T03:00:00+08:00,AC雷纳特,多洛米蒂贝卢诺,可投,,AC雷纳特（反向=上盘）,upper,,,反向,平手/半球,0.78,0.584,,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:29:29+08:00,0.029,4.509,4.537,RUN_20260917_222746,41ad54646073448dbbd0,8595ffcec443514f0e5b,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
