version,match_id,change_state,changed_fields,old_action,new_action,old_team,new_team,old_side,new_side,old_line,new_line,old_water,new_water,old_grade,new_grade,old_ev_mean,new_ev_mean,change_reason
V3,2908801,NEW,"action,team,line,water",,不投,,无，不投,,,,半球,,0,,,,,action;team;line;water
V3,2908802,NEW,"action,team,line,water",,不投,,无，不投,,,,一球/球半,,0,,,,,action;team;line;water
V3,2910897,NEW,"action,team,side,line,water",,不投,,巴拉纳竞技（上盘）,,upper,,平手/半球,,0.88,,,,,action;team;side;line;water
V3,2910899,NEW,"action,team,side,line,water",,不投,,弗鲁米嫩塞（下盘）,,lower,,平手/半球,,1.03,,,,,action;team;side;line;water
V3,2910900,NEW,"action,team,side,line,water",,不投,,布拉干蒂诺RB（下盘）,,lower,,一球/球半,,1.03,,,,,action;team;side;line;water
V3,2910901,NEW,"action,team,side,line,water",,不投,,格雷米奥（下盘）,,lower,,半球,,1.02,,,,,action;team;side;line;water
V3,2910906,NEW,"action,team,side,line,water",,不投,,克鲁塞罗（上盘）,,upper,,平手/半球,,1.07,,,,,action;team;side;line;water
V3,2912276,NEW,"action,team,line,water",,不投,,无，不投,,,,球半,,0,,,,,action;team;line;water
V3,2912277,NEW,"action,team,line,water",,不投,,无，不投,,,,一球,,0,,,,,action;team;line;water
V3,2912278,NEW,"action,team,side,line,water",,可投,,索尔纳（反向=上盘）,,upper,,平手/半球,,0.84,,,,,action;team;side;line;water
V3,2912279,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,平手/半球,,0,,,,,action;team;side;line;water
V3,2912280,NEW,"action,team,side,line,water",,不投,,哥德堡盖斯（反向=上盘）,,upper,,平手,,0.85,,,,,action;team;side;line;water
V3,2912898,NEW,"action,team,side,line,water",,不投,,布兰（反向=下盘）,,lower,,一球,,0.88,,,,,action;team;side;line;water
V3,2912901,NEW,"action,team,side,line,water",,不投,,斯达（反向=下盘）,,lower,,半球,,0.87,,,,,action;team;side;line;water
V3,2912903,NEW,"action,team,side,line,water",,不投,,汉坎（反向=下盘）,,lower,,一球/球半,,0.81,,,,,action;team;side;line;water
V3,2912904,NEW,"action,team,side,line,water",,可投,,腓特烈斯塔（反向=下盘）,,lower,,半球,,0.9,,,,,action;team;side;line;water
V3,2912905,NEW,"action,team,side,line,water",,不投,,利勒斯特罗姆（反向=下盘）,,lower,,球半,,0.85,,,,,action;team;side;line;water
V3,2913147,NEW,"action,team,side,line,water",,不投,,斯托曼（反向=下盘）,,lower,,球半/两球,,0.79,,,,,action;team;side;line;water
V3,2913148,NEW,"action,team,side,line,water",,不投,,禾特（反向=下盘）,,lower,,两球,,0.8,,,,,action;team;side;line;water
V3,2913149,NEW,"action,team,side,line,water",,不投,,利恩（反向=上盘）,,upper,,半球/一球,,0.75,,,,,action;team;side;line;water
V3,2913150,NEW,"action,team,line,water",,不投,,无，不投,,,,半球/一球,,0,,,,,action;team;line;water
V3,2913151,NEW,"action,team,line,water",,不投,,无，不投,,,,球半/两球,,0,,,,,action;team;line;water
V3,2913152,NEW,"action,team,line,water",,不投,,无，不投,,,,平手/半球,,0,,,,,action;team;line;water
V3,2913153,NEW,"action,team,side,line,water",,不投,,斯塔贝克（反向=上盘）,,upper,,一球/球半,,0.68,,,,,action;team;side;line;water
V3,2913343,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2913347,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2913348,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2913526,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2913528,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2913529,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2913530,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2913531,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2914704,NEW,"action,team,line,water",,不投,,无，不投,,,,平手/半球,,0,,,,,action;team;line;water
V3,2914709,NEW,"action,team,line,water",,不投,,无，不投,,,,半球,,0,,,,,action;team;line;water
V3,2916682,NEW,"action,team,side,line,water",,不投,,卡洛斯卡萨雷斯农业（反向=上盘）,,upper,,平手/半球,,0.8,,,,,action;team;side;line;water
V3,2916684,NEW,"action,team,side,line,water",,不投,,北索尔塔中央（上盘）,,upper,,平手/半球,,0.99,,,,,action;team;side;line;water
V3,2916686,NEW,"action,team,side,line,water",,不投,,查克佛伊维（上盘）,,upper,,半球,,0.96,,,,,action;team;side;line;water
V3,2916687,NEW,"action,team,line,water",,不投,,无，不投,,,,平手,,0,,,,,action;team;line;water
V3,2916688,NEW,"action,team,side,line,water",,不投,,科隆竞技（反向=上盘）,,upper,,半球,,0.76,,,,,action;team;side;line;water
V3,2916689,NEW,"action,team,side,line,water",,不投,,玛德恩（反向=上盘）,,upper,,半球/一球,,0.84,,,,,action;team;side;line;water
V3,2916690,NEW,"action,team,side,line,water",,不投,,迈普（上盘）,,upper,,半球,,0.96,,,,,action;team;side;line;water
V3,2916691,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,半球,,0,,,,,action;team;side;line;water
V3,2916694,NEW,"action,team,side,line,water",,不投,,圣胡安圣马丁（上盘）,,upper,,半球/一球,,1.01,,,,,action;team;side;line;water
V3,2925538,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,半球,,0.92,,,,,action;team;side;line;water
V3,2925539,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,平手/半球,,0.96,,,,,action;team;side;line;water
V3,2925540,NEW,"action,team,side,line,water",,不投,,金海（反向=上盘）,,upper,,平手,,0.77,,,,,action;team;side;line;water
V3,2925541,NEW,"action,team,side,line,water",,不投,,华城FC（反向=上盘）,,upper,,平手,,0.77,,,,,action;team;side;line;water
V3,2929731,NEW,"action,team,side,line,water",,可投,,江原FC（反向=上盘）,,upper,,平手/半球,,0.84,,,,,action;team;side;line;water
V3,2929732,NEW,"action,team,line,water",,不投,,无，不投,,,,一球/球半,,0,,,,,action;team;line;water
V3,2929733,NEW,"action,team,side,line,water",,可投,,大田市民（反向=上盘）,,upper,,平手,,0.83,,,,,action;team;side;line;water
V3,2929734,NEW,"action,team,side,line,water",,不投,,FC首尔（反向=上盘）,,upper,,半球,,0.85,,,,,action;team;side;line;water
V3,2933147,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2933149,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2933152,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2933153,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2934806,NEW,"action,team,side,line,water",,不投,,弗朗德里亚（反向=上盘）,,upper,,平手,,0.71,,,,,action;team;side;line;water
