match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,decision_id,normalized_intent,intent_source,candidate_side,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,reason_codes,started_lock,real_money,score,result,pnl_1u,settlement_status,result_state,result_source,settlement_updated_at,settlement
3075224,2026-09-16,2026-09-16T22:00:00+08:00,2026-09-16T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,1.1,1.172,False,True,664f46f4270ac073237f,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""哈维瓦"", ""away_team"": ""兹林"", ""competition"": ""捷克杯"", ""home_handicap_signed"": -2.5, ""away_handicap_signed"": 2.5, ""home_water_hk"": 0.93, ""away_water_hk"": 0.77, ""titan_home_handicap_signed"": -2.5, ""titan_away_handicap_signed"": 2.5, ""giving_team"": ""兹林"", ""receiving_team"": ""哈维瓦"", ""giving_water"": 0.77, ""receiving_water"": 0.93, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",捷克杯,FROZEN_PREMATCH_DECISION,N,,664f46f4270ac073237f,真实示强/阻上,MARKET_MOVE_LINE_STRENGTH_WITH_GIVING_RESISTANCE,giving,兹林,0.77,2.5,哈维瓦,receiving,0.93,兹林,giving,-2.5,0.77,"{""W"": 0.18181818181818182, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.8181818181818182}",-0.6781818181818182,-0.9318459876179848,-0.9011760553380428,-0.7095173496960034,-0.40391125520560217,-0.29790465351655915,0.0022,"{""team"": ""兹林"", ""water"": 0.77, ""EV_mean"": -0.6781818181818182, ""EV_p10"": -0.9026827955657875, ""P_EV_gt_0"": 0.0032, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""哈维瓦"", ""water"": 0.93, ""EV_mean"": 0.5790909090909091, ""EV_p10"": 0.29229346192193373, ""P_EV_gt_0"": 0.9886, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
3084309,2026-09-16,2026-09-16T22:00:00+08:00,2026-09-16T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,1.1,1.172,False,False,c264229b325928d877fd,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""布卡士邦SK"", ""away_team"": ""加济米尔"", ""competition"": ""土杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",土杯,NOT_PREMATCH,,,510709face04295d4391,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
3059459,2026-09-16,2026-09-16T22:00:00+08:00,2026-09-16T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,1.1,1.172,False,True,84df3ec77b1fa86299c0,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""艾尔格纳"", ""away_team"": ""佩特捷德"", ""competition"": ""埃及超"", ""home_handicap_signed"": -0.25, ""away_handicap_signed"": 0.25, ""home_water_hk"": 0.84, ""away_water_hk"": 1.05, ""titan_home_handicap_signed"": -0.25, ""titan_away_handicap_signed"": 0.25, ""giving_team"": ""佩特捷德"", ""receiving_team"": ""艾尔格纳"", ""giving_water"": 1.05, ""receiving_water"": 0.84, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",埃及超,FROZEN_PREMATCH_DECISION,C,,84df3ec77b1fa86299c0,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,佩特捷德,1.05,0.25,艾尔格纳,receiving,0.84,佩特捷德,giving,-0.25,1.05,"{""W"": 0.4236111111111111, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.3020833333333333, ""L"": 0.2743055555555556}",0.019444444444444486,-0.06832108796499264,-0.046864166960614906,0.021209389536491763,0.08814659714057593,0.10848281430961842,0.6474,"{""team"": ""佩特捷德"", ""water"": 1.05, ""EV_mean"": 0.019444444444444486, ""EV_p10"": -0.04874988215003345, ""P_EV_gt_0"": 0.6332, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""艾尔格纳"", ""water"": 0.84, ""EV_mean"": -0.06631944444444443, ""EV_p10"": -0.12725435499877713, ""P_EV_gt_0"": 0.0742, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
3089223,2026-09-16,2026-09-16T22:00:00+08:00,2026-09-16T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,1.1,1.172,False,False,42af246b6f9a5b361bb6,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""埃斯兰沙尔"", ""away_team"": ""拿芙马塞索利曼"", ""competition"": ""伊朗甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",伊朗甲,NOT_PREMATCH,,,a15a648ea5a9d50b3557,,,,,,,,,,,,,,,,,,,,,,,,,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
3089224,2026-09-16,2026-09-16T22:00:00+08:00,2026-09-16T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,1.1,1.172,False,False,f270d7e858e973050086,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""塞柏"", ""away_team"": ""瓦尔扎甘"", ""competition"": ""伊朗甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",伊朗甲,NOT_PREMATCH,,,f0265936082390a01b23,,,,,,,,,,,,,,,,,,,,,,,,,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
3080877,2026-09-16,2026-09-16T22:00:00+08:00,2026-09-16T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,1.1,1.172,False,True,25d3fdf6aba2df11f90b,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""佩帕里米"", ""away_team"": ""堡加迪斯"", ""competition"": ""阿尔巴甲"", ""home_handicap_signed"": -0.25, ""away_handicap_signed"": 0.25, ""home_water_hk"": 0.82, ""away_water_hk"": 0.88, ""titan_home_handicap_signed"": -0.25, ""titan_away_handicap_signed"": 0.25, ""giving_team"": ""堡加迪斯"", ""receiving_team"": ""佩帕里米"", ""giving_water"": 0.88, ""receiving_water"": 0.82, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",阿尔巴甲,FROZEN_PREMATCH_DECISION,N,,25d3fdf6aba2df11f90b,诱上/阻下,MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_RESISTANCE,receiving,佩帕里米,0.82,0.25,堡加迪斯,giving,0.88,佩帕里米,receiving,0.25,0.82,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",-0.07482638888888887,-0.15659945622492377,-0.13657404806372597,-0.0746330159883154,-0.014934354833019692,0.0014986195834952865,0.053,"{""team"": ""堡加迪斯"", ""water"": 0.88, ""EV_mean"": -0.052569444444444474, ""EV_p10"": -0.11516191590241923, ""P_EV_gt_0"": 0.1358, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""佩帕里米"", ""water"": 0.82, ""EV_mean"": -0.07482638888888887, ""EV_p10"": -0.13792191725651431, ""P_EV_gt_0"": 0.0594, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
3080878,2026-09-16,2026-09-16T22:00:00+08:00,2026-09-16T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,1.1,1.172,False,False,b934daa67dedd03a8d26,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""佩什科比"", ""away_team"": ""铁达杜利斯"", ""competition"": ""阿尔巴甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",阿尔巴甲,NOT_PREMATCH,,,07f9d47e8a94c17164b0,,,,,,,,,,,,,,,,,,,,,,,,,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
3080880,2026-09-16,2026-09-16T22:00:00+08:00,2026-09-16T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,1.1,1.172,False,True,26281fd372b5c8b21112,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""贝萨"", ""away_team"": ""格兰姆什"", ""competition"": ""阿尔巴甲"", ""home_handicap_signed"": 1.5, ""away_handicap_signed"": -1.5, ""home_water_hk"": 0.62, ""away_water_hk"": 1.08, ""titan_home_handicap_signed"": 1.5, ""titan_away_handicap_signed"": -1.5, ""giving_team"": ""贝萨"", ""receiving_team"": ""格兰姆什"", ""giving_water"": 0.62, ""receiving_water"": 1.08, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",阿尔巴甲,FROZEN_PREMATCH_DECISION,N,,26281fd372b5c8b21112,降温保护/诱下,MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_DROP,giving,贝萨,0.62,1.5,格兰姆什,receiving,1.08,贝萨,giving,-1.5,0.62,"{""W"": 0.59375, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.40625}",-0.03812500000000002,-0.27456637040872045,-0.2215932092146924,-0.03059358949754959,0.15119784192646935,0.19792159728256264,0.418,"{""team"": ""贝萨"", ""water"": 0.62, ""EV_mean"": -0.03812500000000002, ""EV_p10"": -0.21557361267810238, ""P_EV_gt_0"": 0.4004, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""格兰姆什"", ""water"": 1.08, ""EV_mean"": -0.15499999999999997, ""EV_p10"": -0.3880002300309983, ""P_EV_gt_0"": 0.1838, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
3080881,2026-09-16,2026-09-16T22:00:00+08:00,2026-09-16T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,1.1,1.172,False,False,5944c7834e20f245fc1d,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""布尔勒利"", ""away_team"": ""利布拉什德"", ""competition"": ""阿尔巴甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",阿尔巴甲,NOT_PREMATCH,,,17291a9a5728d5097630,,,,,,,,,,,,,,,,,,,,,,,,,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
3080882,2026-09-16,2026-09-16T22:00:00+08:00,2026-09-16T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,1.1,1.172,False,True,af49722a15746dce33c0,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""卡斯泰利奥迪"", ""away_team"": ""法拿莫达利"", ""competition"": ""阿尔巴甲"", ""home_handicap_signed"": -0.5, ""away_handicap_signed"": 0.5, ""home_water_hk"": 0.9, ""away_water_hk"": 0.8, ""titan_home_handicap_signed"": -0.5, ""titan_away_handicap_signed"": 0.5, ""giving_team"": ""法拿莫达利"", ""receiving_team"": ""卡斯泰利奥迪"", ""giving_water"": 0.8, ""receiving_water"": 0.9, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",阿尔巴甲,FROZEN_PREMATCH_DECISION,N,,af49722a15746dce33c0,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,卡斯泰利奥迪,0.9,0.5,法拿莫达利,giving,0.8,卡斯泰利奥迪,receiving,0.5,0.9,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",-0.04457142857142854,-0.16274693634924203,-0.13471418959817633,-0.04220349654015676,0.0479854229518879,0.07520832380967507,0.2714,"{""team"": ""法拿莫达利"", ""water"": 0.8, ""EV_mean"": -0.10514285714285715, ""EV_p10"": -0.19313821678945675, ""P_EV_gt_0"": 0.0618, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""卡斯泰利奥迪"", ""water"": 0.9, ""EV_mean"": -0.04457142857142854, ""EV_p10"": -0.13499520691314293, ""P_EV_gt_0"": 0.2668, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
