version,match_id,change_state,changed_fields,old_action,new_action,old_team,new_team,old_side,new_side,old_line,new_line,old_water,new_water,old_grade,new_grade,old_ev_mean,new_ev_mean,change_reason
V3,2910828,UNCHANGED,,不投,不投,无，不投,无，不投,,,半球/一球,半球/一球,0,0,,,,,UNCHANGED
V3,2912243,UNCHANGED,,不投,不投,无，不投,无，不投,upper,upper,平手/半球,平手/半球,0,0,,,,,UNCHANGED
V3,2913498,UNCHANGED,,不投,不投,特罗姆斯达伦（反向=下盘）,特罗姆斯达伦（反向=下盘）,lower,lower,一球,一球,0.75,0.75,,,,,UNCHANGED
V3,2916535,UNCHANGED,,不投,不投,无，不投,无，不投,,,半球,半球,0,0,,,,,UNCHANGED
V3,2940725,UNCHANGED,,不投,不投,无，不投,无，不投,upper,upper,球半,球半,0,0,,,,,UNCHANGED
V3,2942514,UNCHANGED,,不投,不投,无，不投,无，不投,,,平手,平手,0,0,,,,,UNCHANGED
V3,2942617,UNCHANGED,,不投,不投,无，不投,无，不投,upper,upper,一球/球半,一球/球半,0.99,0.99,,,,,UNCHANGED
V3,2955372,UNCHANGED,,不投,不投,夏洛特独立（反向=下盘）,夏洛特独立（反向=下盘）,lower,lower,半球,半球,0.8,0.8,,,,,UNCHANGED
V3,2955373,UNCHANGED,,不投,不投,查塔努加红狼（下盘）,查塔努加红狼（下盘）,lower,lower,平手,平手,0.88,0.88,,,,,UNCHANGED
V3,2955374,UNCHANGED,,不投,不投,诺克斯维尔部队（下盘）,诺克斯维尔部队（下盘）,lower,lower,平手,平手,0.96,0.96,,,,,UNCHANGED
V3,2955375,UNCHANGED,,不投,不投,科珀斯克里斯蒂（反向=下盘）,科珀斯克里斯蒂（反向=下盘）,lower,lower,半球,半球,0.77,0.77,,,,,UNCHANGED
V3,2955376,UNCHANGED,,不投,不投,无，不投,无，不投,,,,,0,0,,,,,UNCHANGED
