version,match_id,change_state,changed_fields,old_action,new_action,old_team,new_team,old_side,new_side,old_line,new_line,old_water,new_water,old_grade,new_grade,old_ev_mean,new_ev_mean,change_reason
V3,2910828,UNCHANGED,,不投,不投,无，不投,无，不投,,,半球/一球,半球/一球,0,0,,,,,UNCHANGED
V3,2912243,UNCHANGED,,不投,不投,无，不投,无，不投,,,平手/半球,平手/半球,0,0,,,,,UNCHANGED
V3,2913498,UNCHANGED,,不投,不投,无，不投,无，不投,,,,,0,0,,,,,UNCHANGED
V3,2916535,UNCHANGED,,不投,不投,圣胡安圣马丁（反向=上盘）,圣胡安圣马丁（反向=上盘）,upper,upper,半球,半球,0.86,0.86,,,,,UNCHANGED
V3,2940725,UNCHANGED,,不投,不投,无，不投,无，不投,,,,,0,0,,,,,UNCHANGED
V3,2942514,UNCHANGED,,可投,可投,伯明翰军团（上盘）,伯明翰军团（上盘）,upper,upper,平手,平手,0.92,0.92,,,,,UNCHANGED
V3,2942617,UNCHANGED,,不投,不投,运动Jax（下盘）,运动Jax（下盘）,lower,lower,一球,一球,0.98,0.98,,,,,UNCHANGED
V3,2955372,UNCHANGED,,不投,不投,夏洛特独立（反向=下盘）,夏洛特独立（反向=下盘）,lower,lower,半球,半球,0.8,0.8,,,,,UNCHANGED
V3,2955373,UNCHANGED,,不投,不投,查塔努加红狼（下盘）,查塔努加红狼（下盘）,lower,lower,平手,平手,0.88,0.88,,,,,UNCHANGED
V3,2955374,UNCHANGED,,不投,不投,诺克斯维尔部队（下盘）,诺克斯维尔部队（下盘）,lower,lower,平手,平手,0.96,0.96,,,,,UNCHANGED
V3,2955375,UNCHANGED,,不投,不投,科珀斯克里斯蒂（反向=下盘）,科珀斯克里斯蒂（反向=下盘）,lower,lower,半球,半球,0.77,0.77,,,,,UNCHANGED
V3,2955376,UNCHANGED,,不投,不投,无，不投,无，不投,,,,,0,0,,,,,UNCHANGED
V3,2955377,UNCHANGED,,不投,不投,里士满踢球者（反向=下盘）,里士满踢球者（反向=下盘）,lower,lower,半球/一球,半球/一球,0.75,0.75,,,,,UNCHANGED
V3,2971065,UNCHANGED,,不投,不投,无，不投,无，不投,,,平手,平手,0,0,,,,,UNCHANGED
V3,3000795,UNCHANGED,,不投,不投,无，不投,无，不投,upper,upper,半球,半球,0,0,,,,,UNCHANGED
V3,3000796,UNCHANGED,,不投,不投,无，不投,无，不投,upper,upper,平手/半球,平手/半球,0,0,,,,,UNCHANGED
V3,3009463,UNCHANGED,,不投,不投,帕尔杜比斯B队（反向=上盘）,帕尔杜比斯B队（反向=上盘）,upper,upper,平手/半球,平手/半球,0.78,0.78,,,,,UNCHANGED
V3,3009469,UNCHANGED,,不投,不投,无，不投,无，不投,,,,,0,0,,,,,UNCHANGED
V3,3011884,UNCHANGED,,不投,不投,无，不投,无，不投,,,半球,半球,0,0,,,,,UNCHANGED
V3,3012300,UNCHANGED,,不投,不投,无，不投,无，不投,,,半球,半球,0,0,,,,,UNCHANGED
V3,3012303,UNCHANGED,,不投,不投,无，不投,无，不投,,,半球,半球,0,0,,,,,UNCHANGED
V3,3012305,UNCHANGED,,不投,不投,无，不投,无，不投,upper,upper,平手/半球,平手/半球,0,0,,,,,UNCHANGED
V3,3012306,UNCHANGED,,不投,不投,无，不投,无，不投,upper,upper,球半,球半,0,0,,,,,UNCHANGED
V3,3013693,UNCHANGED,,可投,可投,马德里竞技（反向=上盘）,马德里竞技（反向=上盘）,upper,upper,一球/球半,一球/球半,0.86,0.86,,,,,UNCHANGED
V3,3013695,UNCHANGED,,可投,可投,拉科鲁尼亚（反向=上盘）,拉科鲁尼亚（反向=上盘）,upper,upper,平手,平手,0.78,0.78,,,,,UNCHANGED
V3,3013697,UNCHANGED,,不投,不投,无，不投,无，不投,upper,upper,3.25球,3.25球,0.93,0.93,,,,,UNCHANGED
V3,3013698,UNCHANGED,,可投,可投,毕尔巴鄂竞技（反向=上盘）,毕尔巴鄂竞技（反向=上盘）,upper,upper,平手/半球,平手/半球,0.8,0.8,,,,,UNCHANGED
V3,3021996,UNCHANGED,,不投,不投,图拉兵工厂（反向=下盘）,图拉兵工厂（反向=下盘）,lower,lower,平手/半球,平手/半球,0.83,0.83,,,,,UNCHANGED
V3,3026046,UNCHANGED,,不投,不投,韦恩（反向=下盘）,韦恩（反向=下盘）,lower,lower,平手,平手,0.83,0.83,,,,,UNCHANGED
V3,3026049,UNCHANGED,,不投,不投,无，不投,无，不投,,,半球,半球,0,0,,,,,UNCHANGED
V3,3026050,UNCHANGED,,不投,不投,无，不投,无，不投,,,平手/半球,平手/半球,0,0,,,,,UNCHANGED
V3,3026052,UNCHANGED,,可投,可投,萨尔布吕肯（反向=上盘）,萨尔布吕肯（反向=上盘）,upper,upper,平手,平手,0.83,0.83,,,,,UNCHANGED
V3,3049649,UNCHANGED,,不投,不投,无，不投,无，不投,lower,lower,4.5球,4.5球,0,0,,,,,UNCHANGED
V3,3049650,UNCHANGED,,不投,不投,无，不投,无，不投,lower,lower,平手/半球,平手/半球,0,0,,,,,UNCHANGED
V3,3049655,DIRECTION_OR_ACTION_CHANGED,side,不投,不投,无，不投,无，不投,,upper,平手/半球,平手/半球,0,0,,,,,side
V3,3049656,UNCHANGED,,不投,不投,无，不投,无，不投,lower,lower,平手/半球,平手/半球,0,0,,,,,UNCHANGED
V3,3050921,UNCHANGED,,可投,可投,坎伯巴索（反向=上盘）,坎伯巴索（反向=上盘）,upper,upper,平手,平手,0.8,0.8,,,,,UNCHANGED
V3,3050922,UNCHANGED,,不投,不投,拉蒂那（反向=上盘）,拉蒂那（反向=上盘）,upper,upper,平手,平手,0.73,0.73,,,,,UNCHANGED
V3,3050923,UNCHANGED,,不投,不投,瓦多（反向=下盘）,瓦多（反向=下盘）,lower,lower,半球/一球,半球/一球,0.77,0.77,,,,,UNCHANGED
V3,3050924,UNCHANGED,,不投,不投,AS奥斯提亚马尔（反向=下盘）,AS奥斯提亚马尔（反向=下盘）,lower,lower,半球,半球,0.81,0.81,,,,,UNCHANGED
V3,3050925,UNCHANGED,,不投,不投,斯佩齐亚（反向=上盘）,斯佩齐亚（反向=上盘）,upper,upper,平手,平手,0.72,0.72,,,,,UNCHANGED
V3,3050926,UNCHANGED,,不投,不投,佩斯卡拉（反向=上盘）,佩斯卡拉（反向=上盘）,upper,upper,半球/一球,半球/一球,0.74,0.74,,,,,UNCHANGED
V3,3050927,UNCHANGED,,不投,不投,皮内托（反向=上盘）,皮内托（反向=上盘）,upper,upper,平手,平手,0.75,0.75,,,,,UNCHANGED
V3,3050929,UNCHANGED,,不投,不投,皮阿尼斯（反向=下盘）,皮阿尼斯（反向=下盘）,lower,lower,半球,半球,0.76,0.76,,,,,UNCHANGED
V3,3050930,UNCHANGED,,可投,可投,雷吉亚纳（反向=上盘）,雷吉亚纳（反向=上盘）,upper,upper,半球,半球,0.82,0.82,,,,,UNCHANGED
V3,3058272,UNCHANGED,,不投,不投,无，不投,无，不投,,,,,0,0,,,,,UNCHANGED
V3,3059138,UNCHANGED,,不投,不投,瓜比拉（上盘）,瓜比拉（上盘）,upper,upper,半球,半球,0.88,0.88,,,,,UNCHANGED
V3,3059140,DIRECTION_OR_ACTION_CHANGED,"team,water",不投,不投,布鲁明（上盘）,布鲁明（反向=上盘）,upper,upper,一球/球半,一球/球半,0.94,0.81,,,,,team;water
V3,3059390,UNCHANGED,,不投,不投,无，不投,无，不投,,,,,0,0,,,,,UNCHANGED
V3,3068863,UNCHANGED,,不投,不投,无，不投,无，不投,lower,lower,平手/半球,平手/半球,0,0,,,,,UNCHANGED
V3,3068864,UNCHANGED,,不投,不投,无，不投,无，不投,,,半球/一球,半球/一球,0,0,,,,,UNCHANGED
V3,3068992,UNCHANGED,,不投,不投,无，不投,无，不投,lower,lower,半球/一球,半球/一球,0,0,,,,,UNCHANGED
V3,3068993,UNCHANGED,,不投,不投,无，不投,无，不投,upper,upper,平手/半球,平手/半球,0,0,,,,,UNCHANGED
V3,3069016,UNCHANGED,,不投,不投,无，不投,无，不投,upper,upper,半球/一球,半球/一球,0,0,,,,,UNCHANGED
V3,3069017,UNCHANGED,,不投,不投,无，不投,无，不投,lower,lower,一球/球半,一球/球半,0,0,,,,,UNCHANGED
V3,3069028,UNCHANGED,,不投,不投,无，不投,无，不投,lower,lower,半球,半球,0,0,,,,,UNCHANGED
