version,match_id,change_state,changed_fields,old_action,new_action,old_team,new_team,old_side,new_side,old_line,new_line,old_water,new_water,old_grade,new_grade,old_ev_mean,new_ev_mean,change_reason
V3,2914695,UNCHANGED,,不投,不投,布拉格（反向=下盘）,布拉格（反向=下盘）,lower,lower,平手/半球,平手/半球,0.88,0.88,,,,,UNCHANGED
V3,2914696,UNCHANGED,,不投,不投,松兹瓦尔（反向=下盘）,松兹瓦尔（反向=下盘）,lower,lower,球半,球半,0.83,0.83,,,,,UNCHANGED
V3,2914702,UNCHANGED,,不投,不投,无，不投,无，不投,upper,upper,半球,半球,0,0,,,,,UNCHANGED
V3,2926327,UNCHANGED,,不投,不投,坎尔托塔（反向=上盘）,坎尔托塔（反向=上盘）,upper,upper,平手/半球,平手/半球,0.84,0.84,,,,,UNCHANGED
V3,2926329,UNCHANGED,,不投,不投,西班牙联合（上盘）,西班牙联合（上盘）,upper,upper,平手/半球,平手/半球,0.86,0.86,,,,,UNCHANGED
V3,2940179,UNCHANGED,,不投,不投,无，不投,无，不投,,,半球,半球,0,0,,,,,UNCHANGED
V3,2940182,UNCHANGED,,不投,不投,无，不投,无，不投,upper,upper,球半,球半,0,0,,,,,UNCHANGED
V3,2940183,UNCHANGED,,不投,不投,无，不投,无，不投,,,半球,半球,0,0,,,,,UNCHANGED
V3,2940716,UNCHANGED,,不投,不投,无，不投,无，不投,upper,upper,两球,两球,0,0,,,,,UNCHANGED
V3,2942472,UNCHANGED,,可投,可投,印地十一（上盘）,印地十一（上盘）,upper,upper,一球,一球,1.03,1.03,,,,,UNCHANGED
V3,2996124,UNCHANGED,,可投,可投,阿贾克斯（反向=上盘）,阿贾克斯（反向=上盘）,upper,upper,两球半,两球半,0.85,0.85,,,,,UNCHANGED
V3,3000794,UNCHANGED,,不投,不投,锡永（反向=上盘）,锡永（反向=上盘）,upper,upper,半球,半球,0.87,0.87,,,,,UNCHANGED
V3,3008214,UNCHANGED,,可投,可投,布里斯托城（反向=上盘）,布里斯托城（反向=上盘）,upper,upper,半球,半球,0.83,0.83,,,,,UNCHANGED
