match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,decision_id,normalized_intent,intent_source,candidate_side,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,reason_codes,started_lock,real_money,score,result,pnl_1u,settlement_status,result_state,result_source,settlement_updated_at,settlement
3013707,2026-09-20,2026-09-20T20:00:00+08:00,2026-09-20T20:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,11.282,11.347,False,True,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""赫塔菲"", ""away_team"": ""马拉加"", ""competition"": ""西甲"", ""home_handicap_signed"": 0.5, ""away_handicap_signed"": -0.5, ""home_water_hk"": 1.05, ""away_water_hk"": 0.83, ""titan_home_handicap_signed"": 0.5, ""titan_away_handicap_signed"": -0.5, ""giving_team"": ""赫塔菲"", ""receiving_team"": ""马拉加"", ""giving_water"": 1.05, ""receiving_water"": 0.83, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",西甲,FROZEN_PREMATCH_DECISION,C,,f39b8c9fa38bcc58aba4,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,赫塔菲,1.05,0.5,马拉加,receiving,0.83,赫塔菲,giving,-0.5,1.05,"{""W"": 0.49714285714285716, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.5028571428571429}",0.019142857142857128,-0.10551812288341383,-0.0790557581954513,0.023781679577902892,0.12346451374381617,0.15028732898473496,0.6138,"{""team"": ""赫塔菲"", ""water"": 1.05, ""EV_mean"": 0.019142857142857128, ""EV_p10"": -0.08290154172935671, ""P_EV_gt_0"": 0.5836, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""马拉加"", ""water"": 0.83, ""EV_mean"": -0.0797714285714286, ""EV_p10"": -0.16773017042364052, ""P_EV_gt_0"": 0.1266, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
2912277,2026-09-20,2026-09-20T20:00:00+08:00,2026-09-20T20:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,11.282,11.347,False,True,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""尤尔加登"", ""away_team"": ""埃尔夫斯堡"", ""competition"": ""瑞典超"", ""home_handicap_signed"": 1.0, ""away_handicap_signed"": -1.0, ""home_water_hk"": 0.87, ""away_water_hk"": 1.01, ""titan_home_handicap_signed"": 1.0, ""titan_away_handicap_signed"": -1.0, ""giving_team"": ""尤尔加登"", ""receiving_team"": ""埃尔夫斯堡"", ""giving_water"": 0.87, ""receiving_water"": 1.01, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",瑞典超,FROZEN_PREMATCH_DECISION,C,,d47b9de8d0829399ec19,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,埃尔夫斯堡,1.01,1.0,尤尔加登,giving,0.87,埃尔夫斯堡,receiving,1.0,1.01,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.07,-0.09290560781695106,-0.057183349720831445,0.07189771483422797,0.1953742006564072,0.2319014177179115,0.7574,"{""team"": ""尤尔加登"", ""water"": 0.87, ""EV_mean"": -0.11197368421052628, ""EV_p10"": -0.2365904393093733, ""P_EV_gt_0"": 0.1138, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""埃尔夫斯堡"", ""water"": 1.01, ""EV_mean"": 0.07, ""EV_p10"": -0.06277896197230126, ""P_EV_gt_0"": 0.752, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
3062848,2026-09-20,2026-09-20T20:00:00+08:00,2026-09-20T20:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,11.282,11.347,False,True,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""杰帕拉"", ""away_team"": ""万隆"", ""competition"": ""印尼超"", ""home_handicap_signed"": -1.0, ""away_handicap_signed"": 1.0, ""home_water_hk"": 1.0, ""away_water_hk"": 0.82, ""titan_home_handicap_signed"": -1.0, ""titan_away_handicap_signed"": 1.0, ""giving_team"": ""万隆"", ""receiving_team"": ""杰帕拉"", ""giving_water"": 0.82, ""receiving_water"": 1.0, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",印尼超,FROZEN_PREMATCH_DECISION,C,,3b12ada58e224d3512da,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,杰帕拉,1.0,1.0,万隆,giving,0.82,杰帕拉,receiving,1.0,1.0,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.06578947368421051,-0.10101813784375324,-0.06539726223869535,0.06701682089640298,0.1882710820786167,0.2254076786488995,0.7478,"{""team"": ""万隆"", ""water"": 0.82, ""EV_mean"": -0.12973684210526315, ""EV_p10"": -0.24763980134830424, ""P_EV_gt_0"": 0.0818, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""杰帕拉"", ""water"": 1.0, ""EV_mean"": 0.06578947368421051, ""EV_p10"": -0.06152841977258361, ""P_EV_gt_0"": 0.7524, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
3008240,2026-09-20,2026-09-20T20:30:00+08:00,2026-09-20T20:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,11.782,11.847,False,True,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""诺维奇"", ""away_team"": ""博尔顿"", ""competition"": ""英冠"", ""home_handicap_signed"": 1.25, ""away_handicap_signed"": -1.25, ""home_water_hk"": 1.03, ""away_water_hk"": 0.85, ""titan_home_handicap_signed"": 1.25, ""titan_away_handicap_signed"": -1.25, ""giving_team"": ""诺维奇"", ""receiving_team"": ""博尔顿"", ""giving_water"": 1.03, ""receiving_water"": 0.85, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",英冠,FROZEN_PREMATCH_DECISION,C,,31cb92306a6a98575401,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,诺维奇,1.03,1.25,博尔顿,receiving,0.85,诺维奇,giving,-1.25,1.03,"{""W"": 0.4339622641509434, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.2830188679245283, ""L"": 0.2830188679245283}",0.02245283018867933,-0.16994423723663662,-0.13038055311242483,0.01875032623676942,0.17789467732352177,0.2219085047496794,0.5662,"{""team"": ""诺维奇"", ""water"": 1.03, ""EV_mean"": 0.02245283018867933, ""EV_p10"": -0.1377589287062193, ""P_EV_gt_0"": 0.5754, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""博尔顿"", ""water"": 0.85, ""EV_mean"": -0.07311320754716988, ""EV_p10"": -0.21954856887895718, ""P_EV_gt_0"": 0.2546, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
2996158,2026-09-20,2026-09-20T20:30:00+08:00,2026-09-20T20:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,11.782,11.847,False,True,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""阿尔克马尔"", ""away_team"": ""特尔斯达"", ""competition"": ""荷甲"", ""home_handicap_signed"": 2.0, ""away_handicap_signed"": -2.0, ""home_water_hk"": 0.99, ""away_water_hk"": 0.89, ""titan_home_handicap_signed"": 2.0, ""titan_away_handicap_signed"": -2.0, ""giving_team"": ""阿尔克马尔"", ""receiving_team"": ""特尔斯达"", ""giving_water"": 0.99, ""receiving_water"": 0.89, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",荷甲,FROZEN_PREMATCH_DECISION,B,,312c86e99a2278f5c7b2,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,阿尔克马尔,0.99,2.0,特尔斯达,receiving,0.89,阿尔克马尔,giving,-2.0,0.99,"{""W"": 0.5625, ""HW"": 0.0, ""P"": 0.125, ""HL"": 0.0, ""L"": 0.3125}",0.244375,-0.13588714892946702,-0.04555151055123835,0.25007945034094814,0.5140781261073394,0.5777463588639988,0.8606,"{""team"": ""阿尔克马尔"", ""water"": 0.99, ""EV_mean"": 0.244375, ""EV_p10"": -0.04562135334535561, ""P_EV_gt_0"": 0.8636, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""特尔斯达"", ""water"": 0.89, ""EV_mean"": -0.284375, ""EV_p10"": -0.5484651899320973, ""P_EV_gt_0"": 0.0982, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
3012519,2026-09-20,2026-09-20T20:30:00+08:00,2026-09-20T20:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,11.782,11.847,False,True,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""卡帕迪"", ""away_team"": ""维勒斯"", ""competition"": ""乌克超"", ""home_handicap_signed"": 1.0, ""away_handicap_signed"": -1.0, ""home_water_hk"": 0.6, ""away_water_hk"": 1.28, ""titan_home_handicap_signed"": 1.0, ""titan_away_handicap_signed"": -1.0, ""giving_team"": ""卡帕迪"", ""receiving_team"": ""维勒斯"", ""giving_water"": 0.6, ""receiving_water"": 1.28, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",乌克超,FROZEN_PREMATCH_DECISION,A,,717555311632485ee9dd,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,维勒斯,1.28,1.0,卡帕迪,giving,0.6,维勒斯,receiving,1.0,1.28,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.18368421052631578,0.0011709512314646564,0.041068226590314116,0.1893887603742046,0.332001466597569,0.37184278942565846,0.951,"{""team"": ""卡帕迪"", ""water"": 0.6, ""EV_mean"": -0.20789473684210524, ""EV_p10"": -0.3116045760164714, ""P_EV_gt_0"": 0.0056, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""维勒斯"", ""water"": 1.28, ""EV_mean"": 0.18368421052631578, ""EV_p10"": 0.03369681614385939, ""P_EV_gt_0"": 0.9452, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
3041564,2026-09-20,2026-09-20T20:30:00+08:00,2026-09-20T20:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,11.782,11.847,False,True,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""沙马基"", ""away_team"": ""纳希切万"", ""competition"": ""阿塞超"", ""home_handicap_signed"": 0.25, ""away_handicap_signed"": -0.25, ""home_water_hk"": 0.72, ""away_water_hk"": 1.04, ""titan_home_handicap_signed"": 0.25, ""titan_away_handicap_signed"": -0.25, ""giving_team"": ""沙马基"", ""receiving_team"": ""纳希切万"", ""giving_water"": 0.72, ""receiving_water"": 1.04, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",阿塞超,FROZEN_PREMATCH_DECISION,C,,2e83ca15e83d42b970ad,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,纳希切万,1.04,0.25,沙马基,giving,0.72,纳希切万,receiving,0.25,1.04,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",0.01874999999999999,-0.06805045299272966,-0.0491512740412538,0.019024119003283546,0.08920470325180518,0.10687629018415573,0.6354,"{""team"": ""沙马基"", ""water"": 0.72, ""EV_mean"": -0.12034722222222224, ""EV_p10"": -0.1767799802723835, ""P_EV_gt_0"": 0.0026, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""纳希切万"", ""water"": 1.04, ""EV_mean"": 0.01874999999999999, ""EV_p10"": -0.04802440919040063, ""P_EV_gt_0"": 0.6424, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
3003895,2026-09-20,2026-09-20T21:00:00+08:00,2026-09-20T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,12.282,12.347,False,True,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""曼彻斯特城"", ""away_team"": ""桑德兰"", ""competition"": ""英超"", ""home_handicap_signed"": 1.5, ""away_handicap_signed"": -1.5, ""home_water_hk"": 0.96, ""away_water_hk"": 0.92, ""titan_home_handicap_signed"": 1.5, ""titan_away_handicap_signed"": -1.5, ""giving_team"": ""曼彻斯特城"", ""receiving_team"": ""桑德兰"", ""giving_water"": 0.96, ""receiving_water"": 0.92, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",英超,FROZEN_PREMATCH_DECISION,C,,17000623cc0c2639520b,降温保护/诱下,MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_DROP,giving,曼彻斯特城,0.96,1.5,桑德兰,receiving,0.92,曼彻斯特城,giving,-1.5,0.96,"{""W"": 0.59375, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.40625}",0.16374999999999995,-0.12021031614424027,-0.05183270941554441,0.1677967636175769,0.37300526087396946,0.42690785588521046,0.8326,"{""team"": ""曼彻斯特城"", ""water"": 0.96, ""EV_mean"": 0.16374999999999995, ""EV_p10"": -0.04929498022761453, ""P_EV_gt_0"": 0.839, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""桑德兰"", ""water"": 0.92, ""EV_mean"": -0.21999999999999997, ""EV_p10"": -0.4298271963941535, ""P_EV_gt_0"": 0.092, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
2993799,2026-09-20,2026-09-20T21:00:00+08:00,2026-09-20T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_083909,2026-09-20T08:43:03.082577+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,0.065,12.282,12.347,False,True,,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T08:43:03.082577+08:00"", ""home_team"": ""弗洛西诺尼"", ""away_team"": ""科莫"", ""competition"": ""意甲"", ""home_handicap_signed"": -1.25, ""away_handicap_signed"": 1.25, ""home_water_hk"": 0.83, ""away_water_hk"": 1.05, ""titan_home_handicap_signed"": -1.25, ""titan_away_handicap_signed"": 1.25, ""giving_team"": ""科莫"", ""receiving_team"": ""弗洛西诺尼"", ""giving_water"": 1.05, ""receiving_water"": 0.83, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-20T08:39:10+08:00"", ""last_confirmed_at"": ""2026-09-20T08:39:10+08:00"", ""run_id"": ""RUN_20260920_083909""}",意甲,FROZEN_PREMATCH_DECISION,C,,f5633c94d1d9c2aed187,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,科莫,1.05,1.25,弗洛西诺尼,receiving,0.83,科莫,giving,-1.25,1.05,"{""W"": 0.4339622641509434, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.2830188679245283, ""L"": 0.2830188679245283}",0.031132075471698106,-0.17400535293411268,-0.1290334022954402,0.030305756949836726,0.18827951797076117,0.23177782069991762,0.597,"{""team"": ""科莫"", ""water"": 1.05, ""EV_mean"": 0.031132075471698106, ""EV_p10"": -0.13122570143489296, ""P_EV_gt_0"": 0.6008, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""弗洛西诺尼"", ""water"": 0.83, ""EV_mean"": -0.08160377358490573, ""EV_p10"": -0.22650959192054354, ""P_EV_gt_0"": 0.2448, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
3026736,2026-09-20,2026-09-20T22:00:00+08:00,2026-09-20T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260920_215056,2026-09-20T21:55:39.015063+08:00,2026-09-20T21:50:56+08:00,2026-09-20T21:50:56+08:00,0.079,0.072,0.151,False,True,15acddd59d8568f08688,,prior-2026-09-20-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-20T21:55:39.015063+08:00"", ""home_team"": ""埃尔祖鲁姆体育"", ""away_team"": ""萨姆松体育"", ""competition"": ""土超"", ""home_handicap_signed"": 0.25, ""away_handicap_signed"": -0.25, ""home_water_hk"": 1.13, ""away_water_hk"": 0.77, ""titan_home_handicap_signed"": 0.25, ""titan_away_handicap_signed"": -0.25, ""giving_team"": ""埃尔祖鲁姆体育"", ""receiving_team"": ""萨姆松体育"", ""giving_water"": 1.13, ""receiving_water"": 0.77, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-20T21:50:56+08:00"", ""last_confirmed_at"": ""2026-09-20T21:50:56+08:00"", ""run_id"": ""RUN_20260920_215056""}",土超,EVALUATED,C,,555f37a24ea147f59215,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,埃尔祖鲁姆体育,1.13,0.25,萨姆松体育,receiving,0.77,埃尔祖鲁姆体育,giving,-0.25,1.13,"{""W"": 0.4236111111111111, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.3020833333333333, ""L"": 0.2743055555555556}",0.05333333333333323,-0.03780039294011506,-0.01835255719924217,0.0537380154610973,0.12332367021597013,0.14550631938654496,0.828,"{""team"": ""埃尔祖鲁姆体育"", ""water"": 1.13, ""EV_mean"": 0.05333333333333323, ""EV_p10"": -0.016350871669952638, ""P_EV_gt_0"": 0.8382, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""萨姆松体育"", ""water"": 0.77, ""EV_mean"": -0.09609374999999998, ""EV_p10"": -0.15636817410366433, ""P_EV_gt_0"": 0.0178, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",,False,,,,,,,,
