match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,reason_codes,decision_id,score,result,pnl_1u,settlement_status,result_state,result_source,settlement_updated_at,settlement,real_money,normalized_intent,intent_source,candidate_side,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version
3050544,2026-09-17,2026-09-18T00:30:00+08:00,2026-09-18T00:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_070607,2026-09-17T07:07:05.268394+08:00,2026-09-17T07:06:07+08:00,2026-09-17T07:06:07+08:00,0.016,17.382,17.398,False,False,,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T07:07:05.268394+08:00"", ""home_team"": ""奇塔代拉"", ""away_team"": ""祖云达斯U23"", ""competition"": ""意丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-17T07:06:07+08:00"", ""last_confirmed_at"": ""2026-09-17T07:06:07+08:00"", ""run_id"": ""RUN_20260917_070607""}",意丙,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",bec2b75a6fa2f919a6e6,,,,,,,,,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
3050545,2026-09-17,2026-09-18T00:30:00+08:00,2026-09-18T00:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_070607,2026-09-17T07:07:05.268394+08:00,2026-09-17T07:06:07+08:00,2026-09-17T07:06:07+08:00,0.016,17.382,17.398,False,False,,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T07:07:05.268394+08:00"", ""home_team"": ""加尔维纳"", ""away_team"": ""莱科"", ""competition"": ""意丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-17T07:06:07+08:00"", ""last_confirmed_at"": ""2026-09-17T07:06:07+08:00"", ""run_id"": ""RUN_20260917_070607""}",意丙,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",41bbdcb0acd5de38e46b,,,,,,,,,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
3050547,2026-09-17,2026-09-18T00:30:00+08:00,2026-09-18T00:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_070607,2026-09-17T07:07:05.268394+08:00,2026-09-17T07:06:07+08:00,2026-09-17T07:06:07+08:00,0.016,17.382,17.398,False,False,,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T07:07:05.268394+08:00"", ""home_team"": ""隆美辛尼"", ""away_team"": ""诺瓦拉"", ""competition"": ""意丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-17T07:06:07+08:00"", ""last_confirmed_at"": ""2026-09-17T07:06:07+08:00"", ""run_id"": ""RUN_20260917_070607""}",意丙,NEUTRAL,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",258545a457f76d276de8,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
3050548,2026-09-17,2026-09-18T00:30:00+08:00,2026-09-18T00:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_070607,2026-09-17T07:07:05.268394+08:00,2026-09-17T07:06:07+08:00,2026-09-17T07:06:07+08:00,0.016,17.382,17.398,False,False,,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T07:07:05.268394+08:00"", ""home_team"": ""帕格特斯"", ""away_team"": ""US弗格尔"", ""competition"": ""意丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-17T07:06:07+08:00"", ""last_confirmed_at"": ""2026-09-17T07:06:07+08:00"", ""run_id"": ""RUN_20260917_070607""}",意丙,NEUTRAL,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",a80d748ed26e174a8871,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
3050549,2026-09-17,2026-09-18T00:30:00+08:00,2026-09-18T00:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_070607,2026-09-17T07:07:05.268394+08:00,2026-09-17T07:06:07+08:00,2026-09-17T07:06:07+08:00,0.016,17.382,17.398,False,False,,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T07:07:05.268394+08:00"", ""home_team"": ""韦尔切利"", ""away_team"": ""阿尔希欧蕾"", ""competition"": ""意丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-17T07:06:07+08:00"", ""last_confirmed_at"": ""2026-09-17T07:06:07+08:00"", ""run_id"": ""RUN_20260917_070607""}",意丙,NEUTRAL,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",1c4a55fde101388d4d1c,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
3073772,2026-09-17,2026-09-18T00:45:00+08:00,2026-09-18T00:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_070607,2026-09-17T07:07:05.268394+08:00,2026-09-17T07:06:07+08:00,2026-09-17T07:06:07+08:00,0.016,17.632,17.648,False,True,,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T07:07:05.268394+08:00"", ""home_team"": ""OFI克里特"", ""away_team"": ""霍芬海姆"", ""competition"": ""欧罗巴杯"", ""home_handicap_signed"": -1.25, ""away_handicap_signed"": 1.25, ""home_water_hk"": 1.05, ""away_water_hk"": 0.83, ""titan_home_handicap_signed"": -1.25, ""titan_away_handicap_signed"": 1.25, ""giving_team"": ""霍芬海姆"", ""receiving_team"": ""OFI克里特"", ""giving_water"": 0.83, ""receiving_water"": 1.05, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T07:06:07+08:00"", ""last_confirmed_at"": ""2026-09-17T07:06:07+08:00"", ""run_id"": ""RUN_20260917_070607""}",欧罗巴杯,EVALUATED,N,,"[""BUCKET_1.25"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",b42295bbad33d39e3446,,,,,,,,,False,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,霍芬海姆,0.83,1.25,OFI克里特,receiving,1.05,霍芬海姆,giving,-1.25,0.83,"{""W"": 0.4339622641509434, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.2830188679245283, ""L"": 0.2830188679245283}",-0.06433962264150941,-0.2404304060300545,-0.20433658016785078,-0.06374629951731328,0.0757848878707752,0.11680326756543749,0.2744,"{""team"": ""霍芬海姆"", ""water"": 0.83, ""EV_mean"": -0.06433962264150941, ""EV_p10"": -0.20448522963023774, ""P_EV_gt_0"": 0.2802, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""OFI克里特"", ""water"": 1.05, ""EV_mean"": 0.011792452830188649, ""EV_p10"": -0.15492014414667665, ""P_EV_gt_0"": 0.5486, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1
3075284,2026-09-17,2026-09-18T00:45:00+08:00,2026-09-18T00:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_070607,2026-09-17T07:07:05.268394+08:00,2026-09-17T07:06:07+08:00,2026-09-17T07:06:07+08:00,0.016,17.632,17.648,False,True,,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T07:07:05.268394+08:00"", ""home_team"": ""索非亚列夫斯基"", ""away_team"": ""萨尔茨堡"", ""competition"": ""欧罗巴杯"", ""home_handicap_signed"": -0.25, ""away_handicap_signed"": 0.25, ""home_water_hk"": 0.89, ""away_water_hk"": 0.99, ""titan_home_handicap_signed"": -0.25, ""titan_away_handicap_signed"": 0.25, ""giving_team"": ""萨尔茨堡"", ""receiving_team"": ""索非亚列夫斯基"", ""giving_water"": 0.99, ""receiving_water"": 0.89, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T07:06:07+08:00"", ""last_confirmed_at"": ""2026-09-17T07:06:07+08:00"", ""run_id"": ""RUN_20260917_070607""}",欧罗巴杯,EVALUATED,N,,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",e8975c933fdb478eebbf,,,,,,,,,False,阻下/下盘保护,FLAT_LINE_GIVING_WATER_RISE,receiving,索非亚列夫斯基,0.89,0.25,萨尔茨堡,giving,0.99,索非亚列夫斯基,receiving,0.25,0.89,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",-0.04505208333333327,-0.12688448292694682,-0.10727654983544255,-0.0443414892579434,0.018574335288122246,0.036771551108837564,0.1798,"{""team"": ""萨尔茨堡"", ""water"": 0.99, ""EV_mean"": -0.005972222222222268, ""EV_p10"": -0.07227778150707195, ""P_EV_gt_0"": 0.4468, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""索非亚列夫斯基"", ""water"": 0.89, ""EV_mean"": -0.04505208333333327, ""EV_p10"": -0.10967170701767731, ""P_EV_gt_0"": 0.1824, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1
3013694,2026-09-17,2026-09-18T01:00:00+08:00,2026-09-18T01:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_070607,2026-09-17T07:07:05.268394+08:00,2026-09-17T07:06:07+08:00,2026-09-17T07:06:07+08:00,0.016,17.882,17.898,False,True,,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T07:07:05.268394+08:00"", ""home_team"": ""皇家贝蒂斯"", ""away_team"": ""赫塔菲"", ""competition"": ""西甲"", ""home_handicap_signed"": 0.75, ""away_handicap_signed"": -0.75, ""home_water_hk"": 0.86, ""away_water_hk"": 1.02, ""titan_home_handicap_signed"": 0.75, ""titan_away_handicap_signed"": -0.75, ""giving_team"": ""皇家贝蒂斯"", ""receiving_team"": ""赫塔菲"", ""giving_water"": 0.86, ""receiving_water"": 1.02, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T07:06:07+08:00"", ""last_confirmed_at"": ""2026-09-17T07:06:07+08:00"", ""run_id"": ""RUN_20260917_070607""}",西甲,EVALUATED,N,,"[""BUCKET_0.75"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_LINE_STRENGTH_WITH_GIVING_RESISTANCE""]",aa61abef9afdd04c8e71,,,,,,,,,False,真实示强/阻上,MARKET_MOVE_LINE_STRENGTH_WITH_GIVING_RESISTANCE,giving,皇家贝蒂斯,0.86,0.75,赫塔菲,receiving,1.02,皇家贝蒂斯,giving,-0.75,0.86,"{""W"": 0.3, ""HW"": 0.25833333333333336, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.44166666666666665}",-0.07258333333333333,-0.1990017940752578,-0.16892616180362863,-0.07166764230631195,0.023719476536355144,0.05064790347033177,0.1714,"{""team"": ""皇家贝蒂斯"", ""water"": 0.86, ""EV_mean"": -0.07258333333333333, ""EV_p10"": -0.17285947409766805, ""P_EV_gt_0"": 0.1744, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""赫塔菲"", ""water"": 1.02, ""EV_mean"": 0.02133333333333337, ""EV_p10"": -0.0880265066763099, ""P_EV_gt_0"": 0.5954, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1
3056751,2026-09-17,2026-09-18T01:00:00+08:00,2026-09-18T01:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_070607,2026-09-17T07:07:05.268394+08:00,2026-09-17T07:06:07+08:00,2026-09-17T07:06:07+08:00,0.016,17.882,17.898,False,False,,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T07:07:05.268394+08:00"", ""home_team"": ""比斯克拉"", ""away_team"": ""贝鲁扎达"", ""competition"": ""阿尔甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-17T07:06:07+08:00"", ""last_confirmed_at"": ""2026-09-17T07:06:07+08:00"", ""run_id"": ""RUN_20260917_070607""}",阿尔甲,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",16eb180b1e992794fca6,,,,,,,,,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
3012301,2026-09-17,2026-09-18T01:45:00+08:00,2026-09-18T01:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_070607,2026-09-17T07:07:05.268394+08:00,2026-09-17T07:06:07+08:00,2026-09-17T07:06:07+08:00,0.016,18.632,18.648,False,True,,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T07:07:05.268394+08:00"", ""home_team"": ""马哈奇卡拉"", ""away_team"": ""莫斯科中央陆军"", ""competition"": ""俄超"", ""home_handicap_signed"": -0.25, ""away_handicap_signed"": 0.25, ""home_water_hk"": 0.98, ""away_water_hk"": 0.9, ""titan_home_handicap_signed"": -0.25, ""titan_away_handicap_signed"": 0.25, ""giving_team"": ""莫斯科中央陆军"", ""receiving_team"": ""马哈奇卡拉"", ""giving_water"": 0.9, ""receiving_water"": 0.98, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T07:06:07+08:00"", ""last_confirmed_at"": ""2026-09-17T07:06:07+08:00"", ""run_id"": ""RUN_20260917_070607""}",俄超,EVALUATED,N,,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",7bb127cd42cafd678458,,,,,,,,,False,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,马哈奇卡拉,0.98,0.25,莫斯科中央陆军,giving,0.9,马哈奇卡拉,receiving,0.25,0.98,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",-0.006770833333333337,-0.09102426999532148,-0.07336316890274708,-0.007141194947673846,0.05614817564557484,0.07542729842952811,0.4438,"{""team"": ""莫斯科中央陆军"", ""water"": 0.9, ""EV_mean"": -0.04409722222222226, ""EV_p10"": -0.1048597704701886, ""P_EV_gt_0"": 0.183, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""马哈奇卡拉"", ""water"": 0.98, ""EV_mean"": -0.006770833333333337, ""EV_p10"": -0.07233186937530395, ""P_EV_gt_0"": 0.4462, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1
3072972,2026-09-17,2026-09-18T02:30:00+08:00,2026-09-18T02:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_070607,2026-09-17T07:07:05.268394+08:00,2026-09-17T07:06:07+08:00,2026-09-17T07:06:07+08:00,0.016,19.382,19.398,False,True,,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T07:07:05.268394+08:00"", ""home_team"": ""曼彻斯特城"", ""away_team"": ""诺维奇"", ""competition"": ""英联杯"", ""home_handicap_signed"": 2.5, ""away_handicap_signed"": -2.5, ""home_water_hk"": 0.88, ""away_water_hk"": 0.94, ""titan_home_handicap_signed"": 2.5, ""titan_away_handicap_signed"": -2.5, ""giving_team"": ""曼彻斯特城"", ""receiving_team"": ""诺维奇"", ""giving_water"": 0.88, ""receiving_water"": 0.94, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T07:06:07+08:00"", ""last_confirmed_at"": ""2026-09-17T07:06:07+08:00"", ""run_id"": ""RUN_20260917_070607""}",英联杯,EVALUATED,A,,"[""BUCKET_2.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",fd4578d541ecdfde99d6,,,,,,,,,False,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,诺维奇,0.94,2.5,曼彻斯特城,giving,0.88,诺维奇,receiving,2.5,0.94,"{""W"": 0.8181818181818182, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.18181818181818182}",0.5872727272727272,0.16355690883795004,0.27652186754355473,0.6246772697072529,0.8360541780838635,0.8685257859130247,0.9852,"{""team"": ""曼彻斯特城"", ""water"": 0.88, ""EV_mean"": -0.6581818181818182, ""EV_p10"": -0.8995732696815424, ""P_EV_gt_0"": 0.0088, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""诺维奇"", ""water"": 0.94, ""EV_mean"": 0.5872727272727272, ""EV_p10"": 0.2880257807079892, ""P_EV_gt_0"": 0.9866, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1
3020000,2026-09-17,2026-09-18T02:45:00+08:00,2026-09-18T02:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_070607,2026-09-17T07:07:05.268394+08:00,2026-09-17T07:06:07+08:00,2026-09-17T07:06:07+08:00,0.016,19.632,19.648,False,False,,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T07:07:05.268394+08:00"", ""home_team"": ""巴斯蒂亚"", ""away_team"": ""戛纳"", ""competition"": ""法丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-17T07:06:07+08:00"", ""last_confirmed_at"": ""2026-09-17T07:06:07+08:00"", ""run_id"": ""RUN_20260917_070607""}",法丙,NEUTRAL,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",d95ba52d280ad21c875a,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
3073732,2026-09-17,2026-09-18T03:00:00+08:00,2026-09-18T03:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_070607,2026-09-17T07:07:05.268394+08:00,2026-09-17T07:06:07+08:00,2026-09-17T07:06:07+08:00,0.016,19.882,19.898,False,True,,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T07:07:05.268394+08:00"", ""home_team"": ""尤文图斯"", ""away_team"": ""奈梅亨"", ""competition"": ""欧罗巴杯"", ""home_handicap_signed"": 2.0, ""away_handicap_signed"": -2.0, ""home_water_hk"": 0.95, ""away_water_hk"": 0.93, ""titan_home_handicap_signed"": 2.0, ""titan_away_handicap_signed"": -2.0, ""giving_team"": ""尤文图斯"", ""receiving_team"": ""奈梅亨"", ""giving_water"": 0.95, ""receiving_water"": 0.93, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T07:06:07+08:00"", ""last_confirmed_at"": ""2026-09-17T07:06:07+08:00"", ""run_id"": ""RUN_20260917_070607""}",欧罗巴杯,EVALUATED,C,,"[""BUCKET_2.00"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",cc6af86942aacb4b64b5,,,,,,,,,False,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,尤文图斯,0.95,2.0,奈梅亨,receiving,0.93,尤文图斯,giving,-2.0,0.95,"{""W"": 0.5625, ""HW"": 0.0, ""P"": 0.125, ""HL"": 0.0, ""L"": 0.3125}",0.22187499999999993,-0.14446070939679806,-0.06195455006237366,0.23462508642026603,0.49216302280457014,0.5553508616574054,0.841,"{""team"": ""尤文图斯"", ""water"": 0.95, ""EV_mean"": 0.22187499999999993, ""EV_p10"": -0.061236710356475155, ""P_EV_gt_0"": 0.8504, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""奈梅亨"", ""water"": 0.93, ""EV_mean"": -0.271875, ""EV_p10"": -0.5291980478855116, ""P_EV_gt_0"": 0.109, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1
3073735,2026-09-17,2026-09-18T03:00:00+08:00,2026-09-18T03:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_070607,2026-09-17T07:07:05.268394+08:00,2026-09-17T07:06:07+08:00,2026-09-17T07:06:07+08:00,0.016,19.882,19.898,False,True,,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T07:07:05.268394+08:00"", ""home_team"": ""凯尔特人"", ""away_team"": ""费伦茨瓦罗斯"", ""competition"": ""欧罗巴杯"", ""home_handicap_signed"": 0.75, ""away_handicap_signed"": -0.75, ""home_water_hk"": 0.93, ""away_water_hk"": 0.95, ""titan_home_handicap_signed"": 0.75, ""titan_away_handicap_signed"": -0.75, ""giving_team"": ""凯尔特人"", ""receiving_team"": ""费伦茨瓦罗斯"", ""giving_water"": 0.93, ""receiving_water"": 0.95, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T07:06:07+08:00"", ""last_confirmed_at"": ""2026-09-17T07:06:07+08:00"", ""run_id"": ""RUN_20260917_070607""}",欧罗巴杯,EVALUATED,N,,"[""BUCKET_0.75"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",7b07c19a2b323be58cc3,,,,,,,,,False,阻下/下盘保护,FLAT_LINE_GIVING_WATER_RISE,receiving,费伦茨瓦罗斯,0.95,0.75,凯尔特人,giving,0.93,费伦茨瓦罗斯,receiving,0.75,0.95,"{""W"": 0.44166666666666665, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.25833333333333336, ""L"": 0.3}",-0.009583333333333333,-0.13741033081290652,-0.10932235300145804,-0.007586955579608534,0.09289995865227973,0.12128412188775528,0.4644,"{""team"": ""凯尔特人"", ""water"": 0.93, ""EV_mean"": -0.04254166666666659, ""EV_p10"": -0.14356494171447093, ""P_EV_gt_0"": 0.2938, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""费伦茨瓦罗斯"", ""water"": 0.95, ""EV_mean"": -0.009583333333333333, ""EV_p10"": -0.1143177889115477, ""P_EV_gt_0"": 0.455, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1
3073736,2026-09-17,2026-09-18T03:00:00+08:00,2026-09-18T03:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_070607,2026-09-17T07:07:05.268394+08:00,2026-09-17T07:06:07+08:00,2026-09-17T07:06:07+08:00,0.016,19.882,19.898,False,False,,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T07:07:05.268394+08:00"", ""home_team"": ""比尔森胜利"", ""away_team"": ""圣吉罗斯"", ""competition"": ""欧罗巴杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-17T07:06:07+08:00"", ""last_confirmed_at"": ""2026-09-17T07:06:07+08:00"", ""run_id"": ""RUN_20260917_070607""}",欧罗巴杯,NEUTRAL,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",63fc85b824bcf31bab56,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
