version,match_id,change_state,changed_fields,old_action,new_action,old_team,new_team,old_side,new_side,old_line,new_line,old_water,new_water,old_grade,new_grade,old_ev_mean,new_ev_mean,change_reason
V3,2934821,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2934823,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2940202,NEW,"action,team,line,water",,不投,,无，不投,,,,一球,,0,,,,,action;team;line;water
V3,2940204,NEW,"action,team,side,line,water",,不投,,维拉诺瓦（反向=上盘）,,upper,,半球/一球,,0.82,,,,,action;team;side;line;water
V3,2942632,NEW,"action,team,side,line,water",,可投,,塔尔萨FC（下盘）,,lower,,半球,,0.98,,,,,action;team;side;line;water
V3,2942633,NEW,"action,team,line,water",,不投,,无，不投,,,,平手/半球,,0,,,,,action;team;line;water
V3,2942642,NEW,"action,team,side,line,water",,可投,,运动Jax（下盘）,,lower,,平手/半球,,0.99,,,,,action;team;side;line;water
V3,2951575,NEW,"action,team,line,water",,不投,,无，不投,,,,平手/半球,,0,,,,,action;team;line;water
V3,2996476,NEW,"action,team,side,line,water",,可投,,阿尔梅勒城（反向=上盘）,,upper,,平手/半球,,0.83,,,,,action;team;side;line;water
V3,3000996,NEW,"action,team,side,line,water",,不投,,加蓬（反向=下盘）,,lower,,两球,,0.84,,,,,action;team;side;line;water
V3,3000997,NEW,"action,team,side,line,water",,不投,,莱索托（反向=下盘）,,lower,,半球/一球,,0.88,,,,,action;team;side;line;water
V3,3001008,NEW,"action,team,side,line,water",,可投,,马拉维（反向=上盘）,,upper,,半球/一球,,0.8,,,,,action;team;side;line;water
V3,3001009,NEW,"action,team,side,line,water",,不投,,安哥拉（反向=下盘）,,lower,,一球/球半,,0.8,,,,,action;team;side;line;water
V3,3001021,NEW,"action,team,side,line,water",,可投,,冈比亚（反向=上盘）,,upper,,两球/两球半,,0.8,,,,,action;team;side;line;water
V3,3001057,NEW,"action,team,line,water",,不投,,无，不投,,,,一球,,0,,,,,action;team;line;water
V3,3001092,NEW,"action,team,side,line,water",,不投,,阿尔及利亚（反向=上盘）,,upper,,球半,,0.7,,,,,action;team;side;line;water
V3,3001093,NEW,"action,team,side,line,water",,不投,,布隆迪（反向=下盘）,,lower,,一球,,0.75,,,,,action;team;side;line;water
V3,3001104,NEW,"action,team,side,line,water",,可投,,苏丹(中)（反向=上盘）,,upper,,半球,,0.76,,,,,action;team;side;line;water
V3,3001113,NEW,"action,team,side,line,water",,不投,,莫桑比克（反向=下盘）,,lower,,球半,,0.7,,,,,action;team;side;line;water
V3,3001116,NEW,"action,team,side,line,water",,不投,,佛得角（反向=下盘）,,lower,,半球,,0.82,,,,,action;team;side;line;water
