version,list_date,match_id,kickoff_at,time_bucket,quote_age_bucket,hours_from_last_refresh_to_kickoff,grade_or_action,settlement_status,sample,effective_win_rate,pnl_1u,roi,monitoring_only
V3,2026-09-20,2929731,2026-09-20T15:30:00+08:00,其他时段,>4h-8h,6.847,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3001190,2026-09-20T16:00:00+08:00,其他时段,>4h-8h,7.347,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3043212,2026-09-20T16:15:00+08:00,其他时段,>4h-8h,7.597,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3009374,2026-09-20T16:15:00+08:00,其他时段,>4h-8h,7.597,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3040128,2026-09-20T16:15:00+08:00,其他时段,>4h-8h,7.597,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3009500,2026-09-20T17:00:00+08:00,其他时段,>8h-12h,8.347,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,2929733,2026-09-20T18:00:00+08:00,其他时段,>8h-12h,9.347,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3019137,2026-09-20T19:30:00+08:00,其他时段,>8h-12h,10.847,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3019138,2026-09-20T19:30:00+08:00,其他时段,>8h-12h,10.847,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,2912278,2026-09-20T20:00:00+08:00,其他时段,>8h-12h,11.347,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3013707,2026-09-20T20:00:00+08:00,其他时段,>8h-12h,11.347,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,2912904,2026-09-20T20:30:00+08:00,其他时段,>8h-12h,11.847,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3008240,2026-09-20T20:30:00+08:00,其他时段,>8h-12h,11.847,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,2993802,2026-09-20T21:00:00+08:00,其他时段,>12h,12.347,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,2993799,2026-09-20T21:00:00+08:00,其他时段,>12h,12.347,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3039895,2026-09-20T21:00:00+08:00,其他时段,>12h,12.347,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,2995345,2026-09-20T21:00:00+08:00,其他时段,>12h,12.347,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3003895,2026-09-20T21:00:00+08:00,其他时段,>12h,12.347,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3026737,2026-09-20T22:00:00+08:00,其他时段,<=2h,0.151,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3014081,2026-09-20T22:15:00+08:00,其他时段,<=2h,0.401,可投,PREMATCH_ONLY,1,,,,True
