version,list_date,match_id,kickoff_at,morning_decision_id,morning_run_id,morning_baseline_type,latest_prematch_decision_id,latest_run_id,direction_changed,candidate_team_changed,line_changed,water_changed,action_or_grade_changed,ev_changed,p_ev_positive_changed,transition
V3,2026-09-18,3011857,2026-09-19T05:00:00+08:00,3e78ed261bec5fccadc5,RUN_20260918_074935,MORNING_BASELINE,edab6fe39705a6576b37,RUN_20260918_155805,False,False,False,False,False,False,False,保持
V3,2026-09-18,3090889,2026-09-19T05:00:00+08:00,b521ad77fe9138df2720,RUN_20260918_074935,MORNING_BASELINE,08b2a8bff9c76e37644c,RUN_20260918_155805,False,False,False,False,False,False,False,保持
V3,2026-09-18,2962641,2026-09-19T05:00:00+08:00,9f3ec031e0e83c1bf519,RUN_20260918_074935,MORNING_BASELINE,000abe4637d6d6d945ea,RUN_20260918_155805,False,False,False,False,False,False,False,保持
V3,2026-09-18,3074183,2026-09-19T05:30:00+08:00,d743a23bcf5a488732a5,RUN_20260918_074935,MORNING_BASELINE,95bd218c27286adad7cb,RUN_20260918_155805,False,True,False,True,False,False,False,水位变化
V3,2026-09-18,2940194,2026-09-19T06:30:00+08:00,4bff08966bbddb53daad,RUN_20260918_074935,MORNING_BASELINE,b19fb15419c031ef629f,RUN_20260918_155805,False,True,True,True,False,False,False,盘口变化
V3,2026-09-18,3059143,2026-09-19T07:00:00+08:00,5be98e7d8f300548d30d,RUN_20260918_074935,MORNING_BASELINE,902c7b2e994c4252509e,RUN_20260918_155805,False,False,False,True,False,False,False,水位变化
V3,2026-09-18,3012199,2026-09-19T07:05:00+08:00,c20b30df612f29d18c54,RUN_20260918_074935,MORNING_BASELINE,33d177d8b02086101b01,RUN_20260918_155805,True,True,False,True,False,False,False,改向
V3,2026-09-18,2940186,2026-09-19T07:30:00+08:00,7f911a3175cc0e0977cf,RUN_20260918_074935,MORNING_BASELINE,1e4aa8eb63f2d7bf2fb7,RUN_20260918_155805,False,False,False,False,False,False,False,保持
V3,2026-09-18,2908788,2026-09-19T07:30:00+08:00,300d2d198cce1d1823dc,RUN_20260918_074935,MORNING_BASELINE,0b829ce1b59ea16d83ad,RUN_20260918_155805,False,True,True,True,False,False,False,盘口变化
V3,2026-09-18,2940192,2026-09-19T08:00:00+08:00,52adaee7e3eebe91c4a4,RUN_20260918_074935,MORNING_BASELINE,b9f7f51c390e00fc88db,RUN_20260918_155805,False,False,False,True,False,False,False,水位变化
V3,2026-09-18,2962647,2026-09-19T08:15:00+08:00,25a8150d4c1753df189a,RUN_20260918_074935,MORNING_BASELINE,e4cc3b3f897fb4dd658b,RUN_20260918_155805,False,False,False,False,False,False,False,保持
V4,2026-09-18,3010039,2026-09-19T04:00:00+08:00,a52d55c95ed05e053fea,RUN_20260918_074935,MORNING_BASELINE,a52d55c95ed05e053fea,RUN_20260918_155805,False,False,False,True,False,True,True,水位变化
V4,2026-09-18,3056750,2026-09-19T04:00:00+08:00,d3b6d24fe5fa5c2676fd,RUN_20260918_074935,MORNING_BASELINE,2f4fe216a69e2cc322b1,RUN_20260918_155805,True,True,True,True,True,True,True,改向
V4,2026-09-18,2962641,2026-09-19T05:00:00+08:00,3dda97942534ae82f893,RUN_20260918_074935,MORNING_BASELINE,51275a0935d73f8ebcba,RUN_20260918_155805,False,False,False,False,False,False,False,保持
V4,2026-09-18,3011857,2026-09-19T05:00:00+08:00,8be3c1d160c27cf55253,RUN_20260918_074935,MORNING_BASELINE,8be3c1d160c27cf55253,RUN_20260918_155805,False,False,False,False,False,False,False,保持
V4,2026-09-18,3083888,2026-09-19T05:00:00+08:00,580ee58ec09e5a5a24c8,RUN_20260918_074935,MORNING_BASELINE,69f5953cf24975f0bb85,RUN_20260918_155805,False,False,False,False,False,False,False,保持
V4,2026-09-18,3074183,2026-09-19T05:30:00+08:00,1598f47dd49b4d64d19c,RUN_20260918_074935,MORNING_BASELINE,f08c4cee2754d9c84693,RUN_20260918_155805,True,True,True,True,True,True,True,改向
V4,2026-09-18,3074453,2026-09-19T06:00:00+08:00,ae5876b979e6a35bf324,RUN_20260918_074935,MORNING_BASELINE,f4269fe4eb2e1a787608,RUN_20260918_155805,True,True,True,True,True,True,True,改向
V4,2026-09-18,2940194,2026-09-19T06:30:00+08:00,73863e0ee789bcc55754,RUN_20260918_074935,MORNING_BASELINE,81f6e91d7d60d1afc5c0,RUN_20260918_155805,True,True,True,True,False,True,True,改向
V4,2026-09-18,3059143,2026-09-19T07:00:00+08:00,7ae3031c749bd5df5b9b,RUN_20260918_074935,MORNING_BASELINE,7ae3031c749bd5df5b9b,RUN_20260918_155805,False,False,False,True,False,True,True,水位变化
V4,2026-09-18,3012199,2026-09-19T07:05:00+08:00,8bd7a9507d1df9f65447,RUN_20260918_074935,MORNING_BASELINE,808ccfe2a7e0fb566ef3,RUN_20260918_155805,True,True,True,True,True,True,True,改向
V4,2026-09-18,2908788,2026-09-19T07:30:00+08:00,eb5742d689fa33cdd646,RUN_20260918_074935,MORNING_BASELINE,2dfaa690bd103b65a4be,RUN_20260918_155805,True,True,True,True,False,True,True,改向
V4,2026-09-18,2940186,2026-09-19T07:30:00+08:00,fe6e50e1c2dd1cc4a802,RUN_20260918_074935,MORNING_BASELINE,fe6e50e1c2dd1cc4a802,RUN_20260918_155805,False,False,False,False,False,False,False,保持
V4,2026-09-18,2940192,2026-09-19T08:00:00+08:00,1493cd8cb367d92dfd2b,RUN_20260918_074935,MORNING_BASELINE,da52b67cea3d039db646,RUN_20260918_155805,False,False,False,False,False,False,False,保持
V4,2026-09-18,3041913,2026-09-19T08:00:00+08:00,981a74a4f1df5db77222,RUN_20260918_074935,MORNING_BASELINE,4eb48aa02a18fc28a06f,RUN_20260918_155805,False,False,False,False,False,False,False,保持
V4,2026-09-18,2962647,2026-09-19T08:15:00+08:00,4265c2d487a0b94d2b09,RUN_20260918_074935,MORNING_BASELINE,4265c2d487a0b94d2b09,RUN_20260918_155805,False,False,False,True,False,True,True,水位变化
V4,2026-09-18,3091874,2026-09-19T08:30:00+08:00,971aed6aea26a132ed8e,RUN_20260918_074935,MORNING_BASELINE,971aed6aea26a132ed8e,RUN_20260918_155805,False,False,False,True,False,True,True,水位变化
V4,2026-09-18,3010036,2026-09-19T09:00:00+08:00,4c40f986e80d4befc220,RUN_20260918_074935,MORNING_BASELINE,96d19c4fd43513f0fddd,RUN_20260918_155805,False,False,False,False,False,False,False,保持
V4,2026-09-18,2997411,2026-09-19T09:00:00+08:00,bcc07b2b3c38e89f43cc,RUN_20260918_074935,MORNING_BASELINE,bcc07b2b3c38e89f43cc,RUN_20260918_155805,False,False,False,True,False,True,True,水位变化
V4,2026-09-18,3024455,2026-09-19T09:00:00+08:00,66c32f2e2ee4fabc9680,RUN_20260918_074935,MORNING_BASELINE,66c32f2e2ee4fabc9680,RUN_20260918_155805,False,False,False,True,False,True,True,水位变化
V4,2026-09-18,3024456,2026-09-19T09:00:00+08:00,c4bd5b2e25f7eb740136,RUN_20260918_074935,MORNING_BASELINE,09c060be6c0e3972f1a1,RUN_20260918_155805,True,True,True,True,False,True,True,改向
V4,2026-09-18,3059984,2026-09-19T04:00:00+08:00,118df498c21ad12956ae,RUN_20260918_155805,MORNING_BASELINE_FALLBACK,118df498c21ad12956ae,RUN_20260918_155805,False,False,False,False,False,False,False,保持
