version,list_date,match_id,kickoff_at,time_bucket,quote_age_bucket,hours_from_last_refresh_to_kickoff,grade_or_action,settlement_status,sample,effective_win_rate,pnl_1u,roi,monitoring_only
V4,2026-09-16,3013693,2026-09-17T01:00:00+08:00,其他时段,<=2h,1.158,B,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3026048,2026-09-17T01:00:00+08:00,其他时段,<=2h,1.158,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3026050,2026-09-17T01:00:00+08:00,其他时段,<=2h,1.158,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3012300,2026-09-17T01:45:00+08:00,其他时段,<=2h,1.908,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3089124,2026-09-17T02:00:00+08:00,其他时段,>2h-4h,2.158,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3069017,2026-09-17T02:15:00+08:00,其他时段,>2h-4h,2.408,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3072967,2026-09-17T02:45:00+08:00,其他时段,>2h-4h,2.908,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3072968,2026-09-17T02:45:00+08:00,其他时段,>2h-4h,2.908,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3073776,2026-09-17T03:00:00+08:00,其他时段,>2h-4h,3.158,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3073784,2026-09-17T03:00:00+08:00,其他时段,>2h-4h,3.158,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3075280,2026-09-17T03:00:00+08:00,其他时段,>2h-4h,3.158,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3013698,2026-09-17T03:30:00+08:00,其他时段,>2h-4h,3.658,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3071676,2026-09-17T04:30:00+08:00,04:00-10:00,>4h-8h,4.658,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,2942617,2026-09-17T06:00:00+08:00,04:00-10:00,>4h-8h,6.158,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,2957047,2026-09-17T09:30:00+08:00,04:00-10:00,>8h-12h,9.658,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3068863,2026-09-16T18:00:00+08:00,其他时段,<=2h,-2.828,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3089178,2026-09-16T21:00:00+08:00,其他时段,<=2h,0.172,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3089181,2026-09-16T21:00:00+08:00,其他时段,<=2h,0.172,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3075226,2026-09-16T22:00:00+08:00,其他时段,<=2h,1.172,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3089182,2026-09-16T22:00:00+08:00,其他时段,<=2h,1.172,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-16,3059460,2026-09-17T01:00:00+08:00,其他时段,<=2h,1.158,C,PREMATCH_ONLY,1,,,,True
