version,list_date,match_id,kickoff_at,morning_decision_id,morning_run_id,morning_baseline_type,latest_prematch_decision_id,latest_run_id,direction_changed,candidate_team_changed,line_changed,water_changed,action_or_grade_changed,ev_changed,p_ev_positive_changed,transition
V3,2026-09-17,3071678,2026-09-18T04:15:00+08:00,93f17a1ef730c39d48ab,RUN_20260917_070607,MORNING_BASELINE,93f17a1ef730c39d48ab,RUN_20260917_070607,False,False,False,False,False,False,False,保持
V3,2026-09-17,3059141,2026-09-18T06:30:00+08:00,7895e391f157cfc8c377,RUN_20260917_070607,MORNING_BASELINE,7895e391f157cfc8c377,RUN_20260917_070607,False,False,False,False,False,False,False,保持
V3,2026-09-17,3063266,2026-09-18T07:00:00+08:00,4b827212ba6e73c267a2,RUN_20260917_070607,MORNING_BASELINE,4b827212ba6e73c267a2,RUN_20260917_070607,False,False,False,False,False,False,False,保持
V3,2026-09-17,3049969,2026-09-18T07:00:00+08:00,ed1037b46558fe9e0ebc,RUN_20260917_070607,MORNING_BASELINE,ed1037b46558fe9e0ebc,RUN_20260917_070607,False,False,False,False,False,False,False,保持
V3,2026-09-17,3085192,2026-09-18T08:30:00+08:00,30624d3ce765b64afaa6,RUN_20260917_070607,MORNING_BASELINE,30624d3ce765b64afaa6,RUN_20260917_070607,False,False,False,False,False,False,False,保持
V3,2026-09-17,3072985,2026-09-18T08:30:00+08:00,13a8b807414cd2502d03,RUN_20260917_070607,MORNING_BASELINE,13a8b807414cd2502d03,RUN_20260917_070607,False,False,False,False,False,False,False,保持
V3,2026-09-17,3059142,2026-09-18T08:30:00+08:00,070fd542d40c0600e588,RUN_20260917_070607,MORNING_BASELINE,070fd542d40c0600e588,RUN_20260917_070607,False,False,False,False,False,False,False,保持
V3,2026-09-17,3073018,2026-09-18T08:30:00+08:00,03b79c68a88c61b622e2,RUN_20260917_070607,MORNING_BASELINE,03b79c68a88c61b622e2,RUN_20260917_070607,False,False,False,False,False,False,False,保持
V4,2026-09-17,3073018,2026-09-18T08:30:00+08:00,98e190a1e54e3fa91aee,RUN_20260917_070607,MORNING_BASELINE,98e190a1e54e3fa91aee,RUN_20260917_070607,False,False,False,False,False,False,False,保持
V4,2026-09-17,3072985,2026-09-18T08:30:00+08:00,9debab76942c516c5b18,RUN_20260917_070607,MORNING_BASELINE,9debab76942c516c5b18,RUN_20260917_070607,False,False,False,False,False,False,False,保持
V4,2026-09-17,3024451,2026-09-18T09:00:00+08:00,37b595bf4a778a3ec8c6,RUN_20260917_070607,MORNING_BASELINE,37b595bf4a778a3ec8c6,RUN_20260917_070607,False,False,False,False,False,False,False,保持
