version,list_date,match_id,kickoff_at,morning_decision_id,morning_run_id,morning_baseline_type,latest_prematch_decision_id,latest_run_id,direction_changed,candidate_team_changed,line_changed,water_changed,action_or_grade_changed,ev_changed,p_ev_positive_changed,transition
V3,2026-09-15,2926327,2026-09-16T05:00:00+08:00,9ae5b6afff2aa5016775,RUN_20260915_180417,MORNING_BASELINE_FALLBACK,d1b6bf96d41742bb339d,RUN_20260915_180941,False,False,False,False,False,False,False,保持
V3,2026-09-15,3059137,2026-09-16T05:30:00+08:00,740230d7034fbc5bde59,RUN_20260915_180417,MORNING_BASELINE_FALLBACK,7c3de082c6dbb8089aeb,RUN_20260915_180941,False,False,False,False,False,False,False,保持
V3,2026-09-15,3072986,2026-09-16T06:00:00+08:00,e89dc2f6c9290c72c568,RUN_20260915_180417,MORNING_BASELINE_FALLBACK,e4964bbaaf38e43c4bb4,RUN_20260915_180941,False,False,False,False,False,False,False,保持
V3,2026-09-15,3012187,2026-09-16T06:00:00+08:00,3a86a8aef67372c4ca66,RUN_20260915_180417,MORNING_BASELINE_FALLBACK,7186e8def45a745fa286,RUN_20260915_180941,False,False,False,False,False,False,False,保持
V3,2026-09-15,3091362,2026-09-16T06:00:00+08:00,74f764cdec8d7a48b40b,RUN_20260915_180417,MORNING_BASELINE_FALLBACK,ce2ab3afb58c41c746cb,RUN_20260915_180941,False,False,False,False,False,False,False,保持
V3,2026-09-15,3069963,2026-09-16T06:00:00+08:00,e7f9a4c608802d90250c,RUN_20260915_180417,MORNING_BASELINE_FALLBACK,86026190de494544783a,RUN_20260915_180941,False,False,False,False,False,False,False,保持
V3,2026-09-15,3088359,2026-09-16T06:30:00+08:00,b7d3d29391cd48c3c194,RUN_20260915_180417,MORNING_BASELINE_FALLBACK,9323a57e3b24d8151657,RUN_20260915_180941,False,False,False,False,False,False,False,保持
V3,2026-09-15,2940183,2026-09-16T06:30:00+08:00,5abc66780be3f53f18f4,RUN_20260915_180417,MORNING_BASELINE_FALLBACK,b5b88177eb2af029b4e1,RUN_20260915_180941,False,False,False,False,False,False,False,保持
V3,2026-09-15,2940182,2026-09-16T06:30:00+08:00,bb56e687f76b8f84794f,RUN_20260915_180417,MORNING_BASELINE_FALLBACK,09cd66833185a582df6e,RUN_20260915_180941,False,False,False,False,False,False,False,保持
V3,2026-09-15,3091440,2026-09-16T07:00:00+08:00,5ab03779f979f1700d28,RUN_20260915_180417,MORNING_BASELINE_FALLBACK,a7590eebc7e2d1a87be8,RUN_20260915_180941,False,False,False,False,False,False,False,保持
V3,2026-09-15,3063394,2026-09-16T07:00:00+08:00,85cfcfc69fd879d57b84,RUN_20260915_180417,MORNING_BASELINE_FALLBACK,7efa3b418f78dc8ee631,RUN_20260915_180941,False,False,False,False,False,False,False,保持
V3,2026-09-15,3049963,2026-09-16T07:00:00+08:00,72c5039474146b7d27a7,RUN_20260915_180417,MORNING_BASELINE_FALLBACK,84d2ed912fb86d55909f,RUN_20260915_180941,False,False,False,False,False,False,False,保持
V3,2026-09-15,2942472,2026-09-16T07:00:00+08:00,ee17e154d3d9119b54b5,RUN_20260915_180417,MORNING_BASELINE_FALLBACK,9e39527f10f4aaf627f9,RUN_20260915_180941,False,False,False,False,False,False,False,保持
