version,list_date,match_id,kickoff_at,time_bucket,quote_age_bucket,hours_from_last_refresh_to_kickoff,grade_or_action,settlement_status,sample,effective_win_rate,pnl_1u,roi,monitoring_only
V3,2026-09-22,3036348,2026-09-23T02:45:00+08:00,其他时段,>12h,19.089,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-22,3094097,2026-09-23T02:45:00+08:00,其他时段,>12h,19.089,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-22,3094102,2026-09-23T02:45:00+08:00,其他时段,>12h,19.089,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-22,3092351,2026-09-23T03:00:00+08:00,其他时段,>12h,19.339,可投,PREMATCH_ONLY,1,,,,True
V4,2026-09-22,3012848,2026-09-23T02:00:00+08:00,其他时段,>12h,18.339,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-22,3012977,2026-09-23T02:00:00+08:00,其他时段,>12h,18.339,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-22,3012999,2026-09-23T02:00:00+08:00,其他时段,>12h,18.339,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-22,3083970,2026-09-23T02:00:00+08:00,其他时段,>12h,18.339,B,PREMATCH_ONLY,1,,,,True
V4,2026-09-22,3036351,2026-09-23T02:45:00+08:00,其他时段,>12h,19.089,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-22,3092350,2026-09-23T03:00:00+08:00,其他时段,>12h,19.339,A,PREMATCH_ONLY,1,,,,True
V4,2026-09-22,3011876,2026-09-23T09:00:00+08:00,04:00-10:00,>12h,25.339,C,PREMATCH_ONLY,1,,,,True
