version,list_date,match_id,kickoff_at,morning_decision_id,morning_run_id,morning_baseline_type,latest_prematch_decision_id,latest_run_id,direction_changed,candidate_team_changed,line_changed,water_changed,action_or_grade_changed,ev_changed,p_ev_positive_changed,transition
V4,2026-09-16,2955377,2026-09-17T07:00:00+08:00,61ddaef8bb71750d38a7,RUN_20260916_072846,MORNING_BASELINE,61ddaef8bb71750d38a7,RUN_20260916_072846,False,False,False,False,False,False,False,保持
V4,2026-09-16,3090247,2026-09-17T07:30:00+08:00,26e4b39f243169a8d9e4,RUN_20260916_072846,MORNING_BASELINE,26e4b39f243169a8d9e4,RUN_20260916_072846,False,False,False,False,False,False,False,保持
V4,2026-09-16,2955374,2026-09-17T07:30:00+08:00,53bd65adbd3bd8712d2a,RUN_20260916_072846,MORNING_BASELINE,53bd65adbd3bd8712d2a,RUN_20260916_072846,False,False,False,False,False,False,False,保持
V4,2026-09-16,3069961,2026-09-17T08:30:00+08:00,2daeef5e901fbedaa3ee,RUN_20260916_072846,MORNING_BASELINE,2daeef5e901fbedaa3ee,RUN_20260916_072846,False,False,False,False,False,False,False,保持
V4,2026-09-16,3059140,2026-09-17T08:30:00+08:00,fff33c4eed6f92f106f9,RUN_20260916_072846,MORNING_BASELINE,fff33c4eed6f92f106f9,RUN_20260916_072846,False,False,False,False,False,False,False,保持
V4,2026-09-16,2942514,2026-09-17T08:30:00+08:00,13d42f3c00e0d0668744,RUN_20260916_072846,MORNING_BASELINE,13d42f3c00e0d0668744,RUN_20260916_072846,False,False,False,False,False,False,False,保持
V4,2026-09-16,3085190,2026-09-17T08:30:00+08:00,b9d9ec965626c1263d68,RUN_20260916_072846,MORNING_BASELINE,b9d9ec965626c1263d68,RUN_20260916_072846,False,False,False,False,False,False,False,保持
V4,2026-09-16,2955372,2026-09-17T09:00:00+08:00,9c33bf1626808eee2544,RUN_20260916_072846,MORNING_BASELINE,9c33bf1626808eee2544,RUN_20260916_072846,False,False,False,False,False,False,False,保持
V4,2026-09-16,3011884,2026-09-17T09:20:00+08:00,7130c3e4eec6174f24ee,RUN_20260916_072846,MORNING_BASELINE,7130c3e4eec6174f24ee,RUN_20260916_072846,False,False,False,False,False,False,False,保持
V4,2026-09-16,2989399,2026-09-17T09:30:00+08:00,06cd9f7b40a21d48fced,RUN_20260916_072846,MORNING_BASELINE,06cd9f7b40a21d48fced,RUN_20260916_072846,False,False,False,False,False,False,False,保持
