version,list_date,match_id,kickoff_at,time_bucket,quote_age_bucket,hours_from_last_refresh_to_kickoff,grade_or_action,settlement_status,sample,effective_win_rate,pnl_1u,roi,monitoring_only
V4,2026-09-26,3019543,2026-09-26T21:30:00+08:00,其他时段,>12h,12.484,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,3007116,2026-09-26T22:00:00+08:00,其他时段,>12h,12.984,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,3007123,2026-09-26T22:00:00+08:00,其他时段,>12h,12.984,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,3007685,2026-09-26T22:00:00+08:00,其他时段,>12h,12.984,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,3027786,2026-09-26T22:00:00+08:00,其他时段,>12h,12.984,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,3028337,2026-09-26T22:00:00+08:00,其他时段,>12h,12.984,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,2996477,2026-09-26T22:30:00+08:00,其他时段,>12h,13.484,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,2781343,2026-09-26T23:00:00+08:00,其他时段,>12h,13.984,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,2981527,2026-09-27T00:00:00+08:00,其他时段,>12h,14.984,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,3094925,2026-09-27T00:00:00+08:00,其他时段,>12h,14.984,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,2781342,2026-09-27T00:00:00+08:00,其他时段,>12h,14.984,B,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,3071532,2026-09-27T00:00:00+08:00,其他时段,>12h,14.984,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,3015888,2026-09-27T00:30:00+08:00,其他时段,>12h,15.484,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,3092407,2026-09-27T02:00:00+08:00,其他时段,>12h,16.984,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,2981432,2026-09-27T02:45:00+08:00,其他时段,>12h,17.734,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,2981529,2026-09-27T02:45:00+08:00,其他时段,>12h,17.734,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,2981530,2026-09-27T02:45:00+08:00,其他时段,>12h,17.734,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,3094090,2026-09-27T04:30:00+08:00,04:00-10:00,>12h,19.484,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,3084075,2026-09-27T06:30:00+08:00,04:00-10:00,>12h,21.484,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,2942634,2026-09-27T07:00:00+08:00,04:00-10:00,>12h,21.984,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,3086929,2026-09-27T07:00:00+08:00,04:00-10:00,>12h,21.984,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,3011870,2026-09-27T07:15:00+08:00,04:00-10:00,>12h,22.234,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,2908805,2026-09-27T07:30:00+08:00,04:00-10:00,>12h,22.484,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,2908810,2026-09-27T08:30:00+08:00,04:00-10:00,>12h,23.484,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-26,2942641,2026-09-27T08:30:00+08:00,04:00-10:00,>12h,23.484,C,PREMATCH_ONLY,1,,,,True
