version,list_date,match_id,kickoff_at,time_bucket,quote_age_bucket,hours_from_last_refresh_to_kickoff,grade_or_action,settlement_status,sample,effective_win_rate,pnl_1u,roi,monitoring_only
V3,2026-09-18,3085193,2026-09-18T11:15:00+08:00,其他时段,>2h-4h,3.424,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,2951655,2026-09-18T19:30:00+08:00,其他时段,>2h-4h,3.532,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,2944778,2026-09-18T19:35:00+08:00,其他时段,>2h-4h,3.615,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,3021988,2026-09-18T22:00:00+08:00,其他时段,>4h-8h,6.032,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,3019145,2026-09-19T00:30:00+08:00,其他时段,>8h-12h,8.532,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,3019139,2026-09-19T00:30:00+08:00,其他时段,>8h-12h,8.532,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,2998250,2026-09-19T01:00:00+08:00,其他时段,>8h-12h,9.032,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,3026062,2026-09-19T01:00:00+08:00,其他时段,>8h-12h,9.032,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,2997730,2026-09-19T02:00:00+08:00,其他时段,>8h-12h,10.032,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,2996471,2026-09-19T02:00:00+08:00,其他时段,>8h-12h,10.032,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,2996465,2026-09-19T02:00:00+08:00,其他时段,>8h-12h,10.032,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,2996154,2026-09-19T02:00:00+08:00,其他时段,>8h-12h,10.032,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,3000948,2026-09-19T02:15:00+08:00,其他时段,>8h-12h,10.282,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,3018814,2026-09-19T02:30:00+08:00,其他时段,>8h-12h,10.532,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,3014077,2026-09-19T02:30:00+08:00,其他时段,>8h-12h,10.532,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,2993801,2026-09-19T02:45:00+08:00,其他时段,>8h-12h,10.782,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,2995348,2026-09-19T02:45:00+08:00,其他时段,>8h-12h,10.782,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,3003890,2026-09-19T03:00:00+08:00,其他时段,>8h-12h,11.032,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-18,3013706,2026-09-19T03:00:00+08:00,其他时段,>8h-12h,11.032,可投,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3089637,2026-09-18T18:00:00+08:00,其他时段,>2h-4h,2.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3049668,2026-09-18T18:30:00+08:00,其他时段,>2h-4h,2.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2951655,2026-09-18T19:30:00+08:00,其他时段,>2h-4h,3.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3037117,2026-09-18T20:00:00+08:00,其他时段,>4h-8h,4.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3030156,2026-09-18T21:00:00+08:00,其他时段,>4h-8h,5.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3041559,2026-09-18T21:30:00+08:00,其他时段,>4h-8h,5.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3089829,2026-09-18T21:30:00+08:00,其他时段,>4h-8h,5.532,B,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3089846,2026-09-18T21:30:00+08:00,其他时段,>4h-8h,5.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3021988,2026-09-18T22:00:00+08:00,其他时段,>4h-8h,6.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2953378,2026-09-18T22:00:00+08:00,其他时段,>4h-8h,6.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2952587,2026-09-18T22:00:00+08:00,其他时段,>4h-8h,6.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3031202,2026-09-18T22:30:00+08:00,其他时段,>4h-8h,6.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3032921,2026-09-18T22:40:00+08:00,其他时段,>4h-8h,6.698,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3032923,2026-09-18T22:40:00+08:00,其他时段,>4h-8h,6.698,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3032924,2026-09-18T22:40:00+08:00,其他时段,>4h-8h,6.698,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3085234,2026-09-18T23:00:00+08:00,其他时段,>4h-8h,7.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3056754,2026-09-18T23:00:00+08:00,其他时段,>4h-8h,7.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2953374,2026-09-18T23:00:00+08:00,其他时段,>4h-8h,7.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2921937,2026-09-18T23:30:00+08:00,其他时段,>4h-8h,7.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2921938,2026-09-18T23:30:00+08:00,其他时段,>4h-8h,7.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3019139,2026-09-19T00:30:00+08:00,其他时段,>8h-12h,8.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3019145,2026-09-19T00:30:00+08:00,其他时段,>8h-12h,8.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3017908,2026-09-19T00:30:00+08:00,其他时段,>8h-12h,8.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2912902,2026-09-19T01:00:00+08:00,其他时段,>8h-12h,9.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2998121,2026-09-19T01:00:00+08:00,其他时段,>8h-12h,9.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3044399,2026-09-19T01:00:00+08:00,其他时段,>8h-12h,9.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2998490,2026-09-19T01:00:00+08:00,其他时段,>8h-12h,9.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3010641,2026-09-19T01:30:00+08:00,其他时段,>8h-12h,9.532,B,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3000946,2026-09-19T01:30:00+08:00,其他时段,>8h-12h,9.532,B,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3085759,2026-09-19T01:30:00+08:00,其他时段,>8h-12h,9.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2997726,2026-09-19T02:00:00+08:00,其他时段,>8h-12h,10.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2997730,2026-09-19T02:00:00+08:00,其他时段,>8h-12h,10.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3010428,2026-09-19T02:00:00+08:00,其他时段,>8h-12h,10.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2996464,2026-09-19T02:00:00+08:00,其他时段,>8h-12h,10.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2996465,2026-09-19T02:00:00+08:00,其他时段,>8h-12h,10.032,C,PREMATCH_ONLY,1,,,,True
