version,list_date,match_id,kickoff_at,morning_decision_id,morning_run_id,morning_baseline_type,latest_prematch_decision_id,latest_run_id,direction_changed,candidate_team_changed,line_changed,water_changed,action_or_grade_changed,ev_changed,p_ev_positive_changed,transition
V3,2026-09-26,3092509,2026-09-27T04:00:00+08:00,95fbd22ae0ba5f98163d,RUN_20260926_090056,MORNING_BASELINE_FALLBACK,95fbd22ae0ba5f98163d,RUN_20260926_090056,False,False,False,False,False,False,False,保持
V3,2026-09-26,3093840,2026-09-27T04:00:00+08:00,f36992daca6a358cd298,RUN_20260926_090056,MORNING_BASELINE_FALLBACK,f36992daca6a358cd298,RUN_20260926_090056,False,False,False,False,False,False,False,保持
V3,2026-09-26,3094795,2026-09-27T04:00:00+08:00,630863b5303ab72797c6,RUN_20260926_090056,MORNING_BASELINE_FALLBACK,630863b5303ab72797c6,RUN_20260926_090056,False,False,False,False,False,False,False,保持
V3,2026-09-26,3093387,2026-09-27T04:00:00+08:00,6fef45ad6ca190ce2bb9,RUN_20260926_090056,MORNING_BASELINE_FALLBACK,6fef45ad6ca190ce2bb9,RUN_20260926_090056,False,False,False,False,False,False,False,保持
V3,2026-09-26,3086930,2026-09-27T04:30:00+08:00,ddeafd3b4015b6baabb6,RUN_20260926_090056,MORNING_BASELINE_FALLBACK,ddeafd3b4015b6baabb6,RUN_20260926_090056,False,False,False,False,False,False,False,保持
V3,2026-09-26,3092484,2026-09-27T05:00:00+08:00,081730a41c9f95fd455c,RUN_20260926_090056,MORNING_BASELINE_FALLBACK,081730a41c9f95fd455c,RUN_20260926_090056,False,False,False,False,False,False,False,保持
V3,2026-09-26,3093623,2026-09-27T05:00:00+08:00,25cb5f032484bb9d39c3,RUN_20260926_090056,MORNING_BASELINE_FALLBACK,25cb5f032484bb9d39c3,RUN_20260926_090056,False,False,False,False,False,False,False,保持
V3,2026-09-26,3011875,2026-09-27T05:10:00+08:00,55b846561ed1dd032b5d,RUN_20260926_090056,MORNING_BASELINE_FALLBACK,55b846561ed1dd032b5d,RUN_20260926_090056,False,False,False,False,False,False,False,保持
V3,2026-09-26,3061657,2026-09-27T05:15:00+08:00,b104b64610ace3ddb183,RUN_20260926_090056,MORNING_BASELINE_FALLBACK,b104b64610ace3ddb183,RUN_20260926_090056,False,False,False,False,False,False,False,保持
V3,2026-09-26,2940200,2026-09-27T05:30:00+08:00,07224ab5bc24595251da,RUN_20260926_090056,MORNING_BASELINE_FALLBACK,07224ab5bc24595251da,RUN_20260926_090056,False,False,False,False,False,False,False,保持
