version,list_date,match_id,kickoff_at,morning_decision_id,morning_run_id,morning_baseline_type,latest_prematch_decision_id,latest_run_id,direction_changed,candidate_team_changed,line_changed,water_changed,action_or_grade_changed,ev_changed,p_ev_positive_changed,transition
V3,2026-09-17,3071678,2026-09-18T04:15:00+08:00,93f17a1ef730c39d48ab,RUN_20260917_070607,MORNING_BASELINE,0dde2eaa7f9c66cc9786,RUN_20260917_171030,False,False,False,False,False,False,False,保持
V3,2026-09-17,3059141,2026-09-18T06:30:00+08:00,7895e391f157cfc8c377,RUN_20260917_070607,MORNING_BASELINE,13affd56063aee3f823d,RUN_20260917_171030,True,True,True,True,False,False,False,改向
V3,2026-09-17,3063266,2026-09-18T07:00:00+08:00,4b827212ba6e73c267a2,RUN_20260917_070607,MORNING_BASELINE,5beca65fdf60e38e0ea0,RUN_20260917_171030,False,False,False,False,False,False,False,保持
V3,2026-09-17,3049969,2026-09-18T07:00:00+08:00,ed1037b46558fe9e0ebc,RUN_20260917_070607,MORNING_BASELINE,d89c43a24216aee7690a,RUN_20260917_171030,False,False,False,False,False,False,False,保持
V3,2026-09-17,3085192,2026-09-18T08:30:00+08:00,30624d3ce765b64afaa6,RUN_20260917_070607,MORNING_BASELINE,88cfd2341bc484cd83c1,RUN_20260917_171030,True,True,True,True,True,False,False,新增
V3,2026-09-17,3072985,2026-09-18T08:30:00+08:00,13a8b807414cd2502d03,RUN_20260917_070607,MORNING_BASELINE,a7e5891b3f72296a3494,RUN_20260917_171030,False,False,False,False,False,False,False,保持
V3,2026-09-17,3059142,2026-09-18T08:30:00+08:00,070fd542d40c0600e588,RUN_20260917_070607,MORNING_BASELINE,5c5ae11e19752383769b,RUN_20260917_171030,False,False,False,False,False,False,False,保持
V3,2026-09-17,3073018,2026-09-18T08:30:00+08:00,03b79c68a88c61b622e2,RUN_20260917_070607,MORNING_BASELINE,ad4b9d1e6aa44874f6cb,RUN_20260917_171030,False,False,False,True,False,False,False,水位变化
V3,2026-09-17,3091958,2026-09-18T06:00:00+08:00,c6456ea512a7a38ae1e7,RUN_20260917_171030,MORNING_BASELINE_FALLBACK,c6456ea512a7a38ae1e7,RUN_20260917_171030,False,False,False,False,False,False,False,保持
V4,2026-09-17,3073018,2026-09-18T08:30:00+08:00,98e190a1e54e3fa91aee,RUN_20260917_070607,MORNING_BASELINE,98e190a1e54e3fa91aee,RUN_20260917_171030,False,False,False,True,False,True,True,水位变化
V4,2026-09-17,3072985,2026-09-18T08:30:00+08:00,9debab76942c516c5b18,RUN_20260917_070607,MORNING_BASELINE,9debab76942c516c5b18,RUN_20260917_171030,False,False,False,True,False,True,True,水位变化
V4,2026-09-17,3024451,2026-09-18T09:00:00+08:00,37b595bf4a778a3ec8c6,RUN_20260917_070607,MORNING_BASELINE,37b595bf4a778a3ec8c6,RUN_20260917_171030,False,False,False,True,False,True,True,水位变化
V4,2026-09-17,3059141,2026-09-18T06:00:00+08:00,fab200eabec7300d9e2a,RUN_20260917_171030,MORNING_BASELINE_FALLBACK,fab200eabec7300d9e2a,RUN_20260917_171030,False,False,False,False,False,False,False,保持
V4,2026-09-17,3089120,2026-09-18T06:00:00+08:00,e4f61ab9c7d329c07e20,RUN_20260917_171030,MORNING_BASELINE_FALLBACK,e4f61ab9c7d329c07e20,RUN_20260917_171030,False,False,False,False,False,False,False,保持
V4,2026-09-17,3085192,2026-09-18T08:30:00+08:00,adfb45c9e7c931be9805,RUN_20260917_171030,MORNING_BASELINE_FALLBACK,adfb45c9e7c931be9805,RUN_20260917_171030,False,False,False,False,False,False,False,保持
