version,list_date,match_id,kickoff_at,morning_decision_id,morning_run_id,morning_baseline_type,latest_prematch_decision_id,latest_run_id,direction_changed,candidate_team_changed,line_changed,water_changed,action_or_grade_changed,ev_changed,p_ev_positive_changed,transition
V3,2026-09-20,3091038,2026-09-21T04:00:00+08:00,9ad7b844c932d372ed5e,RUN_20260920_083909,MORNING_BASELINE,9ad7b844c932d372ed5e,RUN_20260920_083909,False,False,False,False,False,False,False,保持
V3,2026-09-20,2916684,2026-09-21T04:00:00+08:00,979400d263834204a00d,RUN_20260920_083909,MORNING_BASELINE,979400d263834204a00d,RUN_20260920_083909,False,False,False,False,False,False,False,保持
V3,2026-09-20,2916694,2026-09-21T04:00:00+08:00,13b4ed11b695256a55af,RUN_20260920_083909,MORNING_BASELINE,13b4ed11b695256a55af,RUN_20260920_083909,False,False,False,False,False,False,False,保持
V3,2026-09-20,2916687,2026-09-21T04:00:00+08:00,a04caa610db7e0f12d1b,RUN_20260920_083909,MORNING_BASELINE,a04caa610db7e0f12d1b,RUN_20260920_083909,False,False,False,False,False,False,False,保持
V3,2026-09-20,2916686,2026-09-21T04:00:00+08:00,22ec6592d4b41436f2c5,RUN_20260920_083909,MORNING_BASELINE,22ec6592d4b41436f2c5,RUN_20260920_083909,False,False,False,False,False,False,False,保持
V3,2026-09-20,2934806,2026-09-21T04:00:00+08:00,d034e8d0ec5232369d0b,RUN_20260920_083909,MORNING_BASELINE,d034e8d0ec5232369d0b,RUN_20260920_083909,False,False,False,False,False,False,False,保持
V3,2026-09-20,2962646,2026-09-21T04:00:00+08:00,eb45e102beb71d8b38f1,RUN_20260920_083909,MORNING_BASELINE,eb45e102beb71d8b38f1,RUN_20260920_083909,False,False,False,False,False,False,False,保持
V3,2026-09-20,3011859,2026-09-21T05:05:00+08:00,bb5ebc32a5d67f109662,RUN_20260920_083909,MORNING_BASELINE,bb5ebc32a5d67f109662,RUN_20260920_083909,False,False,False,False,False,False,False,保持
V3,2026-09-20,2942628,2026-09-21T05:05:00+08:00,e4a4ffbc47ad278e9472,RUN_20260920_083909,MORNING_BASELINE,e4a4ffbc47ad278e9472,RUN_20260920_083909,False,False,False,False,False,False,False,保持
V3,2026-09-20,3061650,2026-09-21T05:15:00+08:00,3124016d79c2959276f2,RUN_20260920_083909,MORNING_BASELINE,3124016d79c2959276f2,RUN_20260920_083909,False,False,False,False,False,False,False,保持
V3,2026-09-20,3074185,2026-09-21T05:30:00+08:00,fb7b2d19fccb19e8848a,RUN_20260920_083909,MORNING_BASELINE,fb7b2d19fccb19e8848a,RUN_20260920_083909,False,False,False,False,False,False,False,保持
V3,2026-09-20,2940190,2026-09-21T05:30:00+08:00,5f3143c552758fb3d513,RUN_20260920_083909,MORNING_BASELINE,5f3143c552758fb3d513,RUN_20260920_083909,False,False,False,False,False,False,False,保持
