version,list_date,match_id,kickoff_at,morning_decision_id,morning_run_id,morning_baseline_type,latest_prematch_decision_id,latest_run_id,direction_changed,candidate_team_changed,line_changed,water_changed,action_or_grade_changed,ev_changed,p_ev_positive_changed,transition
V3,2026-09-24,3086926,2026-09-25T05:00:00+08:00,700de07965ade966cfc7,RUN_20260924_075223,MORNING_BASELINE,700de07965ade966cfc7,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V3,2026-09-24,3091340,2026-09-25T05:30:00+08:00,b040b389f38916696ebe,RUN_20260924_075223,MORNING_BASELINE,b040b389f38916696ebe,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V3,2026-09-24,3086927,2026-09-25T07:30:00+08:00,8b4402e5a12bd1a9070e,RUN_20260924_075223,MORNING_BASELINE,8b4402e5a12bd1a9070e,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V3,2026-09-24,3092424,2026-09-25T08:00:00+08:00,2a1f5b1e6b569ce1c2aa,RUN_20260924_075223,MORNING_BASELINE,2a1f5b1e6b569ce1c2aa,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V3,2026-09-24,3068923,2026-09-25T08:00:00+08:00,678eba3c46132bfeab1b,RUN_20260924_075223,MORNING_BASELINE,678eba3c46132bfeab1b,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V3,2026-09-24,3092449,2026-09-25T08:10:00+08:00,8e2c8ae6a5d492ae7f2d,RUN_20260924_075223,MORNING_BASELINE,8e2c8ae6a5d492ae7f2d,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V3,2026-09-24,3092425,2026-09-25T08:20:00+08:00,4b1b641a778d25054a48,RUN_20260924_075223,MORNING_BASELINE,4b1b641a778d25054a48,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V3,2026-09-24,3011868,2026-09-25T08:30:00+08:00,4a10279047e01c2e7e65,RUN_20260924_075223,MORNING_BASELINE,4a10279047e01c2e7e65,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V4,2026-09-24,3076971,2026-09-25T04:00:00+08:00,b004a242866ccbfdc069,RUN_20260924_075223,MORNING_BASELINE,b004a242866ccbfdc069,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V4,2026-09-24,3071680,2026-09-25T04:30:00+08:00,87dcd69646cb7b042491,RUN_20260924_075223,MORNING_BASELINE,87dcd69646cb7b042491,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V4,2026-09-24,3086926,2026-09-25T05:00:00+08:00,317eeceaa577193b1c5e,RUN_20260924_075223,MORNING_BASELINE,317eeceaa577193b1c5e,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V4,2026-09-24,3092212,2026-09-25T06:00:00+08:00,80ee8786773450945c41,RUN_20260924_075223,MORNING_BASELINE,80ee8786773450945c41,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V4,2026-09-24,3086927,2026-09-25T07:30:00+08:00,23c4488999d2acab9b93,RUN_20260924_075223,MORNING_BASELINE,23c4488999d2acab9b93,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V4,2026-09-24,3092424,2026-09-25T08:00:00+08:00,5159870e200721b59ca9,RUN_20260924_075223,MORNING_BASELINE,5159870e200721b59ca9,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V4,2026-09-24,3092449,2026-09-25T08:10:00+08:00,626421f24e1bb9771bc5,RUN_20260924_075223,MORNING_BASELINE,626421f24e1bb9771bc5,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V4,2026-09-24,3092425,2026-09-25T08:20:00+08:00,d9cc255d6070243815c8,RUN_20260924_075223,MORNING_BASELINE,d9cc255d6070243815c8,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V4,2026-09-24,3011868,2026-09-25T08:30:00+08:00,ca6deebcfbcefb961da5,RUN_20260924_075223,MORNING_BASELINE,ca6deebcfbcefb961da5,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V4,2026-09-24,3024462,2026-09-25T09:00:00+08:00,405243f5a6af41bd62c3,RUN_20260924_075223,MORNING_BASELINE,405243f5a6af41bd62c3,RUN_20260924_075223,False,False,False,False,False,False,False,保持
V4,2026-09-24,3024465,2026-09-25T09:00:00+08:00,d444d7f17afe87835c62,RUN_20260924_075223,MORNING_BASELINE,d444d7f17afe87835c62,RUN_20260924_075223,False,False,False,False,False,False,False,保持
