match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,reason_codes,decision_id,started_lock,real_money,normalized_intent,intent_source,candidate_side,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,frozen_selection_lock,score,result,pnl_1u,settlement_status,result_state,result_source,settlement_updated_at,settlement
3092006,2026-09-23,2026-09-23T18:00:00+08:00,2026-09-23T18:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,10.315,10.336,False,False,,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""基辅迪纳摩U19"", ""away_team"": ""FC哈尔科夫U19"", ""competition"": ""乌克U19"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",乌克U19,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",b85d63d7e2cbad8b0999,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094714,2026-09-23,2026-09-23T18:30:00+08:00,2026-09-23T18:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,-1.962,-1.872,False,False,0ae202019c340151c5a6,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""班加鲁鲁B队"", ""away_team"": ""阿格尼普拉"", ""competition"": ""印班超"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",印班超,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",52dc2dfcd4359027c431,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094713,2026-09-23,2026-09-23T19:00:00+08:00,2026-09-23T19:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,-1.462,-1.372,False,False,8896691fa633023e5fb4,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""沙斯辛B队<font color=#880000>(中)</font>"", ""away_team"": ""斯威特什切青"", ""competition"": ""球会友谊"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",球会友谊,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",044a5581473fdd30d033,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094629,2026-09-23,2026-09-23T19:00:00+08:00,2026-09-23T19:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,11.315,11.336,False,False,,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""孔敬联"", ""away_team"": ""拉纳维"", ""competition"": ""泰足总"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",泰足总,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",c18cddbfba6c314df515,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094630,2026-09-23,2026-09-23T19:00:00+08:00,2026-09-23T19:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,11.315,11.336,False,False,,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""纳雄寺联"", ""away_team"": ""泰国农业FC"", ""competition"": ""泰足总"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",泰足总,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",fa59dede291381175a63,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094646,2026-09-23,2026-09-23T19:00:00+08:00,2026-09-23T19:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,11.315,11.336,False,False,,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""北柳府"", ""away_team"": ""曼谷FC"", ""competition"": ""泰足总"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",泰足总,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",8d7e137d8b7f4ffd77f4,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092812,2026-09-23,2026-09-23T18:00:00+08:00,2026-09-23T18:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,10.315,10.336,False,False,,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""波利西亚U19"", ""away_team"": ""高华尤夫卡U19"", ""competition"": ""乌克U19"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",乌克U19,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",c474b41f1555680f60a5,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094755,2026-09-23,2026-09-23T19:00:00+08:00,2026-09-23T19:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,-1.462,-1.372,False,False,69ae8447df8d609f9917,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""北碧电力U21"", ""away_team"": ""萨莱星座U21"", ""competition"": ""泰U21"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",泰U21,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",93468035206a8b83f484,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094260,2026-09-23,2026-09-23T19:30:00+08:00,2026-09-23T19:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,11.815,11.836,False,False,,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""青岛复力"", ""away_team"": ""大连聚惺晟恒"", ""competition"": ""中冠"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",中冠,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",df0d6ce5426f4d744a2b,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094261,2026-09-23,2026-09-23T19:30:00+08:00,2026-09-23T19:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,11.815,11.836,False,False,,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""武汉联镇"", ""away_team"": ""吴川青年"", ""competition"": ""中冠"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",中冠,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",9fc6acd1c90b9c04ea47,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094262,2026-09-23,2026-09-23T19:30:00+08:00,2026-09-23T19:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,11.815,11.836,False,False,,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""江苏常晋"", ""away_team"": ""广州黄埔志诚"", ""competition"": ""中冠"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",中冠,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",4e731e0ed29976a41e92,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997297,2026-09-23,2026-09-23T20:00:00+08:00,2026-09-23T20:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,12.315,12.336,False,False,,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""波黑U17"", ""away_team"": ""希腊U17"", ""competition"": ""欧青U17"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",欧青U17,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",8f2b5edd40c2bad9b37c,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997298,2026-09-23,2026-09-23T20:00:00+08:00,2026-09-23T20:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,12.315,12.336,False,False,,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""冰岛U17"", ""away_team"": ""直布罗陀U17"", ""competition"": ""欧青U17"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",欧青U17,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",c7934dfed8ff048c006f,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092010,2026-09-23,2026-09-23T20:00:00+08:00,2026-09-23T20:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,12.315,12.336,False,False,,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""米达雷治U19"", ""away_team"": ""奥布隆U19"", ""competition"": ""乌克U19"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",乌克U19,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",c84472fdee69d69772d8,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091999,2026-09-23,2026-09-23T20:00:00+08:00,2026-09-23T20:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,12.315,12.336,False,False,,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""廷布联"", ""away_team"": ""运输联足球俱乐部"", ""competition"": ""不丹廷联"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",不丹廷联,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",ae4243f2fd5f0b75ef27,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074636,2026-09-23,2026-09-23T20:30:00+08:00,2026-09-23T20:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,0.038,0.128,False,False,264fd9dd102323f9c9d9,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""塔姆拉"", ""away_team"": ""贝特谢安"", ""competition"": ""以乙北"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",以乙北,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",6ce107604d8ff44b6c07,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094739,2026-09-23,2026-09-23T20:30:00+08:00,2026-09-23T20:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,0.038,0.128,False,False,f050e9673e4ae80bc7ff,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""阿森特女足"", ""away_team"": ""伦菲女足"", ""competition"": ""马维女联"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",马维女联,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",a12762bd48ea864e6216,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093636,2026-09-23,2026-09-23T21:00:00+08:00,2026-09-23T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,0.538,0.628,False,True,538dd1124c4e3f90c6ad,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""意大利女足U20<font color=#880000>(中)</font>"", ""away_team"": ""西班牙女足U20"", ""competition"": ""世女杯U20"", ""home_handicap_signed"": -1.25, ""away_handicap_signed"": 1.25, ""home_water_hk"": 0.94, ""away_water_hk"": 0.88, ""titan_home_handicap_signed"": -1.25, ""titan_away_handicap_signed"": 1.25, ""giving_team"": ""西班牙女足U20"", ""receiving_team"": ""意大利女足U20<font color=#880000>(中)</font>"", ""giving_water"": 0.88, ""receiving_water"": 0.94, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",世女杯U20,EVALUATED,N,,"[""BUCKET_1.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",538dd1124c4e3f90c6ad,,False,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,意大利女足U20<font color=#880000>(中)</font>,0.94,1.25,西班牙女足U20,giving,0.88,意大利女足U20<font color=#880000>(中)</font>,receiving,1.25,0.94,"{""W"": 0.2830188679245283, ""HW"": 0.2830188679245283, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4339622641509434}",-0.03490566037735854,-0.22791674906981052,-0.1856129440688079,-0.031262248797783165,0.12247821154609634,0.16390641966543296,0.393,"{""team"": ""西班牙女足U20"", ""water"": 0.88, ""EV_mean"": -0.04264150943396225, ""EV_p10"": -0.18775420898090933, ""P_EV_gt_0"": 0.3436, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""意大利女足U20<font color=#880000>(中)</font>"", ""water"": 0.94, ""EV_mean"": -0.03490566037735854, ""EV_p10"": -0.18208364466277688, ""P_EV_gt_0"": 0.3912, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,,
3089653,2026-09-23,2026-09-23T21:00:00+08:00,2026-09-23T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,13.315,13.336,False,True,,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""马拉维U20"", ""away_team"": ""科摩罗U20"", ""competition"": ""非青杯外"", ""home_handicap_signed"": 1.0, ""away_handicap_signed"": -1.0, ""home_water_hk"": 0.6, ""away_water_hk"": 1.11, ""titan_home_handicap_signed"": 1.0, ""titan_away_handicap_signed"": -1.0, ""giving_team"": ""马拉维U20"", ""receiving_team"": ""科摩罗U20"", ""giving_water"": 0.6, ""receiving_water"": 1.11, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",非青杯外,EVALUATED,B,,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",f5f03c91dff9b132e15c,,False,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,科摩罗U20,1.11,1.0,马拉维U20,giving,0.6,科摩罗U20,receiving,1.0,1.11,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.11210526315789476,-0.06432551135407505,-0.024803069566490754,0.11324411154570979,0.24951753444237634,0.28655488546142827,0.8512,"{""team"": ""马拉维U20"", ""water"": 0.6, ""EV_mean"": -0.20789473684210524, ""EV_p10"": -0.3115366066344031, ""P_EV_gt_0"": 0.0042, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""科摩罗U20"", ""water"": 1.11, ""EV_mean"": 0.11210526315789476, ""EV_p10"": -0.022742368177066097, ""P_EV_gt_0"": 0.8568, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,True,,,,,,,,
3089654,2026-09-23,2026-09-23T21:00:00+08:00,2026-09-23T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,0.538,0.628,False,True,30077684ed8398d34ffe,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""赞比亚U20"", ""away_team"": ""博茨瓦纳U20"", ""competition"": ""非青杯外"", ""home_handicap_signed"": 2.0, ""away_handicap_signed"": -2.0, ""home_water_hk"": 0.84, ""away_water_hk"": 0.92, ""titan_home_handicap_signed"": 2.0, ""titan_away_handicap_signed"": -2.0, ""giving_team"": ""赞比亚U20"", ""receiving_team"": ""博茨瓦纳U20"", ""giving_water"": 0.84, ""receiving_water"": 0.92, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",非青杯外,EVALUATED,C,,"[""BUCKET_2.00"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",30077684ed8398d34ffe,,False,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,赞比亚U20,0.84,2.0,博茨瓦纳U20,receiving,0.92,赞比亚U20,giving,-2.0,0.84,"{""W"": 0.5625, ""HW"": 0.0, ""P"": 0.125, ""HL"": 0.0, ""L"": 0.3125}",0.15999999999999998,-0.19344905767421638,-0.11111699538066228,0.1675185749259524,0.409730674451962,0.46488041271160546,0.785,"{""team"": ""赞比亚U20"", ""water"": 0.84, ""EV_mean"": 0.15999999999999998, ""EV_p10"": -0.10903323431078549, ""P_EV_gt_0"": 0.789, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""博茨瓦纳U20"", ""water"": 0.92, ""EV_mean"": -0.27499999999999997, ""EV_p10"": -0.5381870703982454, ""P_EV_gt_0"": 0.1, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,,
