match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,decision_id,normalized_intent,intent_source,candidate_side,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,reason_codes,started_lock,real_money,score,result,pnl_1u,settlement_status,result_state,result_source,settlement_updated_at,settlement
3012304,2026-09-17,2026-09-17T21:15:00+08:00,2026-09-17T21:15:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_203052,2026-09-17T20:32:24.585178+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,0.026,0.71,0.736,False,True,38d220d6001180d65c84,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T20:32:24.585178+08:00"", ""home_team"": ""奥伦堡加索维克"", ""away_team"": ""克拉斯诺达尔"", ""competition"": ""俄超"", ""home_handicap_signed"": -0.75, ""away_handicap_signed"": 0.75, ""home_water_hk"": 1.06, ""away_water_hk"": 0.83, ""titan_home_handicap_signed"": -0.75, ""titan_away_handicap_signed"": 0.75, ""giving_team"": ""克拉斯诺达尔"", ""receiving_team"": ""奥伦堡加索维克"", ""giving_water"": 0.83, ""receiving_water"": 1.06, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T20:30:52+08:00"", ""last_confirmed_at"": ""2026-09-17T20:30:52+08:00"", ""run_id"": ""RUN_20260917_203052""}",俄超,FROZEN_PREMATCH_DECISION,C,,38d220d6001180d65c84,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,奥伦堡加索维克,1.06,0.75,克拉斯诺达尔,giving,0.83,奥伦堡加索维克,receiving,0.75,1.06,"{""W"": 0.44166666666666665, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.25833333333333336, ""L"": 0.3}",0.03899999999999998,-0.0971082869540898,-0.06749933968054161,0.039309740994798004,0.14825091184512595,0.1775325090942873,0.6762,"{""team"": ""克拉斯诺达尔"", ""water"": 0.83, ""EV_mean"": -0.08545833333333336, ""EV_p10"": -0.18301260543629622, ""P_EV_gt_0"": 0.1234, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""奥伦堡加索维克"", ""water"": 1.06, ""EV_mean"": 0.03899999999999998, ""EV_p10"": -0.06748037443424343, ""P_EV_gt_0"": 0.6812, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""STARTED_DECISION_LOCKED""]",True,False,,,,,,,,
3074089,2026-09-17,2026-09-17T22:45:00+08:00,2026-09-17T22:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_222746,2026-09-17T22:29:30.141242+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,0.029,0.258,0.287,False,True,22127640bb8bb1603c30,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T22:29:30.141242+08:00"", ""home_team"": ""AEK雅典"", ""away_team"": ""潘塞莱科斯"", ""competition"": ""希腊杯"", ""home_handicap_signed"": 2.75, ""away_handicap_signed"": -2.75, ""home_water_hk"": 0.89, ""away_water_hk"": 0.93, ""titan_home_handicap_signed"": 2.75, ""titan_away_handicap_signed"": -2.75, ""giving_team"": ""AEK雅典"", ""receiving_team"": ""潘塞莱科斯"", ""giving_water"": 0.89, ""receiving_water"": 0.93, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T22:27:46+08:00"", ""last_confirmed_at"": ""2026-09-17T22:27:46+08:00"", ""run_id"": ""RUN_20260917_222746""}",希腊杯,EVALUATED,B,,22127640bb8bb1603c30,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,AEK雅典,0.89,2.75,潘塞莱科斯,receiving,0.93,AEK雅典,giving,-2.75,0.89,"{""W"": 0.4, ""HW"": 0.4, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.2}",0.334,-0.20859803212091216,-0.06046935343261345,0.3850985346997363,0.6533336200802425,0.7106848946537418,0.8678,"{""team"": ""AEK雅典"", ""water"": 0.89, ""EV_mean"": 0.334, ""EV_p10"": -0.07248570564607454, ""P_EV_gt_0"": 0.8656, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""潘塞莱科斯"", ""water"": 0.93, ""EV_mean"": -0.41400000000000003, ""EV_p10"": -0.7452875884566845, ""P_EV_gt_0"": 0.0982, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_2.75"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",,False,,,,,,,,
2953376,2026-09-17,2026-09-17T23:00:00+08:00,2026-09-17T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_222746,2026-09-17T22:29:30.141242+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,0.029,0.508,0.537,False,True,7a0508d5f9bf35956957,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T22:29:30.141242+08:00"", ""home_team"": ""阿迪拿奥"", ""away_team"": ""奥达巴斯"", ""competition"": ""哈萨克超"", ""home_handicap_signed"": -1.0, ""away_handicap_signed"": 1.0, ""home_water_hk"": 1.05, ""away_water_hk"": 0.77, ""titan_home_handicap_signed"": -1.0, ""titan_away_handicap_signed"": 1.0, ""giving_team"": ""奥达巴斯"", ""receiving_team"": ""阿迪拿奥"", ""giving_water"": 0.77, ""receiving_water"": 1.05, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T22:27:46+08:00"", ""last_confirmed_at"": ""2026-09-17T22:27:46+08:00"", ""run_id"": ""RUN_20260917_222746""}",哈萨克超,EVALUATED,C,,7a0508d5f9bf35956957,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,阿迪拿奥,1.05,1.0,奥达巴斯,giving,0.77,阿迪拿奥,receiving,1.0,1.05,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.08684210526315789,-0.0824388952253517,-0.04580439097670719,0.08688663076993353,0.22205112175685154,0.2597727275895656,0.8004,"{""team"": ""奥达巴斯"", ""water"": 0.77, ""EV_mean"": -0.14749999999999996, ""EV_p10"": -0.262511607611847, ""P_EV_gt_0"": 0.0442, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""阿迪拿奥"", ""water"": 1.05, ""EV_mean"": 0.08684210526315789, ""EV_p10"": -0.04630303182210044, ""P_EV_gt_0"": 0.7978, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",,False,,,,,,,,
3012302,2026-09-17,2026-09-17T23:30:00+08:00,2026-09-17T23:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_222746,2026-09-17T22:29:30.141242+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,0.029,1.008,1.037,False,True,09ad90d3d226d1fdd109,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T22:29:30.141242+08:00"", ""home_team"": ""罗斯托夫"", ""away_team"": ""莫斯科迪纳摩"", ""competition"": ""俄超"", ""home_handicap_signed"": -0.25, ""away_handicap_signed"": 0.25, ""home_water_hk"": 1.06, ""away_water_hk"": 0.83, ""titan_home_handicap_signed"": -0.25, ""titan_away_handicap_signed"": 0.25, ""giving_team"": ""莫斯科迪纳摩"", ""receiving_team"": ""罗斯托夫"", ""giving_water"": 0.83, ""receiving_water"": 1.06, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T22:27:46+08:00"", ""last_confirmed_at"": ""2026-09-17T22:27:46+08:00"", ""run_id"": ""RUN_20260917_222746""}",俄超,EVALUATED,C,,09ad90d3d226d1fdd109,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,罗斯托夫,1.06,0.25,莫斯科迪纳摩,giving,0.83,罗斯托夫,receiving,0.25,1.06,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",0.027256944444444486,-0.06202392576520954,-0.04199734037890618,0.026876542177309837,0.09608532343605253,0.11485072085923731,0.6968,"{""team"": ""莫斯科迪纳摩"", ""water"": 0.83, ""EV_mean"": -0.07375000000000001, ""EV_p10"": -0.13521493049866534, ""P_EV_gt_0"": 0.0566, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""罗斯托夫"", ""water"": 1.06, ""EV_mean"": 0.027256944444444486, ""EV_p10"": -0.04165619229458517, ""P_EV_gt_0"": 0.6926, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",,False,,,,,,,,
3085757,2026-09-17,2026-09-18T00:00:00+08:00,2026-09-18T00:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_222746,2026-09-17T22:29:30.141242+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,0.029,1.508,1.537,False,True,45a567dd22451128891b,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T22:29:30.141242+08:00"", ""home_team"": ""多格拉<font color=#880000>(中)</font>"", ""away_team"": ""艾沙尔特"", ""competition"": ""约超联"", ""home_handicap_signed"": -0.25, ""away_handicap_signed"": 0.25, ""home_water_hk"": 1.05, ""away_water_hk"": 0.65, ""titan_home_handicap_signed"": -0.25, ""titan_away_handicap_signed"": 0.25, ""giving_team"": ""艾沙尔特"", ""receiving_team"": ""多格拉<font color=#880000>(中)</font>"", ""giving_water"": 0.65, ""receiving_water"": 1.05, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T22:27:46+08:00"", ""last_confirmed_at"": ""2026-09-17T22:27:46+08:00"", ""run_id"": ""RUN_20260917_222746""}",约超联,EVALUATED,C,,45a567dd22451128891b,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,多格拉<font color=#880000>(中)</font>,1.05,0.25,艾沙尔特,giving,0.65,多格拉<font color=#880000>(中)</font>,receiving,0.25,1.05,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",0.023003472222222265,-0.06595576513933482,-0.044949644510796916,0.021711758606825116,0.0897731949815232,0.10852162297244888,0.6688,"{""team"": ""艾沙尔特"", ""water"": 0.65, ""EV_mean"": -0.15, ""EV_p10"": -0.20190449161007767, ""P_EV_gt_0"": 0.0002, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""多格拉<font color=#880000>(中)</font>"", ""water"": 1.05, ""EV_mean"": 0.023003472222222265, ""EV_p10"": -0.043842913819329754, ""P_EV_gt_0"": 0.6722, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",,False,,,,,,,,
3001827,2026-09-17,2026-09-18T00:00:00+08:00,2026-09-18T00:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_222746,2026-09-17T22:29:30.141242+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,0.029,1.508,1.537,False,True,fb8756170d48f9941e30,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T22:29:30.141242+08:00"", ""home_team"": ""特拉维夫叶胡达"", ""away_team"": ""赫兹立亚马卡比"", ""competition"": ""以甲"", ""home_handicap_signed"": 1.0, ""away_handicap_signed"": -1.0, ""home_water_hk"": 0.65, ""away_water_hk"": 1.05, ""titan_home_handicap_signed"": 1.0, ""titan_away_handicap_signed"": -1.0, ""giving_team"": ""特拉维夫叶胡达"", ""receiving_team"": ""赫兹立亚马卡比"", ""giving_water"": 0.65, ""receiving_water"": 1.05, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T22:27:46+08:00"", ""last_confirmed_at"": ""2026-09-17T22:27:46+08:00"", ""run_id"": ""RUN_20260917_222746""}",以甲,EVALUATED,C,,fb8756170d48f9941e30,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,赫兹立亚马卡比,1.05,1.0,特拉维夫叶胡达,giving,0.65,赫兹立亚马卡比,receiving,1.0,1.05,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.08684210526315789,-0.08313816377458433,-0.04405123348367773,0.0867502858764187,0.2206995598332268,0.2558747025727796,0.7996,"{""team"": ""特拉维夫叶胡达"", ""water"": 0.65, ""EV_mean"": -0.1901315789473684, ""EV_p10"": -0.298172949032014, ""P_EV_gt_0"": 0.0118, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""赫兹立亚马卡比"", ""water"": 1.05, ""EV_mean"": 0.08684210526315789, ""EV_p10"": -0.04907556385381745, ""P_EV_gt_0"": 0.7944, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",,False,,,,,,,,
3091063,2026-09-17,2026-09-18T00:30:00+08:00,2026-09-18T00:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_222746,2026-09-17T22:29:30.141242+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,0.029,2.008,2.037,False,True,26978c1e0c78c060c600,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T22:29:30.141242+08:00"", ""home_team"": ""朝鲜女足U20<font color=#880000>(中)</font>"", ""away_team"": ""日本女足U20"", ""competition"": ""世女杯U20"", ""home_handicap_signed"": 0.75, ""away_handicap_signed"": -0.75, ""home_water_hk"": 0.8, ""away_water_hk"": 1.02, ""titan_home_handicap_signed"": 0.75, ""titan_away_handicap_signed"": -0.75, ""giving_team"": ""朝鲜女足U20<font color=#880000>(中)</font>"", ""receiving_team"": ""日本女足U20"", ""giving_water"": 0.8, ""receiving_water"": 1.02, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T22:27:46+08:00"", ""last_confirmed_at"": ""2026-09-17T22:27:46+08:00"", ""run_id"": ""RUN_20260917_222746""}",世女杯U20,EVALUATED,C,,26978c1e0c78c060c600,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,日本女足U20,1.02,0.75,朝鲜女足U20<font color=#880000>(中)</font>,giving,0.8,日本女足U20,receiving,0.75,1.02,"{""W"": 0.44166666666666665, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.25833333333333336, ""L"": 0.3}",0.02133333333333337,-0.11363799917841069,-0.08638301344015686,0.018409342621257097,0.12470264868553699,0.15704632532534485,0.5864,"{""team"": ""朝鲜女足U20<font color=#880000>(中)</font>"", ""water"": 0.8, ""EV_mean"": -0.09833333333333333, ""EV_p10"": -0.19295139949969642, ""P_EV_gt_0"": 0.0932, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""日本女足U20"", ""water"": 1.02, ""EV_mean"": 0.02133333333333337, ""EV_p10"": -0.08716094855027973, ""P_EV_gt_0"": 0.5982, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.75"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",,False,,,,,,,,
3073772,2026-09-17,2026-09-18T00:45:00+08:00,2026-09-18T00:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_222746,2026-09-17T22:29:30.141242+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,0.029,2.258,2.287,False,True,b42295bbad33d39e3446,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T22:29:30.141242+08:00"", ""home_team"": ""OFI克里特"", ""away_team"": ""霍芬海姆"", ""competition"": ""欧罗巴杯"", ""home_handicap_signed"": -1.5, ""away_handicap_signed"": 1.5, ""home_water_hk"": 1.03, ""away_water_hk"": 0.86, ""titan_home_handicap_signed"": -1.5, ""titan_away_handicap_signed"": 1.5, ""giving_team"": ""霍芬海姆"", ""receiving_team"": ""OFI克里特"", ""giving_water"": 0.86, ""receiving_water"": 1.03, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T22:27:46+08:00"", ""last_confirmed_at"": ""2026-09-17T22:27:46+08:00"", ""run_id"": ""RUN_20260917_222746""}",欧罗巴杯,EVALUATED,C,,b42295bbad33d39e3446,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,霍芬海姆,0.86,1.5,OFI克里特,receiving,1.03,霍芬海姆,giving,-1.5,0.86,"{""W"": 0.59375, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.40625}",0.104375,-0.16051240178548826,-0.10479446612698828,0.10732749521141971,0.30882225631970583,0.3577838228952271,0.7446,"{""team"": ""霍芬海姆"", ""water"": 0.86, ""EV_mean"": 0.104375, ""EV_p10"": -0.1038352416350547, ""P_EV_gt_0"": 0.7504, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""OFI克里特"", ""water"": 1.03, ""EV_mean"": -0.17531249999999998, ""EV_p10"": -0.39860617018322864, ""P_EV_gt_0"": 0.1616, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.50"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",,False,,,,,,,,
3075284,2026-09-17,2026-09-18T00:45:00+08:00,2026-09-18T00:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_222746,2026-09-17T22:29:30.141242+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,0.029,2.258,2.287,False,True,e8975c933fdb478eebbf,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T22:29:30.141242+08:00"", ""home_team"": ""索非亚列夫斯基"", ""away_team"": ""萨尔茨堡"", ""competition"": ""欧罗巴杯"", ""home_handicap_signed"": -0.25, ""away_handicap_signed"": 0.25, ""home_water_hk"": 1.07, ""away_water_hk"": 0.82, ""titan_home_handicap_signed"": -0.25, ""titan_away_handicap_signed"": 0.25, ""giving_team"": ""萨尔茨堡"", ""receiving_team"": ""索非亚列夫斯基"", ""giving_water"": 0.82, ""receiving_water"": 1.07, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T22:27:46+08:00"", ""last_confirmed_at"": ""2026-09-17T22:27:46+08:00"", ""run_id"": ""RUN_20260917_222746""}",欧罗巴杯,EVALUATED,C,,e8975c933fdb478eebbf,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,索非亚列夫斯基,1.07,0.25,萨尔茨堡,giving,0.82,索非亚列夫斯基,receiving,0.25,1.07,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",0.03151041666666671,-0.05745122574221695,-0.03630294308859755,0.03208296781879433,0.1010995993454396,0.12024156938953279,0.7334,"{""team"": ""萨尔茨堡"", ""water"": 0.82, ""EV_mean"": -0.07798611111111117, ""EV_p10"": -0.13831256328977615, ""P_EV_gt_0"": 0.0474, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""索非亚列夫斯基"", ""water"": 1.07, ""EV_mean"": 0.03151041666666671, ""EV_p10"": -0.03861278214210967, ""P_EV_gt_0"": 0.7176, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",,False,,,,,,,,
3056751,2026-09-17,2026-09-18T01:00:00+08:00,2026-09-18T01:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_222746,2026-09-17T22:29:30.141242+08:00,2026-09-17T22:27:46+08:00,2026-09-17T22:27:46+08:00,0.029,2.508,2.537,False,True,e740872b4f5c4fd4fda3,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T22:29:30.141242+08:00"", ""home_team"": ""比斯克拉"", ""away_team"": ""贝鲁扎达"", ""competition"": ""阿尔甲"", ""home_handicap_signed"": -0.5, ""away_handicap_signed"": 0.5, ""home_water_hk"": 1.04, ""away_water_hk"": 0.78, ""titan_home_handicap_signed"": -0.5, ""titan_away_handicap_signed"": 0.5, ""giving_team"": ""贝鲁扎达"", ""receiving_team"": ""比斯克拉"", ""giving_water"": 0.78, ""receiving_water"": 1.04, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T22:27:46+08:00"", ""last_confirmed_at"": ""2026-09-17T22:27:46+08:00"", ""run_id"": ""RUN_20260917_222746""}",阿尔甲,EVALUATED,C,,e740872b4f5c4fd4fda3,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,比斯克拉,1.04,0.5,贝鲁扎达,giving,0.78,比斯克拉,receiving,0.5,1.04,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",0.02582857142857148,-0.10291858196937859,-0.07716821525964179,0.024718146805963237,0.1278910673410697,0.15544096354421771,0.6266,"{""team"": ""贝鲁扎达"", ""water"": 0.78, ""EV_mean"": -0.11508571428571429, ""EV_p10"": -0.20219206362316283, ""P_EV_gt_0"": 0.0448, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""比斯克拉"", ""water"": 1.04, ""EV_mean"": 0.02582857142857148, ""EV_p10"": -0.07146652351498523, ""P_EV_gt_0"": 0.6328, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",,False,,,,,,,,
