match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,decision_id,normalized_intent,intent_source,candidate_side,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,reason_codes,real_money,frozen_selection_lock
3001021,2026-09-25,2026-09-26T00:00:00+08:00,2026-09-26T00:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_090510,2026-09-25T09:06:45.777321+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,0.026,14.887,14.914,False,True,,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T09:06:45.777321+08:00"", ""home_team"": ""冈比亚"", ""away_team"": ""索马里"", ""competition"": ""非洲杯"", ""home_handicap_signed"": 2.25, ""away_handicap_signed"": -2.25, ""home_water_hk"": 0.8, ""away_water_hk"": 0.96, ""titan_home_handicap_signed"": 2.25, ""titan_away_handicap_signed"": -2.25, ""giving_team"": ""冈比亚"", ""receiving_team"": ""索马里"", ""giving_water"": 0.8, ""receiving_water"": 0.96, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-25T09:05:11+08:00"", ""last_confirmed_at"": ""2026-09-25T09:05:11+08:00"", ""run_id"": ""RUN_20260925_090510""}",非洲杯,EVALUATED,C,,6e3761039a4ab6f776f8,真实示强/阻上,MARKET_MOVE_LINE_STRENGTH_WITH_GIVING_RESISTANCE,giving,冈比亚,0.8,2.25,索马里,receiving,0.96,冈比亚,giving,-2.25,0.8,"{""W"": 0.5, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.2222222222222222, ""L"": 0.2777777777777778}",0.011111111111111127,-0.3002074140699526,-0.23439193727863167,0.020415391864922333,0.2531132504938113,0.3111527781148077,0.5386,"{""team"": ""冈比亚"", ""water"": 0.8, ""EV_mean"": 0.011111111111111127, ""EV_p10"": -0.2365620394336036, ""P_EV_gt_0"": 0.5336, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""索马里"", ""water"": 0.96, ""EV_mean"": -0.1266666666666667, ""EV_p10"": -0.3895284051187936, ""P_EV_gt_0"": 0.2792, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_2.25"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_LINE_STRENGTH_WITH_GIVING_RESISTANCE""]",False,True
3001117,2026-09-25,2026-09-26T00:00:00+08:00,2026-09-26T00:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_090510,2026-09-25T09:06:45.777321+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,0.026,14.887,14.914,False,True,,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T09:06:45.777321+08:00"", ""home_team"": ""卢旺达"", ""away_team"": ""利比里亚"", ""competition"": ""非洲杯"", ""home_handicap_signed"": 0.5, ""away_handicap_signed"": -0.5, ""home_water_hk"": 0.76, ""away_water_hk"": 1.0, ""titan_home_handicap_signed"": 0.5, ""titan_away_handicap_signed"": -0.5, ""giving_team"": ""卢旺达"", ""receiving_team"": ""利比里亚"", ""giving_water"": 0.76, ""receiving_water"": 1.0, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-25T09:05:11+08:00"", ""last_confirmed_at"": ""2026-09-25T09:05:11+08:00"", ""run_id"": ""RUN_20260925_090510""}",非洲杯,EVALUATED,C,,389ef14a389ab6c3d2d8,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,利比里亚,1.0,0.5,卢旺达,giving,0.76,利比里亚,receiving,0.5,1.0,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",0.005714285714285727,-0.11425685935383001,-0.09140884781254033,0.004749632980033391,0.10662146157316549,0.13200915776665834,0.5252,"{""team"": ""卢旺达"", ""water"": 0.76, ""EV_mean"": -0.12502857142857143, ""EV_p10"": -0.20978206915225284, ""P_EV_gt_0"": 0.0312, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""利比里亚"", ""water"": 1.0, ""EV_mean"": 0.005714285714285727, ""EV_p10"": -0.09112657056838236, ""P_EV_gt_0"": 0.523, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,True
2921943,2026-09-25,2026-09-26T00:00:00+08:00,2026-09-26T00:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_090510,2026-09-25T09:06:45.777321+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,0.026,14.887,14.914,False,True,,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T09:06:45.777321+08:00"", ""home_team"": ""卡亚尼卡帕"", ""away_team"": ""哈卡"", ""competition"": ""芬甲"", ""home_handicap_signed"": -1.0, ""away_handicap_signed"": 1.0, ""home_water_hk"": 1.06, ""away_water_hk"": 0.82, ""titan_home_handicap_signed"": -1.0, ""titan_away_handicap_signed"": 1.0, ""giving_team"": ""哈卡"", ""receiving_team"": ""卡亚尼卡帕"", ""giving_water"": 0.82, ""receiving_water"": 1.06, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-25T09:05:11+08:00"", ""last_confirmed_at"": ""2026-09-25T09:05:11+08:00"", ""run_id"": ""RUN_20260925_090510""}",芬甲,EVALUATED,C,,f358f5a3032f7f3366c0,阻下/下盘保护,FLAT_LINE_GIVING_WATER_RISE,receiving,卡亚尼卡帕,1.06,1.0,哈卡,giving,0.82,卡亚尼卡帕,receiving,1.0,1.06,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.09105263157894739,-0.0822268982808661,-0.04419752392016418,0.08554820526191698,0.2178087417051376,0.25489775704418005,0.8012,"{""team"": ""哈卡"", ""water"": 0.82, ""EV_mean"": -0.12973684210526315, ""EV_p10"": -0.24661407010052316, ""P_EV_gt_0"": 0.0808, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""卡亚尼卡帕"", ""water"": 1.06, ""EV_mean"": 0.09105263157894739, ""EV_p10"": -0.039411481533805304, ""P_EV_gt_0"": 0.8146, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",False,True
3014092,2026-09-25,2026-09-26T02:30:00+08:00,2026-09-26T02:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_090510,2026-09-25T09:06:45.777321+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,0.026,17.387,17.414,False,True,,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T09:06:45.777321+08:00"", ""home_team"": ""赫罗纳"", ""away_team"": ""阿尔巴塞特"", ""competition"": ""西乙"", ""home_handicap_signed"": 1.0, ""away_handicap_signed"": -1.0, ""home_water_hk"": 0.92, ""away_water_hk"": 0.96, ""titan_home_handicap_signed"": 1.0, ""titan_away_handicap_signed"": -1.0, ""giving_team"": ""赫罗纳"", ""receiving_team"": ""阿尔巴塞特"", ""giving_water"": 0.92, ""receiving_water"": 0.96, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-25T09:05:11+08:00"", ""last_confirmed_at"": ""2026-09-25T09:05:11+08:00"", ""run_id"": ""RUN_20260925_090510""}",西乙,EVALUATED,C,,7be58d19c9fce18b545c,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,阿尔巴塞特,0.96,1.0,赫罗纳,giving,0.92,阿尔巴塞特,receiving,1.0,0.96,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.04894736842105257,-0.11539298202089171,-0.0774627015309502,0.050462173672687294,0.17606606696177052,0.2086909368999027,0.6862,"{""team"": ""赫罗纳"", ""water"": 0.92, ""EV_mean"": -0.09421052631578947, ""EV_p10"": -0.2147663682194204, ""P_EV_gt_0"": 0.172, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""阿尔巴塞特"", ""water"": 0.96, ""EV_mean"": 0.04894736842105257, ""EV_p10"": -0.07955546547304826, ""P_EV_gt_0"": 0.6904, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,True
2981430,2026-09-25,2026-09-26T02:45:00+08:00,2026-09-26T02:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_090510,2026-09-25T09:06:45.777321+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,0.026,17.637,17.664,False,True,,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T09:06:45.777321+08:00"", ""home_team"": ""土耳其"", ""away_team"": ""法国"", ""competition"": ""欧国联"", ""home_handicap_signed"": -1.5, ""away_handicap_signed"": 1.5, ""home_water_hk"": 0.88, ""away_water_hk"": 1.0, ""titan_home_handicap_signed"": -1.5, ""titan_away_handicap_signed"": 1.5, ""giving_team"": ""法国"", ""receiving_team"": ""土耳其"", ""giving_water"": 1.0, ""receiving_water"": 0.88, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-25T09:05:11+08:00"", ""last_confirmed_at"": ""2026-09-25T09:05:11+08:00"", ""run_id"": ""RUN_20260925_090510""}",欧国联,EVALUATED,B,,d5c54e367a902b9abf6f,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,法国,1.0,1.5,土耳其,receiving,0.88,法国,giving,-1.5,1.0,"{""W"": 0.59375, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.40625}",0.1875,-0.10379706658598914,-0.03336447021167688,0.19270141367230847,0.4099469513648832,0.46411802696130944,0.8596,"{""team"": ""法国"", ""water"": 1.0, ""EV_mean"": 0.1875, ""EV_p10"": -0.035551920058389364, ""P_EV_gt_0"": 0.8622, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""土耳其"", ""water"": 0.88, ""EV_mean"": -0.23625000000000002, ""EV_p10"": -0.4473262907702785, ""P_EV_gt_0"": 0.0744, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.50"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",False,True
2981480,2026-09-25,2026-09-26T02:45:00+08:00,2026-09-26T02:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_090510,2026-09-25T09:06:45.777321+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,0.026,17.637,17.664,False,True,,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T09:06:45.777321+08:00"", ""home_team"": ""瑞典"", ""away_team"": ""罗马尼亚"", ""competition"": ""欧国联"", ""home_handicap_signed"": 1.25, ""away_handicap_signed"": -1.25, ""home_water_hk"": 1.05, ""away_water_hk"": 0.83, ""titan_home_handicap_signed"": 1.25, ""titan_away_handicap_signed"": -1.25, ""giving_team"": ""瑞典"", ""receiving_team"": ""罗马尼亚"", ""giving_water"": 1.05, ""receiving_water"": 0.83, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-25T09:05:11+08:00"", ""last_confirmed_at"": ""2026-09-25T09:05:11+08:00"", ""run_id"": ""RUN_20260925_090510""}",欧国联,EVALUATED,C,,4209fb14452028ba3b20,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,瑞典,1.05,1.25,罗马尼亚,receiving,0.83,瑞典,giving,-1.25,1.05,"{""W"": 0.4339622641509434, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.2830188679245283, ""L"": 0.2830188679245283}",0.031132075471698106,-0.1712071605592522,-0.12772757955485237,0.03009814258758181,0.19300287848053532,0.24053932892309876,0.595,"{""team"": ""瑞典"", ""water"": 1.05, ""EV_mean"": 0.031132075471698106, ""EV_p10"": -0.13093578638260422, ""P_EV_gt_0"": 0.588, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""罗马尼亚"", ""water"": 0.83, ""EV_mean"": -0.08160377358490573, ""EV_p10"": -0.2251471816374136, ""P_EV_gt_0"": 0.2338, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.25"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",False,True
2939060,2026-09-25,2026-09-26T02:45:00+08:00,2026-09-26T02:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,15.168,15.21,False,True,cc9200299b79f7968070,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""特瑞特联"", ""away_team"": ""费恩哈普"", ""competition"": ""爱甲"", ""home_handicap_signed"": 0.75, ""away_handicap_signed"": -0.75, ""home_water_hk"": 0.78, ""away_water_hk"": 0.98, ""titan_home_handicap_signed"": 0.75, ""titan_away_handicap_signed"": -0.75, ""giving_team"": ""特瑞特联"", ""receiving_team"": ""费恩哈普"", ""giving_water"": 0.78, ""receiving_water"": 0.98, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",爱甲,EVALUATED,C,,cc9200299b79f7968070,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,费恩哈普,0.98,0.75,特瑞特联,giving,0.78,费恩哈普,receiving,0.75,0.98,"{""W"": 0.44166666666666665, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.25833333333333336, ""L"": 0.3}",0.0036666666666666514,-0.12931652834654073,-0.10119356565195498,0.004438492906584712,0.10600018507564685,0.13631604323245744,0.5226,"{""team"": ""特瑞特联"", ""water"": 0.78, ""EV_mean"": -0.10691666666666666, ""EV_p10"": -0.2031087822973362, ""P_EV_gt_0"": 0.071, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""费恩哈普"", ""water"": 0.98, ""EV_mean"": 0.0036666666666666514, ""EV_p10"": -0.09944309823575109, ""P_EV_gt_0"": 0.5166, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.75"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,
3001057,2026-09-25,2026-09-26T03:00:00+08:00,2026-09-26T03:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,15.418,15.46,False,True,2b44d47e8954fa4bb3e7,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""布基纳法索"", ""away_team"": ""贝宁"", ""competition"": ""非洲杯"", ""home_handicap_signed"": 1.0, ""away_handicap_signed"": -1.0, ""home_water_hk"": 0.8, ""away_water_hk"": 0.96, ""titan_home_handicap_signed"": 1.0, ""titan_away_handicap_signed"": -1.0, ""giving_team"": ""布基纳法索"", ""receiving_team"": ""贝宁"", ""giving_water"": 0.8, ""receiving_water"": 0.96, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",非洲杯,EVALUATED,C,,c6395fc13d9e069f6ed3,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,贝宁,0.96,1.0,布基纳法索,giving,0.8,贝宁,receiving,1.0,0.96,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.04894736842105257,-0.11234566767992266,-0.07916273479504987,0.04893696889650051,0.1720429538108279,0.20637173616008647,0.6836,"{""team"": ""布基纳法索"", ""water"": 0.8, ""EV_mean"": -0.13684210526315788, ""EV_p10"": -0.2500278527358534, ""P_EV_gt_0"": 0.067, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""贝宁"", ""water"": 0.96, ""EV_mean"": 0.04894736842105257, ""EV_p10"": -0.08033735484783255, ""P_EV_gt_0"": 0.695, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,
2940202,2026-09-25,2026-09-26T06:30:00+08:00,2026-09-26T06:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_090510,2026-09-25T09:06:45.777321+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,0.026,21.387,21.414,False,True,,MONITORING_BUCKET,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T09:06:45.777321+08:00"", ""home_team"": ""诺瓦里桑蒂诺"", ""away_team"": ""圣贝纳多"", ""competition"": ""巴西乙"", ""home_handicap_signed"": 1.0, ""away_handicap_signed"": -1.0, ""home_water_hk"": 0.94, ""away_water_hk"": 0.94, ""titan_home_handicap_signed"": 1.0, ""titan_away_handicap_signed"": -1.0, ""giving_team"": ""诺瓦里桑蒂诺"", ""receiving_team"": ""圣贝纳多"", ""giving_water"": 0.94, ""receiving_water"": 0.94, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-25T09:05:11+08:00"", ""last_confirmed_at"": ""2026-09-25T09:05:11+08:00"", ""run_id"": ""RUN_20260925_090510""}",巴西乙,EVALUATED,C,,e79a67eea43aa316c95c,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,圣贝纳多,0.94,1.0,诺瓦里桑蒂诺,giving,0.94,圣贝纳多,receiving,1.0,0.94,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.04052631578947363,-0.12191114744481724,-0.08557741802974145,0.04007401966386581,0.16499869408633128,0.20094392384328968,0.6652,"{""team"": ""诺瓦里桑蒂诺"", ""water"": 0.94, ""EV_mean"": -0.08710526315789474, ""EV_p10"": -0.21056405601355804, ""P_EV_gt_0"": 0.1798, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""圣贝纳多"", ""water"": 0.94, ""EV_mean"": 0.04052631578947363, ""EV_p10"": -0.08187998600407742, ""P_EV_gt_0"": 0.6642, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,True
3086928,2026-09-25,2026-09-26T07:00:00+08:00,2026-09-26T07:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,19.418,19.46,False,True,03875ed50680fcb03be9,MONITORING_BUCKET,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""科洛科洛"", ""away_team"": ""奥达斯"", ""competition"": ""智利杯"", ""home_handicap_signed"": 1.0, ""away_handicap_signed"": -1.0, ""home_water_hk"": 0.86, ""away_water_hk"": 0.96, ""titan_home_handicap_signed"": 1.0, ""titan_away_handicap_signed"": -1.0, ""giving_team"": ""科洛科洛"", ""receiving_team"": ""奥达斯"", ""giving_water"": 0.86, ""receiving_water"": 0.96, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",智利杯,EVALUATED,C,,f861fd4010bceca0dad3,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,奥达斯,0.96,1.0,科洛科洛,giving,0.86,奥达斯,receiving,1.0,0.96,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.04894736842105257,-0.11647507620527914,-0.0807308513430689,0.04883536791215931,0.17460639793948796,0.20774045316863343,0.6834,"{""team"": ""科洛科洛"", ""water"": 0.86, ""EV_mean"": -0.11552631578947364, ""EV_p10"": -0.24003649905368177, ""P_EV_gt_0"": 0.1112, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""奥达斯"", ""water"": 0.96, ""EV_mean"": 0.04894736842105257, ""EV_p10"": -0.07712640132921172, ""P_EV_gt_0"": 0.6964, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,
2940204,2026-09-25,2026-09-26T07:30:00+08:00,2026-09-26T07:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_090510,2026-09-25T09:06:45.777321+08:00,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,0.026,22.387,22.414,False,True,,MONITORING_BUCKET,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T09:06:45.777321+08:00"", ""home_team"": ""维拉诺瓦"", ""away_team"": ""隆迪那"", ""competition"": ""巴西乙"", ""home_handicap_signed"": 0.75, ""away_handicap_signed"": -0.75, ""home_water_hk"": 0.82, ""away_water_hk"": 1.06, ""titan_home_handicap_signed"": 0.75, ""titan_away_handicap_signed"": -0.75, ""giving_team"": ""维拉诺瓦"", ""receiving_team"": ""隆迪那"", ""giving_water"": 0.82, ""receiving_water"": 1.06, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-25T09:05:11+08:00"", ""last_confirmed_at"": ""2026-09-25T09:05:11+08:00"", ""run_id"": ""RUN_20260925_090510""}",巴西乙,EVALUATED,C,,015c4f8a689da551f670,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,隆迪那,1.06,0.75,维拉诺瓦,giving,0.82,隆迪那,receiving,0.75,1.06,"{""W"": 0.44166666666666665, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.25833333333333336, ""L"": 0.3}",0.03899999999999998,-0.1002490300110368,-0.06833508886846154,0.04032848615908147,0.14637402117059514,0.17702061981214473,0.6766,"{""team"": ""维拉诺瓦"", ""water"": 0.82, ""EV_mean"": -0.08975, ""EV_p10"": -0.18812158776195703, ""P_EV_gt_0"": 0.1196, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""隆迪那"", ""water"": 1.06, ""EV_mean"": 0.03899999999999998, ""EV_p10"": -0.06615861007284374, ""P_EV_gt_0"": 0.686, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.75"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,True
