version,match_id,change_state,changed_fields,old_action,new_action,old_team,new_team,old_side,new_side,old_line,new_line,old_water,new_water,old_grade,new_grade,old_ev_mean,new_ev_mean,change_reason
V3,2908788,DIRECTION_OR_ACTION_CHANGED,"team,line,water",不投,不投,纽约城（上盘）,无，不投,upper,upper,半球,半球/一球,0.84,0,,,,,team;line;water
V3,2912902,UNCHANGED,,不投,不投,无，不投,无，不投,upper,upper,一球,一球,0,0,,,,,UNCHANGED
V3,2914703,DIRECTION_OR_ACTION_CHANGED,side,不投,不投,无，不投,无，不投,,upper,平手/半球,平手/半球,0,0,,,,,side
V3,2934805,WATER_CHANGED,water,不投,不投,BsAs交流会（上盘）,BsAs交流会（上盘）,upper,upper,半球,半球,0.87,0.9,,,,,water
V3,2940186,UNCHANGED,,不投,不投,诺瓦里桑蒂诺（上盘）,诺瓦里桑蒂诺（上盘）,upper,upper,平手/半球,平手/半球,1.07,1.07,,,,,UNCHANGED
V3,2940192,WATER_CHANGED,water,不投,不投,圣贝纳多（上盘）,圣贝纳多（上盘）,upper,upper,平手,平手,0.84,0.91,,,,,water
V3,2940194,DIRECTION_OR_ACTION_CHANGED,"team,line,water",不投,不投,维拉诺瓦（上盘）,维拉诺瓦（反向=上盘）,upper,upper,一球/球半,一球,1.04,0.8,,,,,team;line;water
V3,2944778,DIRECTION_OR_ACTION_CHANGED,"action,water",不投,可投,武汉三镇（反向=下盘）,武汉三镇（反向=下盘）,lower,lower,半球,半球,0.85,1.01,,,,,action;water
V3,2951653,DIRECTION_OR_ACTION_CHANGED,"team,side,line,water",不投,不投,无，不投,广东广州豹（反向=上盘）,,upper,,平手/半球,0,0.79,,,,,team;side;line;water
V3,2951654,LINE_CHANGED,line,不投,不投,无，不投,无，不投,,,,半球,0,0,,,,,line
V3,2951655,DIRECTION_OR_ACTION_CHANGED,"action,team,side,line,water",不投,可投,无，不投,南通支云（反向=上盘）,,upper,,半球,0,0.81,,,,,action;team;side;line;water
V3,2953374,WATER_CHANGED,water,不投,不投,阿克托比（反向=上盘）,阿克托比（反向=上盘）,upper,upper,半球/一球,半球/一球,0.67,0.65,,,,,water
V3,2953375,WATER_CHANGED,water,不投,不投,阿勒泰瑟美（上盘）,阿勒泰瑟美（上盘）,upper,upper,平手/半球,平手/半球,0.97,0.99,,,,,water
V3,2953378,WATER_CHANGED,water,不投,不投,克孜勒扎尔（反向=上盘）,克孜勒扎尔（反向=上盘）,upper,upper,平手/半球,平手/半球,0.84,0.76,,,,,water
V3,2953379,DIRECTION_OR_ACTION_CHANGED,"team,side,water",不投,不投,无，不投,奥肯咸特普斯（上盘）,,upper,平手/半球,平手/半球,0,1.01,,,,,team;side;water
V3,2953381,WATER_CHANGED,water,不投,不投,斯咸迪苏（上盘）,斯咸迪苏（上盘）,upper,upper,平手/半球,平手/半球,0.9,0.96,,,,,water
V3,2962641,UNCHANGED,,不投,不投,无，不投,无，不投,,,平手,平手,0,0,,,,,UNCHANGED
V3,2962647,UNCHANGED,,不投,不投,无，不投,无，不投,,,半球/一球,半球/一球,0,0,,,,,UNCHANGED
V3,2965036,UNCHANGED,,不投,不投,无，不投,无，不投,,,,,0,0,,,,,UNCHANGED
V3,2965037,UNCHANGED,,不投,不投,无，不投,无，不投,,,,,0,0,,,,,UNCHANGED
V3,2965040,UNCHANGED,,不投,不投,无，不投,无，不投,,,,,0,0,,,,,UNCHANGED
V3,2993801,DIRECTION_OR_ACTION_CHANGED,"action,team,line,water",不投,可投,无，不投,萨索洛（上盘）,upper,upper,平手/半球,平手,0,0.86,,,,,action;team;line;water
V3,2995348,WATER_CHANGED,water,可投,可投,摩纳哥（上盘）,摩纳哥（上盘）,upper,upper,半球,半球,1.04,1.05,,,,,water
V3,2996154,DIRECTION_OR_ACTION_CHANGED,"action,team,side,water",不投,可投,兹沃勒（反向=下盘）,格罗宁根（反向=上盘）,lower,upper,一球,一球,0.87,0.82,,,,,action;team;side;water
V3,2996464,DIRECTION_OR_ACTION_CHANGED,"action,team,side,line,water",可投,不投,赫拉克勒斯（反向=上盘）,阿尔梅勒城（反向=下盘）,upper,lower,平手/半球,半球,0.82,0.85,,,,,action;team;side;line;water
V3,2996465,DIRECTION_OR_ACTION_CHANGED,"action,team,side,line,water",不投,可投,无，不投,赫尔蒙德（反向=下盘）,,lower,半球/一球,半球,0,1.02,,,,,action;team;side;line;water
V3,2996466,LINE_CHANGED,"line,water",不投,不投,FC埃因霍温（反向=下盘）,FC埃因霍温（反向=下盘）,lower,lower,半球,半球/一球,0.83,0.86,,,,,line;water
V3,2996470,UNCHANGED,,不投,不投,无，不投,无，不投,,,平手,平手,0,0,,,,,UNCHANGED
V3,2996471,WATER_CHANGED,water,可投,可投,马斯特里赫特（反向=下盘）,马斯特里赫特（反向=下盘）,lower,lower,半球/一球,半球/一球,1,0.98,,,,,water
V3,2997530,DIRECTION_OR_ACTION_CHANGED,"team,side,water",不投,不投,鲁达士（反向=下盘）,无，不投,lower,upper,半球,半球,0.71,0,,,,,team;side;water
V3,2997726,DIRECTION_OR_ACTION_CHANGED,"action,team,side,water",可投,不投,阿纳西（反向=上盘）,无，不投,upper,,平手/半球,平手/半球,0.79,0,,,,,action;team;side;water
V3,2997728,DIRECTION_OR_ACTION_CHANGED,"team,side,water",不投,不投,克莱蒙（反向=下盘）,无，不投,lower,upper,平手/半球,平手/半球,0.81,0,,,,,team;side;water
V3,2997730,DIRECTION_OR_ACTION_CHANGED,"action,team,water",不投,可投,无，不投,拉瓦勒（上盘）,upper,upper,平手/半球,平手/半球,0.94,1.03,,,,,action;team;water
V3,2997732,DIRECTION_OR_ACTION_CHANGED,"action,team,water",可投,不投,波城（反向=上盘）,无，不投,upper,upper,平手/半球,平手/半球,0.8,0,,,,,action;team;water
V3,2997733,DIRECTION_OR_ACTION_CHANGED,"team,side,water",不投,不投,蒙彼利埃（反向=下盘）,无，不投,lower,upper,半球,半球,0.83,0,,,,,team;side;water
V3,2997734,UNCHANGED,,不投,不投,无，不投,无，不投,upper,upper,平手/半球,平手/半球,0,0,,,,,UNCHANGED
V3,2998121,DIRECTION_OR_ACTION_CHANGED,"team,side,line,water",不投,不投,无，不投,希勒罗德（反向=下盘）,,lower,半球,半球/一球,0,0.85,,,,,team;side;line;water
V3,2998250,DIRECTION_OR_ACTION_CHANGED,"action,team,side,line,water",不投,可投,无，不投,锡尔克堡（反向=下盘）,upper,lower,半球/一球,半球,0,0.91,,,,,action;team;side;line;water
V3,3000081,UNCHANGED,,不投,不投,宫崎棒牛鸟（反向=上盘）,宫崎棒牛鸟（反向=上盘）,upper,upper,平手/半球,平手/半球,0.78,0.78,,,,,UNCHANGED
V3,3000945,UNCHANGED,,不投,不投,无，不投,无，不投,,,平手,平手,0,0,,,,,UNCHANGED
V3,3000946,DIRECTION_OR_ACTION_CHANGED,"action,water",可投,不投,韦尔（反向=上盘）,韦尔（反向=上盘）,upper,upper,半球/一球,半球/一球,0.84,0.6,,,,,action;water
V3,3000947,UNCHANGED,,不投,不投,无，不投,无，不投,,,半球,半球,0,0,,,,,UNCHANGED
V3,3000948,DIRECTION_OR_ACTION_CHANGED,"action,team,side,water",不投,可投,阿劳（反向=下盘）,温特图尔（反向=上盘）,lower,upper,平手/半球,平手/半球,0.84,0.8,,,,,action;team;side;water
V3,3001185,WATER_CHANGED,water,不投,不投,无，不投,无，不投,upper,upper,平手/半球,平手/半球,1,0,,,,,water
V3,3001188,WATER_CHANGED,water,不投,不投,无，不投,无，不投,upper,upper,半球/一球,半球/一球,0.96,1.01,,,,,water
V3,3003575,WATER_CHANGED,water,不投,不投,标准列日（反向=下盘）,标准列日（反向=下盘）,lower,lower,半球/一球,半球/一球,0.82,0.78,,,,,water
V3,3003890,WATER_CHANGED,water,可投,可投,切尔西（反向=上盘）,切尔西（反向=上盘）,upper,upper,平手,平手,0.81,0.82,,,,,water
V3,3005392,DIRECTION_OR_ACTION_CHANGED,"team,side,line,water",不投,不投,布鲁日B队（反向=上盘）,根特B队（反向=下盘）,upper,lower,平手/半球,半球,0.78,0.75,,,,,team;side;line;water
V3,3005393,DIRECTION_OR_ACTION_CHANGED,"action,team,side,water",可投,不投,法兰波垒斯（反向=上盘）,无，不投,upper,,半球,半球,0.8,0,,,,,action;team;side;water
V3,3008237,DIRECTION_OR_ACTION_CHANGED,"side,line,water",不投,不投,无，不投,无，不投,,upper,半球,半球/一球,0,0.98,,,,,side;line;water
V3,3011857,UNCHANGED,,不投,不投,无，不投,无，不投,,,一球/球半,一球/球半,0,0,,,,,UNCHANGED
V3,3012199,DIRECTION_OR_ACTION_CHANGED,"team,side,water",不投,不投,帕特里奥坦斯（反向=上盘）,无，不投,upper,,平手/半球,平手/半球,0.72,0,,,,,team;side;water
V3,3012515,UNCHANGED,,不投,不投,无，不投,无，不投,,,平手/半球,平手/半球,0,0,,,,,UNCHANGED
V3,3012521,DIRECTION_OR_ACTION_CHANGED,"team,side,water",不投,不投,无，不投,普莱西亚（反向=上盘）,,upper,球半,球半,0,0.85,,,,,team;side;water
V3,3013706,WATER_CHANGED,water,可投,可投,西班牙人（反向=上盘）,西班牙人（反向=上盘）,upper,upper,半球,半球,0.84,0.83,,,,,water
V3,3014077,WATER_CHANGED,water,可投,可投,阿尔巴塞特（上盘）,阿尔巴塞特（上盘）,upper,upper,平手/半球,平手/半球,1.07,1.12,,,,,water
