统计日期,数据源,地区,国家,赛事层级,盘口,水位分层,倾向意图,样本,红,红半,走水,黑半,黑,有效胜率,负率,均注盈亏Unit,平均水位,ROI,备注
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,科威特,未知分类,半球,1.01-1.10,阻上/诱下,2,1,0,0,0,1,0.5,0.5,0.05,1.055,0.025,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,沙特,未知分类,平手,0.81-0.90,降温保护/诱下,1,0,0,1,0,0,,,0.0,0.9,0.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,沙特,未知分类,半球/一球,0.71-0.80,降温保护/诱下,1,0,0,0,0,1,0.0,1.0,-1.0,0.76,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,其他系列,南非,未知分类,半球,0.81-0.90,诱上/阻下,1,0,0,0,0,1,0.0,1.0,-1.0,0.81,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,阿根廷,未知分类,平手/半球,0.91-1.00,真实示强/阻上,3,2,0,0,1,0,0.8,0.2,1.43,0.97,0.4767,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,阿根廷,未知分类,平手/半球,0.81-0.90,诱上/阻下,1,1,0,0,0,0,1.0,0.0,0.84,0.84,0.84,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,阿根廷,未知分类,平手,0.81-0.90,诱上/阻下,4,1,0,2,0,1,0.5,0.5,-0.16,0.8275,-0.04,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,阿根廷,未知分类,一球/球半,0.91-1.00,诱下/上盘降温,1,1,0,0,0,0,1.0,0.0,0.95,0.95,0.95,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,欧洲五大系列,英格兰,杯赛,一球/球半,1.01-1.10,阻上/诱下,1,1,0,0,0,0,1.0,0.0,1.04,1.04,1.04,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,欧洲五大系列,英格兰,杯赛,平手,0.91-1.00,真实示弱/阻下,1,0,0,1,0,0,,,0.0,0.96,0.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,欧洲五大系列,英格兰,杯赛,平手/半球,0.81-0.90,真实示弱/阻下,1,1,0,0,0,0,1.0,0.0,0.86,0.86,0.86,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,未识别,未知分类,平手,0.81-0.90,诱上/阻下,1,0,0,1,0,0,,,0.0,0.83,0.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,阿根廷,未知分类,半球,0.91-1.00,真实示强/阻上,1,1,0,0,0,0,1.0,0.0,0.93,0.93,0.93,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,未识别,洲际杯赛,一球/球半,>1.10,阻上/诱下,2,2,0,0,0,0,1.0,0.0,2.22,1.11,1.11,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,其他系列,中国,杯赛,平手,0.81-0.90,降温保护/诱下,2,0,0,0,0,2,0.0,1.0,-2.0,0.82,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,日韩系列,日本,杯赛,两球,1.01-1.10,诱上/阻下,1,1,0,0,0,0,1.0,0.0,1.02,1.02,1.02,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,日韩系列,日本,杯赛,平手,0.91-1.00,诱上/阻下,1,0,0,0,0,1,0.0,1.0,-1.0,0.99,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,日韩系列,日本,杯赛,平手,1.01-1.10,诱上/阻下,1,0,0,1,0,0,,,0.0,1.02,0.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,乌兹别克斯坦,未知分类,球半/两球,0.91-1.00,真实示强/阻上,1,0,1,0,0,0,1.0,0.0,0.495,0.99,0.495,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,沙特,未知分类,平手/半球,>1.10,阻上/诱下,1,0,0,0,1,0,0.0,1.0,-0.5,1.11,-0.5,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,沙特,未知分类,半球/一球,0.81-0.90,诱上/阻下,2,1,0,0,0,1,0.5,0.5,-0.15,0.84,-0.075,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,阿根廷,未知分类,平手/半球,0.91-1.00,降温保护/诱下,2,2,0,0,0,0,1.0,0.0,2.0,1.0,1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,欧洲五大系列,英格兰,杯赛,半球,>1.10,阻上/诱下,1,0,0,0,0,1,0.0,1.0,-1.0,1.11,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,欧洲五大系列,英格兰,杯赛,球半/两球,1.01-1.10,阻上/诱下,1,0,0,0,0,1,0.0,1.0,-1.0,1.08,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,未识别,杯赛,半球,0.81-0.90,诱上/阻下,2,2,0,0,0,0,1.0,0.0,1.66,0.83,0.83,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,未识别,杯赛,平手/半球,0.91-1.00,诱下/上盘降温,2,0,0,0,1,1,0.0,1.0,-1.5,0.94,-0.75,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,哥伦比亚,未知分类,平手/半球,1.01-1.10,阻上/诱下,1,0,0,0,1,0,0.0,1.0,-0.5,1.09,-0.5,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,美国,杯赛,球半,0.81-0.90,诱上/阻下,1,0,0,0,0,1,0.0,1.0,-1.0,0.84,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,巴西,杯赛,半球/一球,1.01-1.10,阻下/下盘保护,1,0,0,0,1,0,0.0,1.0,-0.5,1.03,-0.5,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,智利,杯赛,球半/两球,0.91-1.00,真实示强/阻上,1,1,0,0,0,0,1.0,0.0,0.93,0.93,0.93,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,哥伦比亚,未知分类,一球,0.91-1.00,真实示强/阻上,2,1,0,1,0,0,1.0,0.0,0.99,0.975,0.495,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,北美系列,美国,未知分类,平手/半球,1.01-1.10,阻上/诱下,1,1,0,0,0,0,1.0,0.0,1.09,1.09,1.09,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,其他系列,中国,杯赛,平手/半球,>1.10,降温保护/诱下,1,1,0,0,0,0,1.0,0.0,7.69,7.69,7.69,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,哈萨克斯坦,未知分类,平手/半球,>1.10,降温保护/诱下,1,1,0,0,0,0,1.0,0.0,2.7,2.7,2.7,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,哈萨克斯坦,未知分类,一球,0.71-0.80,降温保护/诱下,1,0,0,1,0,0,,,0.0,0.77,0.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,乌兹别克斯坦,未知分类,半球,0.71-0.80,降温保护/诱下,1,1,0,0,0,0,1.0,0.0,0.8,0.8,0.8,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,乌兹别克斯坦,未知分类,一球/球半,0.81-0.90,降温保护/诱下,1,1,0,0,0,0,1.0,0.0,0.83,0.83,0.83,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,欧洲五大系列,英格兰,杯赛,两球/两球半,0.91-1.00,真实示强/阻上,1,0,0,0,1,0,0.0,1.0,-0.5,0.99,-0.5,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,秘鲁,杯赛,一球/球半,1.01-1.10,阻上/诱下,1,1,0,0,0,0,1.0,0.0,1.07,1.07,1.07,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,玻利维亚,未知分类,两球,1.01-1.10,降温保护/诱下,1,1,0,0,0,0,1.0,0.0,1.02,1.02,1.02,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,日韩系列,韩国,未知分类,平手,0.81-0.90,降温保护/诱下,1,1,0,0,0,0,1.0,0.0,0.81,0.81,0.81,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,哈萨克斯坦,未知分类,半球/一球,0.81-0.90,降温保护/诱下,1,1,0,0,0,0,1.0,0.0,0.81,0.81,0.81,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,乌兹别克斯坦,未知分类,平手/半球,0.91-1.00,降温保护/诱下,1,0,0,0,0,1,0.0,1.0,-1.0,0.95,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,阿联酋,未知分类,半球,>1.10,降温保护/诱下,1,0,0,0,0,1,0.0,1.0,-1.0,1.12,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,卡塔尔,未知分类,一球/球半,0.91-1.00,诱下/上盘降温,1,1,0,0,0,0,1.0,0.0,1.0,1.0,1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,沙特,未知分类,球半/两球,0.91-1.00,真实示强/阻上,1,0,0,0,0,1,0.0,1.0,-1.0,0.99,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,阿根廷,未知分类,半球,1.01-1.10,阻下/下盘保护,2,1,0,0,0,1,0.5,0.5,0.02,1.025,0.01,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,智利,未知分类,平手/半球,0.81-0.90,诱上/阻下,1,0,0,0,0,1,0.0,1.0,-1.0,0.83,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,北美系列,美国,未知分类,平手/半球,>1.10,诱上/阻下,1,0,1,0,0,0,1.0,0.0,0.56,1.12,0.56,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,巴西,未知分类,半球,1.01-1.10,阻上/诱下,1,1,0,0,0,0,1.0,0.0,1.06,1.06,1.06,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,北美系列,美国,未知分类,半球,1.01-1.10,诱上/阻下,1,0,0,0,0,1,0.0,1.0,-1.0,1.05,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,北美系列,美国,未知分类,半球,0.91-1.00,真实示强/阻上,1,0,0,0,0,1,0.0,1.0,-1.0,0.96,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,北美系列,美国,未知分类,平手,1.01-1.10,降温保护/诱下,1,1,0,0,0,0,1.0,0.0,1.06,1.06,1.06,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,哈萨克斯坦,未知分类,平手,0.81-0.90,降温保护/诱下,1,1,0,0,0,0,1.0,0.0,0.9,0.9,0.9,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,科威特,未知分类,平手,0.81-0.90,诱上/阻下,1,0,0,1,0,0,,,0.0,0.84,0.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,玻利维亚,杯赛,平手/半球,0.91-1.00,诱下/上盘降温,1,1,0,0,0,0,1.0,0.0,0.96,0.96,0.96,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,其他系列,中国,杯赛,两球/两球半,0.91-1.00,真实示强/阻上,1,0,0,0,1,0,0.0,1.0,-0.5,0.99,-0.5,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,其他系列,波兰,杯赛,球半,0.81-0.90,诱上/阻下,1,0,0,0,0,1,0.0,1.0,-1.0,0.82,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,其他系列,未识别,杯赛,半球/一球,0.81-0.90,降温保护/诱下,1,0,1,0,0,0,1.0,0.0,0.415,0.83,0.415,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,科威特,未知分类,一球,0.91-1.00,诱下/上盘降温,1,0,0,0,0,1,0.0,1.0,-1.0,0.95,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,欧冠独立赛事,未识别,洲际杯赛,三球,0.81-0.90,诱上/阻下,2,2,0,0,0,0,1.0,0.0,1.66,0.83,0.83,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,欧冠独立赛事,未识别,洲际杯赛,两球,1.01-1.10,阻上/诱下,1,0,0,1,0,0,,,0.0,1.04,0.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,欧洲五大系列,未识别,杯赛,平手/半球,0.81-0.90,诱上/阻下,2,1,0,0,0,1,0.5,0.5,-0.16,0.84,-0.08,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,欧洲五大系列,未识别,杯赛,半球/一球,0.91-1.00,降温保护/诱下,1,0,0,0,0,1,0.0,1.0,-1.0,0.94,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,西亚/中亚系列,沙特,未知分类,两球/两球半,0.81-0.90,诱上/阻下,1,0,0,0,0,1,0.0,1.0,-1.0,0.86,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,欧洲五大系列,未识别,杯赛,半球/一球,0.81-0.90,诱上/阻下,1,0,0,0,0,1,0.0,1.0,-1.0,0.84,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,其他系列,未识别,杯赛,平手/半球,>1.10,阻上/诱下,1,0,0,0,1,0,0.0,1.0,-0.5,1.16,-0.5,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,欧洲五大系列,英格兰,未知分类,平手/半球,0.71-0.80,诱上/阻下,1,1,0,0,0,0,1.0,0.0,0.8,0.8,0.8,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,欧冠独立赛事,未识别,洲际杯赛,半球/一球,0.81-0.90,诱上/阻下,2,2,0,0,0,0,1.0,0.0,1.66,0.83,0.83,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,欧冠独立赛事,未识别,洲际杯赛,一球,1.01-1.10,阻上/诱下,1,0,0,1,0,0,,,0.0,1.04,0.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,欧洲五大系列,英格兰,未知分类,平手/半球,0.81-0.90,诱上/阻下,5,2,0,0,3,0,0.5714,0.4286,0.16,0.83,0.032,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,欧洲五大系列,未识别,杯赛,半球,0.91-1.00,阻上/诱下,1,0,0,0,0,1,0.0,1.0,-1.0,1.0,-1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,未识别,杯赛,半球,0.71-0.80,诱上/阻下,1,1,0,0,0,0,1.0,0.0,0.79,0.79,0.79,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,哥伦比亚,未知分类,平手/半球,0.91-1.00,诱下/上盘降温,1,0,0,0,1,0,0.0,1.0,-0.5,1.0,-0.5,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,智利,未知分类,平手,0.91-1.00,降温保护/诱下,1,1,0,0,0,0,1.0,0.0,0.97,0.97,0.97,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,美国,杯赛,平手/半球,0.81-0.90,诱上/阻下,1,1,0,0,0,0,1.0,0.0,0.81,0.81,0.81,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,未识别,洲际杯赛,一球/球半,0.81-0.90,降温保护/诱下,1,0,0,0,1,0,0.0,1.0,-0.5,0.87,-0.5,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,阿根廷,杯赛,平手/半球,0.81-0.90,诱上/阻下,1,0,0,0,1,0,0.0,1.0,-0.5,0.82,-0.5,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,哥伦比亚,杯赛,平手/半球,0.91-1.00,诱下/上盘降温,1,1,0,0,0,0,1.0,0.0,1.0,1.0,1.0,原页面冻结计划；未修改原选队、盘口、水位
2026-09-12,D:\codex\outputs\football_odds_trader\ledger\bettable_event_detail_2026-09-12.csv,南美系列,智利,未知分类,平手/半球,0.91-1.00,诱下/上盘降温,1,0,0,0,1,0,0.0,1.0,-0.5,0.96,-0.5,原页面冻结计划；未修改原选队、盘口、水位
