match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,decision_id,normalized_intent,intent_source,candidate_side,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,reason_codes,real_money,started_lock,score,result,pnl_1u,settlement_status,result_state,result_source,settlement_updated_at,settlement
3089637,2026-09-18,2026-09-18T18:00:00+08:00,2026-09-18T18:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260918_155805,2026-09-18T16:00:27.683383+08:00,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,0.039,1.992,2.032,False,True,eb7d86a1095c603fc32b,,prior-2026-09-18-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-18T16:00:27.683383+08:00"", ""home_team"": ""毛里求斯U20"", ""away_team"": ""纳米比亚U20"", ""competition"": ""非青杯外"", ""home_handicap_signed"": -1.0, ""away_handicap_signed"": 1.0, ""home_water_hk"": 0.92, ""away_water_hk"": 0.78, ""titan_home_handicap_signed"": -1.0, ""titan_away_handicap_signed"": 1.0, ""giving_team"": ""纳米比亚U20"", ""receiving_team"": ""毛里求斯U20"", ""giving_water"": 0.78, ""receiving_water"": 0.92, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-18T15:58:06+08:00"", ""last_confirmed_at"": ""2026-09-18T15:58:06+08:00"", ""run_id"": ""RUN_20260918_155805""}",非青杯外,EVALUATED,C,,aacbff917c79a17dbcc2,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,毛里求斯U20,0.92,1.0,纳米比亚U20,giving,0.78,毛里求斯U20,receiving,1.0,0.92,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.03210526315789475,-0.12820966164164005,-0.0916212157897543,0.032233159834591296,0.15932359797075185,0.19261814461343013,0.6352,"{""team"": ""纳米比亚U20"", ""water"": 0.78, ""EV_mean"": -0.1439473684210526, ""EV_p10"": -0.2555319510781353, ""P_EV_gt_0"": 0.0574, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""毛里求斯U20"", ""water"": 0.92, ""EV_mean"": 0.03210526315789475, ""EV_p10"": -0.09298332920201391, ""P_EV_gt_0"": 0.644, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,,,,,,,,,
3049668,2026-09-18,2026-09-18T18:30:00+08:00,2026-09-18T18:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260918_155805,2026-09-18T16:00:27.683383+08:00,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,0.039,2.492,2.532,False,True,e8ee97507d185dc0c82b,,prior-2026-09-18-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-18T16:00:27.683383+08:00"", ""home_team"": ""沙特阿拉伯U23<font color=#880000>(中)</font>"", ""away_team"": ""卡塔尔U23"", ""competition"": ""亚运男足"", ""home_handicap_signed"": 1.0, ""away_handicap_signed"": -1.0, ""home_water_hk"": 0.95, ""away_water_hk"": 0.87, ""titan_home_handicap_signed"": 1.0, ""titan_away_handicap_signed"": -1.0, ""giving_team"": ""沙特阿拉伯U23<font color=#880000>(中)</font>"", ""receiving_team"": ""卡塔尔U23"", ""giving_water"": 0.95, ""receiving_water"": 0.87, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-18T15:58:06+08:00"", ""last_confirmed_at"": ""2026-09-18T15:58:06+08:00"", ""run_id"": ""RUN_20260918_155805""}",亚运男足,EVALUATED,C,,e8ee97507d185dc0c82b,阻下/下盘保护,FLAT_LINE_GIVING_WATER_RISE,receiving,卡塔尔U23,0.87,1.0,沙特阿拉伯U23<font color=#880000>(中)</font>,giving,0.95,卡塔尔U23,receiving,1.0,0.87,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.01105263157894737,-0.14559479604874992,-0.10991800863704543,0.008053104451250515,0.13105689288163264,0.16081794288848572,0.5342,"{""team"": ""沙特阿拉伯U23<font color=#880000>(中)</font>"", ""water"": 0.95, ""EV_mean"": -0.08355263157894738, ""EV_p10"": -0.2093948877844442, ""P_EV_gt_0"": 0.1962, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""卡塔尔U23"", ""water"": 0.87, ""EV_mean"": 0.01105263157894737, ""EV_p10"": -0.11160237862802247, ""P_EV_gt_0"": 0.5512, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",False,,,,,,,,,
2951655,2026-09-18,2026-09-18T19:30:00+08:00,2026-09-18T19:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260918_155805,2026-09-18T16:00:27.683383+08:00,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,0.039,3.492,3.532,False,True,095257d6cc3c4cc32385,,prior-2026-09-18-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-18T16:00:27.683383+08:00"", ""home_team"": ""南通支云"", ""away_team"": ""广西恒宸"", ""competition"": ""中甲"", ""home_handicap_signed"": 0.5, ""away_handicap_signed"": -0.5, ""home_water_hk"": 0.81, ""away_water_hk"": 1.01, ""titan_home_handicap_signed"": 0.5, ""titan_away_handicap_signed"": -0.5, ""giving_team"": ""南通支云"", ""receiving_team"": ""广西恒宸"", ""giving_water"": 0.81, ""receiving_water"": 1.01, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-18T15:58:06+08:00"", ""last_confirmed_at"": ""2026-09-18T15:58:06+08:00"", ""run_id"": ""RUN_20260918_155805""}",中甲,EVALUATED,C,,969787d538d3a20e0558,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,广西恒宸,1.01,0.5,南通支云,giving,0.81,广西恒宸,receiving,0.5,1.01,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",0.01074285714285711,-0.11859445313606215,-0.08928996134970468,0.010515668845900827,0.10761370938953507,0.13731289560460763,0.5588,"{""team"": ""南通支云"", ""water"": 0.81, ""EV_mean"": -0.10017142857142858, ""EV_p10"": -0.18727833157818657, ""P_EV_gt_0"": 0.0746, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""广西恒宸"", ""water"": 1.01, ""EV_mean"": 0.01074285714285711, ""EV_p10"": -0.0885247634386443, ""P_EV_gt_0"": 0.5502, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,,,,,,,,,
3037117,2026-09-18,2026-09-18T20:00:00+08:00,2026-09-18T20:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260918_155805,2026-09-18T16:00:27.683383+08:00,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,0.039,3.992,4.032,False,True,0e3ad64b4e3d5406d3d9,,prior-2026-09-18-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-18T16:00:27.683383+08:00"", ""home_team"": ""阿尤塔亚联"", ""away_team"": ""乌泰他尼"", ""competition"": ""泰超"", ""home_handicap_signed"": 0.25, ""away_handicap_signed"": -0.25, ""home_water_hk"": 1.02, ""away_water_hk"": 0.68, ""titan_home_handicap_signed"": 0.25, ""titan_away_handicap_signed"": -0.25, ""giving_team"": ""阿尤塔亚联"", ""receiving_team"": ""乌泰他尼"", ""giving_water"": 1.02, ""receiving_water"": 0.68, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-18T15:58:06+08:00"", ""last_confirmed_at"": ""2026-09-18T15:58:06+08:00"", ""run_id"": ""RUN_20260918_155805""}",泰超,EVALUATED,C,,f96432f1412358f12f42,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,阿尤塔亚联,1.02,0.25,乌泰他尼,receiving,0.68,阿尤塔亚联,giving,-0.25,1.02,"{""W"": 0.4236111111111111, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.3020833333333333, ""L"": 0.2743055555555556}",0.006736111111111054,-0.08113561163152835,-0.062063235773237996,0.007034576183670593,0.07413647855528699,0.0903842462588425,0.5498,"{""team"": ""阿尤塔亚联"", ""water"": 1.02, ""EV_mean"": 0.006736111111111054, ""EV_p10"": -0.06117420704941917, ""P_EV_gt_0"": 0.5594, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""乌泰他尼"", ""water"": 0.68, ""EV_mean"": -0.13437499999999997, ""EV_p10"": -0.1908585682044333, ""P_EV_gt_0"": 0.001, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",False,,,,,,,,,
3030156,2026-09-18,2026-09-18T21:00:00+08:00,2026-09-18T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260918_155805,2026-09-18T16:00:27.683383+08:00,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,0.039,4.992,5.032,False,True,0b3f9918fb116c6d0293,,prior-2026-09-18-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-18T16:00:27.683383+08:00"", ""home_team"": ""班迪马士邦"", ""away_team"": ""尤姆尼耶士邦"", ""competition"": ""土甲"", ""home_handicap_signed"": 0.5, ""away_handicap_signed"": -0.5, ""home_water_hk"": 0.7, ""away_water_hk"": 1.13, ""titan_home_handicap_signed"": 0.5, ""titan_away_handicap_signed"": -0.5, ""giving_team"": ""班迪马士邦"", ""receiving_team"": ""尤姆尼耶士邦"", ""giving_water"": 0.7, ""receiving_water"": 1.13, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-18T15:58:06+08:00"", ""last_confirmed_at"": ""2026-09-18T15:58:06+08:00"", ""run_id"": ""RUN_20260918_155805""}",土甲,EVALUATED,C,,0b3f9918fb116c6d0293,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,尤姆尼耶士邦,1.13,0.5,班迪马士邦,giving,0.7,尤姆尼耶士邦,receiving,0.5,1.13,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",0.07108571428571425,-0.05726598267641092,-0.03127983052198191,0.07220276922046315,0.1729830003793693,0.2036255434012486,0.8108,"{""team"": ""班迪马士邦"", ""water"": 0.7, ""EV_mean"": -0.15485714285714292, ""EV_p10"": -0.23637128950516406, ""P_EV_gt_0"": 0.0076, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""尤姆尼耶士邦"", ""water"": 1.13, ""EV_mean"": 0.07108571428571425, ""EV_p10"": -0.03008301246910705, ""P_EV_gt_0"": 0.8194, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,,,,,,,,,
3041559,2026-09-18,2026-09-18T21:30:00+08:00,2026-09-18T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260918_155805,2026-09-18T16:00:27.683383+08:00,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,0.039,5.492,5.532,False,True,c19fb7c5716e16e5d2a7,,prior-2026-09-18-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-18T16:00:27.683383+08:00"", ""home_team"": ""卡巴拉"", ""away_team"": ""内弗特奇"", ""competition"": ""阿塞超"", ""home_handicap_signed"": -1.0, ""away_handicap_signed"": 1.0, ""home_water_hk"": 0.98, ""away_water_hk"": 0.78, ""titan_home_handicap_signed"": -1.0, ""titan_away_handicap_signed"": 1.0, ""giving_team"": ""内弗特奇"", ""receiving_team"": ""卡巴拉"", ""giving_water"": 0.78, ""receiving_water"": 0.98, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-18T15:58:06+08:00"", ""last_confirmed_at"": ""2026-09-18T15:58:06+08:00"", ""run_id"": ""RUN_20260918_155805""}",阿塞超,EVALUATED,C,,89f62e2c8cbedbd01c5b,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,卡巴拉,0.98,1.0,内弗特奇,giving,0.78,卡巴拉,receiving,1.0,0.98,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.05736842105263157,-0.1046466101962597,-0.07239722927591219,0.0566188046801393,0.1818147877983196,0.21525841137149132,0.7126,"{""team"": ""内弗特奇"", ""water"": 0.78, ""EV_mean"": -0.1439473684210526, ""EV_p10"": -0.2546473665896678, ""P_EV_gt_0"": 0.0516, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""卡巴拉"", ""water"": 0.98, ""EV_mean"": 0.05736842105263157, ""EV_p10"": -0.07191501215210772, ""P_EV_gt_0"": 0.7092, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,,,,,,,,,
3089829,2026-09-18,2026-09-18T21:30:00+08:00,2026-09-18T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260918_155805,2026-09-18T16:00:27.683383+08:00,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,0.039,5.492,5.532,False,True,0f185a25ca9b9da3d32d,,prior-2026-09-18-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-18T16:00:27.683383+08:00"", ""home_team"": ""拉维耶纳"", ""away_team"": ""马萨尔FC"", ""competition"": ""埃及甲"", ""home_handicap_signed"": -0.25, ""away_handicap_signed"": 0.25, ""home_water_hk"": 1.19, ""away_water_hk"": 0.6, ""titan_home_handicap_signed"": -0.25, ""titan_away_handicap_signed"": 0.25, ""giving_team"": ""马萨尔FC"", ""receiving_team"": ""拉维耶纳"", ""giving_water"": 0.6, ""receiving_water"": 1.19, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-18T15:58:06+08:00"", ""last_confirmed_at"": ""2026-09-18T15:58:06+08:00"", ""run_id"": ""RUN_20260918_155805""}",埃及甲,EVALUATED,B,,1d9740796ab8d8cd271e,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,拉维耶纳,1.19,0.25,马萨尔FC,giving,0.6,拉维耶纳,receiving,0.25,1.19,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",0.08255208333333336,-0.01017762559208607,0.008875442531353528,0.08080307604656861,0.1557057897404327,0.17847782613240692,0.9274,"{""team"": ""马萨尔FC"", ""water"": 0.6, ""EV_mean"": -0.17118055555555559, ""EV_p10"": -0.2238995688993901, ""P_EV_gt_0"": 0.0, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""拉维耶纳"", ""water"": 1.19, ""EV_mean"": 0.08255208333333336, ""EV_p10"": 0.010702670693194749, ""P_EV_gt_0"": 0.9286, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,,,,,,,,,
3089846,2026-09-18,2026-09-18T21:30:00+08:00,2026-09-18T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260918_155805,2026-09-18T16:00:27.683383+08:00,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,0.039,5.492,5.532,False,True,15642665c51d524a671a,,prior-2026-09-18-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-18T16:00:27.683383+08:00"", ""home_team"": ""佩哈亚克"", ""away_team"": ""三角洲联"", ""competition"": ""埃及甲"", ""home_handicap_signed"": 0.75, ""away_handicap_signed"": -0.75, ""home_water_hk"": 0.71, ""away_water_hk"": 1.05, ""titan_home_handicap_signed"": 0.75, ""titan_away_handicap_signed"": -0.75, ""giving_team"": ""佩哈亚克"", ""receiving_team"": ""三角洲联"", ""giving_water"": 0.71, ""receiving_water"": 1.05, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-18T15:58:06+08:00"", ""last_confirmed_at"": ""2026-09-18T15:58:06+08:00"", ""run_id"": ""RUN_20260918_155805""}",埃及甲,EVALUATED,C,,560e6fd8b9a10ef2de69,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,三角洲联,1.05,0.75,佩哈亚克,giving,0.71,三角洲联,receiving,0.75,1.05,"{""W"": 0.44166666666666665, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.25833333333333336, ""L"": 0.3}",0.034583333333333355,-0.10187919047959226,-0.07257171717871425,0.03275088598979242,0.14224807793341146,0.17271034258642853,0.6566,"{""team"": ""佩哈亚克"", ""water"": 0.71, ""EV_mean"": -0.1369583333333333, ""EV_p10"": -0.22635421078974427, ""P_EV_gt_0"": 0.0278, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""三角洲联"", ""water"": 1.05, ""EV_mean"": 0.034583333333333355, ""EV_p10"": -0.07181519788384355, ""P_EV_gt_0"": 0.654, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.75"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,,,,,,,,,
3021988,2026-09-18,2026-09-18T22:00:00+08:00,2026-09-18T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260918_155805,2026-09-18T16:00:27.683383+08:00,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,0.039,5.992,6.032,False,True,93f6acb29769a788de58,,prior-2026-09-18-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-18T16:00:27.683383+08:00"", ""home_team"": ""切里宾斯克"", ""away_team"": ""乌法"", ""competition"": ""俄甲"", ""home_handicap_signed"": 0.25, ""away_handicap_signed"": -0.25, ""home_water_hk"": 0.81, ""away_water_hk"": 1.05, ""titan_home_handicap_signed"": 0.25, ""titan_away_handicap_signed"": -0.25, ""giving_team"": ""切里宾斯克"", ""receiving_team"": ""乌法"", ""giving_water"": 0.81, ""receiving_water"": 1.05, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-18T15:58:06+08:00"", ""last_confirmed_at"": ""2026-09-18T15:58:06+08:00"", ""run_id"": ""RUN_20260918_155805""}",俄甲,EVALUATED,C,,93f6acb29769a788de58,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,乌法,1.05,0.25,切里宾斯克,giving,0.81,乌法,receiving,0.25,1.05,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",0.023003472222222265,-0.06280463930050378,-0.04370069192848719,0.023314977047641294,0.09146813232676104,0.11088938518189728,0.6708,"{""team"": ""切里宾斯克"", ""water"": 0.81, ""EV_mean"": -0.08222222222222222, ""EV_p10"": -0.14161402994071667, ""P_EV_gt_0"": 0.036, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""乌法"", ""water"": 1.05, ""EV_mean"": 0.023003472222222265, ""EV_p10"": -0.0442873328386893, ""P_EV_gt_0"": 0.6742, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,,,,,,,,,
2953378,2026-09-18,2026-09-18T22:00:00+08:00,2026-09-18T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260918_155805,2026-09-18T16:00:27.683383+08:00,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,0.039,5.992,6.032,False,True,ed3a78a7c6f7ee08b97d,,prior-2026-09-18-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-18T16:00:27.683383+08:00"", ""home_team"": ""克孜勒扎尔"", ""away_team"": ""卡萨尔"", ""competition"": ""哈萨克超"", ""home_handicap_signed"": 0.25, ""away_handicap_signed"": -0.25, ""home_water_hk"": 0.76, ""away_water_hk"": 1.0, ""titan_home_handicap_signed"": 0.25, ""titan_away_handicap_signed"": -0.25, ""giving_team"": ""克孜勒扎尔"", ""receiving_team"": ""卡萨尔"", ""giving_water"": 0.76, ""receiving_water"": 1.0, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-18T15:58:06+08:00"", ""last_confirmed_at"": ""2026-09-18T15:58:06+08:00"", ""run_id"": ""RUN_20260918_155805""}",哈萨克超,EVALUATED,C,,1eb82dc226132c2f86cb,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,卡萨尔,1.0,0.25,克孜勒扎尔,giving,0.76,卡萨尔,receiving,0.25,1.0,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",0.001736111111111105,-0.08525791882339728,-0.06493717023230894,0.0006441803719232087,0.0677750612304932,0.08652842432511831,0.5034,"{""team"": ""克孜勒扎尔"", ""water"": 0.76, ""EV_mean"": -0.10340277777777782, ""EV_p10"": -0.16304094293721377, ""P_EV_gt_0"": 0.0098, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""卡萨尔"", ""water"": 1.0, ""EV_mean"": 0.001736111111111105, ""EV_p10"": -0.06481538181003976, ""P_EV_gt_0"": 0.5216, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,,,,,,,,,
