list_date,group,value,frozen_bettable,settled,counts,effective_win_rate,pnl_1u,roi,settled_roi,roi_denominator,pending,real_money
2026-09-20,grade,C,62,59,"{""W"": 31, ""P"": 2, ""L"": 17, ""HL"": 3, ""HW"": 6}",0.6476190476190476,16.205,0.2614,0.2747,FROZEN_BETTABLE_1U,3,False
2026-09-20,line,-0.25,6,6,"{""W"": 3, ""HL"": 1, ""L"": 2}",0.5454545454545454,0.68,0.1133,0.1133,FROZEN_BETTABLE_1U,0,False
2026-09-20,line,-0.5,6,6,"{""W"": 5, ""L"": 1}",0.8333333333333334,4.24,0.7067,0.7067,FROZEN_BETTABLE_1U,0,False
2026-09-20,line,-0.75,4,3,"{""L"": 1, ""W"": 1, ""HW"": 1}",0.6,0.585,0.1463,0.195,FROZEN_BETTABLE_1U,1,False
2026-09-20,line,-1.25,5,5,"{""L"": 2, ""W"": 3}",0.6,1.16,0.232,0.232,FROZEN_BETTABLE_1U,0,False
2026-09-20,line,-1.5,6,6,"{""W"": 3, ""L"": 3}",0.5,-0.21,-0.035,-0.035,FROZEN_BETTABLE_1U,0,False
2026-09-20,line,-1.75,4,4,"{""L"": 1, ""HW"": 1, ""W"": 2}",0.7142857142857143,1.38,0.345,0.345,FROZEN_BETTABLE_1U,0,False
2026-09-20,line,-2.0,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-20,line,0.25,16,16,"{""L"": 6, ""W"": 6, ""HW"": 4}",0.5714285714285714,2.36,0.1475,0.1475,FROZEN_BETTABLE_1U,0,False
2026-09-20,line,0.5,3,2,"{""W"": 2}",1.0,2.03,0.6767,1.015,FROZEN_BETTABLE_1U,1,False
2026-09-20,line,0.75,6,6,"{""W"": 3, ""HL"": 2, ""L"": 1}",0.6,1.07,0.1783,0.1783,FROZEN_BETTABLE_1U,0,False
2026-09-20,line,1.0,8,8,"{""W"": 5, ""P"": 3}",1.0,5.18,0.6475,0.6475,FROZEN_BETTABLE_1U,0,False
2026-09-20,line,1.25,2,1,"{""L"": 1}",0.0,-1.0,-0.5,-1.0,FROZEN_BETTABLE_1U,1,False
2026-09-21,competition,亚运女足,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-21,competition,巴西乙,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-21,selected_side,giving,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-21,selected_side,receiving,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-21,grade,C,3,0,{},,0,0.0,,FROZEN_BETTABLE_1U,3,False
2026-09-21,line,-0.5,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-21,line,-1.5,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-21,line,1.75,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
