match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,reason_codes,decision_id,real_money,normalized_intent,intent_source,candidate_side,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version
3010431,2026-09-21,2026-09-22T02:00:00+08:00,2026-09-22T02:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,17.658,17.673,False,True,25ea2f927a55daa4f8d0,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""佩特罗鲁"", ""away_team"": ""FK米耶尔库雷亚丘克"", ""competition"": ""罗甲"", ""home_handicap_signed"": 0.75, ""away_handicap_signed"": -0.75, ""home_water_hk"": 0.98, ""away_water_hk"": 0.84, ""titan_home_handicap_signed"": 0.75, ""titan_away_handicap_signed"": -0.75, ""giving_team"": ""佩特罗鲁"", ""receiving_team"": ""FK米耶尔库雷亚丘克"", ""giving_water"": 0.98, ""receiving_water"": 0.84, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",罗甲,EVALUATED,N,,"[""BUCKET_0.75"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",0db81b3e91614acb691c,False,阻下/下盘保护,FLAT_LINE_GIVING_WATER_RISE,receiving,FK米耶尔库雷亚丘克,0.84,0.75,佩特罗鲁,giving,0.98,FK米耶尔库雷亚丘克,receiving,0.75,0.84,"{""W"": 0.44166666666666665, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.25833333333333336, ""L"": 0.3}",-0.05816666666666667,-0.18431129681994649,-0.15763354546911107,-0.059988707226730886,0.03904164290857204,0.06577964541720524,0.2208,"{""team"": ""佩特罗鲁"", ""water"": 0.98, ""EV_mean"": -0.021083333333333343, ""EV_p10"": -0.1272520873867562, ""P_EV_gt_0"": 0.3966, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""FK米耶尔库雷亚丘克"", ""water"": 0.84, ""EV_mean"": -0.05816666666666667, ""EV_p10"": -0.15565293310067918, ""P_EV_gt_0"": 0.2182, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1
2916698,2026-09-21,2026-09-22T02:00:00+08:00,2026-09-22T02:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,17.658,17.673,False,False,7908236c3adae68563e5,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""特里斯顿"", ""away_team"": ""阿特兰大竞技"", ""competition"": ""阿乙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",阿乙,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",cb88778b206ab65469ae,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
3065807,2026-09-21,2026-09-22T02:00:00+08:00,2026-09-22T02:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,17.658,17.673,False,False,4e5fd318d4c10b53708a,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""伯恩茅斯U21"", ""away_team"": ""斯托克城U21"", ""competition"": ""英U21"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",英U21,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",882a451e6a9737eef4d0,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
3050553,2026-09-21,2026-09-22T02:30:00+08:00,2026-09-22T02:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,18.158,18.173,False,False,643988a1b07dc7934ea2,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""多洛米蒂贝卢诺"", ""away_team"": ""隆美辛尼"", ""competition"": ""意丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",意丙,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",db9c1f529b56bb18d344,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
3050559,2026-09-21,2026-09-22T02:30:00+08:00,2026-09-22T02:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,18.158,18.173,False,False,f194df27fa6dd232dbc9,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""特伦托"", ""away_team"": ""韦尔切利"", ""competition"": ""意丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",意丙,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",d42027ea204ed37eb094,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
3050560,2026-09-21,2026-09-22T02:30:00+08:00,2026-09-22T02:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,18.158,18.173,False,False,492a0d9ca8b391fa7d9f,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""特雷维索"", ""away_team"": ""加尔维纳"", ""competition"": ""意丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",意丙,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",081971a7879ffd73e48b,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
3050936,2026-09-21,2026-09-22T02:30:00+08:00,2026-09-22T02:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,18.158,18.173,False,False,03b9eeb8613bf9e5a160,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""圭多尼亚"", ""away_team"": ""利沃诺"", ""competition"": ""意丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",意丙,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",8a1d03bec13dea6876f9,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
3050937,2026-09-21,2026-09-22T02:30:00+08:00,2026-09-22T02:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,18.158,18.173,False,False,d4cf09efdd84dbe4a7d1,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""皮阿尼斯"", ""away_team"": ""萨比尼迪特斯"", ""competition"": ""意丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",意丙,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",e2b22f5d20135a771e03,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
3050939,2026-09-21,2026-09-22T02:30:00+08:00,2026-09-22T02:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,18.158,18.173,False,True,450d37e8d7399b4349fe,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""斯佩齐亚"", ""away_team"": ""比沙奴"", ""competition"": ""意丙"", ""home_handicap_signed"": 1.75, ""away_handicap_signed"": -1.75, ""home_water_hk"": 0.72, ""away_water_hk"": 0.98, ""titan_home_handicap_signed"": 1.75, ""titan_away_handicap_signed"": -1.75, ""giving_team"": ""斯佩齐亚"", ""receiving_team"": ""比沙奴"", ""giving_water"": 0.72, ""receiving_water"": 0.98, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",意丙,EVALUATED,N,,"[""BUCKET_1.75"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",450d37e8d7399b4349fe,False,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,比沙奴,0.98,1.75,斯佩齐亚,giving,0.72,比沙奴,receiving,1.75,0.98,"{""W"": 0.4, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.2857142857142857, ""L"": 0.3142857142857143}",-0.06514285714285711,-0.2984548178477053,-0.25083678793975284,-0.06799416317184959,0.12217088065122761,0.17854427188483107,0.3272,"{""team"": ""斯佩齐亚"", ""water"": 0.72, ""EV_mean"": -0.0708571428571429, ""EV_p10"": -0.24059769114648466, ""P_EV_gt_0"": 0.3008, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""比沙奴"", ""water"": 0.98, ""EV_mean"": -0.06514285714285711, ""EV_p10"": -0.24688564330780144, ""P_EV_gt_0"": 0.328, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1
3045095,2026-09-21,2026-09-22T02:45:00+08:00,2026-09-22T02:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,18.408,18.423,False,False,8356d2d71b1ba71d5efa,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""瑞迪契"", ""away_team"": ""沃里克竞赛会"", ""competition"": ""英南超中"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",英南超中,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",d31b981e20913ed70df5,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
3012197,2026-09-21,2026-09-22T04:30:00+08:00,2026-09-22T04:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,20.158,20.173,False,False,23a78437cefefa61515a,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""波哥塔"", ""away_team"": ""巴瑞库拉"", ""competition"": ""哥伦乙秋"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",哥伦乙秋,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",dc2fdd54637ff26c1001,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
2962639,2026-09-21,2026-09-22T06:00:00+08:00,2026-09-22T06:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,21.658,21.673,True,True,200a05e6dca0dfa2db63,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""巴拉卡斯中央队"", ""away_team"": ""门多萨独立"", ""competition"": ""阿甲"", ""home_handicap_signed"": -0.25, ""away_handicap_signed"": 0.25, ""home_water_hk"": 0.8, ""away_water_hk"": 1.08, ""titan_home_handicap_signed"": -0.25, ""titan_away_handicap_signed"": 0.25, ""giving_team"": ""门多萨独立"", ""receiving_team"": ""巴拉卡斯中央队"", ""giving_water"": 1.08, ""receiving_water"": 0.8, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",阿甲,EVALUATED,N,,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",e2bce0b06e7dfa049413,False,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,巴拉卡斯中央队,0.8,0.25,门多萨独立,giving,1.08,巴拉卡斯中央队,receiving,0.25,0.8,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",-0.08333333333333331,-0.15701357180340808,-0.14234617895630863,-0.08466370681194246,-0.025111713661140345,-0.010328090795322709,0.0328,"{""team"": ""门多萨独立"", ""water"": 1.08, ""EV_mean"": 0.03215277777777781, ""EV_p10"": -0.037454633804667015, ""P_EV_gt_0"": 0.7206, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""巴拉卡斯中央队"", ""water"": 0.8, ""EV_mean"": -0.08333333333333331, ""EV_p10"": -0.14352666187062657, ""P_EV_gt_0"": 0.0308, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1
2916693,2026-09-21,2026-09-22T06:00:00+08:00,2026-09-22T06:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,21.658,21.673,False,False,2ef6d9bdccb0d798e093,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""新芝加哥"", ""away_team"": ""帕特罗纳图"", ""competition"": ""阿乙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",阿乙,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",d64b976c8099f6d2459b,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
3012198,2026-09-21,2026-09-22T06:00:00+08:00,2026-09-22T06:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,21.658,21.673,False,False,91c2f7f0d7a29cd44430,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""索阿查"", ""away_team"": ""奎迪奥"", ""competition"": ""哥伦乙秋"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",哥伦乙秋,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",bf920cffc6cfbb0a3601,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
2940187,2026-09-21,2026-09-22T06:30:00+08:00,2026-09-22T06:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,22.158,22.173,True,True,8f215d4d4b3f4c92659c,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""克里丘马"", ""away_team"": ""欧帕尔利奥"", ""competition"": ""巴西乙"", ""home_handicap_signed"": 0.75, ""away_handicap_signed"": -0.75, ""home_water_hk"": 0.94, ""away_water_hk"": 0.94, ""titan_home_handicap_signed"": 0.75, ""titan_away_handicap_signed"": -0.75, ""giving_team"": ""克里丘马"", ""receiving_team"": ""欧帕尔利奥"", ""giving_water"": 0.94, ""receiving_water"": 0.94, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",巴西乙,EVALUATED,N,,"[""BUCKET_0.75"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",1330b9f3408a2019e905,False,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,欧帕尔利奥,0.94,0.75,克里丘马,giving,0.94,欧帕尔利奥,receiving,0.75,0.94,"{""W"": 0.44166666666666665, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.25833333333333336, ""L"": 0.3}",-0.014000000000000068,-0.14626399115000616,-0.11794011805117618,-0.013853452084496565,0.08372409341592157,0.11144980887751846,0.4278,"{""team"": ""克里丘马"", ""water"": 0.94, ""EV_mean"": -0.038250000000000006, ""EV_p10"": -0.14050999699308658, ""P_EV_gt_0"": 0.3208, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""欧帕尔利奥"", ""water"": 0.94, ""EV_mean"": -0.014000000000000068, ""EV_p10"": -0.11694872887198446, ""P_EV_gt_0"": 0.4276, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1
3091701,2026-09-21,2026-09-22T06:30:00+08:00,2026-09-22T06:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,22.158,22.173,False,False,52af756fc29784539aa8,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""西班牙中心"", ""away_team"": ""图尔克"", ""competition"": ""乌拉甲秋"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",乌拉甲秋,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",9f5cc0334b3ce3f99f32,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
3046032,2026-09-21,2026-09-22T07:00:00+08:00,2026-09-22T07:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,22.658,22.673,False,False,a62fb41554cc29f9aff3,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""莱昂女足"", ""away_team"": ""华雷斯女足"", ""competition"": ""墨西女超春"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",墨西女超春,NEUTRAL,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",92acb7895d4c12d937eb,False,,,,,,,,,,,,,,,,,,,,,,,,
3046033,2026-09-21,2026-09-22T08:00:00+08:00,2026-09-22T08:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,23.658,23.673,False,False,ba84d3e86d8c1ad3600b,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""托卢卡女足"", ""away_team"": ""堤格雷斯女足"", ""competition"": ""墨西女超春"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",墨西女超春,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",dea0bfb5c03dfdb66505,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
2962645,2026-09-21,2026-09-22T08:15:00+08:00,2026-09-22T08:15:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,23.908,23.923,False,False,523efec26cc8723ef2a1,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""拉努斯"", ""away_team"": ""拉普拉塔大学生"", ""competition"": ""阿甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",阿甲,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",26d9c27c4c06a1b8259e,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
