match_id,list_date,side,team,market_side,signed_handicap,water,W,HW,P,HL,L,EV_mean,EV_p10,P_EV_gt_0,mirror_status,real_money,diagnostic_only,status
3017156,2026-09-14,giving,赫巴,让球方/上盘,0.5,1.02,0.0,0.0,0.0,0.0,0.0,0.00422857142857147,-0.09507980596164728,0.516,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3017156,2026-09-14,receiving,伊塔尔,受让方/下盘,0.5,0.8,0.0,0.0,0.0,0.0,0.0,-0.0948571428571428,-0.1810600798901706,0.0824,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3085206,2026-09-14,giving,图尔库国际,让球方/上盘,1.0,1.07,0.0,0.0,0.0,0.0,0.0,-0.040921052631578914,-0.17407976861758873,0.3464,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3085206,2026-09-14,receiving,VPS瓦萨,受让方/下盘,1.0,0.82,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009,-0.12669514552125358,0.4662,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3010425,2026-09-14,giving,克卢日大学,让球方/上盘,1.0,0.94,0.0,0.0,0.0,0.0,0.0,-0.08710526315789474,-0.21574862832713115,0.178,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3010425,2026-09-14,receiving,加拉茨钢铁,受让方/下盘,1.0,0.94,0.0,0.0,0.0,0.0,0.0,0.04052631578947363,-0.08495314990663366,0.6682,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3021980,2026-09-14,giving,卡马斯,让球方/上盘,0.5,0.94,0.0,0.0,0.0,0.0,0.0,-0.03554285714285721,-0.12903176376602277,0.3026,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3021980,2026-09-14,receiving,切里宾斯克,受让方/下盘,0.5,0.88,0.0,0.0,0.0,0.0,0.0,-0.054628571428571415,-0.14373863914085916,0.2144,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3021983,2026-09-14,giving,科斯特罗马斯巴达,让球方/上盘,0.75,0.9,0.0,0.0,0.0,0.0,0.0,-0.055416666666666614,-0.15502274580486275,0.2454,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3021983,2026-09-14,receiving,下卡姆斯克石油,受让方/下盘,0.75,0.92,0.0,0.0,0.0,0.0,0.0,-0.022833333333333317,-0.12107000307126686,0.3972,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012513,2026-09-14,giving,顿涅茨克矿工,让球方/上盘,2.25,1.08,0.0,0.0,0.0,0.0,0.0,0.15111111111111114,-0.11501521120131497,0.7638,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012513,2026-09-14,receiving,查诺莫斯,受让方/下盘,2.25,0.8,0.0,0.0,0.0,0.0,0.0,-0.18888888888888888,-0.4275053564279968,0.1744,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3037910,2026-09-14,giving,莫拉斯,让球方/上盘,0.5,0.84,0.0,0.0,0.0,0.0,0.0,-0.08525714285714286,-0.17502042622562491,0.1068,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3037910,2026-09-14,receiving,泽沃伦火车头,受让方/下盘,0.5,0.98,0.0,0.0,0.0,0.0,0.0,-0.004342857142857148,-0.09611897550036463,0.483,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2924132,2026-09-14,giving,古泰斯鱼雷,让球方/上盘,0.5,1.03,0.0,0.0,0.0,0.0,0.0,0.009199999999999986,-0.08822900021850377,0.549,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2924132,2026-09-14,receiving,萨古拉利,受让方/下盘,0.5,0.81,0.0,0.0,0.0,0.0,0.0,-0.08982857142857137,-0.17754857734306506,0.1048,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2954805,2026-09-14,giving,祖维火车头,让球方/上盘,1.0,0.95,0.0,0.0,0.0,0.0,0.0,-0.08355263157894738,-0.2127795540379821,0.2012,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2954805,2026-09-14,receiving,卡勒威B队,受让方/下盘,1.0,0.75,0.0,0.0,0.0,0.0,0.0,-0.03947368421052633,-0.15148238810986647,0.3296,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2967877,2026-09-14,giving,布兰B队,让球方/上盘,0.5,0.62,0.0,0.0,0.0,0.0,0.0,-0.19462857142857143,-0.2739471943771672,0.0006,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2967877,2026-09-14,receiving,阿萨纳B队,受让方/下盘,0.5,1.08,0.0,0.0,0.0,0.0,0.0,0.04594285714285723,-0.05453697877812835,0.722,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2968244,2026-09-14,giving,佛克朴林特,让球方/上盘,0.5,0.95,0.0,0.0,0.0,0.0,0.0,-0.030571428571428583,-0.12419885802013908,0.3382,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2968244,2026-09-14,receiving,斯托姆加斯特B队,受让方/下盘,0.5,0.75,0.0,0.0,0.0,0.0,0.0,-0.12,-0.20107338808170305,0.0388,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3022064,2026-09-14,giving,乌拉尔,让球方/上盘,0.25,0.84,0.0,0.0,0.0,0.0,0.0,-0.0695138888888889,-0.13085876412043293,0.0758,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3022064,2026-09-14,receiving,辛历克,受让方/下盘,0.25,0.98,0.0,0.0,0.0,0.0,0.0,-0.006770833333333337,-0.07202536838426465,0.4484,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3048488,2026-09-14,giving,达马克,让球方/上盘,0.25,0.85,0.0,0.0,0.0,0.0,0.0,-0.0652777777777778,-0.12453797957787349,0.0792,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3048488,2026-09-14,receiving,布凯里耶,受让方/下盘,0.25,0.97,0.0,0.0,0.0,0.0,0.0,-0.011024305555555558,-0.07734568334249359,0.4058,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068926,2026-09-14,giving,迪拜青年国民,让球方/上盘,0.75,1.02,0.0,0.0,0.0,0.0,0.0,-0.003916666666666679,-0.108640676583384,0.496,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068926,2026-09-14,receiving,大不里士拖拉机,受让方/下盘,0.75,0.8,0.0,0.0,0.0,0.0,0.0,-0.07583333333333334,-0.17069558021884354,0.1472,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068927,2026-09-14,giving,吉达联合,让球方/上盘,0.75,1.02,0.0,0.0,0.0,0.0,0.0,-0.003916666666666679,-0.10863283012836117,0.4856,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068927,2026-09-14,receiving,艾沙姆<font color=#880000>(中)</font>,受让方/下盘,0.75,0.8,0.0,0.0,0.0,0.0,0.0,-0.07583333333333334,-0.16681221730673662,0.1504,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2997522,2026-09-14,giving,瓦拉日丁,让球方/上盘,0.25,0.82,0.0,0.0,0.0,0.0,0.0,-0.07798611111111117,-0.13853185289100606,0.0468,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2997522,2026-09-14,receiving,HNK哥里卡,受让方/下盘,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.001736111111111105,-0.06476348196114612,0.5142,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3031201,2026-09-14,giving,考纳斯,让球方/上盘,1.0,0.91,0.0,0.0,0.0,0.0,0.0,-0.09776315789473683,-0.22113630912480625,0.1588,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3031201,2026-09-14,receiving,斯奥利艾B队,受让方/下盘,1.0,0.79,0.0,0.0,0.0,0.0,0.0,-0.02263157894736839,-0.14127354272419496,0.409,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2941108,2026-09-14,giving,威克伊勒特,让球方/上盘,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,-0.15788714378457575,0.7022,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2941108,2026-09-14,receiving,卡里鲁B队,受让方/下盘,2.25,0.7,0.0,0.0,0.0,0.0,0.0,-0.2277777777777778,-0.46352604645595363,0.0956,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3034779,2026-09-14,giving,拜仁慕尼黑女足,让球方/上盘,1.5,0.69,0.0,0.0,0.0,0.0,0.0,0.0034374999999999822,-0.18605070258955303,0.518,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3034779,2026-09-14,receiving,勒沃库森女足,受让方/下盘,1.5,1.01,0.0,0.0,0.0,0.0,0.0,-0.18343749999999998,-0.4035395255489536,0.1458,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2968061,2026-09-14,giving,奥特格宁兰B队,让球方/上盘,1.0,0.62,0.0,0.0,0.0,0.0,0.0,-0.20078947368421052,-0.30317236289478244,0.0062,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2968061,2026-09-14,receiving,艾科拉,受让方/下盘,1.0,1.08,0.0,0.0,0.0,0.0,0.0,0.09947368421052633,-0.038909074805281996,0.8264,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3048489,2026-09-14,giving,阿尔乌拉,让球方/上盘,2.0,0.76,0.0,0.0,0.0,0.0,0.0,0.11499999999999999,-0.14015829122350432,0.7246,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3048489,2026-09-14,receiving,吉达里比亚,受让方/下盘,2.0,1.06,0.0,0.0,0.0,0.0,0.0,-0.23124999999999996,-0.5227082293650233,0.1544,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3048490,2026-09-14,giving,麦加统一,让球方/上盘,0.25,0.69,0.0,0.0,0.0,0.0,0.0,-0.13305555555555562,-0.1887657821919898,0.001,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3048490,2026-09-14,receiving,阿科多,受让方/下盘,0.25,1.14,0.0,0.0,0.0,0.0,0.0,0.0612847222222222,-0.010563759901918601,0.8648,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2993786,2026-09-14,giving,科莫,让球方/上盘,1.75,0.84,0.0,0.0,0.0,0.0,0.0,-0.016000000000000014,-0.19433465160091684,0.4664,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2993786,2026-09-14,receiving,帕尔马,受让方/下盘,1.75,1.05,0.0,0.0,0.0,0.0,0.0,-0.03714285714285709,-0.23175044926898458,0.3848,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2993793,2026-09-14,giving,罗马,让球方/上盘,1.0,0.86,0.0,0.0,0.0,0.0,0.0,-0.11552631578947364,-0.2343197972098643,0.1192,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2993793,2026-09-14,receiving,都灵,受让方/下盘,1.0,1.03,0.0,0.0,0.0,0.0,0.0,0.07842105263157895,-0.051980847398474916,0.7876,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3001604,2026-09-14,giving,海法,让球方/上盘,0.75,0.88,0.0,0.0,0.0,0.0,0.0,-0.06399999999999995,-0.16363012824596407,0.214,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3001604,2026-09-14,receiving,布奈萨克宁哈普尔,受让方/下盘,0.75,0.82,0.0,0.0,0.0,0.0,0.0,-0.06700000000000003,-0.16368500108789888,0.1682,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3001606,2026-09-14,giving,尼坦耶马卡比,让球方/上盘,1.0,0.87,0.0,0.0,0.0,0.0,0.0,-0.11197368421052628,-0.23018062781706083,0.1148,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3001606,2026-09-14,receiving,拉马甘夏普尔,受让方/下盘,1.0,0.83,0.0,0.0,0.0,0.0,0.0,-0.0057894736842105665,-0.1221849778016097,0.4972,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3021987,2026-09-14,giving,索契,让球方/上盘,0.25,0.8,0.0,0.0,0.0,0.0,0.0,-0.08645833333333333,-0.1454072690453827,0.0332,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3021987,2026-09-14,receiving,韦莱斯,受让方/下盘,0.25,1.02,0.0,0.0,0.0,0.0,0.0,0.010243055555555602,-0.05402834149755803,0.5776,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2912890,2026-09-14,giving,博德闪耀,让球方/上盘,2.5,0.91,0.0,0.0,0.0,0.0,0.0,-0.6527272727272728,-0.8934234050559827,0.0084,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2912890,2026-09-14,receiving,桑德菲杰,受让方/下盘,2.5,0.98,0.0,0.0,0.0,0.0,0.0,0.6200000000000001,0.3223603166642086,0.9896,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2912268,2026-09-14,giving,尤尔加登,让球方/上盘,1.25,1.09,0.0,0.0,0.0,0.0,0.0,0.04849056603773588,-0.11471896596098372,0.653,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2912268,2026-09-14,receiving,哥德堡盖斯,受让方/下盘,1.25,0.8,0.0,0.0,0.0,0.0,0.0,-0.09433962264150941,-0.2370683067140379,0.201,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2912274,2026-09-14,giving,天狼星,让球方/上盘,1.25,1.03,0.0,0.0,0.0,0.0,0.0,0.02245283018867933,-0.13629850245395558,0.5634,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2912274,2026-09-14,receiving,代格福什,受让方/下盘,1.25,0.86,0.0,0.0,0.0,0.0,0.0,-0.06886792452830193,-0.2171866192712314,0.275,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3026729,2026-09-14,giving,费内巴切,让球方/上盘,1.0,0.85,0.0,0.0,0.0,0.0,0.0,-0.11907894736842106,-0.23920456765846493,0.1062,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3026729,2026-09-14,receiving,加济安泰普大都会,受让方/下盘,1.0,1.04,0.0,0.0,0.0,0.0,0.0,0.08263157894736844,-0.04637828381529324,0.7908,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3023789,2026-09-14,giving,葡萄牙体育B队,让球方/上盘,0.25,0.98,0.0,0.0,0.0,0.0,0.0,-0.010208333333333375,-0.07472615386341766,0.4252,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3023789,2026-09-14,receiving,鲁席塔尼亚FC,受让方/下盘,0.25,0.9,0.0,0.0,0.0,0.0,0.0,-0.040798611111111105,-0.10501568798646371,0.2028,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2914698,2026-09-14,giving,瓦尔贝里,让球方/上盘,0.25,1.06,0.0,0.0,0.0,0.0,0.0,0.023680555555555594,-0.043367086935060056,0.667,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2914698,2026-09-14,receiving,诺尔比,受让方/下盘,0.25,0.83,0.0,0.0,0.0,0.0,0.0,-0.07057291666666671,-0.1310926763962404,0.0664,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2914700,2026-09-14,giving,奥雷布洛,让球方/上盘,0.25,0.99,0.0,0.0,0.0,0.0,0.0,-0.005972222222222268,-0.07213439633834495,0.457,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2914700,2026-09-14,receiving,北欧联FC,受让方/下盘,0.25,0.9,0.0,0.0,0.0,0.0,0.0,-0.040798611111111105,-0.10608989838554733,0.205,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2998244,2026-09-14,giving,中日德兰,让球方/上盘,0.75,1.03,0.0,0.0,0.0,0.0,0.0,0.0003750000000000142,-0.10167200456392772,0.504,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2998244,2026-09-14,receiving,布隆德比,受让方/下盘,0.75,0.86,0.0,0.0,0.0,0.0,0.0,-0.049333333333333396,-0.148619143106836,0.2506,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3001608,2026-09-14,giving,海法马卡比,让球方/上盘,0.5,0.65,0.0,0.0,0.0,0.0,0.0,-0.17971428571428572,-0.2603258035693059,0.0016,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3001608,2026-09-14,receiving,基尔史莫纳夏普尔,受让方/下盘,0.5,1.05,0.0,0.0,0.0,0.0,0.0,0.03085714285714286,-0.06772298482918926,0.661,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3003146,2026-09-14,giving,拉多麦科,让球方/上盘,0.25,1.11,0.0,0.0,0.0,0.0,0.0,0.04486111111111113,-0.024034049862978968,0.7994,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3003146,2026-09-14,receiving,皮亚斯特,受让方/下盘,0.25,0.78,0.0,0.0,0.0,0.0,0.0,-0.09184027777777776,-0.15193204553422246,0.025,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3044392,2026-09-14,giving,艾里斯利马斯素尔,让球方/上盘,0.75,0.92,0.0,0.0,0.0,0.0,0.0,-0.04683333333333328,-0.14707313232829106,0.2748,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3044392,2026-09-14,receiving,克拉萨瓦叶普索纳斯,受让方/下盘,0.75,0.94,0.0,0.0,0.0,0.0,0.0,-0.014000000000000068,-0.11609612575647738,0.4322,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3030150,2026-09-14,giving,开塞利体育,让球方/上盘,1.25,0.99,0.0,0.0,0.0,0.0,0.0,0.005094339622641553,-0.14852198447490603,0.5246,W↔L;HW↔HL;P↔P,False,True,COMPUTED
