match_id,list_date,side,team,market_side,signed_handicap,water,W,HW,P,HL,L,EV_mean,EV_p10,P_EV_gt_0,mirror_status,real_money,diagnostic_only,status
3049665,2026-09-15,giving,乌兹别克斯坦U23(中),让球方/上盘,2.25,0.96,0.0,0.0,0.0,0.0,0.0,0.09111111111111109,-0.1839983329572855,0.6562,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3049665,2026-09-15,receiving,菲律宾U23,受让方/下盘,2.25,0.8,0.0,0.0,0.0,0.0,0.0,-0.18888888888888888,-0.4411987300863881,0.1644,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3084562,2026-09-15,giving,南墨尔本,让球方/上盘,1.0,1.03,0.0,0.0,0.0,0.0,0.0,-0.05513157894736842,-0.18624450400610076,0.2978,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3084562,2026-09-15,receiving,昆士兰狮队,受让方/下盘,1.0,0.79,0.0,0.0,0.0,0.0,0.0,-0.02263157894736839,-0.13910056811489502,0.3996,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068857,2026-09-15,giving,大田市民,让球方/上盘,0.25,0.86,0.0,0.0,0.0,0.0,0.0,-0.06104166666666669,-0.12220438854358612,0.1048,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068857,2026-09-15,receiving,京都不死鸟,受让方/下盘,0.25,0.96,0.0,0.0,0.0,0.0,0.0,-0.015277777777777779,-0.08048351113600077,0.3796,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068858,2026-09-15,giving,鹿岛鹿角,让球方/上盘,1.75,0.99,0.0,0.0,0.0,0.0,0.0,0.05257142857142849,-0.13810247567062517,0.6448,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068858,2026-09-15,receiving,纽卡斯尔喷气机,受让方/下盘,1.75,0.83,0.0,0.0,0.0,0.0,0.0,-0.1251428571428571,-0.294406198982335,0.1874,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068859,2026-09-15,giving,上海海港,让球方/上盘,0.25,1.03,0.0,0.0,0.0,0.0,0.0,0.010972222222222161,-0.055762787025022326,0.5852,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068859,2026-09-15,receiving,拉查布里府,受让方/下盘,0.25,0.79,0.0,0.0,0.0,0.0,0.0,-0.08758680555555548,-0.14843815613421574,0.031,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068860,2026-09-15,giving,大阪钢巴,让球方/上盘,1.25,0.93,0.0,0.0,0.0,0.0,0.0,-0.020943396226415,-0.17146843249802657,0.4312,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068860,2026-09-15,receiving,河内公安,受让方/下盘,1.25,0.89,0.0,0.0,0.0,0.0,0.0,-0.05613207547169813,-0.20654712020323918,0.3144,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3056284,2026-09-15,giving,吉维森特U23,让球方/上盘,0.5,0.77,0.0,0.0,0.0,0.0,0.0,-0.12005714285714286,-0.20614807701619497,0.0356,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3056284,2026-09-15,receiving,波蒂蒙尼斯U23,受让方/下盘,0.5,0.99,0.0,0.0,0.0,0.0,0.0,0.0006857142857142895,-0.09607543628383497,0.5096,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3049666,2026-09-15,giving,越南U23(中),让球方/上盘,0.5,0.83,0.0,0.0,0.0,0.0,0.0,-0.09022857142857149,-0.18092904534507714,0.095,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3049666,2026-09-15,receiving,科威特U23,受让方/下盘,0.5,0.93,0.0,0.0,0.0,0.0,0.0,-0.029485714285714226,-0.1207994902533846,0.3426,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3049667,2026-09-15,giving,韩国U23,让球方/上盘,1.75,0.65,0.0,0.0,0.0,0.0,0.0,-0.10285714285714287,-0.2674612644003792,0.2028,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3049667,2026-09-15,receiving,卡塔尔U23(中),受让方/下盘,1.75,1.12,0.0,0.0,0.0,0.0,0.0,-0.009142857142857064,-0.20694745708564635,0.488,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068861,2026-09-15,giving,柔佛,让球方/上盘,0.75,0.95,0.0,0.0,0.0,0.0,0.0,-0.03395833333333331,-0.13657752944617535,0.3288,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068861,2026-09-15,receiving,武里南联,受让方/下盘,0.75,0.87,0.0,0.0,0.0,0.0,0.0,-0.04491666666666666,-0.14285953489806213,0.2852,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068862,2026-09-15,giving,北京国安,让球方/上盘,0.5,0.85,0.0,0.0,0.0,0.0,0.0,-0.0802857142857143,-0.16952594538660748,0.1202,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068862,2026-09-15,receiving,浦项制铁,受让方/下盘,0.5,0.97,0.0,0.0,0.0,0.0,0.0,-0.009371428571428586,-0.10819880854932767,0.4594,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3069004,2026-09-15,giving,慕哈瑞克,让球方/上盘,0.25,0.99,0.0,0.0,0.0,0.0,0.0,-0.005972222222222268,-0.07204152689555271,0.4526,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3069004,2026-09-15,receiving,阿卡达格,受让方/下盘,0.25,0.77,0.0,0.0,0.0,0.0,0.0,-0.09609374999999998,-0.15744132622887175,0.0176,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3069005,2026-09-15,giving,阿布扎比半岛,让球方/上盘,0.75,0.94,0.0,0.0,0.0,0.0,0.0,-0.038250000000000006,-0.14076749638816743,0.3194,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3069005,2026-09-15,receiving,高尔高赫(中),受让方/下盘,0.75,0.82,0.0,0.0,0.0,0.0,0.0,-0.06700000000000003,-0.16312533473274668,0.1864,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3056291,2026-09-15,giving,维薛拿U23,让球方/上盘,0.5,0.9,0.0,0.0,0.0,0.0,0.0,-0.05542857142857144,-0.15022034258101857,0.2174,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3056291,2026-09-15,receiving,马里迪莫U23,受让方/下盘,0.5,0.86,0.0,0.0,0.0,0.0,0.0,-0.06468571428571429,-0.1546665923972334,0.1826,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3059455,2026-09-15,giving,现代体育,让球方/上盘,0.5,1.06,0.0,0.0,0.0,0.0,0.0,0.024114285714285755,-0.07847799888874152,0.6156,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3059455,2026-09-15,receiving,佩特雷姆(中),受让方/下盘,0.5,0.82,0.0,0.0,0.0,0.0,0.0,-0.08480000000000004,-0.1743385830002942,0.1182,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3059456,2026-09-15,giving,瓦迪格拉,让球方/上盘,0.25,0.82,0.0,0.0,0.0,0.0,0.0,-0.07798611111111117,-0.136374215201806,0.0558,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3059456,2026-09-15,receiving,阿拉伯建筑,受让方/下盘,0.25,1.06,0.0,0.0,0.0,0.0,0.0,0.027256944444444486,-0.04009853939026259,0.7014,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068930,2026-09-15,giving,利雅得胜利,让球方/上盘,1.0,0.98,0.0,0.0,0.0,0.0,0.0,-0.07289473684210523,-0.19892808209046403,0.233,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3068930,2026-09-15,receiving,艾因,受让方/下盘,1.0,0.84,0.0,0.0,0.0,0.0,0.0,-0.0015789473684210686,-0.1214927657981919,0.4942,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3013700,2026-09-15,giving,巴列卡诺,让球方/上盘,0.25,0.96,0.0,0.0,0.0,0.0,0.0,-0.01868055555555559,-0.08525016443712638,0.358,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3013700,2026-09-15,receiving,西班牙人,受让方/下盘,0.25,0.92,0.0,0.0,0.0,0.0,0.0,-0.03229166666666666,-0.09535580328046711,0.2602,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000794,2026-09-15,giving,锡永,让球方/上盘,0.75,0.98,0.0,0.0,0.0,0.0,0.0,-0.021083333333333343,-0.1260722771321779,0.3946,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000794,2026-09-15,receiving,草蜢,受让方/下盘,0.75,0.9,0.0,0.0,0.0,0.0,0.0,-0.031666666666666676,-0.13186259749088855,0.3364,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2914696,2026-09-15,giving,兰斯科罗纳,让球方/上盘,1.25,1.03,0.0,0.0,0.0,0.0,0.0,0.02245283018867933,-0.13140429862441488,0.5558,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2914696,2026-09-15,receiving,松兹瓦尔,受让方/下盘,1.25,0.85,0.0,0.0,0.0,0.0,0.0,-0.07311320754716988,-0.21543840468896447,0.2678,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2914702,2026-09-15,giving,韦纳穆,让球方/上盘,0.5,0.98,0.0,0.0,0.0,0.0,0.0,-0.01565714285714287,-0.10968400020888552,0.4086,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2914702,2026-09-15,receiving,奥斯达,受让方/下盘,0.5,0.9,0.0,0.0,0.0,0.0,0.0,-0.04457142857142854,-0.13951768865485514,0.2566,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3059458,2026-09-15,giving,马斯里,让球方/上盘,0.5,0.99,0.0,0.0,0.0,0.0,0.0,-0.010685714285714298,-0.10656223569721945,0.4544,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3059458,2026-09-15,receiving,艾德瀚德,受让方/下盘,0.5,0.89,0.0,0.0,0.0,0.0,0.0,-0.04959999999999998,-0.14243927058604433,0.2446,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3013692,2026-09-15,giving,阿拉维斯,让球方/上盘,0.5,0.85,0.0,0.0,0.0,0.0,0.0,-0.0802857142857143,-0.16683551454670192,0.1342,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3013692,2026-09-15,receiving,巴伦西亚,受让方/下盘,0.5,1.03,0.0,0.0,0.0,0.0,0.0,0.020799999999999985,-0.07743544637090777,0.6028,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2996124,2026-09-15,giving,阿贾克斯,让球方/上盘,2.5,0.88,0.0,0.0,0.0,0.0,0.0,-0.6581818181818182,-0.8985866043891997,0.0072,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2996124,2026-09-15,receiving,威廉二世,受让方/下盘,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636365,0.3385195771619517,0.9882,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012829,2026-09-15,giving,约克城,让球方/上盘,1.25,0.8,0.0,0.0,0.0,0.0,0.0,-0.07735849056603769,-0.2188856193125866,0.2402,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012829,2026-09-15,receiving,纽卡斯尔联U21,受让方/下盘,1.25,1.02,0.0,0.0,0.0,0.0,0.0,-0.0009433962264151496,-0.15968955190159645,0.5012,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012980,2026-09-15,giving,斯文登,让球方/上盘,0.75,0.85,0.0,0.0,0.0,0.0,0.0,-0.07687499999999997,-0.17028272970262093,0.1486,W↔L;HW↔HL;P↔P,False,True,COMPUTED
