match_id,list_date,side,team,market_side,signed_handicap,water,W,HW,P,HL,L,EV_mean,EV_p10,P_EV_gt_0,mirror_status,real_money,diagnostic_only,status
3049661,2026-09-22,giving,科威特U23,让球方/上盘,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.06578947368421051,-0.1971477275718287,0.2552,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3049661,2026-09-22,receiving,菲律宾U23(中),受让方/下盘,1.0,0.82,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009,-0.129376561673874,0.4506,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3049662,2026-09-22,giving,乌兹别克斯坦U23,让球方/上盘,0.75,0.87,0.0,0.0,0.0,0.0,0.0,-0.06829166666666664,-0.1683000167390984,0.184,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3049662,2026-09-22,receiving,越南U23(中),受让方/下盘,0.75,0.95,0.0,0.0,0.0,0.0,0.0,-0.009583333333333333,-0.10749018917697492,0.4692,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3049669,2026-09-22,giving,韩国U23(中),让球方/上盘,1.25,0.8,0.0,0.0,0.0,0.0,0.0,-0.07735849056603769,-0.21911131761165867,0.2388,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3049669,2026-09-22,receiving,沙特阿拉伯U23,受让方/下盘,1.25,1.02,0.0,0.0,0.0,0.0,0.0,-0.0009433962264151496,-0.15947053516711268,0.5058,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3059197,2026-09-22,giving,维冈竞技U21,让球方/上盘,0.25,1.0,0.0,0.0,0.0,0.0,0.0,-0.0017361111111111605,-0.06909901875380764,0.4748,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3059197,2026-09-22,receiving,考文垂U21,受让方/下盘,0.25,0.7,0.0,0.0,0.0,0.0,0.0,-0.12586805555555552,-0.18443262245109138,0.0022,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3056292,2026-09-22,giving,维塞乌U23,让球方/上盘,0.5,0.96,0.0,0.0,0.0,0.0,0.0,-0.02560000000000001,-0.12071405631400889,0.3624,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3056292,2026-09-22,receiving,埃斯托里尔U23,受让方/下盘,0.5,0.8,0.0,0.0,0.0,0.0,0.0,-0.0948571428571428,-0.17939903119184125,0.0824,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3092348,2026-09-22,giving,拜仁慕尼黑女足,让球方/上盘,0.5,0.91,0.0,0.0,0.0,0.0,0.0,-0.05045714285714287,-0.14435808698231606,0.242,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3092348,2026-09-22,receiving,曼彻斯特城女足,受让方/下盘,0.5,0.79,0.0,0.0,0.0,0.0,0.0,-0.09988571428571424,-0.18402968054596486,0.0698,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012848,2026-09-22,giving,伯顿,让球方/上盘,1.0,0.8,0.0,0.0,0.0,0.0,0.0,-0.13684210526315788,-0.24936801462586033,0.0644,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012848,2026-09-22,receiving,诺丁汉森林U21,受让方/下盘,1.0,1.02,0.0,0.0,0.0,0.0,0.0,0.07421052631578945,-0.05651848168558343,0.7758,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012854,2026-09-22,giving,巴恩斯利,让球方/上盘,1.75,0.88,0.0,0.0,0.0,0.0,0.0,0.0022857142857142243,-0.1811773234421759,0.5096,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012854,2026-09-22,receiving,利兹联U21,受让方/下盘,1.75,0.94,0.0,0.0,0.0,0.0,0.0,-0.08114285714285713,-0.2593598102398573,0.2914,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012855,2026-09-22,giving,奥德汉姆,让球方/上盘,0.25,0.92,0.0,0.0,0.0,0.0,0.0,-0.03562499999999999,-0.10072807966582834,0.233,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012855,2026-09-22,receiving,弗利特伍德,受让方/下盘,0.25,0.9,0.0,0.0,0.0,0.0,0.0,-0.040798611111111105,-0.10558376785505819,0.2032,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012863,2026-09-22,giving,罗奇代尔,让球方/上盘,0.5,0.96,0.0,0.0,0.0,0.0,0.0,-0.02560000000000001,-0.11904903129038702,0.373,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012863,2026-09-22,receiving,利物浦U21,受让方/下盘,0.5,0.86,0.0,0.0,0.0,0.0,0.0,-0.06468571428571429,-0.15417867208690328,0.183,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012973,2026-09-22,giving,彼得堡联,让球方/上盘,0.5,0.91,0.0,0.0,0.0,0.0,0.0,-0.05045714285714287,-0.14211326795864665,0.2422,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012973,2026-09-22,receiving,科切斯特联,受让方/下盘,0.5,0.91,0.0,0.0,0.0,0.0,0.0,-0.0395428571428571,-0.13275758496398765,0.299,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012977,2026-09-22,giving,卢顿,让球方/上盘,2.0,0.85,0.0,0.0,0.0,0.0,0.0,0.16562499999999997,-0.11245305233605701,0.7882,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012977,2026-09-22,receiving,伊普斯维奇U21,受让方/下盘,2.0,0.97,0.0,0.0,0.0,0.0,0.0,-0.259375,-0.5292818866361337,0.123,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012979,2026-09-22,giving,普利茅斯,让球方/上盘,1.75,0.92,0.0,0.0,0.0,0.0,0.0,0.020571428571428574,-0.16629490510774592,0.5572,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012979,2026-09-22,receiving,水晶宫U21,受让方/下盘,1.75,0.9,0.0,0.0,0.0,0.0,0.0,-0.09714285714285709,-0.2697561379367401,0.2546,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012982,2026-09-22,giving,斯文登,让球方/上盘,0.5,0.95,0.0,0.0,0.0,0.0,0.0,-0.030571428571428583,-0.12331100685533536,0.3416,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012982,2026-09-22,receiving,纽波特,受让方/下盘,0.5,0.87,0.0,0.0,0.0,0.0,0.0,-0.05965714285714285,-0.14855837042056125,0.2066,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012999,2026-09-22,giving,米尔顿凯恩斯,让球方/上盘,1.25,1.01,0.0,0.0,0.0,0.0,0.0,0.013773584905660441,-0.14486284511349,0.535,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3012999,2026-09-22,receiving,克劳利,受让方/下盘,1.25,0.81,0.0,0.0,0.0,0.0,0.0,-0.09009433962264152,-0.23049091122326437,0.216,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3083970,2026-09-22,giving,克鲁,让球方/上盘,1.5,0.99,0.0,0.0,0.0,0.0,0.0,0.18156249999999996,-0.03907074797569121,0.8556,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3083970,2026-09-22,receiving,阿斯顿维拉U21,受让方/下盘,1.5,0.83,0.0,0.0,0.0,0.0,0.0,-0.2565625,-0.4551554190197794,0.0522,W↔L;HW↔HL;P↔P,False,True,COMPUTED
