match_id,list_date,side,team,market_side,signed_handicap,water,W,HW,P,HL,L,EV_mean,EV_p10,P_EV_gt_0,mirror_status,real_money,diagnostic_only,status
2997412,2026-09-19,giving,老虎大学,让球方/上盘,0.5,0.92,0.0,0.0,0.0,0.0,0.0,-0.045485714285714296,-0.1376957949741172,0.2564,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2997412,2026-09-19,receiving,华雷斯,受让方/下盘,0.5,0.97,0.0,0.0,0.0,0.0,0.0,-0.009371428571428586,-0.1028466415879874,0.4432,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3024457,2026-09-19,giving,拉巴斯竞技,让球方/上盘,1.0,1.02,0.0,0.0,0.0,0.0,0.0,-0.05868421052631578,-0.18002102698444145,0.2858,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3024457,2026-09-19,receiving,克雷卡米诺斯,受让方/下盘,1.0,0.86,0.0,0.0,0.0,0.0,0.0,0.006842105263157872,-0.11099287962781473,0.5336,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3046026,2026-09-19,giving,蒙特瑞女足,让球方/上盘,4.0,0.86,0.0,0.0,0.0,0.0,0.0,-0.28500000000000003,-0.7260139395429955,0.2028,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3046026,2026-09-19,receiving,尼卡沙女足,受让方/下盘,4.0,0.9,0.0,0.0,0.0,0.0,0.0,0.2,-0.2911749719662044,0.7236,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3090722,2026-09-19,giving,欧克莱卡诺,让球方/上盘,0.25,0.97,0.0,0.0,0.0,0.0,0.0,-0.014444444444444482,-0.08097627239727642,0.3794,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3090722,2026-09-19,receiving,艾云达尔,受让方/下盘,0.25,0.91,0.0,0.0,0.0,0.0,0.0,-0.03654513888888883,-0.09807467166161243,0.2346,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2929729,2026-09-19,giving,金泉尚武,让球方/上盘,0.25,1.06,0.0,0.0,0.0,0.0,0.0,0.023680555555555594,-0.04488767338302008,0.6758,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2929729,2026-09-19,receiving,富川FC,受让方/下盘,0.25,0.82,0.0,0.0,0.0,0.0,0.0,-0.07482638888888887,-0.13430154359210772,0.0536,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2925534,2026-09-19,giving,忠南牙山,让球方/上盘,0.25,0.77,0.0,0.0,0.0,0.0,0.0,-0.09916666666666665,-0.15766128236373977,0.0124,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2925534,2026-09-19,receiving,天安城,受让方/下盘,0.25,0.99,0.0,0.0,0.0,0.0,0.0,-0.0025173611111110605,-0.06810402115209901,0.4762,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2925535,2026-09-19,giving,水原FC,让球方/上盘,0.5,0.83,0.0,0.0,0.0,0.0,0.0,-0.09022857142857149,-0.17804773773383992,0.101,W↔L;HW↔HL;P↔P,False,True,COMPUTED
2925535,2026-09-19,receiving,全南天龙,受让方/下盘,0.5,0.93,0.0,0.0,0.0,0.0,0.0,-0.029485714285714226,-0.12504329726187008,0.3372,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3091327,2026-09-19,giving,阿马达尔,让球方/上盘,0.5,0.72,0.0,0.0,0.0,0.0,0.0,-0.14491428571428577,-0.22532167121444407,0.014,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3091327,2026-09-19,receiving,尼兰西澳洲大学,受让方/下盘,0.5,0.98,0.0,0.0,0.0,0.0,0.0,-0.004342857142857148,-0.09850974889056269,0.4726,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3046424,2026-09-19,giving,CSM斯拉蒂纳,让球方/上盘,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.1875,-0.039764110318558976,0.8544,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3046424,2026-09-19,receiving,维图尔,受让方/下盘,1.5,0.7,0.0,0.0,0.0,0.0,0.0,-0.309375,-0.49372289624875587,0.0198,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3062842,2026-09-19,giving,帕尔斯巴亚,让球方/上盘,1.25,1.04,0.0,0.0,0.0,0.0,0.0,0.026792452830188773,-0.12843569775124042,0.5874,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3062842,2026-09-19,receiving,加鲁达亚克萨,受让方/下盘,1.25,0.78,0.0,0.0,0.0,0.0,0.0,-0.10283018867924532,-0.24525341925568134,0.1824,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000463,2026-09-19,giving,广岛三箭,让球方/上盘,0.75,0.9,0.0,0.0,0.0,0.0,0.0,-0.055416666666666614,-0.15897963067268123,0.2352,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000463,2026-09-19,receiving,福冈黄蜂,受让方/下盘,0.75,0.98,0.0,0.0,0.0,0.0,0.0,0.0036666666666666514,-0.1021648726194056,0.517,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3071093,2026-09-19,giving,威蒂恩三重,让球方/上盘,0.75,0.82,0.0,0.0,0.0,0.0,0.0,-0.08975,-0.18934557956769227,0.1132,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3071093,2026-09-19,receiving,横川武藏野,受让方/下盘,0.75,0.94,0.0,0.0,0.0,0.0,0.0,-0.014000000000000068,-0.11341518171572862,0.4242,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000469,2026-09-19,giving,清水鼓动,让球方/上盘,0.5,0.88,0.0,0.0,0.0,0.0,0.0,-0.06537142857142858,-0.1558630859496744,0.1662,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000469,2026-09-19,receiving,千叶市原,受让方/下盘,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285727,-0.09079723899182324,0.5284,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000470,2026-09-19,giving,浦和红钻,让球方/上盘,0.5,0.86,0.0,0.0,0.0,0.0,0.0,-0.07531428571428572,-0.16613772939828597,0.1324,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000470,2026-09-19,receiving,东京绿茵,受让方/下盘,0.5,1.02,0.0,0.0,0.0,0.0,0.0,0.015771428571428603,-0.07999250572354077,0.578,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000471,2026-09-19,giving,大阪樱花,让球方/上盘,0.5,1.07,0.0,0.0,0.0,0.0,0.0,0.02908571428571427,-0.07408059592765137,0.6512,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000471,2026-09-19,receiving,长崎成功丸,受让方/下盘,0.5,0.81,0.0,0.0,0.0,0.0,0.0,-0.08982857142857137,-0.17488576337645495,0.094,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000464,2026-09-19,giving,FC东京,让球方/上盘,0.75,0.91,0.0,0.0,0.0,0.0,0.0,-0.051124999999999976,-0.151284359396054,0.252,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000464,2026-09-19,receiving,名古屋鲸八,受让方/下盘,0.75,0.97,0.0,0.0,0.0,0.0,0.0,-0.0007499999999999729,-0.10232274907564487,0.4914,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000468,2026-09-19,giving,冈山绿雉,让球方/上盘,0.5,0.86,0.0,0.0,0.0,0.0,0.0,-0.07531428571428572,-0.1648284602056435,0.1452,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000468,2026-09-19,receiving,京都不死鸟,受让方/下盘,0.5,1.02,0.0,0.0,0.0,0.0,0.0,0.015771428571428603,-0.08226017538934816,0.5876,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000073,2026-09-19,giving,磐田喜悦,让球方/上盘,0.25,0.88,0.0,0.0,0.0,0.0,0.0,-0.052569444444444474,-0.11329037884320298,0.141,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000073,2026-09-19,receiving,新泻天鹅,受让方/下盘,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.001736111111111105,-0.06473657636969132,0.5086,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000076,2026-09-19,giving,德岛漩涡,让球方/上盘,0.25,1.01,0.0,0.0,0.0,0.0,0.0,0.0024999999999999467,-0.06619544247329412,0.5212,W↔L;HW↔HL;P↔P,False,True,COMPUTED
3000076,2026-09-19,receiving,甲府风林,受让方/下盘,0.25,0.87,0.0,0.0,0.0,0.0,0.0,-0.05355902777777771,-0.11602426173888303,0.1294,W↔L;HW↔HL;P↔P,False,True,COMPUTED
