version,match_id,change_state,changed_fields,old_action,new_action,old_team,new_team,old_side,new_side,old_line,new_line,old_water,new_water,old_grade,new_grade,old_ev_mean,new_ev_mean,change_reason
V3,2910828,NEW,"action,team,line,water",,不投,,无，不投,,,,半球/一球,,0,,,,,action;team;line;water
V3,2912243,NEW,"action,team,line,water",,不投,,无，不投,,,,平手/半球,,0,,,,,action;team;line;water
V3,2913498,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2916535,NEW,"action,team,side,line,water",,不投,,圣胡安圣马丁（反向=上盘）,,upper,,半球,,0.86,,,,,action;team;side;line;water
V3,2940725,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2942514,NEW,"action,team,side,line,water",,可投,,伯明翰军团（上盘）,,upper,,平手,,0.92,,,,,action;team;side;line;water
V3,2942617,NEW,"action,team,side,line,water",,不投,,运动Jax（下盘）,,lower,,一球,,0.98,,,,,action;team;side;line;water
V3,2955372,NEW,"action,team,side,line,water",,不投,,夏洛特独立（反向=下盘）,,lower,,半球,,0.8,,,,,action;team;side;line;water
V3,2955373,NEW,"action,team,side,line,water",,不投,,查塔努加红狼（下盘）,,lower,,平手,,0.88,,,,,action;team;side;line;water
V3,2955374,NEW,"action,team,side,line,water",,不投,,诺克斯维尔部队（下盘）,,lower,,平手,,0.96,,,,,action;team;side;line;water
V3,2955375,NEW,"action,team,side,line,water",,不投,,科珀斯克里斯蒂（反向=下盘）,,lower,,半球,,0.77,,,,,action;team;side;line;water
V3,2955376,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2955377,NEW,"action,team,side,line,water",,不投,,里士满踢球者（反向=下盘）,,lower,,半球/一球,,0.75,,,,,action;team;side;line;water
V3,2971065,NEW,"action,team,line,water",,不投,,无，不投,,,,平手,,0,,,,,action;team;line;water
V3,3000795,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,半球,,0,,,,,action;team;side;line;water
V3,3000796,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,平手/半球,,0,,,,,action;team;side;line;water
V3,3009463,NEW,"action,team,side,line,water",,不投,,帕尔杜比斯B队（反向=上盘）,,upper,,平手/半球,,0.78,,,,,action;team;side;line;water
V3,3009469,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3011884,NEW,"action,team,line,water",,不投,,无，不投,,,,半球,,0,,,,,action;team;line;water
V3,3012300,NEW,"action,team,line,water",,不投,,无，不投,,,,半球,,0,,,,,action;team;line;water
V3,3012303,NEW,"action,team,line,water",,不投,,无，不投,,,,半球,,0,,,,,action;team;line;water
V3,3012305,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,平手/半球,,0,,,,,action;team;side;line;water
V3,3012306,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,球半,,0,,,,,action;team;side;line;water
V3,3013693,NEW,"action,team,side,line,water",,可投,,马德里竞技（反向=上盘）,,upper,,一球/球半,,0.86,,,,,action;team;side;line;water
V3,3013695,NEW,"action,team,side,line,water",,可投,,拉科鲁尼亚（反向=上盘）,,upper,,平手,,0.78,,,,,action;team;side;line;water
V3,3013697,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,3.25球,,0.93,,,,,action;team;side;line;water
V3,3013698,NEW,"action,team,side,line,water",,可投,,毕尔巴鄂竞技（反向=上盘）,,upper,,平手/半球,,0.8,,,,,action;team;side;line;water
V3,3021996,NEW,"action,team,side,line,water",,不投,,图拉兵工厂（反向=下盘）,,lower,,平手/半球,,0.83,,,,,action;team;side;line;water
V3,3026046,NEW,"action,team,side,line,water",,不投,,韦恩（反向=下盘）,,lower,,平手,,0.83,,,,,action;team;side;line;water
V3,3026049,NEW,"action,team,line,water",,不投,,无，不投,,,,半球,,0,,,,,action;team;line;water
V3,3026050,NEW,"action,team,line,water",,不投,,无，不投,,,,平手/半球,,0,,,,,action;team;line;water
