list_date,group,value,frozen_bettable,settled,counts,effective_win_rate,pnl_1u,roi,settled_roi,roi_denominator,pending,real_money
2026-09-21,competition,乌兹甲,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-21,competition,亚运女足,2,2,"{""L"": 2}",0.0,-2.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-21,competition,国际友谊,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-21,competition,墨西女超春,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-21,competition,巴拉后备,1,1,"{""W"": 1}",1.0,0.84,0.84,0.84,FROZEN_BETTABLE_1U,0,False
2026-09-21,competition,巴西乙,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-21,competition,挪丙,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-21,competition,斯伐甲,1,1,"{""P"": 1}",,0.0,0.0,0.0,FROZEN_BETTABLE_1U,0,False
2026-09-21,competition,罗甲,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-21,competition,英U21,1,1,"{""HL"": 1}",0.0,-0.5,-0.5,-0.5,FROZEN_BETTABLE_1U,0,False
2026-09-21,competition,阿甲,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-21,selected_side,giving,4,2,"{""L"": 2}",0.0,-2.0,-0.5,-1.0,FROZEN_BETTABLE_1U,2,False
2026-09-21,selected_side,receiving,8,7,"{""L"": 4, ""W"": 1, ""P"": 1, ""HL"": 1}",0.18181818181818182,-3.66,-0.4575,-0.5229,FROZEN_BETTABLE_1U,1,False
2026-09-21,grade,A,1,1,"{""W"": 1}",1.0,0.84,0.84,0.84,FROZEN_BETTABLE_1U,0,False
2026-09-21,grade,C,11,8,"{""L"": 6, ""P"": 1, ""HL"": 1}",0.0,-6.5,-0.5909,-0.8125,FROZEN_BETTABLE_1U,3,False
2026-09-21,line,-0.25,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-21,line,-0.5,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-21,line,-1.5,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-21,line,-2.0,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-21,line,0.25,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-21,line,0.75,3,3,"{""L"": 2, ""HL"": 1}",0.0,-2.5,-0.8333,-0.8333,FROZEN_BETTABLE_1U,0,False
2026-09-21,line,1.0,2,2,"{""L"": 1, ""P"": 1}",0.0,-1.0,-0.5,-0.5,FROZEN_BETTABLE_1U,0,False
2026-09-21,line,1.75,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-21,line,2.5,1,1,"{""W"": 1}",1.0,0.84,0.84,0.84,FROZEN_BETTABLE_1U,0,False
2026-09-22,competition,哥伦甲秋,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-22,competition,欧女杯,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-22,competition,苏挑杯,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-22,competition,英锦赛,4,0,{},,0,0.0,,FROZEN_BETTABLE_1U,4,False
2026-09-22,selected_side,giving,3,0,{},,0,0.0,,FROZEN_BETTABLE_1U,3,False
2026-09-22,selected_side,receiving,4,0,{},,0,0.0,,FROZEN_BETTABLE_1U,4,False
2026-09-22,grade,A,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-22,grade,B,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-22,grade,C,5,0,{},,0,0.0,,FROZEN_BETTABLE_1U,5,False
2026-09-22,line,-1.25,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-22,line,-1.5,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-22,line,-2.0,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-22,line,0.25,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-22,line,1.0,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-22,line,2.5,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
