version,match_id,change_state,changed_fields,old_action,new_action,old_team,new_team,old_side,new_side,old_line,new_line,old_water,new_water,old_grade,new_grade,old_ev_mean,new_ev_mean,change_reason
V3,2933151,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2953376,NEW,"action,team,side,line,water",,不投,,奥达巴斯（反向=上盘）,,upper,,一球,,0.81,,,,,action;team;side;line;water
V3,2953377,NEW,"action,team,side,line,water",,不投,,阿拉木图凯拉特（上盘）,,upper,,平手/半球,,0.94,,,,,action;team;side;line;water
V3,2953380,NEW,"action,team,line,water",,不投,,无，不投,,,,平手/半球,,0,,,,,action;team;line;water
V3,2965034,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2965035,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,2965038,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3007103,NEW,"action,team,side,line,water",,不投,,AFC温布尔登（反向=下盘）,,lower,,平手/半球,,0.81,,,,,action;team;side;line;water
V3,3012299,NEW,"action,team,line,water",,不投,,无，不投,,,,平手/半球,,0,,,,,action;team;line;water
V3,3012301,NEW,"action,team,line,water",,不投,,无，不投,,,,平手/半球,,0,,,,,action;team;line;water
V3,3012302,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,平手/半球,,0,,,,,action;team;side;line;water
V3,3012304,NEW,"action,team,line,water",,不投,,无，不投,,,,半球/一球,,0,,,,,action;team;line;water
V3,3013694,NEW,"action,team,side,line,water",,可投,,皇家贝蒂斯（反向=上盘）,,upper,,半球/一球,,0.86,,,,,action;team;side;line;water
V3,3013699,NEW,"action,team,line,water",,不投,,无，不投,,,,半球,,0,,,,,action;team;line;water
V3,3020000,NEW,"action,team,side,line,water",,可投,,戛纳（反向=上盘）,,upper,,平手,,0.82,,,,,action;team;side;line;water
V3,3021990,NEW,"action,team,side,line,water",,不投,,列宁格勒达（反向=下盘）,,lower,,一球/球半,,0.8,,,,,action;team;side;line;water
V3,3021993,NEW,"action,team,side,line,water",,可投,,伏尔加格勒（反向=上盘）,,upper,,半球,,0.83,,,,,action;team;side;line;water
V3,3021994,NEW,"action,team,line,water",,不投,,无，不投,,,,一球,,0,,,,,action;team;line;water
V3,3041180,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3046994,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3046995,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3046996,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3046997,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3046998,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3046999,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3047000,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3047001,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3049969,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3050541,NEW,"action,team,side,line,water",,不投,,阿济纳诺基安波（反向=下盘）,,lower,,平手/半球,,0.75,,,,,action;team;side;line;water
V3,3050542,NEW,"action,team,side,line,water",,不投,,特雷维索（反向=下盘）,,lower,,一球,,0.7,,,,,action;team;side;line;water
V3,3050543,NEW,"action,team,side,line,water",,不投,,奥斯皮塔莱托（反向=上盘）,,upper,,平手,,0.71,,,,,action;team;side;line;water
V3,3050545,NEW,"action,team,side,line,water",,不投,,莱科（反向=下盘）,,lower,,平手/半球,,0.75,,,,,action;team;side;line;water
V3,3050546,NEW,"action,team,side,line,water",,不投,,吉安纳（反向=下盘）,,lower,,平手/半球,,0.79,,,,,action;team;side;line;water
V3,3050547,NEW,"action,team,line,water",,不投,,无，不投,,,,平手,,0,,,,,action;team;line;water
V3,3050548,NEW,"action,team,side,line,water",,不投,,US弗格尔（反向=下盘）,,lower,,平手,,0.7,,,,,action;team;side;line;water
V3,3050549,NEW,"action,team,side,line,water",,不投,,韦尔切利（反向=上盘）,,upper,,平手,,0.73,,,,,action;team;side;line;water
V3,3050550,NEW,"action,team,side,line,water",,不投,,AC雷纳特（反向=上盘）,,upper,,平手/半球,,0.74,,,,,action;team;side;line;water
V3,3059141,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3059142,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3063266,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3069046,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,两球,,0,,,,,action;team;side;line;water
V3,3069047,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,半球,,0,,,,,action;team;side;line;water
V3,3069058,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,两球/两球半,,0,,,,,action;team;side;line;water
V3,3069059,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,一球/球半,,0,,,,,action;team;side;line;water
V3,3069070,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,平手/半球,,0,,,,,action;team;side;line;water
V3,3069071,NEW,"action,team,side,line,water",,不投,,无，不投,,lower,,平手,,0,,,,,action;team;side;line;water
V3,3071652,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3071653,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3071678,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3071908,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3071915,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3072972,NEW,"action,team,line,water",,不投,,无，不投,,,,两球半,,0,,,,,action;team;line;water
V3,3072985,NEW,"action,team,line,water",,不投,,无，不投,,,,一球,,0,,,,,action;team;line;water
V3,3073018,NEW,"action,team,side,line,water",,不投,,弗拉门戈（上盘）,,upper,,球半,,1.03,,,,,action;team;side;line;water
V3,3073732,NEW,"action,team,side,line,water",,不投,,奈梅亨（反向=下盘）,,lower,,两球,,0.93,,,,,action;team;side;line;water
V3,3073735,NEW,"action,team,line,water",,不投,,无，不投,,,,半球/一球,,0,,,,,action;team;line;water
V3,3073736,NEW,"action,team,line,water",,不投,,无，不投,,,,平手,,0,,,,,action;team;line;water
V3,3073759,NEW,"action,team,side,line,water",,不投,,波兹南莱赫（下盘）,,lower,,一球/球半,,1.03,,,,,action;team;side;line;water
V3,3073772,NEW,"action,team,side,line,water",,可投,,霍芬海姆（反向=上盘）,,upper,,一球/球半,,0.83,,,,,action;team;side;line;water
V3,3073781,NEW,"action,team,side,line,water",,不投,,杜连斯（下盘）,,lower,,一球,,1.03,,,,,action;team;side;line;water
V3,3073794,NEW,"action,team,side,line,water",,可投,,伯恩茅斯（上盘）,,upper,,平手/半球,,1.03,,,,,action;team;side;line;water
V3,3073803,NEW,"action,team,side,line,water",,不投,,贝西克塔斯（上盘）,,upper,,半球/一球,,1.02,,,,,action;team;side;line;water
V3,3074089,NEW,"action,team,line,water",,不投,,无，不投,,,,两球半,,0,,,,,action;team;line;water
V3,3074092,NEW,"action,team,side,line,water",,不投,,无，不投,,upper,,一球,,0,,,,,action;team;side;line;water
V3,3075284,NEW,"action,team,line,water",,不投,,无，不投,,,,平手/半球,,0,,,,,action;team;line;water
V3,3084248,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
V3,3084307,NEW,"action,team,water",,不投,,无，不投,,,,,,0,,,,,action;team;water
