match_id,match,list_date,decision_at,rule_version,action,selected_team,selected_side,direction,line,water,probability,threshold,risk,reason,top5_status,frozen,source_card,competition,kickoff,home_team,away_team
3072752,热那亚 vs 南蒂罗尔,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,可投,热那亚（反向=上盘）,upper,反向,半球/一球,0.8,0.584,0.5755555555555556,状态A-正常态,通过：综合胜率58.4% >= 阈值57.6%；风控状态A-正常态,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,意杯,2026-9-16 00:00 北京时间（东8区）,热那亚,南蒂罗尔
2940716,超级星 vs 里加FC,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,,0,0,0,,亚盘盘口/两边水位缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,拉脱超,2026-9-16 00:00 北京时间（东8区）,超级星,里加FC
3088128,华伦斯贝克女足 vs 邦比女足,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,,0,0,0,,亚盘盘口/两边水位缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,丹女杯,2026-9-16 00:30 北京时间（东8区）,华伦斯贝克女足,邦比女足
3051309,AZ皮切尔诺 vs 卡塔尼亚,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,,0,0,0,,亚盘盘口/两边水位缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,意丙,2026-9-16 00:30 北京时间（东8区）,AZ皮切尔诺,卡塔尼亚
3051308,久加连奴 vs 科森扎,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,,0,0,0,,亚盘盘口/两边水位缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,意丙,2026-9-16 00:30 北京时间（东8区）,久加连奴,科森扎
3051304,卡塞塔纳 vs 阿尔塔穆拉,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,,0,0,0,,亚盘盘口/两边水位缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,意丙,2026-9-16 00:30 北京时间（东8区）,卡塞塔纳,阿尔塔穆拉
3084425,海勒鲁普 vs 埃斯比约,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,,0,0,0,,亚盘盘口/两边水位缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,丹麦杯,2026-9-16 01:00 北京时间（东8区）,海勒鲁普,埃斯比约
3084306,阿尔塔伊 vs 埃菲尔09,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,,0,0,0,,亚盘盘口/两边水位缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,土杯,2026-9-16 01:00 北京时间（东8区）,阿尔塔伊,埃菲尔09
3026045,杜伊斯堡 vs 哈韦尔斯,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,可投,杜伊斯堡（反向=上盘）,upper,反向,球半,0.82,0.584,0.5694505494505495,状态A-正常态,通过：综合胜率58.4% >= 阈值56.9%；风控状态A-正常态,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,德丙,2026-9-16 01:00 北京时间（东8区）,杜伊斯堡,哈韦尔斯
3026047,格罗巴斯帕奇 vs SC维尔,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,upper,正向,平手,0,0,0,,标签历史或微观组合样本缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,德丙,2026-9-16 01:00 北京时间（东8区）,格罗巴斯帕奇,SC维尔
3026051,梅彭 vs 科隆胜利,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,可投,科隆胜利（反向=上盘）,upper,反向,平手,0.78,0.584,0.5817977528089888,状态A-正常态,通过：综合胜率58.4% >= 阈值58.2%；风控状态A-正常态,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,德丙,2026-9-16 01:00 北京时间（东8区）,梅彭,科隆胜利
3026054,维尔茨堡踢球者 vs 亚琛,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,维尔茨堡踢球者（反向=下盘）,lower,反向,半球,0.77,0.5539999999999999,0.5849717514124294,状态A-正常态,综合胜率55.4%低于水位阈值58.5%,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,德丙,2026-9-16 01:00 北京时间（东8区）,维尔茨堡踢球者,亚琛
3026053,雷根斯堡 vs 杜塞尔多夫,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,雷根斯堡（反向=下盘）,lower,反向,平手/半球,0.82,0.5539999999999999,0.5694505494505495,状态A-正常态,综合胜率55.4%低于水位阈值56.9%,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,德丙,2026-9-16 01:00 北京时间（东8区）,雷根斯堡,杜塞尔多夫
2914696,兰斯科罗纳 vs 松兹瓦尔,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,upper,正向,一球/球半,0,0,0,,标签历史或微观组合样本缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,瑞典甲,2026-9-16 01:00 北京时间（东8区）,兰斯科罗纳,松兹瓦尔
2914695,布拉格 vs 桑德维根斯,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,平手,0,0,0,,标签历史或微观组合样本缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,瑞典甲,2026-9-16 01:00 北京时间（东8区）,布拉格,桑德维根斯
2914702,韦纳穆 vs 奥斯达,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,半球,0,0,0,,标签历史或微观组合样本缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,瑞典甲,2026-9-16 01:00 北京时间（东8区）,韦纳穆,奥斯达
3000794,草蜢 vs 锡永,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,草蜢（反向=下盘）,lower,反向,半球/一球,0.9,0.514,0.5463157894736842,状态A-正常态,综合胜率51.4%低于水位阈值54.6%,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,瑞士超,2026-9-16 01:00 北京时间（东8区）,草蜢,锡永
3013700,巴列卡诺 vs 西班牙人,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,可投,巴列卡诺（上盘）,upper,正向,平手/半球,0.96,0.5589999999999999,0.5302040816326531,状态A-正常态,通过：综合胜率55.9% >= 阈值53.0%；风控状态A-正常态,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,西甲,2026-9-16 01:00 北京时间（东8区）,巴列卡诺,西班牙人
2996124,阿贾克斯 vs 威廉二世,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,威廉二世（反向=下盘）,lower,反向,两球半,1,0.514,0.52,状态A-正常态,综合胜率51.4%低于水位阈值52.0%,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,荷甲,2026-9-16 02:00 北京时间（东8区）,阿贾克斯,威廉二世
3013692,阿拉维斯 vs 巴伦西亚,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,可投,阿拉维斯（反向=上盘）,upper,反向,半球,0.85,0.584,0.5605405405405405,状态A-正常态,通过：综合胜率58.4% >= 阈值56.1%；风控状态A-正常态,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,西甲,2026-9-16 02:00 北京时间（东8区）,阿拉维斯,巴伦西亚
3068931,利雅得新月 vs 加拉法,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,upper,正向,两球半/三球,0,0,0,,标签历史或微观组合样本缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,亚冠精英,2026-9-16 02:15 北京时间（东8区）,利雅得新月,加拉法
3072975,彼得堡联 vs 巴恩斯利,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,upper,正向,平手/半球,0.94,0.512,0.5354639175257733,状态A-正常态,标签历史与微观组合无正期望方向,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,英联杯,2026-9-16 02:30 北京时间（东8区）,彼得堡联,巴恩斯利
3008214,布里斯托城 vs 林肯城,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,半球,0,0,0,,标签历史或微观组合样本缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,英冠,2026-9-16 02:45 北京时间（东8区）,布里斯托城,林肯城
3008215,米德尔斯堡 vs 米尔沃尔,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,一球,0,0,0,,标签历史或微观组合样本缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,英冠,2026-9-16 02:45 北京时间（东8区）,米德尔斯堡,米尔沃尔
3073629,西汉姆联 vs 富勒姆,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,平手/半球,0,0,0,,标签历史或微观组合样本缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,英联杯,2026-9-16 02:45 北京时间（东8区）,西汉姆联,富勒姆
3051305,卡维塞 vs 索伦托卡西奥,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,,0,0,0,,亚盘盘口/两边水位缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,意丙,2026-9-16 03:00 北京时间（东8区）,卡维塞,索伦托卡西奥
3051303,卡萨拉诺 vs 切里尼奥拉,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,,0,0,0,,亚盘盘口/两边水位缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,意丙,2026-9-16 03:00 北京时间（东8区）,卡萨拉诺,切里尼奥拉
3051302,巴勒塔 vs 萨勒尼塔纳,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,,0,0,0,,亚盘盘口/两边水位缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,意丙,2026-9-16 03:00 北京时间（东8区）,巴勒塔,萨勒尼塔纳
3051301,巴里 vs 波坦察,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,,0,0,0,,亚盘盘口/两边水位缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,意丙,2026-9-16 03:00 北京时间（东8区）,巴里,波坦察
3051310,斯卡法塔森 vs 摩诺波利,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,,0,0,0,,亚盘盘口/两边水位缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,意丙,2026-9-16 03:00 北京时间（东8区）,斯卡法塔森,摩诺波利
3051307,福贾 vs 萨沃亚,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,,0,0,0,,亚盘盘口/两边水位缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,意丙,2026-9-16 03:00 北京时间（东8区）,福贾,萨沃亚
3072753,佛罗伦萨 vs 比萨,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,一球/球半,0,0,0,,标签历史或微观组合样本缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,意杯,2026-9-16 03:00 北京时间（东8区）,佛罗伦萨,比萨
3059136,奥鲁罗 vs 皇家帕托斯,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,皇家帕托斯（反向=上盘）,upper,反向,平手,0.8,0.579,0.5755555555555556,状态C-熔断/静默观望,风控熔断/静默：状态C-熔断/静默观望,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,玻利甲,2026-9-16 03:00 北京时间（东8区）,奥鲁罗,皇家帕托斯
3072969,伊普斯维奇 vs 阿森纳,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,一球/球半,0,0,0,,标签历史或微观组合样本缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,英联杯,2026-9-16 03:00 北京时间（东8区）,伊普斯维奇,阿森纳
3072971,利物浦 vs 托特纳姆热刺,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,托特纳姆热刺（反向=下盘）,lower,反向,半球/一球,0.84,0.5539999999999999,0.5634782608695653,状态A-正常态,综合胜率55.4%低于水位阈值56.3%,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,英联杯,2026-9-16 03:00 北京时间（东8区）,利物浦,托特纳姆热刺
3072976,雷丁 vs 布伦特福德,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,可投,布伦特福德（上盘）,upper,正向,球半/两球,1,0.529,0.52,状态A-正常态,通过：综合胜率52.9% >= 阈值52.0%；风控状态A-正常态,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,英联杯,2026-9-16 03:00 北京时间（东8区）,雷丁,布伦特福德
3013696,埃尔切 vs 皇家马德里,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,upper,正向,两球,0.99,0.512,0.5225125628140703,状态A-正常态,标签历史与微观组合无正期望方向,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,西甲,2026-9-16 03:30 北京时间（东8区）,埃尔切,皇家马德里
2926327,坎尔托塔 vs 安托法加斯塔,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,坎尔托塔（上盘）,upper,正向,平手/半球,0.92,0.5479999999999999,0.5408333333333334,状态C-熔断/静默观望,风控熔断/静默：状态C-熔断/静默观望,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,智利乙,2026-9-16 05:00 北京时间（东8区）,坎尔托塔,安托法加斯塔
3059137,学术DB vs 最强者,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,最强者（反向=上盘）,upper,反向,平手/半球,0.65,0.579,0.6260606060606061,状态C-熔断/静默观望,风控熔断/静默：状态C-熔断/静默观望,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,玻利甲,2026-9-16 05:15 北京时间（东8区）,学术DB,最强者
3072986,瓦斯科达伽马 vs 圣塔菲,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,一球,0,0,0,,标签历史或微观组合样本缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,南美杯,2026-9-16 06:00 北京时间（东8区）,瓦斯科达伽马,圣塔菲
3012187,巴瑞库拉 vs 尤姆博独立,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,尤姆博独立（上盘）,upper,正向,平手,0.88,0.5479999999999999,0.5519148936170213,状态C-熔断/静默观望,风控熔断/静默：状态C-熔断/静默观望,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,哥伦乙秋,2026-9-16 06:00 北京时间（东8区）,巴瑞库拉,尤姆博独立
3069963,普拉腾斯 vs 弗鲁米嫩塞,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,平手,0,0,0,,标签历史或微观组合样本缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,解放者杯,2026-9-16 06:00 北京时间（东8区）,普拉腾斯,弗鲁米嫩塞
3088359,普丹迪 vs 立纳瑟,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,,0,0,0,,亚盘盘口/两边水位缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,巴圣杯,2026-9-16 06:30 北京时间（东8区）,普丹迪,立纳瑟
2940183,累西腓航海 vs 欧帕尔利奥,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,半球,0,0,0,,标签历史或微观组合样本缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,巴西乙,2026-9-16 06:30 北京时间（东8区）,累西腓航海,欧帕尔利奥
2940182,隆迪那 vs 庞特普雷塔,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,球半,0,0,0,,标签历史或微观组合样本缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,巴西乙,2026-9-16 06:30 北京时间（东8区）,隆迪那,庞特普雷塔
3063394,东部海豚 vs 国防部队,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,,0,0,0,,亚盘盘口/两边水位缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,加勒比杯,2026-9-16 07:00 北京时间（东8区）,东部海豚,国防部队
3049963,维奥莱特 vs 三多俱乐部,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,,0,0,0,,亚盘盘口/两边水位缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,加勒比杯,2026-9-16 07:00 北京时间（东8区）,维奥莱特,三多俱乐部
2942472,印地十一 vs 布鲁克林,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,可投,印地十一（上盘）,upper,正向,一球,1,0.523,0.52,状态A-正常态,通过：综合胜率52.3% >= 阈值52.0%；风控状态A-正常态,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,美冠联,2026-9-16 07:00 北京时间（东8区）,印地十一,布鲁克林
2926329,西班牙联合 vs 迪帕特斯,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,西班牙联合（反向=上盘）,upper,反向,平手/半球,0.8,0.579,0.5755555555555556,状态C-熔断/静默观望,风控熔断/静默：状态C-熔断/静默观望,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,智利乙,2026-9-16 07:30 北京时间（东8区）,西班牙联合,迪帕特斯
2940179,雷加塔斯巴西 vs 累西腓体育,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,累西腓体育（下盘）,lower,正向,半球,1.02,0.5589999999999999,0.5150495049504951,状态C-熔断/静默观望,风控熔断/静默：状态C-熔断/静默观望,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,巴西乙,2026-9-16 08:00 北京时间（东8区）,雷加塔斯巴西,累西腓体育
3011779,茨高 vs 阿利安萨,2026-09-15,2026-09-15T07:24:23,V3_LEGACY_PAGE_PARITY,不投,无，不投,,正向,平手/半球,0,0,0,,标签历史或微观组合样本缺失,STANDARD,True,D:\codex\v3_legacy\outputs\football_odds_trader\dashboard\index.html,哥伦甲秋,2026-9-16 08:30 北京时间（东8区）,茨高,阿利安萨
